step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
5000,17,8,22.91,0.00,0.00,0.00,18.75,0.00,0.000,2165,73.85,58.42,6
5000,16,8,9.19,0.00,0.00,0.00,6.50,0.00,0.000,968,26.95,11.21,3
5000,302,7,21.89,3.14,2.14,0.00,12.86,0.71,0.143,2172,81.82,24.09,5
5000,206,7,10.40,0.00,0.00,0.00,8.14,0.00,0.000,2744,77.91,62.00,7
5000,131,6,63.87,0.00,0.00,9.00,47.17,0.00,0.000,4764,272.87,154.09,6
5000,107,6,55.21,8.00,8.83,0.00,28.67,0.00,0.000,2772,152.39,33.55,6
5000,318,5,87.58,6.20,0.00,14.80,39.20,0.00,0.000,3970,211.30,79.22,5
6000,1,3537,33.13,1.60,8.01,2.00,19.33,0.24,0.062,462,25.60,8.08,1846
6000,694,255,48.37,1.50,7.64,4.39,36.66,0.26,0.071,364,28.30,6.80,149
6000,392,183,39.88,1.11,13.29,0.31,23.90,0.68,0.208,363,21.05,8.89,147
6000,43,125,32.14,0.55,9.70,1.66,16.13,0.05,0.008,173,12.32,2.64,75
6000,38,124,12.80,0.00,5.32,1.41,12.40,0.00,0.000,271,16.77,0.66,78
6000,698,118,66.23,0.20,5.61,4.40,50.29,0.06,0.008,912,74.41,32.24,73
6000,2,83,28.80,0.00,8.81,0.39,13.78,0.00,0.000,334,17.47,3.03,54
6000,69,53,39.05,0.53,8.23,3.49,25.75,0.04,0.019,867,38.90,24.63,33
6000,572,52,50.89,0.17,0.02,0.12,43.75,0.00,0.000,2068,89.29,37.46,40
6000,7,52,22.97,0.56,2.35,0.00,19.63,0.12,0.019,766,28.67,11.29,30
6000,135,36,73.24,0.00,34.92,0.00,15.72,0.00,0.000,545,21.85,35.40,23
6000,744,35,40.56,0.00,4.57,0.89,35.29,0.00,0.000,1236,64.69,19.94,28
6000,45,34,41.47,0.00,0.00,1.06,37.15,0.00,0.000,1902,72.27,37.18,19
6000,108,34,35.53,4.47,0.88,0.00,20.79,0.00,0.000,1657,56.80,35.25,24
6000,368,28,40.09,0.00,0.00,0.00,32.50,0.00,0.000,2087,70.95,39.15,18
6000,59,27,30.51,0.00,0.41,0.00,23.44,0.00,0.000,1566,52.15,37.09,17
6000,40,27,27.85,0.37,0.37,2.89,18.93,0.00,0.000,1223,37.86,24.91,18
6000,400,23,55.72,0.96,16.96,9.13,16.65,0.61,0.130,523,15.20,31.41,17
6000,713,19,26.19,0.00,0.05,3.79,22.84,0.00,0.000,930,49.24,25.99,15
6000,252,18,29.97,0.00,0.00,8.67,23.06,0.00,0.000,1139,60.24,18.07,10
6000,16,17,6.29,0.00,0.00,0.00,4.47,0.00,0.000,918,19.71,13.61,5
6000,116,16,35.14,0.00,0.12,3.62,33.88,0.00,0.000,1511,105.69,22.82,14
6000,693,16,72.46,0.00,18.31,0.00,37.75,0.00,0.000,1482,66.80,23.63,8
6000,297,15,48.01,0.00,0.00,1.47,36.40,0.00,0.000,1834,51.80,44.06,12
6000,131,14,46.87,0.00,1.21,1.14,35.79,0.00,0.000,2633,142.70,94.94,12
6000,281,10,72.79,10.10,7.80,5.70,31.60,1.90,0.500,2218,153.81,39.08,8
6000,745,9,15.59,0.00,0.00,0.00,14.22,0.00,0.000,1847,74.15,15.67,9
6000,17,8,36.55,0.00,0.00,0.00,28.88,0.00,0.000,369,18.51,3.21,3
6000,171,7,23.02,3.57,8.00,2.00,7.43,1.29,0.571,2875,119.27,7.94,7
6000,686,6,16.51,0.00,0.00,0.33,16.00,0.00,0.000,1493,98.36,68.78,6
6000,719,6,29.87,0.00,0.00,2.00,23.33,0.00,0.000,2303,67.04,24.95,5
6000,318,5,80.62,5.40,0.00,13.60,36.80,0.00,0.000,4970,222.05,106.76,5
6000,107,5,46.19,9.20,4.40,0.00,21.80,0.00,0.000,3759,185.80,56.91,5
6000,733,5,53.56,0.00,12.00,2.40,36.60,0.00,0.000,2868,137.35,119.90,5
7000,1,3418,46.10,2.07,13.51,1.25,24.59,0.32,0.079,597,32.14,11.50,2148
7000,758,1655,26.03,0.89,4.43,1.75,18.95,0.09,0.031,248,13.68,5.46,901
7000,392,615,41.58,1.01,7.75,1.28,35.91,0.40,0.115,220,21.71,5.85,331
7000,43,367,38.44,2.29,9.71,1.74,17.99,0.35,0.104,255,17.37,6.27,247
7000,694,124,49.93,0.44,7.19,11.66,36.14,0.00,0.000,526,39.37,7.40,71
7000,38,61,9.98,0.00,5.48,0.05,8.98,0.00,0.000,416,20.60,0.48,44
7000,7,58,14.57,0.14,0.09,0.66,13.91,0.00,0.000,320,14.54,5.72,19
7000,2,54,29.39,0.00,9.96,0.07,10.57,0.00,0.000,475,20.37,5.04,26
7000,572,50,52.03,1.20,0.84,0.30,43.70,0.30,0.060,1593,69.67,31.09,44
7000,45,47,53.14,0.21,0.00,1.13,47.26,0.00,0.000,645,28.93,19.44,31
7000,16,46,15.26,0.22,0.63,0.00,11.43,0.07,0.022,558,14.16,14.65,16
7000,698,40,49.92,0.00,3.77,2.10,37.48,0.00,0.000,1468,76.43,42.58,34
7000,40,38,31.46,0.71,1.47,1.50,20.76,0.00,0.000,914,28.71,21.44,26
7000,69,34,42.62,0.18,10.50,0.59,27.47,0.00,0.000,1130,52.44,23.48,27
7000,368,34,46.64,0.06,0.00,0.00,36.56,0.00,0.000,1311,48.24,26.25,18
7000,108,31,32.09,3.68,0.74,0.00,19.48,0.00,0.000,2143,69.73,40.29,22
7000,400,29,65.51,0.86,13.76,6.86,27.07,0.31,0.069,474,23.07,14.49,24
7000,59,27,37.78,0.04,0.07,0.00,30.56,0.00,0.000,1471,45.89,31.72,17
7000,772,27,40.30,2.04,9.04,0.19,11.59,0.19,0.037,812,18.47,24.90,23
7000,745,21,11.39,0.00,0.00,0.00,10.10,0.00,0.000,1124,43.97,13.09,13
7000,778,20,43.00,0.00,6.05,0.00,28.75,0.00,0.000,2517,97.56,25.50,16
7000,252,18,14.77,0.00,0.00,2.00,12.28,0.00,0.000,1067,45.14,15.28,8
7000,116,15,46.19,6.33,6.00,1.87,28.07,0.60,0.067,974,77.69,19.63,15
7000,774,14,42.26,4.07,0.00,0.00,30.43,0.00,0.000,836,24.27,23.67,10
7000,135,13,78.74,0.00,37.69,0.23,11.92,0.00,0.000,592,17.91,35.60,8
7000,318,12,76.54,5.00,0.00,18.50,33.33,0.00,0.000,2573,108.71,57.60,11
7000,693,12,69.40,0.00,16.83,0.00,36.75,0.00,0.000,2204,91.60,40.55,11
7000,17,11,31.96,0.18,0.00,0.00,25.55,0.00,0.000,1024,29.67,15.48,6
7000,744,9,31.55,0.00,1.33,0.33,28.78,0.00,0.000,2779,122.76,60.70,9
7000,131,6,68.56,0.00,0.00,0.50,54.00,0.00,0.000,2855,147.10,129.28,5
7000,713,6,21.54,0.00,0.00,3.33,18.33,0.00,0.000,2494,105.40,79.83,6
7000,281,5,51.30,6.40,2.20,5.40,26.40,0.60,0.200,3821,274.43,101.98,4
7000,171,5,25.00,4.00,10.20,1.60,6.60,1.60,0.800,1597,73.01,10.11,3
8000,1,3489,30.66,0.98,8.07,1.29,18.85,0.11,0.034,436,23.21,6.76,1868
8000,758,1515,28.74,1.82,5.43,0.36,18.79,0.16,0.054,262,13.37,4.99,845
8000,392,176,42.65,2.30,13.48,0.14,22.85,1.07,0.256,634,30.69,16.37,152
8000,694,156,25.91,0.81,2.87,1.55,20.03,0.19,0.058,423,21.88,6.12,84
8000,43,105,40.90,4.19,8.06,2.95,15.86,0.68,0.162,604,29.95,9.98,89
8000,400,81,62.47,0.64,16.16,3.94,27.27,0.22,0.062,245,18.07,8.23,47
8000,823,47,37.40,0.00,15.94,6.15,11.98,0.00,0.000,326,16.38,9.94,12
8000,252,32,24.69,0.00,0.00,3.84,21.06,0.00,0.000,720,32.97,11.65,14
8000,108,29,34.02,4.34,0.00,0.00,20.45,0.00,0.000,2216,68.27,40.43,18
8000,2,28,32.02,0.00,12.64,0.00,9.54,0.00,0.000,635,22.98,10.87,13
8000,572,25,62.38,0.00,0.00,0.24,51.80,0.00,0.000,2249,97.52,46.40,19
8000,745,24,11.96,0.00,0.00,0.00,10.75,0.00,0.000,928,28.32,12.85,16
8000,135,20,57.12,0.30,17.20,0.60,19.20,0.00,0.000,533,19.84,22.86,9
8000,368,19,42.59,0.00,0.00,0.00,34.79,0.00,0.000,2284,78.82,45.66,16
8000,38,19,11.02,0.00,2.89,0.00,12.37,0.00,0.000,599,30.01,1.07,18
8000,69,17,28.14,0.00,3.65,0.12,21.82,0.00,0.000,1501,60.17,34.47,15
8000,45,14,43.54,0.00,0.00,0.00,38.21,0.00,0.000,1207,48.30,26.65,10
8000,59,14,26.27,0.07,0.14,0.00,20.36,0.00,0.000,1534,46.18,26.85,11
8000,16,13,15.92,0.15,0.00,0.00,13.31,0.00,0.000,1155,33.30,18.21,10
8000,40,11,19.11,0.09,0.00,4.27,12.73,0.00,0.000,747,25.58,15.78,8
8000,131,9,87.53,0.00,0.00,0.78,69.44,0.00,0.000,731,27.68,34.56,6
8000,116,7,37.93,2.71,0.71,1.29,30.14,0.43,0.143,2249,120.48,51.17,7
8000,693,7,52.79,0.00,13.43,0.00,27.14,0.00,0.000,2755,104.07,45.58,7
8000,698,7,38.55,0.00,8.00,1.86,22.71,0.00,0.000,2470,110.39,53.75,7
8000,7,6,33.36,0.00,0.00,0.00,33.33,0.00,0.000,1119,49.90,23.70,3
8000,772,6,31.50,0.00,10.83,0.00,7.67,0.00,0.000,1370,21.22,52.40,5
8000,318,5,75.43,6.20,0.00,11.20,32.60,0.00,0.000,4171,171.32,88.09,4
9000,1,3857,47.59,1.79,12.44,1.14,27.59,0.25,0.059,596,32.31,11.97,2580
9000,758,1943,27.54,1.72,6.58,0.11,16.52,0.23,0.080,271,13.27,5.98,1135
9000,2,302,31.51,0.06,10.37,0.66,11.93,0.03,0.007,242,9.61,10.17,196
9000,392,116,47.18,1.69,13.57,0.56,24.34,0.56,0.172,625,28.88,15.67,95
9000,400,78,57.88,0.12,16.12,5.67,19.14,0.09,0.026,544,27.92,16.06,62
9000,694,73,33.78,1.67,4.36,1.30,27.82,0.00,0.000,440,23.70,5.27,32
9000,43,64,35.80,2.53,8.47,4.31,15.19,1.42,0.406,336,18.78,3.23,49
9000,90,62,12.41,1.45,1.06,0.26,8.66,0.00,0.000,229,11.01,4.06,24
9000,252,27,69.72,9.89,0.00,0.07,55.59,0.00,0.000,388,33.67,11.16,15
9000,108,25,27.40,3.68,0.00,0.00,15.84,0.00,0.000,2521,77.54,46.94,20
9000,854,20,27.47,0.35,8.55,2.95,6.75,0.10,0.050,440,8.88,13.16,17
9000,318,19,80.09,7.26,0.00,13.84,32.00,0.00,0.000,1222,55.91,25.40,12
9000,698,19,44.52,0.00,0.00,0.00,42.74,0.00,0.000,648,37.95,15.41,14
9000,368,18,41.77,0.00,0.00,0.00,32.89,0.00,0.000,1813,52.44,46.29,11
9000,884,18,28.58,0.39,7.50,1.61,9.67,0.00,0.000,1385,36.31,26.35,16
9000,745,18,12.45,0.00,0.00,0.00,11.78,0.00,0.000,844,20.06,15.28,13
9000,572,15,70.25,0.00,0.00,0.00,55.27,0.00,0.000,3253,138.47,74.06,15
9000,135,15,58.87,0.00,25.33,0.00,12.00,0.00,0.000,1109,21.61,43.78,7
9000,59,14,25.72,0.29,0.00,0.00,19.21,0.00,0.000,1596,48.09,29.09,10
9000,40,10,21.58,0.80,0.00,3.00,13.50,0.00,0.000,1222,46.02,21.47,9
9000,45,10,34.87,0.00,0.00,0.00,31.30,0.00,0.000,1692,60.86,31.42,7
9000,892,9,110.02,20.44,0.33,6.33,41.44,0.00,0.000,3633,210.88,123.10,9
9000,131,9,81.92,0.00,0.00,1.44,65.56,0.00,0.000,1354,50.09,37.96,5
9000,190,8,32.89,1.00,0.00,0.00,24.38,0.00,0.000,1949,51.29,60.43,5
9000,7,8,60.48,2.12,1.38,0.75,51.12,0.00,0.000,444,16.11,14.71,6
9000,772,7,45.31,0.00,14.86,0.00,11.86,0.00,0.000,1203,19.93,39.77,6
10000,1,6021,36.18,0.93,10.36,1.02,21.18,0.16,0.038,408,21.89,7.77,3493
10000,758,2228,30.14,1.90,6.29,0.37,18.90,0.23,0.070,290,15.26,5.13,1318
10000,2,230,30.43,0.53,8.71,0.71,11.41,0.19,0.061,431,15.59,10.84,152
10000,902,185,39.66,0.76,16.41,0.59,9.09,0.13,0.032,238,7.22,14.83,135
10000,400,123,63.97,0.19,16.88,5.37,23.54,0.00,0.000,449,22.54,9.81,67
10000,694,102,39.96,1.75,13.99,3.69,23.10,0.63,0.127,225,20.39,4.79,73
10000,392,37,61.03,4.86,11.46,0.00,29.84,0.86,0.216,878,37.23,22.72,30
10000,135,21,55.28,0.00,23.00,1.71,11.10,0.00,0.000,1138,23.50,38.53,12
10000,368,19,29.83,0.00,0.00,0.00,24.05,0.00,0.000,1675,47.03,51.08,18
10000,108,19,34.75,4.42,0.00,0.00,20.89,0.00,0.000,1460,36.33,35.85,11
10000,772,18,41.58,0.00,14.22,0.00,10.17,0.00,0.000,570,17.42,14.09,8
10000,59,16,30.51,0.12,0.00,0.06,23.88,0.00,0.000,1399,44.95,27.79,11
10000,16,13,7.20,0.00,0.00,0.00,5.92,0.00,0.000,771,19.64,8.29,4
10000,43,13,20.83,0.15,7.08,0.08,10.69,0.08,0.000,485,26.61,5.66,12
10000,899,10,98.83,39.30,1.60,0.00,16.50,0.80,0.200,2687,92.34,17.64,9
10000,901,10,36.31,0.50,12.60,0.00,9.80,0.30,0.100,935,23.99,15.31,8
10000,7,9,34.17,0.00,0.00,0.00,35.22,0.00,0.000,570,18.70,21.70,7
10000,854,7,34.45,0.00,14.00,0.86,7.43,0.00,0.000,992,30.22,28.16,4
10000,131,6,74.40,0.00,0.00,1.33,59.33,0.00,0.000,1274,54.27,33.71,5
10000,892,5,103.57,10.80,0.00,9.20,56.20,0.00,0.000,3709,157.17,108.97,5
10000,884,5,9.93,0.40,0.20,1.80,5.00,0.00,0.000,2716,60.65,41.66,5
10000,745,5,8.93,0.00,0.00,0.00,8.20,0.00,0.000,1808,47.32,16.81,5
11000,1,2901,46.52,2.24,12.95,0.03,26.53,0.44,0.099,445,27.31,9.15,1928
11000,758,2729,30.90,1.78,6.72,0.54,18.71,0.23,0.077,282,14.41,6.21,1640
11000,902,540,41.26,0.16,9.56,2.46,18.11,0.01,0.004,240,13.53,10.05,323
11000,2,278,32.64,0.40,10.19,1.24,10.54,0.20,0.058,484,15.26,15.26,206
11000,400,167,67.27,0.21,17.49,7.41,22.44,0.04,0.012,522,29.35,15.53,114
11000,928,167,43.28,0.95,12.06,0.00,11.10,0.35,0.120,734,18.81,23.99,132
11000,392,167,87.79,15.19,11.66,0.37,31.81,2.32,0.671,287,37.44,5.20,124
11000,694,149,25.29,0.83,10.26,0.24,14.97,0.33,0.060,361,17.96,8.33,112
11000,854,29,35.88,0.69,12.14,1.07,8.17,0.28,0.103,521,15.25,14.32,24
11000,43,20,20.92,0.75,5.55,1.80,9.60,0.90,0.200,508,26.10,4.10,17
11000,933,18,44.00,2.17,12.94,0.00,26.06,0.00,0.000,277,17.19,6.61,14
11000,368,16,35.43,0.00,0.00,0.00,29.19,0.00,0.000,1304,36.67,34.92,12
11000,872,15,88.58,1.40,1.73,5.27,63.60,0.27,0.067,1091,61.19,46.81,10
11000,772,15,43.45,0.00,15.27,0.00,9.93,0.00,0.000,580,24.59,11.62,12
11000,572,8,50.32,0.00,0.00,0.00,42.88,0.00,0.000,1941,57.67,38.15,5
11000,59,7,26.27,0.00,0.00,0.14,20.57,0.00,0.000,2075,48.41,34.51,6
11000,901,7,40.27,0.43,12.14,0.00,12.57,0.00,0.000,1252,26.90,22.42,6
12000,758,3599,29.57,1.60,6.70,0.37,18.44,0.18,0.060,286,14.80,5.64,2058
12000,1,2436,45.59,2.03,13.90,0.03,24.89,0.63,0.134,456,26.44,9.51,1751
12000,902,371,48.88,1.90,11.41,4.92,16.14,0.26,0.078,432,20.15,11.61,273
12000,2,278,31.40,0.11,8.71,1.76,12.32,0.03,0.007,519,17.47,12.88,178
12000,392,228,116.82,23.23,11.19,0.02,34.13,2.41,0.636,737,65.07,8.93,165
12000,400,219,71.62,0.34,15.07,7.52,28.17,0.04,0.009,329,22.87,9.38,138
12000,928,203,39.41,0.93,10.68,0.00,10.06,0.17,0.059,753,18.12,23.23,160
12000,43,119,31.15,1.71,6.45,0.19,16.82,0.35,0.101,318,19.92,8.01,96
12000,694,80,46.28,0.25,15.40,1.74,36.00,0.09,0.013,639,37.28,11.11,63
12000,854,50,30.94,1.02,9.24,1.00,7.24,0.26,0.100,519,16.08,16.09,41
12000,772,46,37.62,0.00,10.20,0.35,12.61,0.00,0.000,567,20.78,16.22,36
12000,933,15,25.59,1.13,8.07,0.00,14.00,0.00,0.000,841,30.29,30.54,14
12000,572,7,96.61,0.00,0.00,0.00,73.29,0.00,0.000,3271,136.37,78.48,5
12000,872,6,86.01,3.00,1.17,0.83,57.67,0.67,0.167,3097,149.91,132.80,6
13000,758,3611,28.01,1.20,6.88,0.40,17.25,0.14,0.047,273,14.06,4.83,2010
13000,1,2098,49.72,1.96,13.87,0.06,29.55,0.58,0.127,422,27.18,8.78,1452
13000,2,460,34.35,0.08,10.71,2.37,10.90,0.00,0.000,442,16.96,11.77,284
13000,902,373,41.95,0.31,11.54,4.37,12.06,0.13,0.051,362,14.73,11.45,250
13000,928,192,38.77,0.83,10.72,0.00,9.43,0.23,0.083,686,17.21,21.37,156
13000,400,145,69.29,0.29,19.31,6.60,22.72,0.06,0.021,519,24.79,17.74,98
13000,392,118,121.65,24.04,14.01,0.03,31.60,2.89,0.754,1744,109.07,12.79,104
13000,43,69,29.73,3.54,7.54,0.61,10.74,0.51,0.188,295,14.10,5.53,57
13000,854,56,37.85,1.11,9.95,1.34,10.68,0.34,0.143,574,16.98,15.80,46
13000,772,48,38.49,0.19,10.33,0.60,11.65,0.04,0.021,648,18.00,24.34,41
13000,694,41,30.92,0.95,7.46,0.00,19.15,0.24,0.098,1004,41.80,21.31,29
13000,984,20,23.61,0.10,1.55,0.65,20.85,0.00,0.000,724,32.33,5.07,13
13000,135,8,47.27,0.00,19.00,2.50,8.75,0.00,0.000,388,10.47,12.23,4
13000,892,6,118.33,11.83,0.00,7.17,66.83,0.00,0.000,4675,178.80,139.58,5
13000,572,5,42.37,0.00,0.00,0.00,36.40,0.00,0.000,2661,67.21,55.30,4
13000,933,5,31.07,2.60,6.00,0.00,16.20,0.00,0.000,1144,57.55,18.83,5
14000,758,3705,25.16,1.25,5.63,0.58,15.91,0.15,0.052,270,13.12,5.02,1976
14000,1,1227,48.32,3.35,13.87,0.01,24.10,0.93,0.225,571,31.46,10.95,920
14000,902,454,70.68,5.24,2.12,2.06,50.30,0.07,0.007,179,22.73,5.88,183
14000,2,433,37.36,0.45,10.72,2.73,13.59,0.17,0.042,409,16.49,10.96,308
14000,400,210,78.10,1.07,22.17,5.83,22.27,0.30,0.062,350,20.51,16.14,140
14000,928,100,38.67,0.43,11.48,0.00,8.85,0.11,0.040,558,12.75,19.32,76
14000,392,48,114.52,23.10,13.96,0.04,28.21,3.31,0.896,2742,157.33,17.05,48
14000,854,27,34.83,1.44,8.48,0.07,7.89,0.37,0.185,485,9.47,20.80,16
14000,772,21,40.40,0.10,10.19,0.19,11.81,0.00,0.000,1147,33.60,27.74,20
14000,984,21,21.50,0.10,0.90,0.62,17.95,0.00,0.000,945,40.71,5.80,11
14000,694,14,50.90,0.79,13.79,0.00,30.57,0.07,0.000,2129,92.99,49.24,14
14000,999,9,46.59,0.00,14.11,0.11,19.44,0.00,0.000,895,24.23,13.71,4
14000,135,8,80.34,0.00,32.88,4.88,10.62,0.00,0.000,471,9.74,23.52,8
14000,892,7,93.79,13.71,0.00,6.29,45.00,0.00,0.000,4696,165.60,150.31,7
14000,43,7,49.92,9.71,3.71,0.14,17.00,1.57,0.429,747,27.43,9.20,7
14000,872,6,73.15,0.00,0.00,2.50,54.00,0.00,0.000,2774,125.34,116.92,6
14000,572,5,101.11,0.00,0.00,0.00,78.80,0.00,0.000,2041,63.97,62.85,2
15000,758,3831,25.85,1.49,6.10,0.20,15.84,0.19,0.061,269,12.75,5.07,2187
15000,1005,3261,24.06,0.36,6.41,0.54,16.50,0.04,0.010,279,15.36,3.26,1630
15000,1,1416,50.80,3.49,13.38,0.13,28.20,0.62,0.142,374,23.78,9.07,953
15000,2,443,30.56,0.19,9.92,0.98,10.32,0.04,0.011,388,11.04,14.45,332
15000,400,164,78.57,1.15,24.82,5.34,19.46,0.30,0.073,373,18.80,16.04,117
15000,1007,130,45.25,1.16,10.28,6.82,21.69,0.11,0.054,441,25.03,8.84,87
15000,1010,67,104.80,0.00,26.16,14.06,38.34,0.00,0.000,559,32.34,23.03,48
15000,694,56,52.44,1.09,17.02,1.00,28.21,0.27,0.036,921,53.38,25.05,42
15000,984,41,31.49,0.20,1.80,0.44,28.71,0.10,0.024,827,42.18,12.04,27
15000,928,41,37.24,0.76,11.66,0.00,6.46,0.41,0.122,406,9.41,12.67,30
15000,772,22,51.39,0.00,10.55,0.00,18.36,0.00,0.000,667,23.02,25.05,17
15000,999,21,36.68,0.00,13.48,0.00,13.10,0.00,0.000,633,21.52,20.78,15
15000,902,21,32.05,7.10,5.14,1.10,7.19,1.43,0.619,308,14.86,4.55,17
15000,392,15,132.95,26.80,14.07,0.13,31.40,3.13,0.867,4006,207.75,21.94,15
15000,1023,13,34.76,0.00,7.46,0.00,12.46,0.00,0.000,602,17.07,12.08,10
15000,854,8,31.95,0.75,8.25,0.00,7.88,0.38,0.125,580,15.17,20.54,7
15000,1014,7,59.36,4.43,6.57,15.71,17.57,0.00,0.000,449,24.96,3.77,6
16000,758,3873,26.00,1.57,5.89,0.18,16.18,0.19,0.060,269,13.09,4.60,2217
16000,1005,3434,22.36,0.26,6.79,0.64,14.31,0.03,0.010,282,14.92,2.99,1631
16000,1,861,46.22,2.45,12.25,0.02,25.29,0.70,0.175,547,30.27,11.34,643
16000,2,527,28.90,0.30,8.99,0.69,9.93,0.18,0.061,383,12.20,12.10,357
16000,400,229,71.51,0.76,22.21,4.62,19.15,0.30,0.057,469,21.62,15.93,175
16000,1007,99,52.28,1.95,7.30,4.38,29.81,0.12,0.040,479,27.96,10.09,71
16000,854,69,32.83,0.36,7.38,0.13,9.97,0.28,0.116,319,9.38,11.99,55
16000,1010,66,82.86,0.00,21.73,11.08,29.53,0.00,0.000,729,31.88,26.23,50
16000,1030,51,32.46,0.22,7.61,0.22,15.76,0.00,0.000,504,14.96,14.21,22
16000,694,41,63.43,0.66,16.20,0.00,39.34,0.02,0.000,1113,70.97,23.21,32
16000,1023,38,48.28,2.53,9.68,0.24,12.66,0.61,0.158,342,7.93,23.35,24
16000,928,29,38.85,0.03,14.48,0.00,5.55,0.00,0.000,349,6.84,14.96,15
16000,772,17,49.11,0.24,8.00,0.00,18.82,0.00,0.000,1224,37.90,24.26,14
16000,999,13,37.07,0.00,12.77,0.00,13.77,0.00,0.000,1015,28.53,21.39,10
16000,1032,13,39.06,0.00,9.77,3.23,12.77,0.00,0.000,725,24.97,7.42,11
16000,984,12,22.55,0.00,0.17,0.00,20.08,0.00,0.000,2436,86.07,33.75,11
16000,872,8,89.14,0.00,1.00,2.00,65.25,0.00,0.000,2185,80.42,112.33,5
16000,392,6,140.45,31.83,9.83,0.00,29.67,3.33,1.000,5278,226.90,21.22,6
16000,1028,5,43.76,0.00,9.60,0.00,24.20,0.00,0.000,2096,72.74,26.95,4
17000,758,5570,32.19,1.36,7.91,0.12,20.18,0.19,0.054,279,15.64,5.72,3139
17000,1005,3422,24.07,0.42,6.73,0.41,15.91,0.06,0.017,255,14.69,2.68,1625
17000,400,312,70.66,1.22,21.46,3.61,18.82,0.39,0.106,423,20.77,17.77,222
17000,1040,186,24.35,0.16,9.51,0.00,14.03,0.00,0.000,203,11.52,3.32,93
17000,2,111,28.23,0.00,9.15,1.12,9.37,0.00,0.000,710,19.38,20.12,87
17000,694,101,78.88,8.01,6.37,0.00,48.12,0.07,0.020,860,59.05,19.33,65
17000,854,55,34.19,0.24,8.76,0.00,9.42,0.09,0.036,622,12.40,23.72,41
17000,1023,41,50.84,1.68,10.61,0.51,15.00,0.56,0.171,661,14.83,27.22,26
17000,984,35,18.17,0.00,4.51,0.00,14.54,0.00,0.000,1127,42.21,13.39,26
17000,772,27,54.41,0.15,10.19,0.00,19.78,0.00,0.000,957,32.23,18.51,16
17000,1007,24,41.43,0.00,7.08,14.54,20.08,0.00,0.000,316,22.61,2.41,19
17000,1010,22,85.80,0.00,29.55,13.32,21.05,0.00,0.000,1339,58.53,32.13,16
17000,999,19,37.70,0.47,13.68,0.00,11.21,0.32,0.105,852,27.69,16.20,15
17000,1030,16,30.88,0.25,4.81,0.44,16.94,0.00,0.000,1378,35.20,26.72,12
17000,928,16,35.42,0.69,10.00,0.00,6.88,0.25,0.125,614,12.00,21.61,12
17000,1032,8,44.49,0.00,9.75,2.75,16.38,0.00,0.000,1513,48.45,14.75,7
17000,1,7,36.08,0.00,14.00,0.00,16.29,0.00,0.000,835,31.25,15.87,4
17000,872,7,132.96,0.00,0.00,2.14,97.14,0.00,0.000,298,17.08,11.52,3
17000,975,6,57.56,4.50,1.33,0.00,24.67,1.00,0.333,1661,52.96,27.42,4
18000,758,4141,27.00,1.15,6.18,0.20,18.09,0.19,0.055,272,13.73,5.44,2334
