step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority
670000,854,4.635,0.063,15.06,41951,31016,255,10672,0,473,1651445.4,56430.1,0.016,0.226,0.209,0.288,0.261,2044,63.96,0.60,45.85,7.31,2.24,7.01,0.09,0.39,15.77,1.91,2.22,6.93,0.035,0.110,70,0.575,0.931,0.063,0.000,0.006,28229,6399,10,0.263,0.013,0.064,516934,0.126,0.117,0.013,162.68,19714,14,5.29,0.935,0.013
680000,847,4.678,0.060,15.07,42216,31105,267,10851,0,546,1651564.6,59943.3,0.016,0.222,0.207,0.286,0.269,1895,63.98,0.35,45.92,7.16,2.20,7.04,0.07,0.31,15.79,1.28,2.12,6.78,0.034,0.110,59,0.557,0.937,0.055,0.000,0.007,28438,8078,10,0.256,0.078,0.061,542378,0.122,0.117,0.013,162.69,19667,15,5.52,0.927,0.013
690000,854,4.616,0.063,14.90,41185,30399,260,10519,0,410,1653316.9,52874.3,0.016,0.225,0.211,0.284,0.264,2019,63.96,0.62,46.12,6.67,1.83,6.34,0.07,0.38,15.94,2.10,1.83,6.33,0.029,0.099,64,0.590,0.939,0.050,0.000,0.011,27892,6828,10,0.287,0.021,0.049,535226,0.126,0.123,0.015,162.71,19287,12,5.03,0.950,0.005
700000,841,4.755,0.060,15.06,42008,31110,204,10707,0,467,1653333.6,53564.2,0.014,0.232,0.218,0.278,0.257,1918,63.95,0.64,46.41,6.47,1.69,6.13,0.09,0.66,15.76,1.95,1.69,6.13,0.026,0.096,72,0.468,0.939,0.050,0.000,0.011,29043,7164,11,0.266,0.020,0.038,409549,0.139,0.118,0.015,162.71,19839,11,5.00,0.953,0.008
710000,844,4.639,0.059,15.09,42663,31760,165,10735,0,433,1654131.6,52981.9,0.015,0.232,0.221,0.281,0.251,2037,63.98,0.40,45.81,7.35,2.35,7.11,0.11,0.83,15.70,1.51,2.35,7.11,0.037,0.111,62,0.450,0.912,0.075,0.000,0.013,29233,8248,9,0.256,0.000,0.040,393465,0.147,0.117,0.013,162.76,19327,11,4.94,0.956,0.007
720000,845,4.783,0.076,14.96,43494,31917,180,11396,0,473,1653634.9,55056.6,0.015,0.244,0.229,0.269,0.243,2062,63.96,0.57,45.55,7.60,2.54,7.46,0.10,0.75,15.77,2.01,2.49,7.26,0.040,0.117,71,0.438,0.922,0.064,0.000,0.014,29544,8467,9,0.245,0.000,0.034,264721,0.163,0.130,0.018,162.58,19887,10,4.83,0.964,0.009
730000,841,4.783,0.071,14.93,43976,32251,96,11633,0,522,1652990.0,58206.3,0.017,0.250,0.227,0.263,0.242,2183,63.96,0.59,45.71,7.54,2.44,7.32,0.11,1.00,15.70,1.86,2.39,7.15,0.038,0.114,72,0.427,0.925,0.063,0.000,0.012,28827,8585,8,0.278,0.000,0.024,274306,0.149,0.125,0.017,162.47,20523,11,5.00,0.951,0.014
740000,847,4.539,0.065,14.97,42859,31418,179,11256,0,464,1650173.0,53906.0,0.015,0.254,0.233,0.256,0.243,2268,63.99,0.20,46.05,7.09,2.09,6.80,0.10,0.44,15.74,2.13,2.06,6.68,0.033,0.106,59,0.407,0.933,0.061,0.000,0.006,29325,8506,8,0.246,0.031,0.061,418084,0.157,0.124,0.016,162.52,19829,10,4.79,0.964,0.005
750000,852,4.673,0.060,15.13,41837,30431,263,11138,0,441,1654851.4,53463.1,0.015,0.260,0.245,0.243,0.236,2099,63.95,0.82,45.62,7.57,2.55,7.38,0.08,0.43,15.71,1.31,2.55,7.38,0.040,0.115,68,0.430,0.925,0.062,0.000,0.013,29523,7693,10,0.195,0.049,0.039,432485,0.172,0.122,0.016,162.58,19749,10,4.80,0.964,0.008
760000,827,4.751,0.064,15.18,43237,29885,263,13114,0,542,1653205.0,63472.6,0.014,0.251,0.244,0.251,0.240,2183,63.94,0.99,45.84,7.33,2.28,7.07,0.11,0.60,15.72,1.59,2.24,6.94,0.036,0.111,64,0.376,0.926,0.065,0.000,0.008,31698,7702,8,0.218,0.110,0.062,526847,0.159,0.125,0.017,162.63,20554,10,4.84,0.969,0.007
770000,851,4.725,0.064,15.17,43305,31148,219,11914,0,466,1653216.4,57344.1,0.016,0.249,0.239,0.255,0.240,2198,63.97,0.46,45.38,7.78,2.76,7.63,0.05,0.36,15.78,1.48,2.76,7.63,0.043,0.119,60,0.384,0.921,0.071,0.000,0.008,30016,7605,10,0.197,0.000,0.026,314030,0.150,0.117,0.012,162.55,20209,10,4.81,0.963,0.014
780000,860,4.562,0.069,15.22,44268,31811,150,12298,0,501,1653655.1,58620.6,0.016,0.257,0.244,0.251,0.232,2172,63.99,0.09,45.33,8.20,2.66,7.55,0.10,0.71,15.90,2.79,2.62,7.45,0.042,0.118,65,0.400,0.919,0.070,0.000,0.012,30460,9435,7,0.194,0.023,0.037,244138,0.155,0.123,0.016,162.46,20627,9,4.77,0.963,0.012
790000,858,4.642,0.072,15.21,44291,31914,140,12239,0,545,1652046.2,59979.2,0.016,0.257,0.253,0.245,0.229,2173,63.94,0.79,45.79,7.38,2.32,7.07,0.11,0.85,15.71,1.86,2.29,6.98,0.036,0.111,74,0.344,0.938,0.052,0.000,0.009,29118,8779,10,0.213,0.063,0.048,332077,0.137,0.125,0.017,162.43,20990,10,4.90,0.957,0.003
800000,840,4.796,0.077,15.09,45109,32507,138,12482,0,565,1650630.5,62846.3,0.016,0.259,0.256,0.244,0.225,2103,63.96,0.55,45.77,7.30,2.38,7.11,0.07,0.36,15.75,1.41,2.38,7.11,0.037,0.111,71,0.307,0.930,0.063,0.000,0.007,29493,9588,8,0.246,0.000,0.046,524880,0.124,0.127,0.018,162.39,21673,11,5.03,0.949,0.006
810000,842,4.680,0.077,15.17,45013,33482,98,11431,0,591,1647424.4,62053.0,0.017,0.248,0.248,0.255,0.233,2099,63.90,1.17,45.25,7.28,1.99,6.54,0.13,0.60,16.52,3.13,1.99,6.53,0.031,0.102,94,0.296,0.933,0.055,0.000,0.012,28947,9543,7,0.216,0.034,0.065,606001,0.123,0.129,0.016,162.33,21644,14,5.43,0.929,0.010
820000,847,4.829,0.078,15.01,44146,32204,118,11819,0,589,1645153.4,63435.0,0.017,0.251,0.252,0.248,0.231,2180,63.98,0.27,45.75,7.45,2.42,7.25,0.11,0.87,15.71,1.59,2.38,7.14,0.038,0.114,64,0.385,0.922,0.065,0.000,0.013,28978,9543,8,0.235,0.044,0.054,635764,0.118,0.131,0.020,162.30,20985,13,5.37,0.937,0.007
830000,844,4.682,0.078,15.23,44111,32451,100,11563,0,550,1650280.5,57611.9,0.018,0.254,0.254,0.246,0.227,2092,63.93,0.92,45.54,7.73,2.47,7.39,0.13,1.01,15.79,2.01,2.36,7.06,0.039,0.116,80,0.459,0.925,0.062,0.000,0.013,28869,9232,7,0.204,0.079,0.051,439354,0.124,0.136,0.023,162.35,21084,11,4.98,0.949,0.018
840000,817,4.841,0.078,15.24,43696,32511,130,11082,0,544,1647231.5,58620.9,0.018,0.247,0.253,0.252,0.230,2135,63.97,0.45,45.72,7.41,2.33,7.18,0.11,1.12,15.81,1.74,2.27,7.01,0.036,0.113,57,0.464,0.923,0.065,0.000,0.012,28808,8883,10,0.185,0.040,0.048,530351,0.121,0.128,0.017,162.42,20907,13,5.29,0.936,0.007
850000,854,4.694,0.070,15.14,42935,31271,133,11494,0,520,1649502.6,57180.5,0.019,0.245,0.238,0.257,0.242,2218,63.90,1.12,45.81,7.20,2.23,6.96,0.14,0.75,15.73,1.90,2.22,6.95,0.035,0.109,74,0.458,0.929,0.059,0.000,0.013,28089,8179,12,0.179,0.002,0.089,511162,0.124,0.121,0.014,162.48,20661,11,4.97,0.947,0.007
860000,851,4.670,0.070,15.22,43785,30608,156,13024,0,665,1652568.9,67612.1,0.019,0.254,0.250,0.248,0.229,2210,63.96,0.62,45.76,7.40,2.41,7.19,0.11,0.74,15.68,1.82,2.41,7.19,0.038,0.112,69,0.434,0.920,0.068,0.000,0.012,28954,8277,9,0.239,0.000,0.049,593186,0.127,0.127,0.018,162.49,20952,12,5.19,0.944,0.005
870000,852,4.622,0.069,15.26,43677,30926,110,12640,0,566,1648466.0,66817.3,0.017,0.257,0.262,0.242,0.221,2196,63.95,0.61,45.73,7.30,2.35,7.26,0.12,0.73,15.75,1.58,2.28,6.99,0.037,0.113,74,0.477,0.930,0.058,0.000,0.013,28772,8066,9,0.212,0.130,0.062,400147,0.131,0.121,0.014,162.46,20557,13,5.29,0.937,0.006
880000,849,4.687,0.064,15.36,42832,30754,124,11957,0,544,1652292.5,62300.5,0.018,0.250,0.249,0.252,0.231,2040,63.98,0.40,45.37,7.69,2.71,7.58,0.05,0.36,15.85,1.36,2.71,7.58,0.042,0.118,56,0.582,0.919,0.075,0.000,0.006,28430,7887,7,0.181,0.082,0.028,348660,0.129,0.118,0.013,162.49,20753,13,5.21,0.935,0.008
890000,836,4.704,0.063,15.47,41568,29917,205,11459,0,427,1657576.9,56775.0,0.017,0.247,0.248,0.252,0.236,2091,63.97,0.51,45.79,7.27,2.34,7.10,0.05,0.38,15.78,1.45,2.34,7.10,0.037,0.111,58,0.551,0.926,0.066,0.000,0.008,28264,7321,8,0.224,0.057,0.028,268421,0.149,0.121,0.015,162.62,20392,11,4.95,0.954,0.005
900000,851,4.663,0.057,15.47,44371,31819,139,12398,0,580,1651908.8,60625.0,0.016,0.238,0.242,0.263,0.241,2010,63.97,0.52,45.51,7.94,2.65,7.76,0.14,0.85,15.66,2.05,2.49,7.23,0.041,0.121,82,0.524,0.921,0.060,0.000,0.019,31768,8539,8,0.183,0.146,0.046,284885,0.148,0.119,0.015,162.21,21793,11,4.89,0.952,0.013
910000,871,4.600,0.070,15.55,44202,31866,136,12180,0,530,1651615.8,60861.9,0.018,0.232,0.235,0.268,0.247,2027,63.94,0.80,45.74,7.30,2.19,7.00,0.16,0.97,15.85,1.65,2.14,6.82,0.034,0.109,81,0.458,0.938,0.055,0.000,0.007,30747,7763,10,0.196,0.107,0.056,316972,0.141,0.121,0.014,162.31,21486,11,5.00,0.946,0.006
920000,842,4.722,0.070,15.47,43703,31619,120,11993,0,558,1652368.1,60790.7,0.018,0.229,0.230,0.271,0.251,2091,63.94,0.88,46.08,6.74,1.85,6.40,0.13,1.29,15.88,2.39,1.79,6.20,0.029,0.100,79,0.542,0.936,0.049,0.000,0.015,28546,7350,11,0.198,0.040,0.048,502509,0.128,0.118,0.013,162.55,21371,12,5.07,0.942,0.010
930000,852,4.660,0.074,15.47,46090,31946,163,13971,0,686,1650104.9,79235.7,0.022,0.219,0.227,0.280,0.252,2140,63.94,0.75,45.23,7.95,2.76,7.63,0.14,1.18,15.81,2.18,2.76,7.63,0.043,0.119,71,0.535,0.910,0.070,0.000,0.020,30583,8953,9,0.173,0.022,0.049,563001,0.124,0.126,0.015,162.53,22177,15,5.67,0.927,0.011
940000,844,4.663,0.067,15.41,44306,31714,143,12457,0,568,1652070.6,62175.9,0.021,0.228,0.230,0.269,0.252,2292,63.93,0.60,45.82,7.19,2.20,6.89,0.10,0.67,15.82,1.78,2.20,6.89,0.034,0.108,65,0.558,0.935,0.056,0.000,0.009,29207,8872,10,0.218,0.000,0.049,386526,0.132,0.125,0.018,162.52,21406,11,4.99,0.952,0.006
950000,827,4.805,0.069,15.40,44337,31750,171,12433,0,540,1652779.6,60572.2,0.017,0.234,0.238,0.264,0.247,2378,63.95,0.57,45.09,8.16,3.06,7.99,0.06,0.56,15.74,1.47,3.06,7.99,0.048,0.125,63,0.499,0.909,0.082,0.000,0.008,30539,8582,9,0.215,0.128,0.027,386935,0.133,0.128,0.018,162.53,21925,10,4.87,0.964,0.004
960000,831,4.820,0.069,15.42,44676,31805,142,12710,15,575,1653375.4,61681.9,0.020,0.234,0.244,0.262,0.240,2449,63.98,0.35,45.39,7.81,2.72,7.60,0.05,0.47,15.82,1.43,2.72,7.60,0.042,0.119,53,0.502,0.927,0.067,0.000,0.006,29758,8535,11,0.200,0.031,0.019,256824,0.135,0.127,0.018,162.51,21622,14,4.85,0.939,0.010
970000,846,4.684,0.071,15.47,42638,31129,147,11347,0,502,1655096.4,55955.2,0.020,0.236,0.244,0.259,0.241,2558,63.99,0.19,45.50,7.61,2.63,7.47,0.05,0.36,15.81,1.34,2.63,7.47,0.041,0.117,63,0.537,0.923,0.072,0.000,0.005,28062,7617,14,0.194,0.117,0.030,233426,0.138,0.126,0.017,162.51,20396,11,4.93,0.952,0.006
980000,841,4.614,0.057,15.28,41630,30273,173,11189,0,505,1652347.2,56574.2,0.016,0.239,0.251,0.251,0.243,2680,63.87,1.98,45.58,7.71,2.48,7.26,0.07,0.57,15.74,1.59,2.48,7.26,0.039,0.113,60,0.482,0.923,0.070,0.000,0.007,28306,7546,10,0.175,0.017,0.025,199334,0.151,0.118,0.015,162.53,19972,12,5.06,0.946,0.004
990000,843,4.599,0.056,15.24,42989,30355,201,12430,1,507,1654761.9,63003.6,0.012,0.253,0.277,0.237,0.221,2699,63.95,0.78,45.27,7.97,2.79,7.73,0.05,0.30,15.84,1.66,2.74,7.62,0.044,0.121,69,0.471,0.916,0.071,0.000,0.013,30565,8215,9,0.240,0.082,0.028,213629,0.164,0.118,0.015,162.44,20445,11,5.07,0.948,0.012
1000000,838,4.648,0.059,15.15,41342,29529,247,11570,1,472,1654412.4,55941.0,0.012,0.260,0.291,0.227,0.211,2714,63.98,0.24,45.63,7.39,2.48,7.27,0.03,0.29,15.84,1.06,2.47,7.23,0.039,0.114,58,0.434,0.925,0.070,0.000,0.005,28473,7633,7,0.223,0.074,0.017,176934,0.153,0.116,0.013,162.56,19628,10,4.84,0.957,0.004
