step,event,lineage,other,size
5000,birth,1,0,6
5000,birth,2,0,595
7000,split,12,1,8
8000,split,13,1,146
9000,split,14,13,27
10000,extinct,12,0,8
11000,split,16,2,146
12000,split,19,2,74
13000,split,20,2,56
14000,split,24,19,434
14000,split,26,13,42
15000,split,29,16,21
15000,split,31,16,90
15000,extinct,2,0,11
16000,split,33,19,21
19000,split,38,24,46
19000,extinct,29,0,21
20000,extinct,19,0,111
22000,extinct,1,0,6
23000,extinct,31,0,7
23000,extinct,33,0,5
24000,split,48,24,5
25000,split,42,33,91
25000,split,49,20,22
25000,extinct,38,0,9
25000,extinct,48,0,5
27000,split,56,16,39
27000,split,58,38,101
29000,split,60,20,86
31000,split,66,56,79
32000,extinct,42,0,14
33000,extinct,49,0,31
33000,extinct,58,0,34
35000,extinct,16,0,39
36000,extinct,66,0,10
37000,split,73,16,28
38000,extinct,26,0,8
40000,extinct,60,0,38
41000,extinct,73,0,18
43000,split,77,56,13
43000,split,78,60,182
45000,split,80,56,76
46000,extinct,77,0,12
46000,extinct,78,0,154
49000,split,85,78,142
49000,extinct,56,0,12
52000,split,91,24,326
54000,split,101,80,16
55000,split,104,80,7
55000,extinct,24,0,22
55000,extinct,80,0,33
56000,extinct,85,0,34
56000,extinct,101,0,16
56000,extinct,104,0,7
57000,extinct,14,0,5
58000,split,106,20,111
58000,extinct,91,0,39
60000,split,112,91,113
65000,split,120,112,31
67000,extinct,106,0,21
71000,extinct,112,0,32
80000,split,140,120,58
80000,extinct,120,0,108
91000,extinct,140,0,54
102000,split,148,147,341
104000,split,157,20,126
106000,split,156,148,15
108000,extinct,156,0,15
109000,split,193,148,196
111000,split,199,148,37
111000,split,209,148,8
111000,split,212,148,478
112000,split,220,20,91
113000,split,228,148,47
113000,extinct,209,0,8
114000,extinct,148,0,5
114000,extinct,199,0,16
115000,extinct,228,0,47
117000,extinct,212,0,6
118000,split,254,212,436
120000,split,264,20,90
120000,extinct,220,0,6
122000,extinct,193,0,6
122000,merge,264,20,139
127000,split,283,20,176
127000,split,286,281,57
128000,split,289,254,16
129000,extinct,254,0,40
130000,split,290,254,304
130000,extinct,289,0,16
131000,split,297,289,77
134000,extinct,286,0,5
135000,split,311,290,74
135000,split,312,290,7
135000,extinct,290,0,7
138000,split,320,310,140
138000,extinct,311,0,73
140000,extinct,312,0,7
141000,extinct,297,0,14
