step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
18000,31,48,36.6,0.2,1.6,20.1,0.2,9,216,45.83,0.18
19000,1,363,0.9,0.0,0.8,9.9,0.0,142,87,4.35,0.00
19000,16,193,36.7,0.0,0.0,27.1,0.0,32,249,54.54,0.00
19000,5,154,26.1,18.8,0.2,18.3,17.1,12,135,22.48,14.14
19000,35,141,37.2,0.0,0.1,22.0,0.0,36,228,48.52,0.00
19000,13,76,37.4,0.0,0.1,26.3,0.0,23,158,35.28,0.00
19000,31,67,35.8,0.1,1.0,19.8,0.1,14,232,48.94,0.11
19000,21,63,37.8,0.0,0.2,25.8,0.0,19,134,33.40,0.00
20000,16,212,37.9,0.0,0.0,26.0,0.0,41,226,48.76,0.00
20000,1,204,0.8,0.0,0.8,9.0,0.0,81,95,4.18,0.00
20000,5,163,27.9,17.7,0.0,18.3,16.8,10,164,27.14,14.54
20000,35,140,37.3,0.0,0.1,20.7,0.0,33,235,48.45,0.00
20000,13,94,37.8,0.0,0.2,25.5,0.0,29,197,45.99,0.00
20000,21,53,40.2,0.0,0.0,23.4,0.0,13,149,34.89,0.00
20000,31,52,36.1,0.0,0.3,18.0,0.0,8,272,52.83,0.00
21000,5,180,26.6,18.2,0.1,19.1,16.8,18,159,26.54,14.89
21000,16,178,37.1,0.0,0.0,26.9,0.0,30,270,58.16,0.00
21000,35,132,37.0,0.0,0.0,20.8,0.0,29,237,48.28,0.00
21000,31,88,36.8,0.0,0.9,20.3,0.0,14,270,53.05,0.00
21000,21,84,39.8,0.0,0.0,23.0,0.0,22,162,37.74,0.00
21000,1,49,1.8,0.0,0.2,7.9,0.0,22,71,4.06,0.00
21000,13,22,37.5,0.0,0.0,26.5,0.0,6,209,45.29,0.00
22000,16,227,37.1,0.0,0.0,26.8,0.0,44,273,58.63,0.00
22000,1,183,1.5,0.0,0.1,8.5,0.0,61,115,4.80,0.00
22000,5,175,27.2,18.0,0.1,18.3,17.1,12,170,27.56,16.26
22000,31,136,37.2,0.0,1.2,19.6,0.0,25,280,55.16,0.00
22000,35,125,36.6,0.0,0.0,21.5,0.0,23,210,43.39,0.00
22000,21,66,39.8,0.0,0.1,22.8,0.0,19,176,38.99,0.00
22000,44,8,39.8,0.0,0.0,24.2,0.0,3,514,114.14,0.00
23000,16,244,37.5,0.7,0.0,25.9,0.7,53,215,46.51,0.51
23000,1,161,1.1,0.0,0.5,11.6,0.0,58,62,4.17,0.00
23000,35,134,37.4,0.0,0.0,21.7,0.0,28,202,42.38,0.00
23000,31,130,35.9,0.1,0.3,19.2,0.1,24,291,55.43,0.00
23000,5,127,26.8,18.7,0.0,18.5,17.4,7,254,41.85,21.94
23000,21,46,39.2,0.0,0.0,20.3,0.0,10,170,37.94,0.00
23000,44,14,40.1,0.0,0.4,22.6,0.0,5,162,36.90,0.00
23000,13,11,36.4,0.0,0.0,27.6,0.0,3,198,43.78,0.00
24000,16,273,37.8,0.4,0.0,25.7,0.4,52,222,47.98,0.39
24000,5,159,27.2,18.6,0.1,18.1,17.2,12,203,34.45,18.01
24000,1,153,1.2,0.0,0.2,9.9,0.0,48,69,4.27,0.00
24000,31,111,36.8,0.0,0.1,18.1,0.0,15,311,56.83,0.00
24000,35,101,37.4,0.0,0.3,21.4,0.0,26,180,39.56,0.00
24000,21,76,38.6,0.0,0.0,21.9,0.0,25,163,37.25,0.00
24000,51,68,0.4,0.0,0.0,9.4,0.0,28,108,4.97,0.00
24000,44,27,39.4,0.0,0.4,24.2,0.0,7,244,55.28,0.00
24000,55,21,36.8,0.0,0.0,20.1,0.0,3,190,37.60,0.00
24000,13,8,35.9,0.0,0.0,26.6,0.0,3,169,34.53,0.00
25000,1,276,0.6,0.0,0.3,8.6,0.0,70,113,5.14,0.00
25000,16,222,37.5,0.0,0.0,26.5,0.0,33,255,54.86,0.00
25000,5,186,26.4,18.7,0.1,18.9,17.5,14,139,23.05,12.10
25000,31,144,36.9,0.0,0.1,17.5,0.0,17,375,68.59,0.00
25000,51,133,0.9,0.0,0.0,9.4,0.0,48,90,4.44,0.00
25000,21,83,38.1,0.0,0.0,23.2,0.0,23,167,37.14,0.00
25000,35,65,37.1,0.0,0.0,21.8,0.0,14,207,43.80,0.00
25000,55,43,36.1,0.0,0.0,20.0,0.0,9,217,42.43,0.00
25000,44,17,38.9,0.0,0.4,23.5,0.0,6,230,49.01,0.00
26000,51,295,0.9,0.0,0.0,7.6,0.0,73,61,3.47,0.00
26000,1,242,0.5,0.0,0.2,8.2,0.0,53,96,4.39,0.00
26000,16,225,37.1,0.0,0.1,26.9,0.0,41,268,57.08,0.00
26000,31,177,37.4,0.0,0.2,17.6,0.0,29,342,63.03,0.00
26000,5,142,27.7,18.4,0.1,17.8,17.3,9,184,31.35,15.85
26000,21,82,37.6,0.0,0.0,19.3,0.0,17,183,38.56,0.00
26000,35,72,37.8,0.0,0.0,21.3,0.0,17,259,54.54,0.00
26000,55,32,36.3,0.0,0.0,19.6,0.0,8,248,48.56,0.00
26000,44,22,40.2,0.0,0.1,23.6,0.0,5,206,43.64,0.00
27000,16,285,37.4,0.0,0.0,26.6,0.0,40,253,54.31,0.00
27000,51,275,1.5,0.0,0.0,7.2,0.0,56,62,3.29,0.00
27000,31,151,36.9,0.0,0.3,18.0,0.0,22,305,57.16,0.00
27000,21,132,37.1,0.0,0.0,19.1,0.0,25,176,36.60,0.00
27000,35,97,36.4,2.0,0.9,21.0,2.0,28,205,42.01,2.19
27000,5,77,26.4,18.7,0.0,18.7,17.6,7,238,41.62,19.07
27000,1,64,0.0,0.0,0.0,6.8,0.0,17,94,3.75,0.00
27000,55,29,35.6,0.0,0.3,20.5,0.0,9,238,47.58,0.00
28000,16,288,37.0,0.0,0.0,26.9,0.0,51,224,48.11,0.00
28000,31,153,36.9,0.0,0.0,17.5,0.0,20,316,57.72,0.00
28000,21,123,37.2,0.0,0.2,18.7,0.0,35,166,34.60,0.00
28000,1,79,1.2,0.0,0.1,7.8,0.0,27,101,4.02,0.00
28000,5,74,27.1,18.6,0.0,18.4,17.5,5,255,45.72,18.87
28000,51,68,2.1,0.0,0.0,6.3,0.0,17,82,3.75,0.00
28000,55,46,36.3,0.0,0.0,19.7,0.0,5,188,37.04,0.00
28000,35,46,36.9,7.0,1.1,17.5,6.8,18,111,22.91,5.74
29000,16,215,37.9,0.0,0.0,26.1,0.0,35,229,48.77,0.00
29000,31,161,36.0,0.0,0.5,16.9,0.0,18,264,48.97,0.00
29000,21,133,36.5,0.0,0.1,18.6,0.0,30,206,43.56,0.00
29000,5,106,27.4,18.5,0.0,18.2,17.5,8,192,32.48,16.81
29000,51,71,1.4,0.0,0.0,7.0,0.0,18,56,3.18,0.00
29000,1,45,1.9,0.0,0.2,10.8,0.0,13,138,7.62,0.00
29000,55,37,36.3,0.0,0.0,19.8,0.0,10,243,49.13,0.00
29000,35,28,39.0,6.1,0.4,16.9,6.1,6,112,20.89,6.74
30000,16,212,36.7,0.0,0.0,27.3,0.0,33,250,52.73,0.00
30000,31,191,37.0,0.0,0.6,17.4,0.0,34,287,53.36,0.00
30000,71,156,4.5,0.0,0.0,9.5,0.0,63,73,5.44,0.00
30000,21,145,38.1,0.0,0.1,18.7,0.0,34,175,37.51,0.00
30000,51,101,2.4,0.0,0.1,6.4,0.0,31,46,2.58,0.00
30000,5,86,27.2,18.3,0.1,18.3,17.4,6,221,39.27,15.03
30000,55,54,35.6,0.0,0.1,22.3,0.0,12,161,33.10,0.00
30000,35,49,37.7,6.4,0.7,18.1,5.7,22,152,30.78,5.09
30000,1,6,15.0,0.0,0.0,13.0,0.0,1,140,14.65,0.00
31000,16,254,36.5,0.0,0.0,27.5,0.0,48,232,49.21,0.00
31000,31,175,37.1,0.0,0.1,17.4,0.0,26,334,60.18,0.00
31000,71,123,0.7,0.0,0.3,7.4,0.0,36,66,3.27,0.00
31000,21,115,37.9,0.0,0.0,20.0,0.0,33,163,35.66,0.00
31000,35,78,38.0,6.0,0.4,17.3,5.9,17,174,36.61,5.25
31000,5,64,27.0,18.6,0.0,18.4,17.7,5,235,43.10,14.76
31000,55,58,36.9,0.0,0.0,20.9,0.0,13,174,36.60,0.00
31000,51,53,1.6,0.0,0.0,6.9,0.0,15,67,2.87,0.00
31000,1,18,16.3,0.0,0.4,13.9,0.0,6,162,19.56,0.00
32000,31,315,37.2,0.0,0.3,19.0,0.0,58,290,54.86,0.00
32000,16,194,36.8,0.0,0.1,27.1,0.0,35,245,51.69,0.00
32000,21,117,37.1,0.0,0.0,19.9,0.0,30,176,38.72,0.00
32000,51,108,1.4,0.0,0.1,5.6,0.0,22,66,2.75,0.00
32000,55,67,35.8,0.0,0.0,22.1,0.0,16,171,36.45,0.00
32000,5,62,26.4,18.8,0.0,18.8,17.7,6,285,50.88,19.71
32000,75,55,36.8,0.0,0.3,23.1,0.0,16,204,44.77,0.00
32000,71,46,1.4,0.0,0.0,8.3,0.0,24,103,4.33,0.00
32000,35,40,38.2,6.1,0.0,17.6,6.0,5,187,37.92,4.53
32000,70,31,40.2,0.7,1.4,21.8,0.7,13,202,43.82,2.37
33000,31,227,37.9,0.0,0.3,19.2,0.0,35,302,58.24,0.00
33000,71,181,0.9,0.0,0.7,10.3,0.0,63,69,4.41,0.00
33000,16,170,37.6,0.0,0.0,26.4,0.0,33,219,47.16,0.00
33000,51,152,1.6,0.0,0.0,5.6,0.0,36,83,3.34,0.00
33000,21,112,37.6,0.0,0.0,19.6,0.0,25,179,38.69,0.00
33000,75,91,36.5,0.0,0.1,21.9,0.0,24,184,39.02,0.00
33000,5,80,26.0,19.0,0.0,19.0,18.0,2,257,44.42,19.40
33000,35,61,36.3,6.5,0.2,18.0,6.2,11,137,27.14,4.22
33000,55,40,36.0,0.0,0.0,21.8,0.0,12,230,45.83,0.00
34000,31,253,37.6,0.0,0.3,19.3,0.0,58,240,47.67,0.00
34000,51,169,0.6,0.0,0.4,6.4,0.0,41,80,3.51,0.00
34000,16,156,37.1,0.0,0.0,26.6,0.0,21,242,49.99,0.00
34000,21,126,37.1,0.0,0.0,20.1,0.0,34,179,39.46,0.00
34000,75,70,36.7,0.0,0.1,22.0,0.0,19,196,42.87,0.00
34000,5,67,26.0,19.0,0.0,19.0,18.0,1,265,47.00,19.23
34000,35,66,37.4,5.7,0.1,17.8,5.7,15,141,28.24,4.88
34000,71,54,0.9,0.0,1.5,8.4,0.0,23,76,4.08,0.00
34000,55,34,35.9,0.0,0.0,20.8,0.0,12,165,34.91,0.00
35000,16,188,36.5,0.0,0.0,27.5,0.0,22,247,51.69,0.00
35000,31,171,37.0,0.0,0.0,18.7,0.0,34,338,63.99,0.00
35000,51,166,1.1,0.0,0.3,5.3,0.0,37,65,3.21,0.00
35000,21,128,36.2,0.0,0.0,19.2,0.0,30,143,30.66,0.00
35000,75,75,36.3,0.0,0.1,22.2,0.0,26,210,44.95,0.00
35000,71,66,0.5,0.0,0.1,5.7,0.0,16,86,2.72,0.00
35000,5,61,26.2,19.0,0.0,18.8,18.0,2,209,37.12,15.23
35000,35,60,37.3,6.2,0.1,17.4,6.2,8,231,46.58,6.27
35000,55,21,36.5,0.0,0.0,20.9,0.0,8,223,43.59,0.00
36000,31,198,36.2,0.0,0.1,17.5,0.0,27,318,58.03,0.00
36000,51,187,1.8,0.0,0.1,4.8,0.0,40,79,3.01,0.00
36000,21,169,36.2,0.0,0.0,19.3,0.0,41,158,33.99,0.00
36000,16,157,36.6,0.0,0.0,27.4,0.0,29,240,49.69,0.00
36000,71,68,1.1,0.0,0.1,6.3,0.0,21,73,3.17,0.00
36000,5,58,27.5,18.5,0.0,17.9,17.4,5,256,44.56,18.27
36000,35,56,36.7,6.0,0.4,18.0,6.0,13,158,32.31,5.79
36000,83,55,37.1,7.2,1.0,18.0,7.2,14,194,42.34,3.48
36000,75,55,35.7,0.0,0.3,21.2,0.0,17,207,41.99,0.00
36000,55,34,36.4,0.0,0.0,20.6,0.0,6,189,38.64,0.00
36000,84,19,32.9,0.0,0.2,21.8,0.0,5,187,36.18,0.00
37000,16,193,36.0,0.0,0.0,27.9,0.0,32,222,47.03,0.00
37000,31,189,36.7,0.0,0.2,17.1,0.0,22,289,53.40,0.00
37000,21,173,36.2,0.0,0.1,18.5,0.0,40,160,33.09,0.00
37000,51,167,1.5,0.0,0.0,5.5,0.0,35,78,3.17,0.00
37000,5,80,27.2,18.5,0.0,18.4,17.5,5,255,45.18,17.07
37000,35,54,37.6,4.6,0.8,18.2,4.6,18,181,39.11,4.46
37000,83,51,36.1,6.8,1.1,19.3,6.7,12,174,38.26,2.85
37000,55,45,35.5,0.0,0.0,20.7,0.0,8,230,45.92,0.00
37000,71,41,0.7,0.0,0.0,7.1,0.0,15,70,3.41,0.00
37000,75,40,36.5,0.0,0.0,20.8,0.0,13,225,45.55,0.00
37000,84,14,36.7,0.0,0.0,24.8,0.0,5,230,50.18,0.00
38000,16,247,36.3,0.0,0.0,27.6,0.0,47,198,42.33,0.00
38000,31,148,36.4,0.0,0.1,17.4,0.0,23,334,60.38,0.00
38000,21,143,36.6,0.0,0.3,18.5,0.0,38,144,30.06,0.00
38000,51,131,1.1,0.0,0.0,5.6,0.0,26,100,3.51,0.00
38000,5,90,25.9,18.8,0.1,19.3,17.8,2,210,37.54,13.86
38000,83,61,35.0,4.8,1.7,20.6,4.7,23,148,33.20,2.58
38000,71,58,0.3,0.0,0.0,8.9,0.0,24,81,4.10,0.00
38000,55,50,35.3,0.0,0.1,20.8,0.0,14,215,42.62,0.00
38000,35,30,39.1,0.6,0.2,13.9,0.6,9,167,29.30,3.42
38000,84,23,35.5,0.0,0.5,25.5,0.0,12,200,45.70,0.00
38000,75,20,35.1,0.0,0.2,20.6,0.0,5,283,57.30,0.00
39000,16,208,37.7,0.0,0.0,26.3,0.0,35,210,44.77,0.00
39000,21,171,36.2,0.0,0.1,18.2,0.0,50,148,30.55,0.00
39000,31,121,36.3,0.0,0.2,17.1,0.0,22,325,59.62,0.00
39000,51,119,2.1,0.0,0.1,6.4,0.0,35,81,3.56,0.00
39000,83,96,37.3,4.8,1.3,19.7,4.8,21,181,39.59,3.36
39000,55,70,36.0,0.0,0.0,20.2,0.0,15,236,46.67,0.00
39000,5,69,26.2,18.9,0.0,19.0,17.9,2,224,40.55,15.19
39000,75,35,36.3,0.0,0.0,21.5,0.0,5,173,34.87,0.00
39000,84,34,35.5,0.0,0.4,23.3,0.0,12,175,37.94,0.00
39000,71,34,0.5,0.0,0.0,13.2,0.0,15,63,5.05,0.00
39000,35,24,35.4,0.0,0.0,12.9,0.0,4,197,34.49,0.00
40000,51,221,3.1,0.0,0.0,6.7,0.0,63,77,3.78,0.00
40000,16,212,37.2,0.0,0.0,26.8,0.0,31,229,48.66,0.00
40000,21,174,36.4,0.0,0.3,19.2,0.0,50,150,30.86,0.00
40000,31,128,36.3,0.0,0.1,17.0,0.0,18,323,58.70,0.00
40000,83,79,35.8,5.6,1.1,20.5,5.6,11,176,41.36,2.20
40000,5,65,26.3,19.0,0.0,18.7,18.0,2,224,38.85,15.82
40000,35,54,39.0,0.9,0.0,13.6,0.9,13,218,40.81,2.73
40000,55,48,37.1,0.0,0.0,19.2,0.0,15,200,40.61,0.00
40000,71,41,1.0,0.0,0.0,9.0,0.0,18,72,3.46,0.00
40000,90,33,39.9,0.0,0.0,24.1,0.0,5,164,37.79,0.00
40000,75,15,32.2,0.0,0.5,21.7,0.0,5,240,52.22,0.00
40000,84,15,37.3,0.0,0.0,24.9,0.0,3,149,33.77,0.00
41000,16,195,36.4,0.1,0.0,27.5,0.0,28,223,47.34,0.00
41000,21,176,36.3,0.0,0.2,19.3,0.0,47,190,40.16,0.00
41000,31,149,36.1,0.0,0.3,17.2,0.0,23,273,49.92,0.00
41000,51,98,2.4,0.0,0.3,5.8,0.0,27,99,3.42,0.00
41000,35,86,37.4,1.2,0.0,14.3,1.2,19,196,36.37,1.67
41000,83,85,37.5,4.9,1.1,19.4,4.9,23,166,38.40,1.66
41000,5,68,27.0,18.6,0.0,18.2,17.5,5,207,35.91,16.67
41000,90,35,38.5,0.0,0.1,25.4,0.0,9,164,37.35,0.00
41000,71,33,0.1,0.0,0.0,6.6,0.0,9,100,3.80,0.00
41000,75,18,36.2,0.0,0.2,22.0,0.0,6,322,70.43,0.00
41000,55,7,36.9,0.0,0.0,19.6,0.0,4,231,45.53,0.00
42000,51,210,1.4,0.0,0.0,5.4,0.0,55,78,3.31,0.00
42000,16,191,36.3,0.0,0.0,27.7,0.0,27,264,54.61,0.00
42000,21,169,36.5,0.0,0.1,18.5,0.0,53,160,33.64,0.00
42000,31,155,36.0,0.0,0.3,17.7,0.0,24,283,50.54,0.00
42000,83,147,35.7,5.0,1.0,20.5,5.0,36,178,39.89,1.72
42000,5,45,25.5,19.2,0.0,18.3,17.6,3,212,37.21,14.63
42000,35,42,36.3,0.1,0.0,14.0,0.1,10,173,30.23,0.00
42000,90,26,39.2,0.0,0.2,24.6,0.0,8,152,36.54,0.00
42000,55,18,36.6,0.0,0.0,18.7,0.0,6,165,32.87,0.00
42000,75,12,31.4,0.0,0.8,27.5,0.0,7,226,45.26,0.00
42000,71,9,0.0,0.0,0.0,6.6,0.0,2,102,3.39,0.00
43000,31,215,36.7,0.0,0.2,17.6,0.0,35,306,55.18,0.00
43000,21,204,36.4,0.0,0.0,18.8,0.0,54,168,34.98,0.00
43000,16,141,36.8,0.0,0.0,27.2,0.0,23,277,57.82,0.00
43000,83,121,35.9,5.0,1.1,20.4,4.9,34,156,35.15,1.67
43000,5,69,26.0,19.0,0.0,19.0,18.0,1,227,40.55,17.40
43000,51,65,0.8,0.0,0.3,6.5,0.0,17,75,3.37,0.00
43000,71,54,0.5,0.0,0.0,6.4,0.0,14,83,3.15,0.00
43000,90,48,37.9,0.0,0.0,26.1,0.0,12,143,34.36,0.00
43000,55,21,37.3,0.0,0.0,18.8,0.0,5,192,38.47,0.00
43000,35,14,33.2,1.1,0.1,11.9,0.4,6,216,36.65,0.18
43000,94,5,41.0,0.0,0.0,23.0,0.0,3,303,64.32,0.00
44000,21,178,37.1,0.0,0.1,19.3,0.0,37,168,35.77,0.00
44000,31,165,36.6,0.0,0.3,17.8,0.0,31,338,60.51,0.00
44000,71,160,1.1,0.0,0.1,5.8,0.0,39,83,3.31,0.00
44000,83,155,36.2,5.0,1.2,20.1,5.0,36,166,39.00,1.98
44000,16,129,36.9,0.0,0.0,27.0,0.0,20,279,58.10,0.00
44000,51,89,2.2,0.0,0.1,5.8,0.0,22,72,3.83,0.00
44000,5,66,26.5,18.5,0.0,18.5,17.5,4,183,32.28,12.53
44000,55,26,36.5,0.0,0.0,20.8,0.0,11,189,37.79,0.00
44000,90,25,38.9,0.0,0.1,25.0,0.0,5,183,42.35,0.00
44000,35,20,35.5,0.0,0.0,13.6,0.0,6,172,29.69,0.00
44000,96,17,37.2,0.0,0.0,22.4,0.0,4,397,85.88,0.00
44000,94,8,41.0,0.0,0.0,23.0,0.0,2,132,30.94,0.00
44000,75,5,32.8,0.0,0.0,22.8,0.0,2,180,39.34,0.00
45000,21,203,37.0,0.0,0.0,19.8,0.0,54,178,38.72,0.00
45000,16,174,36.9,0.0,0.0,27.1,0.0,32,231,48.37,0.00
45000,31,133,36.5,0.0,0.2,17.7,0.0,18,317,58.33,0.00
45000,83,130,36.2,4.7,1.2,20.6,4.7,36,159,36.95,1.11
45000,51,84,1.7,0.0,0.0,4.6,0.0,17,90,3.52,0.00
45000,5,65,26.0,18.9,0.3,18.8,17.7,6,237,42.47,17.23
45000,98,57,37.8,0.0,0.0,26.2,0.0,12,191,42.27,0.00
45000,90,45,37.9,0.0,0.4,25.8,0.0,11,138,33.27,0.00
45000,55,24,37.2,0.0,0.0,19.0,0.0,4,232,46.88,0.00
45000,71,16,0.9,0.0,0.0,4.4,0.0,6,63,2.06,0.00
45000,96,9,37.3,0.0,0.0,22.9,0.0,5,201,42.34,0.00
46000,21,176,36.6,0.0,0.1,19.4,0.0,50,169,36.82,0.00
46000,51,171,2.9,0.0,0.0,6.6,0.0,41,81,3.94,0.00
46000,31,151,36.4,0.0,0.1,17.5,0.0,21,336,60.43,0.00
46000,83,147,37.1,4.8,1.0,20.1,4.8,29,176,40.11,1.56
46000,16,144,37.5,0.0,0.0,26.5,0.0,28,290,61.01,0.00
46000,71,59,1.3,0.0,0.0,3.6,0.0,12,81,3.08,0.00
46000,5,53,26.0,18.9,0.0,19.2,17.9,3,240,43.17,16.59
46000,98,41,38.1,0.0,0.0,25.9,0.0,11,203,42.81,0.00
46000,55,28,37.4,0.0,0.0,18.6,0.0,9,316,63.07,0.00
46000,90,26,36.3,0.0,0.3,27.4,0.0,8,142,35.28,0.00
46000,35,21,35.5,0.2,0.0,13.3,0.2,5,146,24.88,1.52
47000,21,218,36.9,0.0,0.1,19.5,0.0,52,161,35.32,0.00
47000,31,137,35.9,0.0,0.2,17.4,0.0,18,233,42.10,0.00
47000,16,126,37.5,0.0,0.0,26.5,0.0,29,278,59.34,0.00
47000,51,101,1.2,0.0,0.0,5.9,0.0,20,83,3.32,0.00
47000,83,82,36.4,5.0,1.2,20.3,4.8,21,158,35.58,1.38
47000,5,66,26.6,18.9,0.0,18.5,17.9,3,245,43.86,16.71
47000,55,52,36.2,0.0,0.3,19.7,0.0,13,230,45.24,0.00
47000,71,37,0.8,0.0,0.1,3.6,0.0,6,102,3.44,0.00
47000,98,29,40.0,0.0,0.0,23.8,0.0,11,156,34.01,0.00
47000,90,13,36.1,0.0,0.0,27.9,0.0,2,114,26.91,0.00
47000,99,7,34.0,2.4,0.1,11.9,1.7,2,195,31.33,0.41
48000,21,236,36.4,0.0,0.0,20.4,0.0,66,204,44.63,0.00
48000,31,164,35.0,0.0,0.2,16.6,0.0,29,309,55.57,0.00
48000,51,152,1.2,0.0,0.0,4.9,0.0,29,85,3.34,0.00
48000,83,136,36.1,5.0,1.1,20.5,4.9,35,180,40.74,1.51
48000,71,111,1.1,0.0,0.0,5.0,0.0,28,90,3.12,0.00
48000,100,81,38.7,0.0,1.5,23.7,0.0,14,222,50.99,0.00
