step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
17000,28,490,43.6,0.1,1.4,18.5,0.1,108,351,75.09,0.05
17000,31,282,40.6,0.1,2.8,19.7,0.1,63,150,36.17,0.00
17000,23,68,26.1,20.7,0.0,17.2,20.7,3,93,18.94,9.48
18000,28,473,42.4,0.2,1.5,19.6,0.2,147,345,73.58,0.13
18000,31,363,40.4,0.1,2.9,19.9,0.1,104,148,36.21,0.00
18000,23,17,26.0,21.0,0.0,17.0,21.0,1,110,22.59,7.77
19000,28,439,41.9,0.2,1.6,19.8,0.2,136,330,70.66,0.21
19000,31,346,40.2,0.1,3.4,20.2,0.1,106,145,35.39,0.00
19000,23,35,25.9,20.9,0.0,17.2,20.7,3,93,18.89,10.55
20000,28,468,43.9,0.2,1.3,18.0,0.2,139,274,59.08,0.14
20000,31,262,43.3,0.0,2.5,18.0,0.0,67,162,38.98,0.00
20000,23,75,26.0,21.7,0.0,16.3,21.7,2,150,28.70,15.08
21000,28,465,43.5,0.1,1.1,18.8,0.1,112,284,61.37,0.06
21000,31,288,43.0,0.0,3.1,17.7,0.0,62,176,42.56,0.00
21000,23,69,26.0,22.0,0.0,16.0,22.0,1,135,26.39,9.76
22000,28,514,43.9,0.1,1.3,18.4,0.1,101,317,68.69,0.06
22000,31,231,43.3,0.0,2.9,17.6,0.0,54,167,40.79,0.00
22000,23,60,26.0,22.0,0.0,16.0,22.0,1,183,36.15,14.98
23000,28,493,43.8,0.0,1.4,18.6,0.0,95,372,80.40,0.00
23000,31,242,44.2,0.0,3.1,16.6,0.0,45,190,45.17,0.00
23000,23,64,26.0,22.0,0.0,16.0,22.0,1,193,38.35,14.34
24000,28,425,43.9,0.0,1.6,18.3,0.0,86,387,82.93,0.00
24000,31,210,43.1,0.0,3.3,17.1,0.0,63,184,44.09,0.00
24000,23,60,26.1,21.5,0.0,16.3,21.2,5,153,29.86,12.67
25000,28,372,44.2,0.1,1.9,17.6,0.1,77,383,82.17,0.01
25000,31,136,43.1,0.0,3.1,17.6,0.0,31,209,50.19,0.00
25000,23,79,26.0,21.7,0.0,16.3,21.7,4,117,22.41,10.48
26000,28,253,43.4,0.0,1.7,18.8,0.0,54,361,77.55,0.03
26000,31,137,43.1,0.0,3.5,17.3,0.0,40,167,39.84,0.00
26000,23,67,25.7,21.6,0.0,16.7,21.3,5,167,32.50,15.16
27000,28,669,44.5,0.0,0.9,18.2,0.0,125,231,52.77,0.00
27000,23,86,25.9,22.1,0.0,16.0,21.9,3,142,27.95,13.31
27000,31,71,44.3,0.0,3.0,16.7,0.0,19,196,47.22,0.00
28000,28,403,44.4,0.0,0.7,18.4,0.0,80,189,45.05,0.00
28000,31,98,44.1,0.2,2.9,16.8,0.2,28,164,38.77,0.00
28000,23,68,26.0,22.0,0.0,16.0,22.0,1,127,25.22,12.37
29000,28,337,44.4,0.0,0.3,19.0,0.0,71,187,44.55,0.00
29000,31,98,42.6,0.2,3.3,17.5,0.1,20,149,35.70,0.00
29000,23,81,26.0,22.0,0.0,16.0,22.0,1,133,25.88,12.00
30000,28,342,45.1,0.0,0.5,18.3,0.0,65,174,41.44,0.00
30000,31,70,43.2,0.0,3.6,16.6,0.0,20,152,36.86,0.00
30000,23,60,25.8,22.6,0.0,15.6,21.8,5,151,30.16,12.58
31000,28,253,44.5,0.0,0.5,18.6,0.0,62,183,43.65,0.00
31000,31,56,43.8,0.0,2.6,17.6,0.0,10,152,36.12,0.00
31000,23,54,26.0,21.9,0.0,16.1,21.9,2,143,28.41,11.22
32000,42,488,44.1,0.1,1.8,18.0,0.1,98,312,68.71,0.00
32000,28,252,44.3,0.0,0.4,18.8,0.0,63,183,43.12,0.00
32000,23,58,26.2,21.6,0.2,16.0,21.6,2,162,31.77,11.73
32000,31,50,41.4,0.0,2.8,19.8,0.0,13,167,40.26,0.00
33000,42,713,44.6,0.0,1.4,17.7,0.0,130,247,55.15,0.02
33000,31,62,43.0,0.0,3.1,17.4,0.0,10,149,36.27,0.00
33000,23,58,26.0,22.0,0.0,16.0,22.0,1,128,25.53,8.43
33000,28,5,45.0,0.0,0.0,15.0,0.0,1,157,32.42,0.00
34000,42,486,44.5,0.0,1.9,17.5,0.0,85,294,64.16,0.00
34000,31,60,42.1,0.0,4.2,17.2,0.0,14,149,36.39,0.00
34000,23,52,26.0,21.9,0.2,15.9,21.9,2,150,29.53,12.67
35000,42,481,44.4,0.1,1.9,17.6,0.1,84,301,65.91,0.00
35000,23,53,26.1,21.8,0.6,15.6,21.6,3,210,42.26,18.01
35000,31,47,44.1,0.1,2.9,16.4,0.1,10,178,42.89,0.00
36000,42,409,44.7,0.0,2.0,17.3,0.0,71,286,62.97,0.00
36000,23,61,25.9,22.1,0.0,15.9,21.9,2,158,31.14,14.12
36000,31,44,43.6,0.2,3.3,16.9,0.2,7,168,41.54,0.00
37000,42,514,44.3,0.1,1.9,17.7,0.1,86,291,64.48,0.00
37000,23,64,25.9,22.1,0.0,16.0,21.9,3,160,31.48,14.96
37000,31,45,41.5,0.0,3.5,18.5,0.0,11,136,31.90,0.00
38000,42,493,44.3,0.2,2.3,17.1,0.2,120,282,61.94,0.35
38000,43,202,44.3,0.0,0.7,18.8,0.0,52,172,41.94,0.00
38000,23,71,26.1,21.9,0.0,16.0,21.9,2,153,29.47,14.69
38000,31,21,42.8,0.1,2.9,18.3,0.1,4,142,34.54,0.09
39000,42,457,44.6,0.1,2.3,17.1,0.1,96,297,65.74,0.05
39000,43,225,44.2,0.0,0.9,18.6,0.0,58,161,38.78,0.00
39000,23,64,25.6,21.7,0.0,16.7,21.4,4,180,34.55,15.32
39000,31,14,44.1,0.0,3.0,16.9,0.0,3,199,47.82,0.00
40000,42,507,44.5,0.1,2.2,17.2,0.1,92,315,69.29,0.22
40000,46,316,0.1,0.0,0.1,3.9,0.0,43,406,5.44,0.00
40000,43,208,45.0,0.3,0.5,18.0,0.2,53,179,42.61,0.22
40000,23,70,26.0,21.6,0.0,16.4,21.6,2,195,37.80,16.82
40000,31,8,45.5,0.0,2.9,15.4,0.0,3,116,25.82,0.00
41000,42,609,44.6,0.1,2.1,17.2,0.1,114,282,61.01,0.67
41000,43,120,44.9,0.0,0.7,18.0,0.0,33,226,53.40,0.00
41000,46,92,0.2,0.0,0.0,3.3,0.0,17,589,6.62,0.00
41000,23,61,26.0,22.0,0.0,16.0,22.0,1,139,26.71,14.50
42000,42,550,44.3,0.3,2.1,17.3,0.3,109,294,64.71,0.48
42000,43,212,44.9,0.0,0.3,18.3,0.0,50,181,42.93,0.00
42000,23,50,26.0,22.0,0.0,16.0,22.0,1,195,38.02,17.17
42000,46,29,0.1,0.0,0.0,2.7,0.0,4,638,7.95,0.00
43000,42,786,44.4,0.1,1.8,17.6,0.1,153,280,61.70,0.21
43000,46,103,0.0,0.0,0.0,4.1,0.0,16,375,4.97,0.00
43000,23,48,25.5,22.5,0.0,16.0,21.5,2,176,35.08,14.52
44000,42,602,44.3,0.2,2.2,17.3,0.2,114,290,63.63,0.29
44000,23,41,26.0,22.0,0.0,16.0,22.0,1,171,31.51,15.51
44000,46,14,0.4,0.0,0.0,10.1,0.0,7,58,3.91,0.00
44000,54,5,0.0,0.0,0.0,2.6,0.0,3,239,3.09,0.00
45000,42,550,44.0,0.2,2.1,17.7,0.2,106,306,67.18,0.15
45000,23,70,26.0,22.0,0.0,16.0,22.0,1,138,26.48,11.73
45000,54,11,0.0,0.0,0.0,3.2,0.0,4,215,4.12,0.00
46000,42,510,44.2,0.1,2.4,17.3,0.1,89,282,61.81,0.06
46000,23,60,26.0,22.0,0.0,16.0,21.6,3,174,34.87,11.61
47000,42,433,44.5,0.1,2.4,17.0,0.1,92,271,59.85,0.04
47000,23,53,26.1,21.6,0.0,16.3,21.6,3,189,37.08,16.17
47000,54,18,0.0,0.0,0.4,3.9,0.0,6,226,5.77,0.00
48000,42,470,44.4,0.1,2.2,17.3,0.1,86,285,62.98,0.11
48000,64,261,44.4,0.0,0.8,18.3,0.0,82,183,43.34,0.00
48000,23,64,26.4,21.6,0.0,15.9,21.3,4,122,24.13,10.95
48000,61,33,44.6,0.0,1.1,18.3,0.0,9,388,84.07,0.00
48000,54,29,0.0,0.1,0.2,5.0,0.0,11,175,4.93,0.00
49000,42,473,44.1,0.0,2.2,17.6,0.0,83,281,62.25,0.16
49000,64,221,43.8,0.0,0.8,18.9,0.0,61,189,45.40,0.00
49000,23,81,26.0,22.0,0.0,16.0,22.0,2,139,26.71,12.73
49000,61,40,44.9,0.6,1.6,16.7,0.6,12,329,70.27,0.02
50000,42,428,44.4,0.0,2.2,17.4,0.0,79,265,57.95,0.40
50000,64,217,44.3,0.0,0.4,18.9,0.0,57,188,45.40,0.00
50000,23,99,26.2,21.8,0.1,15.9,21.8,4,156,29.42,14.07
50000,61,37,42.7,0.3,1.4,19.3,0.3,16,330,71.37,0.50
51000,42,476,44.4,0.2,2.1,17.3,0.2,94,280,61.40,0.48
51000,64,235,44.3,0.0,0.7,18.9,0.0,46,170,41.13,0.00
51000,23,68,26.1,21.8,0.0,16.1,21.8,2,155,29.15,14.17
51000,61,43,44.3,0.0,1.4,18.2,0.0,8,334,69.67,0.00
51000,68,42,0.0,0.0,0.0,6.2,0.0,17,201,4.37,0.00
52000,42,427,44.0,0.2,2.4,17.4,0.2,81,300,65.17,0.10
52000,64,318,44.1,0.0,0.6,19.0,0.0,62,182,43.12,0.00
52000,23,60,26.4,20.8,0.0,16.8,20.8,5,141,27.61,11.70
52000,61,35,43.9,0.0,1.6,18.5,0.0,11,401,86.96,0.00
52000,68,17,1.0,0.3,0.4,9.8,0.0,8,185,9.25,0.00
53000,42,443,44.0,0.1,2.2,17.6,0.1,84,303,65.70,0.22
53000,64,276,44.5,0.0,0.8,18.2,0.0,65,174,41.51,0.00
53000,23,72,25.3,21.8,0.0,17.0,21.4,3,135,25.99,11.78
53000,61,45,43.4,0.0,2.2,18.3,0.0,13,350,75.43,0.00
54000,42,436,44.1,0.1,2.3,17.5,0.1,86,298,65.13,0.07
54000,64,336,43.9,0.0,0.9,18.6,0.0,84,174,40.90,0.00
54000,23,48,26.0,22.0,0.0,16.0,22.0,1,164,31.37,14.57
54000,61,24,44.3,0.0,0.8,18.6,0.0,6,469,97.63,0.00
55000,42,399,43.6,0.1,2.4,17.9,0.1,83,314,68.42,0.15
55000,64,384,43.8,0.0,0.7,19.0,0.0,78,189,44.25,0.00
55000,23,52,26.0,22.3,0.0,15.7,21.9,3,128,24.14,12.61
55000,61,6,43.7,0.0,3.2,17.2,0.0,3,419,91.72,0.00
56000,42,465,44.4,0.1,2.1,17.5,0.1,78,295,64.42,0.12
56000,64,307,44.1,0.0,0.8,18.7,0.0,72,205,48.34,0.00
56000,23,67,25.9,22.0,0.0,16.1,21.9,2,152,29.24,15.11
57000,42,398,44.3,0.1,2.0,17.5,0.1,73,324,70.58,0.37
57000,64,363,43.7,0.0,0.8,19.1,0.0,74,188,44.19,0.00
57000,70,74,0.1,0.0,0.0,5.6,0.0,20,148,3.88,0.00
57000,23,59,25.6,22.2,0.0,16.2,21.5,3,171,32.75,15.07
58000,42,364,44.7,0.1,2.0,17.1,0.1,66,309,67.02,0.67
58000,64,359,44.0,0.1,0.7,18.8,0.1,69,184,44.46,0.04
58000,70,102,0.0,0.0,0.2,6.2,0.0,33,137,4.09,0.00
58000,23,86,25.7,21.7,0.0,16.6,21.7,3,138,26.03,12.00
59000,42,387,44.2,0.2,2.0,17.6,0.2,79,310,66.57,1.33
59000,64,348,43.6,0.0,0.8,19.2,0.0,76,194,45.41,0.00
59000,70,86,0.0,0.0,0.0,4.8,0.0,16,255,4.62,0.00
59000,23,82,26.0,21.8,0.0,16.2,21.8,2,151,27.26,17.00
60000,64,349,43.7,0.0,0.6,19.3,0.0,59,189,45.22,0.00
60000,42,300,43.9,0.2,2.4,17.5,0.2,53,322,69.71,1.01
60000,23,73,26.0,21.9,0.0,16.1,21.9,2,144,26.80,12.37
60000,70,32,0.1,0.1,0.0,7.0,0.0,11,144,4.31,0.00
61000,42,370,44.2,0.3,2.0,17.5,0.2,80,317,67.88,0.72
61000,64,349,43.2,0.0,0.6,19.8,0.0,68,215,50.60,0.00
61000,23,55,25.5,21.9,0.1,16.5,21.6,3,149,28.29,14.09
61000,79,23,0.6,0.5,0.0,8.7,0.0,14,157,5.42,0.00
61000,70,5,0.0,0.0,0.0,5.0,0.0,3,296,6.39,0.00
62000,42,368,43.4,0.2,2.3,18.1,0.2,85,323,69.83,0.61
62000,64,312,42.3,0.0,1.0,20.0,0.0,69,200,46.41,0.00
62000,23,31,26.0,22.0,0.0,16.0,22.0,1,159,30.29,17.03
62000,79,18,0.0,0.4,0.0,5.7,0.0,6,99,3.45,0.00
63000,42,792,43.6,0.1,1.7,18.5,0.1,166,266,59.16,0.49
63000,23,50,26.0,22.1,0.0,15.9,22.0,2,117,21.49,14.53
64000,42,439,44.2,0.2,1.7,17.9,0.2,70,326,69.70,0.69
64000,23,59,26.0,21.7,0.0,16.3,21.7,2,162,30.43,14.58
65000,42,446,44.4,0.2,1.9,17.5,0.2,88,306,66.60,0.70
65000,88,190,0.0,0.0,0.4,6.7,0.0,45,74,3.26,0.00
65000,23,68,24.7,21.5,0.0,17.8,20.9,3,132,23.31,14.54
66000,42,435,43.7,0.3,2.1,17.9,0.3,80,334,72.13,0.66
66000,88,74,0.0,0.0,0.0,5.4,0.0,19,126,3.83,0.00
66000,23,71,25.5,21.9,0.0,16.6,21.5,5,99,17.83,12.75
67000,42,441,44.4,0.2,1.9,17.6,0.2,74,314,68.21,0.20
67000,23,60,25.8,21.9,0.0,16.3,21.7,3,120,22.03,12.02
67000,88,20,0.0,0.0,1.1,8.1,0.0,9,87,3.64,0.00
68000,94,378,43.5,0.0,0.9,18.9,0.0,83,191,45.51,0.00
68000,42,326,44.1,0.2,2.2,17.5,0.2,66,294,63.92,0.27
68000,23,50,26.0,22.0,0.0,16.0,22.0,2,173,33.46,16.78
68000,88,7,0.0,0.0,0.0,5.1,0.0,4,302,6.34,0.00
69000,94,320,43.5,0.0,0.4,19.6,0.0,47,216,51.47,0.00
69000,42,269,44.2,0.3,2.1,17.4,0.3,57,294,63.33,0.20
69000,23,59,25.7,22.5,0.0,15.7,21.8,2,174,34.78,15.18
70000,94,359,43.8,0.0,0.6,19.1,0.0,53,220,51.07,0.00
70000,42,232,43.8,0.3,2.0,17.9,0.2,48,352,74.92,0.15
70000,23,48,26.7,20.5,0.1,16.6,20.5,5,148,28.37,13.18
71000,94,419,43.1,0.0,1.3,19.0,0.0,102,194,45.12,0.00
71000,42,345,44.5,0.1,2.1,17.3,0.1,73,303,64.96,0.07
71000,23,33,26.0,22.0,0.0,16.0,22.0,1,160,30.77,13.57
72000,94,240,42.2,0.0,1.2,20.3,0.0,52,219,50.14,0.00
72000,42,218,42.7,0.2,2.7,18.4,0.2,71,221,48.55,0.20
72000,23,43,26.0,21.9,0.0,16.1,21.9,2,132,26.09,14.56
73000,42,601,43.1,0.1,1.7,18.9,0.1,145,253,56.44,0.01
73000,23,59,26.0,22.0,0.0,16.0,22.0,1,139,25.97,14.91
74000,42,218,41.2,0.2,2.6,20.0,0.2,76,259,55.92,0.29
74000,23,67,26.0,22.0,0.0,16.0,22.0,1,139,25.23,16.33
75000,104,495,0.2,0.3,0.2,6.1,0.0,72,151,3.97,0.04
75000,42,129,44.5,0.2,1.8,17.5,0.2,25,293,61.51,0.90
75000,23,82,25.9,22.3,0.0,15.9,21.7,6,127,22.90,14.24
76000,104,266,0.0,0.6,0.2,4.7,0.0,49,204,4.64,0.00
76000,42,219,44.0,0.1,2.1,17.7,0.1,51,260,55.77,0.71
76000,23,96,26.0,21.8,0.0,16.2,21.6,5,159,29.97,15.44
77000,104,335,0.1,0.3,0.1,5.8,0.0,41,118,3.50,0.00
77000,42,143,44.3,0.2,2.1,17.4,0.2,39,265,58.22,0.44
77000,23,110,25.2,22.5,0.1,16.2,20.8,7,109,18.04,15.85
78000,111,362,43.1,0.0,1.4,19.1,0.0,92,203,47.49,0.01
78000,104,246,0.1,0.5,0.3,4.7,0.0,38,98,3.10,0.00
78000,110,237,43.6,0.1,2.3,17.9,0.1,54,281,61.28,0.09
78000,42,152,42.8,0.2,2.8,18.1,0.2,38,296,63.94,0.72
78000,23,33,24.6,22.2,0.0,17.2,19.9,4,133,25.69,13.88
79000,110,239,42.7,0.1,2.7,18.4,0.1,69,238,52.01,0.11
79000,111,224,40.6,0.0,1.4,21.4,0.0,75,189,43.82,0.01
79000,42,171,43.5,0.4,2.7,17.4,0.4,49,337,71.16,1.69
79000,104,92,1.5,0.1,0.2,3.4,0.0,20,193,4.42,0.00
79000,23,7,22.0,23.0,0.0,19.0,18.0,1,248,48.11,32.58
80000,111,399,41.4,0.0,1.4,20.7,0.0,126,179,42.26,0.00
80000,110,158,43.3,0.1,2.7,17.9,0.1,42,271,60.12,0.01
80000,42,146,41.4,0.8,2.6,19.2,0.8,43,285,60.67,1.19
80000,112,94,0.1,0.1,0.4,6.2,0.0,22,146,4.37,0.00
80000,104,21,0.0,0.0,0.0,3.1,0.0,4,310,4.19,0.00
81000,111,368,38.8,0.0,3.0,21.8,0.0,149,161,37.81,0.00
81000,110,128,42.8,0.0,2.7,18.4,0.0,30,307,65.40,0.00
81000,42,86,38.6,0.9,5.0,19.5,0.9,49,207,42.62,1.48
81000,112,61,2.1,0.5,0.7,6.5,0.0,17,125,4.99,0.00
81000,104,14,0.0,0.6,0.0,3.8,0.0,5,140,3.55,0.00
82000,111,209,37.5,0.1,3.3,23.1,0.1,77,138,33.86,0.03
82000,110,102,42.9,0.0,2.6,18.5,0.0,30,302,65.68,0.10
82000,112,86,0.8,0.0,0.7,8.2,0.0,23,133,5.55,0.00
82000,114,75,20.8,0.0,5.8,20.5,0.0,43,245,40.43,0.00
82000,42,45,41.3,1.5,3.0,18.1,1.5,20,151,32.42,4.12
82000,104,16,0.0,0.0,0.0,2.9,0.0,2,226,3.61,0.00
83000,111,186,38.8,0.0,2.6,22.6,0.0,70,126,31.20,0.00
83000,104,132,0.2,0.0,0.1,4.2,0.0,19,190,3.65,0.00
83000,110,83,43.2,0.0,1.8,19.0,0.0,20,352,75.96,0.00
83000,112,79,0.3,0.1,0.5,8.1,0.0,17,65,3.99,0.00
83000,114,50,24.2,0.2,6.4,20.7,0.2,24,273,42.29,0.38
83000,42,29,37.3,1.2,6.0,19.5,1.2,9,159,35.66,0.93
84000,111,270,37.4,0.0,1.9,24.6,0.0,104,129,31.44,0.14
84000,104,199,0.0,0.2,0.1,4.1,0.0,21,172,3.38,0.00
84000,114,86,21.9,0.2,6.7,20.4,0.1,44,169,27.50,0.07
84000,110,77,42.7,0.1,2.2,18.9,0.1,20,301,64.09,0.00
84000,112,43,1.3,0.0,0.1,6.5,0.0,15,102,3.40,0.00
85000,114,128,19.5,0.5,5.8,19.2,0.4,65,207,31.29,0.23
85000,111,117,39.9,0.0,2.5,21.5,0.0,46,148,35.69,0.00
85000,104,100,0.0,0.2,0.1,4.2,0.0,14,141,3.31,0.00
85000,118,62,22.7,0.9,0.2,20.1,0.9,30,172,26.94,0.36
85000,110,33,42.9,0.0,2.8,18.3,0.0,13,307,65.04,0.00
85000,112,30,0.0,0.0,0.6,6.2,0.0,8,52,2.29,0.00
85000,120,25,29.8,6.6,0.0,27.0,6.6,15,107,21.82,4.00
86000,122,215,40.5,0.0,1.3,21.6,0.0,62,143,33.18,0.00
86000,131,214,32.7,0.1,4.8,25.4,0.1,84,157,35.24,0.03
86000,111,61,42.9,0.2,1.8,19.1,0.2,25,157,38.92,0.00
86000,110,33,42.3,0.0,3.6,18.0,0.0,11,234,52.56,0.00
86000,118,19,22.8,0.6,0.0,16.8,0.6,14,178,25.78,0.72
86000,130,12,35.2,0.8,0.0,27.1,0.8,5,154,37.00,0.00
86000,114,10,22.0,26.0,0.0,16.0,19.0,1,41,4.50,11.87
86000,120,6,39.2,2.3,0.0,22.5,2.3,4,120,27.03,0.00
87000,122,284,21.0,0.1,1.3,17.1,0.0,96,108,21.13,0.00
87000,131,138,32.2,0.1,4.9,25.8,0.1,51,198,43.62,0.13
87000,111,133,42.8,0.0,1.3,19.8,0.0,42,145,35.05,0.00
87000,114,29,26.0,21.0,0.0,17.0,21.0,1,63,6.26,23.07
87000,110,15,42.5,0.0,2.3,19.2,0.0,4,310,67.70,0.00
88000,131,153,31.4,0.1,5.7,26.8,0.1,57,195,43.16,0.19
88000,111,120,42.7,0.1,2.0,19.0,0.1,50,182,42.70,0.00
88000,122,104,39.7,0.1,2.0,21.2,0.1,41,159,36.03,0.14
88000,110,19,43.4,0.0,2.5,18.1,0.0,5,369,74.99,0.00
88000,114,19,25.8,21.0,0.0,17.2,20.9,2,77,10.08,17.89
89000,131,357,30.2,0.7,6.2,26.6,0.6,171,159,37.00,0.45
89000,111,69,41.6,0.0,2.5,19.9,0.0,27,136,32.86,0.00
89000,122,49,40.5,0.0,0.6,21.1,0.0,18,159,36.86,0.00
89000,110,31,42.5,0.0,2.6,18.8,0.0,10,222,47.93,0.00
89000,114,15,24.9,21.1,0.0,15.9,19.5,3,70,8.23,18.63
90000,148,280,39.3,0.5,0.8,21.8,0.5,106,183,45.10,0.25
90000,131,166,33.7,0.4,5.5,24.2,0.3,89,124,28.56,0.32
90000,122,108,39.1,0.0,0.4,23.5,0.0,41,137,32.12,0.00
90000,111,80,43.5,0.0,1.7,18.8,0.0,26,111,27.36,0.00
90000,110,50,43.2,0.0,2.3,18.6,0.0,14,279,59.05,0.00
90000,114,11,24.5,22.5,0.0,17.0,20.3,2,71,6.95,15.91
91000,148,257,23.5,0.0,3.0,21.2,0.0,132,82,16.25,0.01
91000,122,200,39.5,0.0,0.7,21.7,0.0,67,134,31.62,0.00
91000,111,102,42.4,0.0,2.4,19.3,0.0,34,152,37.68,0.00
91000,131,48,36.8,0.0,3.4,23.5,0.0,23,139,34.46,0.00
91000,110,38,44.2,0.0,1.8,18.0,0.0,7,313,66.86,0.00
92000,148,294,24.4,0.2,2.6,22.6,0.2,173,111,21.93,0.10
92000,131,119,35.7,0.0,1.4,26.6,0.0,35,154,37.41,0.00
92000,122,82,40.3,0.0,0.5,21.1,0.0,32,118,27.62,0.00
92000,114,45,31.0,17.7,0.0,14.5,17.7,7,25,2.46,8.32
92000,111,42,43.6,0.0,1.1,19.3,0.0,13,161,41.84,0.00
92000,110,38,44.3,0.0,2.5,17.2,0.0,9,262,57.28,0.00
93000,111,197,42.4,0.0,1.5,20.0,0.0,73,92,23.36,0.00
93000,122,157,37.9,0.0,1.0,22.9,0.0,52,97,23.59,0.00
93000,148,125,30.6,0.1,0.6,18.2,0.1,64,90,19.08,0.02
93000,131,104,35.5,0.0,3.0,25.4,0.0,41,156,38.42,0.00
93000,110,33,42.7,0.0,2.3,19.0,0.0,10,225,48.27,0.00
94000,148,408,32.7,0.2,0.7,19.1,0.2,212,100,20.91,0.06
94000,131,118,33.5,0.2,1.4,28.7,0.2,41,199,45.35,0.02
94000,122,74,38.9,0.0,0.5,23.1,0.0,29,94,23.58,0.00
94000,111,36,43.3,0.0,1.2,19.5,0.0,11,158,38.92,0.00
94000,110,20,43.4,0.0,2.8,17.9,0.0,6,285,62.67,0.00
95000,159,182,39.3,0.3,0.7,23.4,0.3,76,137,34.65,0.06
95000,122,87,38.2,0.1,1.9,21.2,0.1,46,87,21.15,0.00
95000,111,56,44.9,0.0,1.7,17.2,0.0,29,126,29.71,0.00
95000,110,37,42.7,0.0,3.3,18.0,0.0,9,399,84.49,0.00
95000,148,30,28.6,2.4,0.3,28.2,2.1,14,59,17.37,0.67
95000,131,15,38.4,0.0,3.0,22.6,0.0,6,95,22.26,0.00
96000,148,469,43.1,1.3,0.1,18.3,1.3,131,157,38.40,0.20
96000,159,181,41.5,0.6,0.6,21.1,0.5,70,120,30.34,0.14
96000,131,38,35.9,0.1,1.1,25.3,0.1,16,109,26.84,0.00
96000,122,35,44.4,0.0,0.2,18.1,0.0,10,127,31.18,0.00
96000,110,14,44.1,0.0,2.0,17.9,0.0,2,400,85.40,0.00
97000,148,505,41.5,1.9,0.2,19.1,1.8,174,170,41.69,0.78
97000,159,208,40.9,0.1,0.8,22.0,0.1,82,141,35.16,0.03
97000,131,42,36.5,0.1,1.0,25.8,0.1,16,134,32.14,0.00
97000,122,40,43.8,0.0,0.1,18.9,0.0,16,137,32.67,0.00
98000,148,526,36.7,1.5,0.2,23.1,1.4,216,142,33.62,0.51
