step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
36000,31,297,36.4,10.1,0.0,17.5,10.1,18,173,39.34,3.76
37000,42,559,45.6,0.0,0.4,17.9,0.0,82,147,37.71,0.00
37000,31,271,37.0,9.7,0.0,17.3,9.7,21,175,39.36,3.87
38000,42,532,46.2,0.0,0.2,17.5,0.0,73,146,36.87,0.00
38000,31,305,36.4,10.2,0.0,17.4,10.1,22,161,36.25,3.60
39000,42,583,45.9,0.0,0.3,17.4,0.0,92,140,35.40,0.00
39000,31,262,35.4,10.7,0.0,17.8,10.4,26,176,38.77,4.90
40000,42,486,46.0,0.0,0.3,17.6,0.0,74,151,38.03,0.00
40000,31,299,36.1,10.6,0.0,17.2,10.1,28,163,35.95,3.02
41000,42,528,46.3,0.0,0.2,17.5,0.0,62,141,35.93,0.00
41000,31,290,35.8,10.5,0.0,17.6,10.0,27,160,35.83,3.91
42000,42,539,46.2,0.0,0.2,17.4,0.0,76,152,38.75,0.00
42000,31,271,37.2,9.5,0.0,17.2,9.0,29,201,45.41,3.85
43000,42,471,46.4,0.0,0.2,17.2,0.0,61,145,36.52,0.00
43000,31,297,35.7,11.1,0.0,17.2,10.8,22,172,39.76,3.14
44000,42,513,46.2,0.1,0.2,17.2,0.0,81,149,38.30,0.00
44000,31,279,36.7,9.7,0.0,17.5,9.6,26,184,41.76,3.93
44000,43,36,46.2,0.0,1.0,16.8,0.0,3,119,30.69,0.00
45000,42,537,46.2,0.1,0.3,17.4,0.0,71,147,37.78,0.00
45000,31,280,35.5,10.6,0.1,17.4,10.3,27,159,36.19,4.63
46000,42,507,46.1,0.0,0.1,17.5,0.0,57,152,38.89,0.00
46000,31,293,36.6,9.9,0.0,17.5,9.9,21,170,39.27,4.10
47000,42,527,46.0,0.0,0.2,17.6,0.0,62,160,40.86,0.00
47000,31,265,36.8,9.9,0.0,17.2,9.6,15,185,42.79,2.95
48000,42,486,46.1,0.0,0.3,17.4,0.0,71,151,38.70,0.00
48000,31,287,36.9,9.7,0.0,17.0,9.0,30,168,38.60,3.20
49000,42,528,46.3,0.0,0.2,17.3,0.0,57,153,39.37,0.00
49000,31,297,36.0,10.8,0.0,17.0,10.8,25,152,34.91,4.33
50000,42,474,46.2,0.0,0.2,17.5,0.0,53,155,39.45,0.00
50000,31,383,38.5,8.0,0.0,17.4,7.6,30,158,37.08,2.82
51000,42,484,46.4,0.0,0.2,17.2,0.0,71,156,40.32,0.00
51000,31,349,37.4,9.1,0.0,17.5,8.7,31,158,36.66,2.91
52000,42,524,46.2,0.0,0.3,17.4,0.0,69,157,39.83,0.00
52000,31,307,37.7,7.7,0.0,18.4,7.2,35,162,38.19,3.25
53000,42,451,45.4,0.0,0.4,17.9,0.0,65,153,39.42,0.00
53000,31,358,37.8,7.6,0.0,18.3,7.3,42,146,34.18,3.23
54000,42,522,46.1,0.0,0.4,17.3,0.0,83,157,39.85,0.00
54000,31,311,39.0,6.9,0.0,17.7,6.7,34,160,36.91,3.06
55000,42,514,46.4,0.0,0.3,17.1,0.0,72,145,37.05,0.00
55000,31,201,45.7,0.5,0.0,17.7,0.2,25,225,52.73,0.00
56000,42,472,46.2,0.0,0.4,17.3,0.0,60,153,38.97,0.00
56000,31,232,45.6,0.5,0.1,17.9,0.2,22,227,52.66,0.00
57000,42,520,45.4,0.1,0.5,17.9,0.0,95,143,36.71,0.00
57000,31,215,45.6,0.5,0.0,17.3,0.3,30,223,52.10,0.00
58000,42,534,46.2,0.0,0.5,17.2,0.0,85,140,35.77,0.00
58000,31,200,45.2,0.5,0.0,18.2,0.2,20,258,58.36,0.00
59000,42,530,45.6,0.0,0.7,17.5,0.0,85,129,32.79,0.00
59000,31,224,44.2,0.4,0.1,19.1,0.3,29,269,61.33,0.02
59000,45,87,24.5,22.5,0.1,17.0,22.0,6,76,16.57,8.64
60000,42,490,46.5,0.0,0.4,16.9,0.0,67,147,38.15,0.00
60000,31,224,45.2,0.4,0.0,18.3,0.1,29,258,57.99,0.02
60000,45,109,24.5,22.5,0.0,17.0,22.3,5,74,15.15,8.81
61000,42,517,45.6,0.1,0.6,17.4,0.0,81,137,34.86,0.00
61000,31,222,44.9,0.5,0.0,18.1,0.3,35,269,59.71,0.01
61000,45,103,24.4,23.0,0.0,16.5,22.0,10,76,16.37,8.99
62000,42,535,45.5,0.1,0.7,17.5,0.0,83,146,37.24,0.00
62000,31,174,45.3,0.4,0.1,17.6,0.3,32,293,65.31,0.00
62000,45,106,24.2,22.1,0.1,17.6,21.5,8,91,19.71,10.66
63000,42,585,45.8,0.0,0.7,17.4,0.0,85,134,34.27,0.00
63000,31,149,45.4,0.3,0.0,17.9,0.2,29,364,78.52,0.02
63000,45,105,24.3,23.0,0.0,16.7,21.8,9,81,17.24,8.02
64000,42,531,46.1,0.0,0.6,17.0,0.0,65,139,35.63,0.00
64000,31,211,45.2,0.8,0.0,17.9,0.5,34,317,69.04,0.00
64000,45,98,25.6,20.9,0.3,17.2,20.6,10,100,21.62,9.78
65000,42,517,45.7,0.0,0.8,17.1,0.0,79,140,35.97,0.00
65000,31,194,45.7,0.3,0.0,17.9,0.1,27,316,69.31,0.00
65000,45,96,25.4,22.1,0.1,16.5,21.8,9,77,16.47,7.91
66000,42,523,46.1,0.0,0.5,17.3,0.0,73,147,37.04,0.00
66000,31,232,45.8,0.2,0.0,17.8,0.1,23,291,65.82,0.00
66000,45,97,23.7,23.1,0.1,17.1,21.5,8,88,19.38,9.73
67000,42,466,45.2,0.0,1.0,17.4,0.0,93,138,35.14,0.00
67000,31,257,44.5,0.6,0.2,18.2,0.1,42,322,71.14,0.00
67000,45,110,23.6,23.5,0.0,16.8,22.6,5,68,14.86,8.41
68000,42,494,45.2,0.0,0.9,17.6,0.0,83,136,34.97,0.00
68000,31,244,44.6,0.5,0.2,18.1,0.1,34,323,70.37,0.03
68000,45,104,24.8,22.4,0.0,16.8,21.9,8,71,15.75,8.02
69000,42,548,46.2,0.1,0.8,16.6,0.0,88,144,36.90,0.00
69000,31,183,45.5,0.3,0.1,17.7,0.2,23,391,84.29,0.00
69000,45,100,24.9,22.4,0.1,16.6,21.9,7,104,22.41,9.81
70000,42,543,46.1,0.0,0.9,16.8,0.0,90,148,37.48,0.00
70000,31,161,45.7,0.0,0.0,18.1,0.0,19,373,81.08,0.00
70000,45,108,25.2,22.6,0.0,16.2,21.7,9,92,19.90,8.86
71000,42,473,46.5,0.0,0.7,16.6,0.0,71,156,39.26,0.00
71000,31,238,44.3,0.4,0.0,19.0,0.1,36,343,75.17,0.00
71000,45,123,24.5,22.5,0.0,17.0,22.4,5,75,15.26,10.19
72000,42,525,45.7,0.0,0.8,17.4,0.0,70,150,38.20,0.00
72000,31,153,46.4,0.0,0.0,17.5,0.0,16,379,82.08,0.00
72000,45,123,25.1,22.2,0.0,16.6,21.6,8,83,17.58,8.65
73000,42,528,45.5,0.1,0.9,17.2,0.0,75,150,37.92,0.00
73000,31,220,45.2,0.3,0.0,18.1,0.3,28,355,77.47,0.03
73000,45,95,25.1,22.0,0.3,16.6,21.6,9,81,16.32,9.22
74000,42,513,45.8,0.0,0.9,17.2,0.0,73,150,38.25,0.00
74000,31,197,45.6,0.2,0.0,18.1,0.1,22,351,77.35,0.00
74000,45,121,25.0,22.2,0.0,16.7,21.8,9,88,18.26,10.16
75000,42,501,45.8,0.0,1.0,17.1,0.0,75,146,36.97,0.00
75000,31,163,45.6,0.0,0.0,18.3,0.0,19,386,84.93,0.00
75000,45,115,24.4,22.7,0.0,16.9,22.1,7,82,17.80,9.57
76000,42,536,46.0,0.0,0.9,16.8,0.0,73,161,39.67,0.00
76000,31,178,46.1,0.2,0.0,17.6,0.1,20,392,86.93,0.00
76000,45,101,23.8,22.4,0.0,17.9,21.9,6,76,16.04,10.63
77000,42,461,45.9,0.1,0.8,17.1,0.1,71,169,41.74,0.00
77000,31,229,45.9,0.2,0.0,17.8,0.1,22,328,73.23,0.00
77000,45,149,24.6,21.2,0.2,17.9,20.2,16,89,20.20,7.59
78000,42,393,46.2,0.0,0.9,16.5,0.0,71,161,39.93,0.00
78000,45,191,25.5,20.0,0.0,18.4,19.0,12,94,22.48,7.04
78000,31,121,46.2,0.0,0.0,17.8,0.0,16,404,88.58,0.00
79000,42,507,46.1,0.0,0.9,16.9,0.0,81,172,42.27,0.00
79000,45,158,24.5,19.7,0.1,19.7,19.1,14,91,20.79,8.92
79000,31,107,46.2,0.0,0.0,17.7,0.0,12,454,99.10,0.00
80000,42,539,44.5,0.0,1.1,18.1,0.0,105,158,38.65,0.00
80000,45,142,24.9,19.7,0.0,19.3,19.6,7,109,24.55,6.79
80000,31,136,45.5,0.2,0.1,18.1,0.1,21,354,76.99,0.00
81000,42,550,44.7,0.0,1.1,18.1,0.0,94,139,34.97,0.00
81000,45,210,25.2,20.7,0.1,18.0,20.1,13,98,21.49,7.63
81000,31,96,45.3,0.5,0.0,18.1,0.4,20,277,60.18,0.08
82000,42,602,45.2,0.0,0.8,17.7,0.0,110,159,38.97,0.00
82000,45,134,24.3,20.8,0.0,18.9,19.6,12,98,22.56,7.25
82000,31,80,45.2,0.4,0.0,18.2,0.2,15,387,84.08,0.00
83000,42,585,44.7,0.1,0.7,18.3,0.1,111,144,35.73,0.01
83000,31,116,45.9,0.3,0.0,17.7,0.2,24,311,67.77,0.00
83000,45,116,23.8,20.3,0.1,19.8,20.1,8,118,26.91,7.75
84000,42,399,44.0,0.1,1.1,18.6,0.1,86,115,29.06,0.00
84000,45,186,24.8,20.6,0.2,18.4,19.9,16,93,19.75,8.33
84000,31,57,46.2,0.0,0.0,17.8,0.0,10,316,67.00,0.00
85000,42,450,44.6,0.1,0.9,18.0,0.1,96,142,35.29,0.00
85000,45,215,23.9,22.9,0.0,17.2,21.3,11,85,18.38,8.47
85000,31,50,45.3,0.0,0.0,18.7,0.0,9,301,66.27,0.00
86000,42,610,45.1,0.0,0.8,17.5,0.0,120,152,38.37,0.00
86000,31,144,39.4,5.1,0.0,18.9,4.6,35,232,50.51,2.47
86000,45,99,25.7,23.2,0.0,15.1,21.3,8,63,12.44,9.51
87000,42,615,45.8,0.0,0.7,17.3,0.0,102,153,38.64,0.00
87000,31,132,45.1,0.5,0.0,18.1,0.5,21,289,64.74,0.06
87000,45,116,24.0,23.8,0.0,16.2,21.0,8,86,18.36,10.45
88000,42,595,46.1,0.1,0.6,17.1,0.0,71,173,43.25,0.00
88000,31,113,45.1,0.2,0.0,18.3,0.1,13,383,85.67,0.00
88000,45,111,22.7,25.3,0.2,15.8,22.6,5,86,17.43,8.88
89000,42,634,45.6,0.0,0.6,17.6,0.0,103,169,41.71,0.00
89000,45,119,24.0,23.0,0.3,16.6,21.3,7,98,19.95,10.09
89000,31,82,46.1,0.0,0.0,17.9,0.0,5,392,86.44,0.00
90000,42,572,46.3,0.0,0.6,17.1,0.0,65,164,40.41,0.00
90000,45,128,23.9,24.2,0.0,15.9,21.6,10,96,20.68,8.35
90000,31,116,44.4,0.2,0.1,19.3,0.1,12,282,63.72,0.07
91000,42,612,45.9,0.1,0.6,17.2,0.0,85,148,37.01,0.00
91000,45,109,23.6,24.5,0.0,15.8,22.6,3,109,23.01,9.44
91000,31,89,46.1,0.3,0.0,17.5,0.2,15,310,69.36,0.00
92000,42,585,46.2,0.0,0.6,17.2,0.0,74,150,37.64,0.00
92000,31,164,45.2,0.7,0.0,17.8,0.2,19,290,65.86,0.00
92000,45,101,24.7,23.8,0.0,15.5,21.3,6,100,20.53,8.79
93000,42,562,46.0,0.0,0.6,17.1,0.0,75,153,38.70,0.00
93000,31,176,45.4,0.6,0.0,17.9,0.3,23,241,56.02,0.00
93000,45,100,23.6,24.9,0.0,15.5,21.0,8,63,12.35,6.87
94000,42,569,45.7,0.0,0.6,17.4,0.0,85,143,36.61,0.00
94000,31,150,45.5,0.5,0.0,17.7,0.2,20,283,65.28,0.00
94000,45,106,23.6,23.9,0.0,16.5,22.0,10,80,16.70,10.24
95000,42,515,45.5,0.0,0.7,17.5,0.0,77,148,38.22,0.00
95000,31,218,44.5,0.3,0.2,17.8,0.1,23,254,58.80,0.00
95000,45,108,23.0,25.4,0.0,15.6,22.5,7,77,15.43,9.51
96000,42,570,45.8,0.0,0.5,17.6,0.0,85,155,39.25,0.00
96000,31,175,44.1,0.4,0.0,18.9,0.4,26,276,62.66,0.07
96000,45,94,23.6,24.6,0.0,15.7,22.6,6,67,13.41,9.34
97000,42,515,46.4,0.0,0.5,16.9,0.0,62,151,38.27,0.00
97000,31,186,46.0,0.3,0.0,17.6,0.1,19,261,60.18,0.00
97000,45,121,23.3,24.9,0.0,15.8,22.5,4,105,21.54,9.11
98000,42,565,45.8,0.0,0.7,17.3,0.0,87,142,36.02,0.00
98000,31,156,45.2,0.2,0.1,17.9,0.2,18,263,61.18,0.00
98000,45,121,23.5,24.6,0.1,15.8,21.9,11,104,20.39,11.72
99000,42,513,46.1,0.0,0.6,17.3,0.0,71,163,41.84,0.00
99000,31,190,46.2,0.2,0.0,17.6,0.1,22,251,57.91,0.00
99000,45,127,24.5,23.8,0.0,15.7,21.5,9,73,14.82,8.63
100000,42,485,45.9,0.0,0.7,17.2,0.0,84,135,34.83,0.00
100000,31,360,37.7,8.3,0.1,17.2,7.4,39,187,42.29,2.97
101000,42,540,46.2,0.1,0.6,17.1,0.0,73,143,36.67,0.00
101000,31,284,37.4,9.3,0.0,17.1,8.4,33,198,45.83,3.68
102000,42,449,46.5,0.0,0.5,16.9,0.0,70,145,37.67,0.00
102000,31,278,45.8,0.4,0.0,17.7,0.3,30,222,52.61,0.03
103000,42,494,46.4,0.0,0.5,17.0,0.0,70,132,34.02,0.00
103000,31,247,45.4,0.4,0.0,18.1,0.1,29,260,60.02,0.00
104000,42,500,45.9,0.0,0.5,17.5,0.0,71,147,38.41,0.00
104000,31,337,38.2,8.7,0.1,17.0,7.9,32,228,51.38,3.23
105000,42,495,46.2,0.0,0.4,17.1,0.0,77,142,36.05,0.00
105000,31,330,38.8,7.3,0.0,17.6,6.2,47,214,49.12,2.82
106000,42,500,45.7,0.0,0.8,17.1,0.0,81,139,35.30,0.00
106000,31,324,39.2,6.9,0.0,17.9,5.9,40,210,48.38,2.67
107000,42,483,46.1,0.1,0.7,17.1,0.0,56,151,38.41,0.00
107000,31,334,38.3,7.7,0.0,18.0,7.1,25,238,54.11,2.99
108000,42,456,46.0,0.1,0.6,17.2,0.1,62,160,40.22,0.03
108000,31,364,38.2,8.8,0.0,17.0,7.7,33,202,45.69,3.50
109000,42,417,46.0,0.0,0.5,17.4,0.0,61,152,38.49,0.00
109000,31,301,45.5,0.3,0.0,18.0,0.1,24,241,56.20,0.00
110000,42,384,46.2,0.0,0.6,17.0,0.0,62,140,36.06,0.00
110000,31,333,44.9,0.7,0.0,18.2,0.2,28,252,57.71,0.11
111000,42,452,46.2,0.0,0.7,17.0,0.0,69,138,35.80,0.00
111000,31,293,45.3,0.7,0.0,17.8,0.4,32,288,65.68,0.14
112000,42,554,45.6,0.1,0.8,17.3,0.0,88,136,34.92,0.00
112000,31,192,44.2,0.3,0.2,19.1,0.1,23,310,71.50,0.02
113000,42,545,46.2,0.0,0.6,17.2,0.0,75,140,36.48,0.00
113000,31,173,44.2,0.3,0.1,19.0,0.3,23,215,50.19,0.00
113000,54,114,24.3,23.8,0.0,15.9,21.6,7,97,19.72,12.45
114000,42,524,45.9,0.0,0.7,17.2,0.0,81,150,38.53,0.00
114000,31,208,46.0,0.2,0.1,17.4,0.2,25,257,59.28,0.00
114000,54,104,23.9,24.1,0.0,16.0,20.8,13,80,15.70,8.81
115000,42,544,46.1,0.0,0.6,17.0,0.0,66,146,36.96,0.00
115000,31,171,45.8,0.4,0.1,17.5,0.2,22,285,64.05,0.00
115000,54,112,26.7,21.9,0.0,15.4,19.9,11,90,18.30,9.04
116000,42,594,46.2,0.0,0.7,16.9,0.0,76,157,39.31,0.00
116000,31,158,45.9,0.2,0.1,17.8,0.1,21,308,68.91,0.00
116000,54,108,23.5,24.6,0.0,15.9,22.1,8,104,21.52,10.68
117000,42,563,46.7,0.0,0.6,16.7,0.0,71,157,39.21,0.00
117000,31,203,45.6,0.2,0.1,17.4,0.0,24,282,62.73,0.00
117000,54,81,23.0,24.9,0.0,16.1,21.9,8,109,22.15,11.67
118000,42,552,46.1,0.0,0.8,16.9,0.0,92,148,37.47,0.00
118000,31,206,45.3,0.0,0.2,17.6,0.0,24,305,67.02,0.00
118000,54,92,23.0,25.8,0.1,15.1,21.6,13,96,19.83,11.11
119000,42,521,46.1,0.0,0.9,16.8,0.0,82,168,42.56,0.00
119000,31,216,45.2,0.6,0.1,18.1,0.4,27,376,82.00,0.00
119000,54,89,24.9,23.4,0.0,15.7,21.5,5,115,23.72,10.88
120000,42,567,46.6,0.0,0.8,16.6,0.0,87,160,40.27,0.00
120000,31,170,45.8,0.1,0.0,18.1,0.0,12,385,84.51,0.00
120000,54,117,23.0,23.9,0.2,16.9,21.7,11,84,17.37,8.37
121000,42,507,46.4,0.1,0.8,16.6,0.1,79,167,41.46,0.00
121000,31,218,44.8,0.3,0.1,18.5,0.2,20,424,92.49,0.00
121000,54,104,24.2,23.8,0.0,16.0,21.9,5,79,16.23,8.02
122000,42,532,46.4,0.0,0.9,16.6,0.0,61,169,41.96,0.00
122000,31,189,45.3,0.4,0.0,18.1,0.1,22,444,97.08,0.00
122000,54,99,24.3,23.7,0.0,16.0,21.5,5,87,17.33,9.30
123000,42,533,45.8,0.0,0.9,17.0,0.0,81,172,42.50,0.01
123000,31,195,46.2,0.1,0.0,17.5,0.1,16,412,91.41,0.00
123000,54,94,25.3,23.2,0.0,15.5,20.9,7,97,19.68,9.15
124000,42,498,46.0,0.0,0.8,17.1,0.0,71,169,41.40,0.00
124000,31,267,44.9,0.5,0.0,18.2,0.4,36,368,80.90,0.02
124000,54,73,24.1,24.0,0.0,15.9,22.1,2,86,17.54,9.69
125000,42,489,44.9,0.0,1.0,17.9,0.0,88,159,39.47,0.00
125000,31,275,42.3,1.0,0.0,20.4,0.6,49,357,78.14,0.25
125000,54,62,25.1,23.0,0.0,15.9,21.2,4,88,17.55,9.49
126000,42,520,46.0,0.0,0.9,17.0,0.0,71,166,41.21,0.00
126000,31,216,45.9,0.3,0.1,17.6,0.3,23,425,92.28,0.03
126000,54,106,23.7,24.2,0.0,16.1,22.2,6,81,16.32,9.38
127000,42,542,46.2,0.0,0.9,16.9,0.0,67,171,42.31,0.00
127000,31,167,46.3,0.3,0.0,17.3,0.1,17,404,88.15,0.00
127000,54,100,23.1,25.2,0.0,15.7,22.1,4,107,22.35,10.34
128000,42,517,45.8,0.0,0.9,17.2,0.0,70,174,43.08,0.00
128000,31,228,45.2,0.4,0.0,18.0,0.2,27,335,73.96,0.00
128000,54,92,23.7,24.5,0.0,15.8,22.1,6,86,17.02,8.80
129000,42,487,46.0,0.1,0.8,17.0,0.1,58,176,43.74,0.04
129000,31,243,45.2,0.6,0.0,18.1,0.2,24,352,77.74,0.02
129000,54,109,24.2,24.8,0.0,15.0,21.7,9,102,20.09,9.87
130000,42,576,46.1,0.0,0.8,16.9,0.0,67,166,41.27,0.00
130000,31,191,45.7,0.4,0.1,17.7,0.1,19,400,88.76,0.00
130000,54,90,23.9,24.6,0.0,15.5,22.1,6,133,26.88,12.27
131000,42,500,46.0,0.0,0.7,17.3,0.0,63,166,40.94,0.00
131000,31,242,45.8,0.3,0.0,17.7,0.2,21,355,78.94,0.02
131000,54,105,25.1,23.1,0.0,15.8,21.3,3,116,23.24,10.31
132000,42,517,46.3,0.0,0.7,17.0,0.0,68,170,41.76,0.00
132000,31,238,46.2,0.1,0.0,17.6,0.1,23,361,80.14,0.00
132000,54,104,23.8,24.3,0.0,15.9,22.3,2,122,24.79,11.32
133000,42,551,45.4,0.1,1.0,17.5,0.0,92,164,40.41,0.00
133000,31,220,46.1,0.2,0.0,17.6,0.2,26,396,86.46,0.00
133000,54,88,23.7,24.6,0.1,15.7,22.0,7,79,15.98,9.45
134000,42,551,46.0,0.0,0.7,17.2,0.0,71,159,39.24,0.00
134000,31,196,45.4,0.0,0.0,18.3,0.0,14,360,79.20,0.00
134000,54,105,23.8,24.5,0.0,15.7,21.8,5,109,23.75,9.30
135000,42,534,46.3,0.0,0.7,16.9,0.0,95,168,41.36,0.00
135000,31,186,45.7,0.3,0.0,17.9,0.2,19,389,85.52,0.00
135000,54,112,24.7,23.4,0.0,15.8,21.6,4,114,23.08,11.18
136000,42,607,46.3,0.0,0.7,16.7,0.0,87,182,44.96,0.00
136000,31,158,45.6,0.1,0.0,18.3,0.1,17,391,87.52,0.00
136000,54,87,23.0,25.4,0.0,15.7,22.1,6,105,20.81,10.14
137000,42,610,46.5,0.0,0.6,16.9,0.0,81,179,44.36,0.00
137000,31,119,45.1,0.5,0.0,18.3,0.1,13,374,82.49,0.00
137000,54,92,23.5,24.7,0.0,15.8,22.1,7,114,23.57,10.14
138000,42,571,46.4,0.0,0.6,16.9,0.0,82,180,44.83,0.01
138000,31,159,45.7,0.1,0.0,18.2,0.1,23,364,80.48,0.00
138000,54,104,22.9,25.3,0.0,15.8,22.3,7,88,17.91,9.40
139000,42,533,46.3,0.1,0.5,16.9,0.1,75,175,43.13,0.00
139000,31,177,45.8,0.1,0.0,18.0,0.1,22,374,82.63,0.00
139000,54,81,23.0,25.1,0.0,15.9,23.0,2,79,16.20,9.46
140000,42,560,46.0,0.0,0.7,17.2,0.0,79,176,43.66,0.00
140000,31,175,46.2,0.0,0.0,17.6,0.0,21,370,80.90,0.01
140000,54,92,23.3,25.0,0.0,15.7,22.9,3,103,21.70,9.22
141000,42,605,46.5,0.0,0.7,16.6,0.0,84,197,48.58,0.00
141000,31,130,45.8,0.3,0.0,17.7,0.1,18,459,99.91,0.01
141000,54,96,23.8,24.4,0.0,15.8,22.0,8,96,19.47,10.50
142000,42,593,45.9,0.0,0.7,17.2,0.0,89,172,42.50,0.00
142000,31,160,45.6,0.2,0.1,17.9,0.1,19,467,100.48,0.01
142000,54,87,22.4,24.8,0.0,16.8,22.1,6,79,15.38,9.78
143000,42,633,46.1,0.0,0.7,17.2,0.0,102,180,44.95,0.00
143000,31,134,43.7,0.1,0.3,18.1,0.1,19,461,99.02,0.06
143000,54,90,23.2,25.0,0.0,15.8,22.5,4,85,17.02,9.22
144000,42,579,46.0,0.0,0.6,17.3,0.0,92,172,43.16,0.00
144000,31,184,43.8,0.3,0.1,17.6,0.1,29,349,75.46,0.03
144000,54,92,23.9,24.2,0.0,15.9,21.7,7,80,16.25,8.25
145000,42,617,46.4,0.0,0.6,16.9,0.0,72,168,41.72,0.00
145000,31,112,46.1,0.0,0.0,17.7,0.0,15,440,95.11,0.00
145000,54,104,23.6,24.5,0.0,15.8,21.1,6,91,18.68,8.86
146000,42,608,46.0,0.0,0.6,17.3,0.0,85,174,42.93,0.00
146000,31,151,45.3,0.5,0.1,18.1,0.3,23,393,85.60,0.00
146000,54,71,22.5,25.8,0.0,15.7,21.8,8,101,20.24,11.21
147000,42,605,46.5,0.0,0.6,16.9,0.0,82,191,46.88,0.00
147000,31,119,46.3,0.1,0.0,17.6,0.1,10,465,101.73,0.00
147000,54,92,25.0,23.1,0.0,15.8,20.9,12,100,20.12,10.06
148000,42,645,46.4,0.0,0.5,17.1,0.0,86,187,45.43,0.00
148000,54,112,22.8,25.5,0.0,15.7,22.4,5,93,18.75,9.38
148000,31,97,46.8,0.0,0.0,17.1,0.0,11,374,81.53,0.00
