step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,46,0,0,18,0,0.000,1992,5.45,518.44,0.00,3
100000,64,46,0,0,18,0,0.000,1591,0.98,365.80,0.00,3
100000,64,46,0,0,18,0,0.000,1436,0.39,364.54,0.00,3
100000,64,46,0,0,18,0,0.000,1329,5.18,332.32,0.00,3
100000,64,46,0,0,18,0,0.000,1280,5.77,310.71,0.00,3
100000,64,46,0,0,18,0,0.000,1252,5.55,326.07,0.00,3
100000,64,46,0,0,18,0,0.000,1225,4.27,306.59,0.00,3
100000,64,46,0,0,18,0,0.000,1172,6.70,269.83,0.00,3
100000,64,46,0,0,18,0,0.000,1166,4.29,300.18,0.00,3
100000,64,46,0,0,18,0,0.000,1148,6.07,302.28,0.00,3
100000,64,46,0,0,18,0,0.000,1127,4.64,284.68,0.00,3
100000,64,46,0,0,18,0,0.000,1107,6.36,286.50,0.00,3
100000,64,46,0,0,18,0,0.000,1090,7.74,250.91,0.00,3
100000,64,47,0,0,17,0,0.000,1080,5.10,259.17,0.00,3
100000,64,46,0,0,18,0,0.000,1055,6.54,268.23,0.00,3
100000,64,46,0,0,18,0,0.000,1029,5.70,283.47,0.00,3
100000,64,46,0,0,18,0,0.000,1021,7.16,232.69,0.00,3
100000,64,46,0,0,18,0,0.000,1012,3.79,240.42,0.00,3
100000,64,46,0,0,18,0,0.000,968,5.95,229.59,0.00,3
100000,64,46,0,0,18,0,0.000,964,2.43,204.44,0.00,3
100000,64,46,0,0,18,0,0.000,956,7.31,224.72,0.00,3
100000,64,46,0,0,18,0,0.000,952,6.33,235.10,0.00,3
100000,64,46,0,0,18,0,0.000,947,6.29,246.98,0.00,3
100000,64,46,0,0,18,0,0.000,922,2.25,200.35,0.00,3
100000,64,46,0,0,18,0,0.000,915,6.71,241.40,0.00,3
100000,64,49,0,0,15,0,0.000,914,5.64,180.95,0.00,3
100000,64,46,0,0,18,0,0.000,901,7.91,202.05,0.00,3
100000,64,47,0,0,17,0,0.000,886,6.95,214.80,0.00,3
100000,64,46,0,0,18,0,0.000,871,3.90,221.36,0.00,3
100000,64,46,0,0,18,0,0.000,859,8.09,198.46,0.00,3
100000,64,47,0,0,17,0,0.000,845,5.22,218.15,0.00,3
100000,64,46,0,0,18,0,0.000,835,7.06,221.91,0.00,3
100000,64,46,0,0,18,0,0.000,835,7.58,201.62,0.00,3
100000,64,46,0,0,18,0,0.000,829,0.16,184.55,0.00,3
100000,64,46,0,0,18,0,0.000,814,4.42,181.92,0.00,3
100000,64,47,0,0,17,0,0.000,806,0.79,193.70,0.00,3
100000,64,46,0,0,18,0,0.000,805,3.54,200.22,0.00,3
100000,64,46,0,0,18,0,0.000,796,4.68,182.95,0.00,3
100000,64,46,0,0,18,0,0.000,788,3.63,213.84,0.00,3
100000,64,46,0,0,18,0,0.000,787,4.88,176.94,0.00,3
100000,64,46,0,0,18,0,0.000,779,6.43,202.44,0.00,3
100000,64,46,0,0,18,0,0.000,772,0.39,181.93,0.00,3
100000,64,46,0,0,18,0,0.000,771,5.91,196.14,0.00,3
100000,64,46,0,0,18,0,0.000,764,0.35,193.41,0.00,3
100000,64,46,0,0,18,0,0.000,763,7.14,204.10,0.00,3
100000,64,47,0,0,17,0,0.000,752,6.42,184.84,0.00,3
100000,64,46,0,0,18,0,0.000,718,6.78,194.95,0.00,3
100000,64,46,0,0,18,0,0.000,703,4.23,164.58,0.00,3
100000,64,46,0,0,18,0,0.000,689,7.52,152.29,0.00,3
100000,64,47,0,0,17,0,0.000,686,4.25,169.85,0.00,3
100000,64,46,0,0,18,0,0.000,680,5.65,169.54,0.00,3
100000,64,46,0,0,18,0,0.000,672,3.26,148.92,0.00,3
100000,64,46,0,0,18,0,0.000,670,7.52,165.38,0.00,3
100000,64,46,0,0,18,0,0.000,664,2.65,168.02,0.00,3
100000,64,46,0,0,18,0,0.000,653,6.15,161.15,0.00,3
100000,64,46,0,0,18,0,0.000,650,5.88,168.79,0.00,3
100000,64,46,0,0,18,0,0.000,640,5.89,149.63,0.00,3
100000,64,46,0,0,18,0,0.000,640,6.50,159.16,0.00,3
100000,64,46,0,0,18,0,0.000,627,6.34,143.48,0.00,3
100000,64,46,0,0,18,0,0.000,627,6.14,164.75,0.00,3
100000,64,46,0,0,18,0,0.000,621,5.11,166.62,0.00,3
100000,64,46,0,0,18,0,0.000,610,5.23,151.94,0.00,3
100000,64,47,1,0,16,1,0.016,607,2.25,124.34,3.40,3
100000,64,46,0,0,18,0,0.000,605,6.09,147.76,0.00,3
100000,64,46,0,0,18,0,0.000,605,5.49,142.70,0.00,3
100000,64,46,0,0,18,0,0.000,593,4.46,139.47,0.00,3
100000,64,46,0,0,18,0,0.000,591,1.63,127.77,0.00,3
