step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
36000,21,195,43.4,0.1,0.2,20.4,0.1,60,135,33.01,0.00
36000,24,96,30.3,18.2,0.0,15.5,17.5,18,51,8.59,12.43
36000,51,70,26.7,4.6,0.0,32.7,4.3,34,126,28.67,1.25
36000,16,56,32.0,14.6,0.0,17.4,14.6,8,254,55.00,12.51
36000,3,23,27.0,21.0,0.0,16.0,21.0,1,66,13.42,7.77
37000,21,191,42.6,0.9,0.1,20.3,0.7,60,145,35.50,0.38
37000,24,88,27.3,21.4,0.0,15.3,20.3,12,46,6.71,12.50
37000,16,49,33.6,12.9,0.0,17.6,12.9,5,277,61.10,7.77
37000,51,27,26.3,0.3,0.3,37.1,0.3,12,88,21.08,0.00
37000,54,5,45.0,0.0,0.0,19.0,0.0,2,206,44.06,0.00
38000,24,152,26.5,21.8,0.0,15.7,21.5,8,52,8.28,9.85
38000,16,46,33.4,13.8,0.0,16.8,13.8,10,258,55.55,11.21
38000,21,44,42.4,0.0,0.1,21.5,0.0,12,150,37.99,0.00
38000,55,36,44.8,0.0,0.0,19.2,0.0,11,209,44.14,0.00
38000,51,9,36.4,0.6,0.0,27.0,0.6,6,64,15.87,0.00
39000,24,74,21.7,26.3,0.0,16.1,19.3,4,67,10.94,15.63
39000,16,36,30.8,16.3,0.0,16.9,16.3,5,151,32.21,9.76
39000,55,29,44.1,0.0,0.0,19.9,0.0,9,207,47.26,0.00
39000,21,10,41.2,0.0,0.0,22.8,0.0,5,125,32.22,0.00
40000,59,344,41.8,0.0,0.1,22.1,0.0,71,207,48.31,0.00
40000,62,191,41.0,0.1,0.0,22.9,0.1,40,237,50.09,0.04
40000,16,72,31.4,15.6,0.0,17.1,14.8,10,133,27.95,7.22
40000,24,60,23.7,22.7,0.0,17.6,19.1,4,83,15.09,11.48
40000,21,21,43.9,0.0,0.0,20.1,0.0,6,242,61.50,0.00
40000,55,13,40.5,0.0,0.0,23.5,0.0,5,236,47.98,0.00
41000,59,313,42.2,0.1,0.1,21.6,0.1,69,224,52.51,0.00
41000,62,201,40.8,0.1,0.0,23.0,0.1,44,211,44.22,0.00
41000,21,106,43.8,0.0,0.2,20.0,0.0,30,133,32.43,0.00
41000,16,52,30.3,16.4,0.0,17.3,16.4,4,207,43.59,12.90
41000,64,38,42.5,0.0,0.2,21.4,0.0,11,187,43.32,0.00
41000,24,37,22.2,25.0,0.0,16.9,18.9,3,127,25.83,9.61
41000,66,36,39.9,0.5,0.0,23.6,0.4,12,191,41.63,0.00
41000,55,11,46.0,0.0,0.0,18.0,0.0,6,132,30.70,0.00
42000,21,329,40.5,0.1,0.2,23.2,0.1,92,137,33.27,0.00
42000,59,270,41.4,0.0,0.0,22.5,0.0,68,197,45.82,0.00
42000,62,125,39.4,0.0,0.0,24.6,0.0,35,231,46.85,0.00
42000,16,42,31.0,15.5,0.0,17.5,15.5,3,207,44.28,8.80
42000,66,25,41.1,0.0,0.0,22.9,0.0,9,141,28.99,0.00
42000,24,24,26.7,18.3,0.0,19.0,18.3,4,114,22.33,8.36
42000,64,13,44.2,0.0,0.0,19.8,0.0,4,195,41.89,0.00
43000,21,280,44.1,0.1,0.0,19.7,0.1,66,131,32.63,0.00
43000,59,256,40.7,0.0,0.0,23.3,0.0,57,208,48.88,0.00
43000,24,105,26.8,21.5,0.0,15.7,21.1,8,77,13.17,10.03
43000,16,40,30.7,16.6,0.0,16.8,16.4,6,233,50.68,7.24
43000,64,37,43.6,0.5,0.0,19.9,0.4,15,126,29.29,0.00
43000,62,13,45.1,0.0,0.0,18.9,0.0,6,285,60.01,0.00
44000,21,434,43.6,0.1,0.1,20.2,0.0,85,207,49.52,0.00
44000,59,246,43.9,0.0,0.0,20.1,0.0,37,287,67.14,0.00
44000,24,72,26.0,21.9,0.0,16.1,21.9,2,75,13.33,12.04
44000,62,27,43.9,0.0,0.0,20.1,0.0,5,251,54.32,0.00
44000,64,27,44.7,0.0,0.2,19.0,0.0,10,183,42.45,0.00
44000,16,21,29.9,17.0,0.0,17.1,17.0,2,209,44.56,11.47
45000,21,413,44.2,0.1,0.1,19.6,0.1,85,193,45.55,0.01
45000,59,195,43.9,0.0,0.0,20.0,0.0,34,272,62.28,0.00
45000,62,125,44.3,0.0,0.0,19.7,0.0,21,257,55.35,0.00
45000,24,58,26.3,21.6,0.0,16.1,21.5,4,83,15.30,10.58
45000,16,26,37.4,6.6,0.0,20.0,6.2,6,203,45.60,2.26
45000,64,19,43.8,0.0,0.3,19.9,0.0,7,200,45.40,0.00
46000,21,249,43.6,0.1,0.1,20.2,0.1,47,210,48.58,0.00
46000,62,189,44.5,0.0,0.0,19.4,0.0,35,267,57.73,0.00
46000,59,178,43.9,0.1,0.1,19.8,0.1,31,268,62.39,0.00
46000,24,41,26.8,22.2,0.0,15.0,20.8,7,119,22.35,13.05
46000,16,30,32.1,13.8,0.0,18.1,10.9,9,196,44.25,2.87
47000,62,226,43.5,0.1,0.0,20.3,0.0,35,283,61.29,0.00
47000,59,194,43.7,0.2,0.1,20.0,0.2,33,282,65.54,0.01
47000,21,191,44.3,0.0,0.1,19.6,0.0,33,181,43.11,0.00
47000,24,52,26.0,21.7,0.0,16.3,21.0,4,107,18.99,10.32
47000,16,32,32.9,13.8,0.0,17.2,13.8,7,194,40.52,6.14
48000,62,271,42.7,0.2,0.0,21.1,0.0,64,220,48.73,0.00
48000,59,185,43.8,0.1,0.2,19.9,0.1,31,247,58.03,0.00
48000,21,156,43.9,0.1,0.1,19.9,0.0,35,195,45.74,0.00
48000,24,33,30.4,17.4,0.1,16.2,16.3,7,148,27.96,14.21
48000,16,16,33.9,11.8,0.0,18.3,11.8,4,316,68.22,9.29
49000,62,232,44.1,0.2,0.0,19.7,0.2,56,331,73.55,0.05
49000,59,175,44.6,0.0,0.0,19.3,0.0,31,299,69.49,0.00
49000,21,151,43.7,0.1,0.1,20.1,0.1,26,194,44.83,0.00
49000,24,46,28.0,20.8,0.0,15.2,19.3,4,137,26.82,11.08
49000,16,45,27.3,20.7,0.0,16.0,20.7,4,125,24.57,9.84
50000,62,268,42.5,0.1,0.0,21.4,0.1,74,284,63.16,0.00
50000,59,153,44.6,0.0,0.0,19.4,0.0,22,298,68.43,0.00
50000,21,116,43.8,0.1,0.1,20.0,0.1,31,169,39.20,0.00
50000,77,106,42.8,0.6,0.0,20.5,0.5,26,162,40.67,0.16
50000,24,49,33.6,14.7,0.0,15.7,14.7,6,187,37.55,7.90
50000,16,35,27.2,19.2,0.8,16.8,19.2,7,154,31.59,12.01
51000,59,190,43.2,0.2,0.2,20.4,0.1,35,273,62.81,0.00
51000,62,184,43.6,0.0,0.0,20.4,0.0,41,279,63.54,0.00
51000,21,172,43.7,0.0,0.1,20.2,0.0,33,188,43.99,0.00
51000,77,81,45.1,0.2,0.1,18.5,0.2,24,178,44.33,0.00
51000,24,67,33.4,15.0,0.0,15.6,15.0,5,288,60.54,7.35
51000,16,24,27.8,20.2,0.0,16.0,20.2,3,198,42.05,9.09
52000,59,260,41.9,0.2,1.1,20.8,0.2,57,252,59.15,0.04
52000,62,193,43.7,0.0,0.0,20.3,0.0,33,326,72.23,0.00
52000,24,60,37.0,8.9,0.0,18.1,8.9,16,250,53.27,3.14
52000,21,52,44.2,0.3,0.0,19.5,0.3,11,160,39.37,0.00
52000,77,32,42.2,0.0,0.1,21.7,0.0,11,195,48.90,0.00
52000,16,31,24.7,22.5,0.4,16.2,21.0,3,156,32.56,9.23
53000,59,234,43.9,0.1,0.1,19.9,0.1,41,232,53.34,0.00
53000,62,197,44.4,0.0,0.0,19.6,0.0,32,239,52.22,0.00
53000,78,150,44.3,0.0,0.1,19.6,0.0,37,210,48.96,0.00
53000,21,143,44.5,0.1,0.2,19.2,0.1,29,193,46.14,0.00
53000,24,57,36.1,12.3,0.0,15.6,12.3,8,334,69.49,7.54
53000,16,21,25.9,22.9,0.0,15.2,22.0,2,159,33.32,9.86
54000,59,235,44.0,0.2,0.2,19.6,0.2,40,260,59.04,0.06
54000,21,187,43.5,0.0,0.2,20.3,0.0,34,186,43.01,0.00
54000,78,141,45.3,0.0,0.0,18.7,0.0,29,290,64.74,0.00
54000,62,119,44.4,0.1,0.0,19.5,0.1,26,288,62.55,0.00
54000,24,65,29.6,18.4,0.0,16.0,18.2,8,272,56.97,12.23
54000,16,19,26.6,20.9,0.0,16.5,20.9,2,145,30.42,10.72
55000,21,238,43.8,0.0,0.0,20.1,0.0,27,278,65.28,0.00
55000,59,202,44.7,0.2,0.2,18.9,0.2,35,275,61.66,0.00
55000,78,132,44.4,0.0,0.0,19.6,0.0,23,299,66.64,0.00
55000,62,127,43.6,0.0,0.0,20.4,0.0,17,276,59.31,0.00
55000,24,51,27.4,20.9,0.0,15.7,20.5,5,143,26.85,10.20
55000,16,30,26.0,22.0,0.0,16.0,22.0,1,200,42.38,9.67
56000,21,436,43.6,0.0,0.0,20.4,0.0,75,250,57.00,0.00
56000,59,200,45.0,0.2,0.1,18.7,0.2,47,272,60.22,0.00
56000,62,121,44.0,0.0,0.0,20.0,0.0,19,271,56.51,0.00
56000,24,33,26.3,21.5,0.0,16.3,21.5,2,143,24.81,14.84
56000,84,18,43.9,0.0,0.2,19.9,0.0,4,126,33.39,0.00
56000,16,17,27.1,20.9,0.1,15.9,20.9,2,160,31.62,11.54
57000,21,272,42.8,0.0,0.0,21.1,0.0,55,233,54.12,0.00
57000,59,227,43.7,0.6,0.3,19.3,0.6,50,232,52.11,0.03
57000,62,96,44.6,0.0,0.0,19.4,0.0,19,265,56.91,0.00
57000,24,72,26.5,21.6,0.0,15.8,21.6,3,80,14.18,12.27
57000,16,44,27.8,20.0,0.0,16.2,20.0,2,118,24.35,7.32
57000,84,27,43.9,0.0,0.0,20.1,0.0,4,221,57.43,0.00
58000,59,277,44.6,0.3,0.1,19.0,0.3,52,245,53.11,0.02
58000,21,263,44.0,0.0,0.0,20.0,0.0,33,250,58.26,0.00
58000,62,137,44.4,0.0,0.0,19.5,0.0,16,298,62.11,0.00
58000,24,56,26.7,21.3,0.0,16.1,21.3,3,128,23.69,13.36
58000,84,29,42.6,0.0,0.0,21.4,0.0,6,199,48.22,0.00
58000,16,22,32.3,16.1,0.0,15.6,16.1,4,227,46.95,7.67
58000,86,9,44.8,0.0,0.0,19.2,0.0,5,244,57.13,0.00
59000,59,269,44.9,0.3,0.0,18.8,0.3,52,275,60.73,0.01
59000,21,235,44.2,0.0,0.1,19.7,0.0,25,284,66.68,0.00
59000,62,137,44.8,0.1,0.0,19.1,0.1,23,287,61.65,0.00
59000,24,55,25.5,22.4,0.0,16.0,21.6,2,163,30.90,15.36
59000,16,25,26.0,22.0,0.0,16.0,22.0,1,128,26.54,10.66
59000,84,22,45.1,0.0,0.0,18.9,0.0,7,167,39.74,0.00
60000,59,229,45.0,0.3,0.0,18.7,0.3,41,270,60.32,0.02
60000,21,222,44.2,0.0,0.1,19.8,0.0,26,243,56.49,0.00
60000,62,178,44.4,0.0,0.0,19.6,0.0,25,288,61.86,0.00
60000,24,50,26.0,22.0,0.0,16.0,22.0,1,144,27.02,12.24
60000,16,35,26.1,21.9,0.0,16.0,21.9,2,111,21.99,8.78
60000,84,22,45.7,0.0,0.0,18.3,0.0,8,194,48.08,0.00
61000,59,243,43.1,0.4,0.0,20.4,0.4,56,245,54.67,0.07
61000,21,204,44.1,0.1,0.1,19.8,0.1,31,253,59.65,0.00
61000,62,147,44.3,0.0,0.0,19.7,0.0,29,308,66.66,0.00
61000,89,111,44.1,0.0,0.0,19.8,0.0,32,249,58.10,0.00
61000,24,45,23.2,21.7,0.0,19.1,17.6,4,109,22.01,11.21
61000,16,34,27.1,21.4,0.0,15.5,21.4,2,178,35.91,10.77
61000,84,20,44.7,0.0,0.0,19.3,0.0,5,124,29.89,0.00
62000,21,276,43.5,0.0,0.1,20.4,0.0,48,242,57.54,0.00
62000,59,249,44.9,0.7,0.1,18.2,0.7,60,270,57.91,0.06
62000,62,102,44.7,0.0,0.0,19.3,0.0,15,364,78.77,0.00
62000,89,93,43.4,0.0,0.0,20.6,0.0,20,226,53.94,0.00
62000,24,54,20.0,24.0,0.0,20.0,19.0,1,234,51.02,9.81
62000,16,26,26.0,22.0,0.0,16.0,22.0,1,219,45.78,15.94
62000,84,18,42.2,0.0,0.1,21.7,0.0,6,103,25.48,0.00
63000,59,264,43.4,0.9,0.1,19.6,0.8,68,300,63.30,0.32
63000,21,238,43.2,0.0,0.0,20.8,0.0,51,215,49.66,0.00
63000,89,89,41.5,0.0,0.0,22.5,0.0,34,269,63.85,0.00
63000,62,52,42.4,0.0,0.0,21.6,0.0,19,356,76.85,0.00
63000,16,35,29.1,19.7,0.0,15.2,19.6,6,104,20.51,7.92
63000,24,30,20.1,24.1,0.0,19.8,18.2,4,169,36.59,10.48
63000,84,9,43.7,0.0,0.0,20.3,0.0,3,171,43.84,0.00
64000,59,380,42.1,0.6,0.1,21.2,0.5,117,268,57.53,0.16
64000,21,332,42.2,0.0,0.1,21.7,0.0,77,254,58.57,0.00
64000,89,85,38.4,0.3,0.6,24.7,0.1,35,183,40.99,0.00
64000,16,36,25.9,22.1,0.0,16.0,21.9,2,40,6.92,11.62
64000,62,6,46.0,0.0,0.0,18.0,0.0,3,340,68.88,0.00
65000,21,278,42.8,0.1,0.1,21.0,0.1,64,255,58.63,0.00
65000,59,190,43.5,0.4,0.2,19.9,0.4,51,306,63.56,0.14
65000,89,50,36.5,0.0,3.4,24.0,0.0,15,151,34.01,0.00
65000,16,44,25.8,22.5,0.0,15.7,21.9,2,146,28.37,18.18
66000,21,225,43.0,0.0,0.1,20.9,0.0,57,255,58.25,0.00
66000,59,169,43.0,0.3,0.0,20.6,0.3,48,274,56.35,0.02
66000,89,55,36.1,0.2,3.6,24.2,0.2,20,182,38.87,0.00
66000,16,49,26.4,21.6,0.0,16.0,21.6,2,114,22.34,11.44
66000,93,9,45.8,0.0,0.0,18.2,0.0,2,357,81.66,0.00
67000,21,285,41.9,0.0,0.0,22.1,0.0,71,247,56.82,0.00
67000,59,165,43.1,0.4,0.1,20.5,0.4,47,236,48.09,0.00
67000,16,71,26.0,22.0,0.0,16.0,22.0,2,111,19.65,12.89
67000,89,34,35.7,0.0,4.5,23.5,0.0,17,184,38.93,0.00
67000,93,10,46.0,0.0,0.0,18.0,0.0,1,319,67.69,0.00
68000,21,285,43.2,0.0,0.0,20.7,0.0,50,256,59.37,0.00
68000,59,232,42.9,0.4,0.1,20.5,0.4,48,219,47.46,0.00
68000,16,56,25.4,22.3,0.0,16.2,21.6,2,114,23.24,11.78
68000,93,13,46.0,0.0,0.0,18.0,0.0,1,404,89.58,0.00
69000,21,306,42.9,0.1,0.1,21.0,0.1,60,250,58.60,0.10
69000,59,276,42.4,0.2,0.0,21.3,0.2,59,265,55.08,0.01
69000,100,67,40.1,0.2,0.0,23.7,0.1,18,211,49.03,0.00
69000,97,58,43.9,0.0,0.0,20.0,0.0,9,509,118.88,0.00
69000,98,54,22.0,24.0,2.0,16.0,20.0,1,123,25.79,9.71
69000,16,30,26.0,22.0,0.0,16.0,22.0,1,168,32.42,14.61
69000,101,27,44.9,0.0,0.0,19.1,0.0,5,289,57.69,0.00
69000,93,7,44.4,0.0,0.0,19.6,0.0,3,495,110.04,0.00
70000,21,333,42.6,0.1,0.1,21.2,0.1,74,262,61.48,0.00
70000,59,267,42.2,0.4,0.0,21.4,0.4,56,302,63.81,0.19
70000,100,65,39.8,0.0,0.0,24.2,0.0,14,192,45.07,0.00
70000,97,44,43.6,0.0,0.0,20.4,0.0,5,436,100.99,0.00
70000,98,44,22.0,23.9,2.0,16.1,20.0,2,171,35.13,10.76
70000,16,39,26.0,22.0,0.0,16.0,22.0,1,162,32.07,12.36
70000,101,37,45.9,0.1,0.0,18.1,0.1,10,248,50.65,0.00
70000,93,15,45.5,0.0,0.0,18.5,0.0,4,263,56.49,0.00
71000,21,319,42.7,0.0,0.0,21.2,0.0,78,197,46.55,0.00
71000,59,173,42.0,0.3,0.0,21.6,0.3,37,284,60.81,0.00
71000,100,71,40.9,0.0,0.0,23.1,0.0,15,219,49.85,0.00
71000,98,53,22.0,24.0,2.0,16.0,20.0,1,191,39.16,9.90
71000,16,36,25.8,22.2,0.0,16.0,20.8,3,136,25.96,15.43
71000,97,33,43.8,0.0,0.0,20.2,0.0,5,278,63.45,0.00
71000,101,14,44.4,0.0,0.0,19.6,0.0,5,269,56.77,0.00
72000,21,404,42.7,0.1,0.0,21.2,0.1,85,237,55.82,0.03
72000,59,175,41.7,0.3,0.0,21.9,0.3,40,278,58.17,0.00
72000,98,60,22.0,23.6,2.0,16.5,19.7,2,174,36.31,12.45
72000,16,31,26.0,22.0,0.0,16.0,22.0,1,203,41.79,9.90
72000,100,26,40.4,0.0,0.0,23.6,0.0,3,220,53.77,0.00
72000,97,24,44.5,0.0,0.0,19.5,0.0,6,404,91.76,0.00
72000,93,10,46.3,0.0,0.0,17.7,0.0,2,248,55.78,0.00
