step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,46,0,0,18,0,0.000,2356,5.25,527.94,0.00,31
100000,64,46,0,0,18,0,0.000,1589,4.10,343.36,0.00,31
100000,64,46,0,0,18,0,0.000,1521,7.22,308.30,0.00,31
100000,64,46,0,0,18,0,0.000,1492,7.67,359.59,0.00,31
100000,64,46,0,0,18,0,0.000,1270,4.75,320.92,0.00,31
100000,64,46,0,0,18,0,0.000,1230,6.18,355.14,0.00,42
100000,64,46,0,0,18,0,0.000,1111,5.40,252.34,0.00,31
100000,64,46,0,0,18,0,0.000,1039,4.33,227.83,0.00,31
100000,64,46,0,0,18,0,0.000,890,6.42,210.98,0.00,31
100000,64,48,0,0,16,0,0.000,882,6.83,191.26,0.00,31
100000,64,46,0,0,18,0,0.000,867,4.22,206.90,0.00,31
100000,64,46,0,0,18,0,0.000,845,5.39,211.45,0.00,31
100000,64,47,0,0,17,0,0.000,837,5.35,199.39,0.00,31
100000,64,46,0,0,18,0,0.000,825,4.98,159.81,0.00,31
100000,64,46,0,0,18,0,0.000,814,6.70,177.39,0.00,31
100000,64,46,0,0,18,0,0.000,813,6.67,229.67,0.00,42
100000,64,46,0,0,18,0,0.000,782,0.90,221.80,0.00,42
100000,64,48,0,0,16,0,0.000,749,7.37,162.50,0.00,31
100000,64,46,0,0,18,0,0.000,730,5.34,154.72,0.00,31
100000,64,46,0,0,18,0,0.000,723,5.81,184.49,0.00,31
100000,64,46,0,0,18,0,0.000,721,8.05,173.80,0.00,31
100000,64,46,0,0,18,0,0.000,707,6.51,192.40,0.00,31
100000,64,46,0,0,18,0,0.000,704,7.83,151.48,0.00,31
100000,64,46,0,0,18,0,0.000,687,6.69,214.20,0.00,42
100000,64,46,0,0,18,0,0.000,683,3.76,139.82,0.00,31
100000,64,46,0,1,17,0,0.000,679,4.83,184.15,0.00,42
100000,64,46,0,0,18,0,0.000,678,6.97,199.82,0.00,42
100000,64,51,0,0,13,0,0.000,674,6.04,128.85,0.00,31
100000,64,46,0,0,18,0,0.000,662,7.30,144.10,0.00,31
100000,64,46,0,0,18,0,0.000,660,8.08,184.68,0.00,42
100000,64,46,0,0,18,0,0.000,649,7.61,148.95,0.00,31
100000,64,46,0,1,17,0,0.000,641,5.20,160.99,0.00,42
100000,64,46,0,0,18,0,0.000,629,7.73,168.36,0.00,31
100000,64,46,0,0,18,0,0.000,628,7.62,178.78,0.00,31
100000,64,46,0,0,18,0,0.000,624,6.45,149.08,0.00,31
100000,64,46,0,0,18,0,0.000,621,3.20,176.79,0.00,42
100000,64,46,0,1,17,0,0.000,614,7.19,161.45,0.00,42
100000,64,46,0,0,18,0,0.000,607,7.78,133.99,0.00,31
100000,64,46,0,1,17,0,0.000,600,4.01,160.36,0.00,42
100000,64,46,0,0,18,0,0.000,598,4.66,169.49,0.00,42
100000,64,46,0,0,18,0,0.000,590,4.72,149.78,0.00,31
100000,64,46,0,0,18,0,0.000,588,5.32,159.82,0.00,42
100000,64,49,0,0,15,0,0.000,585,5.83,150.71,0.00,42
100000,64,46,0,0,18,0,0.000,583,5.31,167.25,0.00,42
100000,64,47,0,0,17,0,0.000,561,6.76,139.04,0.00,42
100000,64,46,0,0,18,0,0.000,557,5.25,147.93,0.00,31
100000,64,46,0,0,18,0,0.000,556,4.88,145.24,0.00,42
100000,64,47,0,0,17,0,0.000,554,3.41,124.74,0.00,31
100000,64,47,0,0,17,0,0.000,552,5.29,161.17,0.00,42
100000,64,46,0,0,18,0,0.000,552,5.40,134.54,0.00,31
100000,64,46,0,0,18,0,0.000,544,0.25,145.50,0.00,42
100000,64,46,0,0,18,0,0.000,535,7.87,147.52,0.00,42
100000,64,46,0,0,18,0,0.000,525,6.63,134.71,0.00,31
100000,64,46,0,1,17,0,0.000,517,5.55,153.92,0.00,42
100000,64,46,0,0,18,0,0.000,503,7.14,130.68,0.00,31
100000,64,46,0,0,18,0,0.000,493,8.04,139.89,0.00,42
100000,64,46,0,0,18,0,0.000,482,6.60,127.05,0.00,31
100000,64,46,0,0,18,0,0.000,479,2.04,127.17,0.00,42
100000,64,46,0,0,18,0,0.000,475,3.99,88.66,0.00,31
100000,64,46,0,0,18,0,0.000,470,5.01,109.85,0.00,31
100000,64,47,0,0,17,0,0.000,456,7.48,136.40,0.00,42
100000,64,46,0,0,18,0,0.000,446,6.45,121.23,0.00,42
100000,64,46,0,0,18,0,0.000,446,1.73,90.20,0.00,31
100000,64,47,0,0,17,0,0.000,445,4.47,125.35,0.00,31
100000,64,46,0,1,17,0,0.000,445,7.16,129.68,0.00,42
100000,64,46,0,1,17,0,0.000,441,3.42,124.86,0.00,42
100000,64,48,1,1,14,1,0.016,440,6.38,86.79,0.00,31
100000,64,46,0,0,18,0,0.000,440,6.34,118.26,0.00,31
100000,64,46,0,0,18,0,0.000,439,4.25,130.25,0.00,42
