step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
27000,5,24,0.0,0.0,0.0,1.2,0.0,2,529,3.85,0.00
28000,3,696,44.4,0.5,0.0,18.5,0.5,118,190,46.25,0.07
28000,9,76,25.0,23.0,0.0,16.0,23.0,1,82,16.77,9.37
28000,5,9,0.0,0.0,0.0,1.2,0.0,2,548,4.52,0.00
28000,1,5,0.0,0.0,0.0,3.4,0.0,2,516,9.09,0.00
29000,3,674,44.4,0.5,0.0,18.4,0.4,110,190,45.85,0.16
29000,9,86,23.9,22.7,0.3,17.1,21.5,9,89,17.98,10.36
29000,5,12,0.0,0.0,0.0,1.8,0.0,4,536,4.82,0.00
30000,3,726,43.9,0.7,0.0,18.7,0.5,126,176,42.23,0.08
30000,9,66,23.3,22.3,0.0,18.4,20.1,5,135,27.98,15.57
30000,5,6,0.0,0.0,0.0,1.3,0.0,3,524,3.42,0.00
31000,3,716,43.8,0.6,0.0,18.7,0.5,102,193,45.59,0.11
31000,9,63,23.3,22.9,0.1,17.7,21.7,3,91,19.57,9.17
31000,12,21,46.3,0.0,0.0,16.8,0.0,3,522,109.58,0.00
32000,3,715,44.2,0.2,0.0,18.9,0.2,86,208,48.31,0.04
32000,9,101,22.3,23.0,0.1,18.6,20.7,5,76,15.46,10.48
32000,12,5,46.2,0.0,0.0,17.0,0.0,2,613,131.43,0.00
33000,3,747,43.5,0.4,0.0,19.2,0.4,132,187,43.35,0.05
33000,9,101,17.6,22.7,0.2,23.5,17.4,4,170,36.35,8.80
34000,3,505,46.2,0.2,0.0,17.5,0.1,48,199,46.12,0.00
34000,9,323,24.3,22.3,0.0,17.1,20.8,16,46,7.82,12.58
35000,3,731,45.0,0.4,0.0,18.4,0.3,98,195,45.13,0.04
35000,9,83,20.7,22.5,0.0,20.7,19.7,4,150,31.15,8.98
36000,3,761,45.6,0.2,0.0,18.1,0.1,83,197,46.07,0.01
36000,9,57,23.6,25.0,0.2,15.2,21.8,4,101,19.69,9.44
37000,3,733,45.7,0.2,0.0,17.8,0.1,71,198,46.43,0.00
37000,9,79,25.0,23.0,0.0,16.0,23.0,1,78,14.47,9.29
38000,3,750,45.6,0.2,0.0,18.1,0.1,76,184,43.04,0.01
38000,9,84,25.2,23.1,0.0,15.7,22.7,6,67,12.47,10.55
39000,3,732,45.9,0.2,0.0,17.8,0.1,72,199,45.98,0.00
39000,9,86,25.2,23.0,0.2,15.7,22.6,4,77,14.84,10.04
40000,3,740,45.4,0.4,0.0,18.0,0.2,80,223,51.54,0.04
40000,9,79,23.5,23.0,0.7,16.8,21.5,5,57,10.16,9.92
41000,3,749,45.5,0.2,0.0,17.9,0.1,77,227,52.49,0.01
41000,9,77,25.5,23.0,0.1,15.4,21.6,6,93,18.14,10.28
42000,3,788,45.7,0.2,0.0,17.7,0.1,85,215,49.92,0.06
42000,9,63,25.6,22.6,0.0,15.7,22.4,4,71,13.93,9.62
43000,3,763,46.1,0.1,0.0,17.6,0.1,79,215,49.65,0.00
43000,9,66,25.0,23.0,0.0,16.0,23.0,2,85,16.73,9.39
44000,3,736,44.7,0.3,0.0,18.8,0.2,80,206,47.51,0.02
44000,9,80,24.2,24.0,0.0,15.8,22.3,3,83,16.43,8.62
45000,3,732,45.8,0.1,0.0,17.8,0.1,67,225,52.68,0.01
45000,9,85,25.3,22.9,0.0,15.8,22.9,2,83,15.75,11.55
46000,3,714,46.1,0.1,0.0,17.6,0.1,57,251,58.59,0.00
46000,9,92,25.0,23.0,0.0,16.0,23.0,2,83,16.64,9.53
47000,3,721,46.0,0.1,0.0,17.7,0.0,69,281,64.72,0.01
47000,9,79,25.0,23.0,0.0,16.0,23.0,1,93,18.58,9.04
48000,3,705,46.2,0.1,0.0,17.5,0.1,76,254,58.30,0.00
48000,9,94,25.1,22.9,0.0,16.1,22.9,3,80,16.15,8.16
49000,3,725,46.2,0.1,0.0,17.6,0.1,74,293,66.88,0.00
49000,9,85,24.7,23.5,0.0,15.8,22.7,3,62,13.23,7.46
50000,3,716,45.9,0.1,0.0,17.8,0.1,70,284,64.64,0.00
50000,9,81,24.7,22.8,0.2,16.2,22.5,6,77,15.90,8.68
51000,3,758,46.3,0.1,0.0,17.5,0.0,71,284,64.53,0.01
51000,9,60,23.8,23.3,0.6,16.3,22.0,4,83,17.49,8.33
52000,3,708,46.2,0.1,0.0,17.5,0.1,67,287,65.77,0.01
52000,9,89,22.7,24.8,0.0,16.0,20.9,7,56,11.14,10.77
53000,3,726,46.4,0.1,0.0,17.4,0.1,75,273,61.76,0.00
53000,9,72,24.6,22.8,0.0,16.6,22.5,4,67,14.03,7.92
54000,3,758,46.1,0.1,0.0,17.6,0.1,70,267,61.04,0.00
54000,9,75,24.5,22.8,0.0,16.6,22.5,4,84,17.29,12.68
55000,3,750,46.4,0.1,0.0,17.4,0.1,62,271,60.66,0.01
55000,9,75,24.5,22.9,0.2,16.5,22.2,4,71,14.47,8.42
56000,3,757,46.4,0.1,0.0,17.3,0.1,75,249,56.32,0.03
56000,9,63,24.9,22.9,0.1,16.2,22.6,3,88,17.73,7.59
57000,3,746,46.1,0.2,0.0,17.6,0.2,77,255,57.76,0.02
57000,9,62,24.9,23.4,0.0,15.8,22.9,2,97,20.48,10.11
58000,3,732,45.9,0.2,0.0,17.7,0.1,74,273,61.70,0.03
58000,9,69,24.9,23.2,0.1,15.8,22.9,4,89,18.31,9.28
59000,3,753,46.4,0.1,0.0,17.3,0.1,82,254,57.18,0.00
59000,9,57,26.0,22.3,0.0,15.7,22.3,3,86,18.09,9.43
60000,3,767,45.8,0.2,0.0,17.9,0.1,75,252,57.57,0.00
60000,9,54,25.0,23.0,0.0,16.0,23.0,1,87,16.91,9.15
61000,3,763,46.3,0.2,0.0,17.4,0.1,64,260,58.64,0.00
61000,9,68,24.6,22.9,0.0,16.1,22.5,3,96,20.48,13.76
62000,3,750,46.5,0.1,0.0,17.2,0.1,68,266,59.97,0.00
62000,9,71,25.0,23.0,0.0,16.0,23.0,1,101,21.26,7.98
63000,3,780,46.5,0.2,0.0,17.2,0.1,70,256,57.38,0.00
63000,9,75,25.3,22.8,0.0,15.9,22.8,2,113,23.38,9.76
64000,3,752,46.6,0.1,0.0,17.1,0.1,73,244,54.58,0.01
64000,9,60,25.0,23.0,0.0,16.0,23.0,1,130,26.66,9.77
65000,3,733,46.4,0.1,0.0,17.4,0.1,59,257,57.81,0.02
65000,9,93,25.3,22.8,0.0,15.8,22.8,2,114,23.65,9.33
66000,3,765,46.1,0.2,0.0,17.6,0.2,66,248,55.73,0.01
66000,9,62,25.0,23.0,0.0,16.0,23.0,1,135,26.63,10.82
67000,3,740,46.6,0.1,0.0,17.2,0.1,55,230,51.97,0.00
67000,9,94,24.7,23.0,0.1,16.2,22.5,4,83,16.07,8.46
68000,3,756,45.9,0.2,0.0,17.7,0.1,68,225,51.49,0.00
68000,9,71,25.0,23.0,0.0,16.0,23.0,1,112,22.50,11.62
69000,3,759,45.9,0.1,0.0,17.7,0.1,68,244,57.71,0.00
69000,9,78,25.0,23.0,0.0,16.0,23.0,1,87,16.39,10.10
70000,3,707,46.3,0.1,0.0,17.5,0.1,54,286,67.40,0.00
70000,9,98,25.0,23.1,0.1,15.9,22.9,2,86,17.22,9.34
71000,3,760,45.9,0.1,0.0,17.9,0.1,58,288,67.67,0.00
71000,9,77,25.0,23.0,0.0,16.0,23.0,1,91,18.09,8.34
72000,3,715,46.3,0.1,0.0,17.5,0.1,57,270,62.68,0.00
72000,9,94,24.4,23.4,0.0,16.2,22.4,5,92,18.41,7.91
73000,3,753,45.8,0.1,0.0,17.9,0.1,77,250,57.74,0.00
73000,9,82,24.9,23.0,0.0,15.7,22.8,3,96,19.13,10.42
74000,3,755,45.7,0.1,0.0,18.0,0.1,60,261,60.51,0.00
74000,9,67,25.0,23.0,0.0,16.0,23.0,1,118,23.49,12.39
75000,3,746,45.6,0.1,0.0,18.1,0.1,65,266,61.86,0.01
75000,9,68,24.6,23.6,0.1,15.8,22.3,5,93,17.57,9.17
76000,3,756,45.7,0.1,0.0,18.0,0.1,72,239,56.10,0.00
76000,9,83,25.0,23.0,0.0,16.0,23.0,2,76,14.60,8.23
77000,3,725,45.8,0.1,0.0,17.9,0.1,75,234,55.27,0.00
77000,9,79,24.8,22.8,0.1,16.3,22.8,2,76,14.24,11.24
78000,3,756,45.9,0.2,0.0,17.8,0.1,67,235,55.34,0.00
78000,9,69,24.7,23.7,0.0,15.7,22.5,6,90,18.30,10.29
79000,3,744,45.9,0.2,0.0,17.6,0.1,62,243,57.38,0.00
79000,9,90,25.1,22.8,0.0,16.1,22.8,3,86,16.61,11.48
80000,3,747,45.8,0.2,0.0,17.8,0.1,61,263,61.52,0.00
80000,9,80,24.9,23.1,0.0,16.0,23.0,2,81,15.31,10.45
81000,3,755,46.2,0.1,0.0,17.6,0.1,48,297,68.78,0.00
81000,9,75,25.5,22.7,0.0,15.8,22.7,2,189,37.85,12.41
82000,3,731,46.1,0.1,0.0,17.7,0.1,52,308,71.11,0.00
82000,9,92,25.1,22.7,0.0,16.2,22.7,3,118,22.59,9.40
83000,3,752,45.6,0.1,0.0,18.2,0.0,63,316,73.06,0.02
83000,9,74,25.1,23.3,0.0,15.6,22.4,4,122,23.68,10.03
84000,3,761,45.8,0.1,0.0,17.9,0.1,66,294,67.99,0.00
84000,9,81,25.1,22.8,0.1,16.0,22.8,3,100,18.51,11.93
85000,3,717,45.9,0.1,0.0,17.9,0.1,62,274,64.36,0.02
85000,9,89,25.3,22.4,0.4,15.9,21.8,7,106,19.64,10.63
86000,3,730,45.8,0.1,0.0,17.9,0.1,56,285,66.36,0.00
86000,9,86,25.3,22.8,0.0,15.9,22.7,3,103,18.66,11.77
87000,3,732,46.0,0.1,0.0,17.8,0.0,57,255,60.47,0.00
87000,9,82,25.0,23.1,0.0,15.9,23.0,3,85,15.19,10.31
88000,3,761,45.7,0.1,0.0,18.0,0.1,67,233,55.36,0.00
88000,9,72,25.1,23.0,0.0,15.9,22.9,3,84,16.21,9.42
89000,3,774,45.9,0.1,0.0,17.9,0.1,85,216,51.57,0.00
89000,9,65,25.0,23.0,0.0,16.0,23.0,1,93,17.34,10.77
90000,3,743,45.6,0.0,0.0,18.2,0.0,63,220,52.40,0.00
90000,9,71,24.9,23.1,0.0,16.0,22.9,2,90,17.70,10.05
91000,3,750,46.2,0.1,0.0,17.7,0.1,65,229,54.85,0.00
91000,9,83,25.8,22.7,0.0,15.5,21.9,5,90,17.37,13.13
92000,3,753,45.4,0.1,0.0,18.4,0.1,63,256,60.49,0.00
92000,9,66,24.9,22.9,0.0,16.2,22.1,5,99,18.64,10.81
93000,3,727,46.0,0.0,0.0,17.7,0.0,66,247,59.28,0.00
93000,9,82,25.4,22.7,0.0,15.9,22.7,2,86,16.29,9.54
94000,3,745,46.2,0.1,0.0,17.6,0.1,72,253,59.89,0.01
94000,9,77,24.4,23.8,0.0,15.7,22.3,5,77,15.58,8.84
95000,3,763,45.9,0.1,0.0,17.9,0.1,63,260,60.69,0.00
95000,9,70,24.7,23.5,0.0,15.8,22.7,4,79,16.43,7.94
96000,3,758,46.0,0.1,0.0,17.7,0.1,60,241,56.69,0.00
96000,9,76,25.0,23.0,0.0,16.0,23.0,2,85,16.00,9.42
97000,3,752,45.7,0.1,0.0,18.0,0.1,72,227,53.69,0.00
97000,9,80,25.0,23.0,0.0,16.0,23.0,1,83,15.97,8.90
98000,3,757,45.7,0.2,0.0,18.0,0.1,69,221,53.09,0.01
98000,9,67,25.2,23.0,0.0,15.8,23.0,2,75,14.37,8.58
99000,3,728,45.9,0.1,0.0,17.8,0.1,68,212,50.36,0.04
99000,9,102,24.3,22.9,0.3,16.3,22.3,4,84,16.64,10.11
100000,3,775,45.8,0.2,0.0,17.9,0.1,68,219,50.90,0.02
100000,9,59,25.4,23.0,0.0,15.6,22.4,5,84,15.66,10.77
101000,3,758,45.9,0.1,0.0,17.8,0.1,71,221,51.63,0.01
101000,9,68,25.0,22.8,0.1,16.0,22.7,3,82,15.19,9.49
102000,3,774,45.7,0.1,0.1,17.8,0.1,86,219,50.98,0.00
102000,9,47,24.7,23.2,0.1,16.0,22.7,2,123,24.28,10.07
103000,3,752,45.8,0.1,0.0,17.7,0.1,78,221,51.72,0.00
103000,9,101,24.5,23.6,0.1,15.8,22.5,3,70,13.27,8.35
104000,3,767,45.6,0.1,0.1,18.1,0.1,74,211,49.92,0.01
104000,9,77,26.0,22.3,0.0,15.7,22.3,3,86,16.96,10.71
105000,3,750,45.7,0.2,0.0,17.9,0.1,70,212,50.15,0.02
105000,9,72,25.4,22.7,0.0,15.9,22.7,2,75,14.47,8.74
106000,3,770,45.9,0.1,0.0,17.9,0.1,70,221,52.34,0.00
106000,9,62,23.9,23.7,0.3,15.7,22.0,4,92,17.88,9.24
107000,3,770,45.5,0.3,0.0,17.9,0.2,79,215,51.19,0.01
107000,9,56,25.0,23.0,0.0,16.0,23.0,2,93,18.15,10.54
108000,3,723,45.6,0.2,0.0,18.0,0.1,78,204,49.02,0.01
108000,9,65,25.0,23.0,0.0,16.0,23.0,1,79,14.74,8.80
109000,3,749,45.2,0.1,0.0,18.6,0.1,63,219,52.49,0.00
109000,9,66,25.3,22.6,0.1,16.0,22.4,4,84,15.81,11.88
110000,3,730,45.8,0.2,0.0,17.8,0.2,65,229,54.76,0.03
110000,9,96,25.3,22.0,0.0,16.7,22.0,3,89,15.61,11.63
111000,3,758,45.8,0.1,0.0,17.9,0.1,62,224,53.45,0.00
111000,9,65,25.3,22.6,0.0,16.0,22.6,4,98,18.62,11.36
112000,3,756,45.1,0.1,0.0,18.6,0.1,76,201,47.71,0.00
112000,9,80,23.6,21.6,0.2,18.5,21.3,9,69,13.65,9.90
113000,3,759,45.6,0.2,0.0,17.9,0.2,85,220,52.43,0.00
113000,9,69,24.9,23.1,0.0,16.0,22.9,5,77,13.16,10.54
114000,3,721,45.3,0.1,0.0,18.4,0.0,68,208,49.34,0.01
114000,9,78,25.0,23.0,0.0,16.0,23.0,1,91,17.19,9.24
115000,3,740,45.8,0.2,0.0,17.9,0.1,78,221,52.58,0.00
115000,9,67,24.4,23.0,0.4,15.9,22.5,3,80,16.02,9.58
116000,3,766,45.7,0.1,0.0,18.1,0.1,75,236,55.85,0.00
116000,9,93,25.6,22.1,0.1,16.1,21.2,10,68,13.33,9.99
117000,3,751,45.9,0.1,0.0,17.8,0.1,65,242,57.10,0.00
117000,9,95,25.0,23.0,0.1,16.0,22.4,8,65,12.35,9.75
118000,3,764,45.7,0.1,0.0,17.9,0.1,71,229,54.30,0.00
118000,9,73,25.0,23.0,0.0,16.0,23.0,1,99,18.97,11.45
119000,3,754,45.5,0.2,0.0,18.1,0.1,83,210,49.64,0.00
119000,9,77,25.3,22.7,0.0,15.9,22.6,5,75,14.27,9.37
120000,3,735,46.0,0.1,0.0,17.8,0.1,69,217,51.53,0.00
120000,9,98,23.3,25.0,0.1,15.6,21.5,5,74,13.86,11.58
121000,3,749,45.9,0.0,0.0,17.9,0.0,65,211,50.83,0.00
121000,9,79,25.1,22.8,0.0,16.1,22.8,3,73,14.04,10.57
122000,3,743,45.3,0.2,0.0,18.1,0.2,76,210,51.08,0.00
122000,9,80,24.8,22.9,0.0,16.3,22.5,3,54,10.78,7.98
123000,3,729,46.0,0.1,0.0,17.7,0.1,62,216,51.58,0.01
123000,9,65,24.9,22.9,0.0,16.0,22.9,2,99,19.96,8.75
124000,3,753,45.8,0.1,0.0,17.8,0.1,71,241,56.61,0.02
124000,9,65,24.2,23.1,0.0,15.9,22.0,5,95,17.93,11.37
125000,3,768,45.8,0.0,0.0,17.9,0.0,77,243,56.99,0.02
125000,9,58,25.1,22.9,0.0,16.0,22.9,2,88,16.08,8.94
126000,3,752,46.0,0.0,0.0,17.8,0.0,65,254,58.56,0.00
126000,9,65,24.6,23.7,0.0,15.6,22.6,3,64,12.33,7.88
127000,3,768,45.7,0.3,0.0,17.8,0.2,88,237,55.88,0.00
127000,9,71,24.6,23.6,0.3,15.5,22.5,7,83,16.36,9.58
128000,3,745,45.5,0.1,0.0,18.1,0.1,77,224,52.19,0.01
128000,9,61,25.5,22.6,0.0,15.9,22.6,2,88,16.63,11.90
129000,3,718,45.7,0.1,0.0,18.0,0.1,67,243,56.82,0.00
129000,9,67,25.0,23.0,0.0,16.0,23.0,2,75,14.08,8.82
130000,3,755,45.9,0.2,0.0,17.8,0.2,66,221,51.45,0.00
130000,9,81,24.5,23.1,0.0,16.3,22.1,7,102,20.45,9.15
131000,3,711,46.0,0.1,0.0,17.7,0.1,67,235,55.20,0.00
131000,9,102,24.9,22.6,0.3,16.3,22.1,6,67,13.20,9.41
132000,3,761,45.7,0.1,0.0,17.9,0.1,73,237,55.63,0.00
132000,9,75,25.1,22.9,0.0,15.9,22.8,3,95,18.14,10.17
133000,3,771,45.9,0.2,0.0,17.6,0.2,83,254,60.10,0.04
133000,9,58,25.0,23.2,0.0,15.9,23.0,3,96,19.05,10.88
134000,3,751,45.8,0.1,0.0,17.9,0.1,61,235,55.30,0.00
134000,9,88,25.1,22.9,0.0,15.9,22.8,4,73,14.17,9.15
135000,3,786,45.7,0.1,0.0,18.0,0.1,70,244,56.73,0.00
135000,9,78,24.2,23.6,0.1,16.1,22.4,2,84,15.23,9.30
136000,3,763,45.7,0.0,0.0,18.1,0.0,66,259,60.60,0.01
136000,9,76,24.6,23.6,0.0,15.8,22.6,3,115,21.55,11.47
137000,3,750,46.0,0.1,0.0,17.7,0.1,61,281,65.49,0.02
137000,9,65,24.7,23.1,0.1,16.1,22.7,3,107,20.31,12.09
138000,3,742,46.0,0.1,0.0,17.8,0.1,50,280,64.45,0.07
138000,9,81,24.8,23.4,0.0,15.8,22.6,3,120,22.51,10.91
139000,3,762,45.9,0.1,0.0,17.9,0.1,57,270,61.46,0.06
139000,9,70,25.0,23.0,0.0,16.0,23.0,1,110,19.80,11.98
140000,3,730,45.9,0.1,0.0,17.8,0.1,57,306,70.76,0.06
140000,9,85,24.8,22.9,0.3,16.0,22.7,3,115,22.26,10.65
141000,3,736,46.1,0.1,0.0,17.7,0.1,53,280,65.37,0.12
141000,9,73,25.0,22.9,0.0,16.0,22.9,2,137,27.27,12.32
142000,3,756,46.1,0.1,0.0,17.6,0.1,63,277,63.96,0.06
142000,9,84,25.1,22.9,0.0,16.0,22.9,2,109,20.53,10.87
143000,3,750,45.9,0.1,0.0,17.6,0.1,67,265,60.80,0.08
143000,9,77,25.0,22.9,0.0,16.0,22.9,2,98,17.91,10.89
144000,3,774,45.7,0.2,0.0,17.9,0.2,78,274,62.48,0.16
144000,9,67,25.0,22.9,0.0,16.1,22.9,2,99,18.41,10.87
145000,3,444,45.8,0.3,0.0,17.7,0.2,42,263,61.51,0.13
145000,9,92,25.0,23.0,0.0,16.0,23.0,2,109,21.11,10.92
146000,3,780,45.7,0.2,0.0,17.7,0.2,78,261,60.19,0.10
146000,9,51,24.7,22.8,0.5,16.0,22.4,4,74,14.58,8.30
147000,3,747,45.8,0.3,0.0,17.8,0.3,68,246,56.65,0.05
147000,9,81,25.3,22.8,0.0,15.9,22.8,2,106,21.55,10.07
148000,3,524,45.9,0.3,0.1,17.5,0.2,52,223,52.56,0.09
148000,9,86,25.3,22.7,0.0,16.0,22.7,3,82,16.61,8.74
149000,3,549,45.8,0.1,0.0,17.9,0.1,49,232,54.31,0.04
149000,9,82,25.0,23.0,0.0,16.0,23.0,2,82,17.11,9.15
150000,3,598,45.5,0.3,0.0,18.0,0.2,68,199,46.75,0.08
150000,9,82,24.8,23.4,0.0,15.7,22.5,4,63,11.66,10.53
151000,3,739,45.7,0.1,0.0,17.9,0.1,69,215,50.39,0.06
151000,9,77,24.9,23.2,0.1,15.9,22.9,4,111,22.80,9.09
152000,3,770,45.7,0.3,0.0,17.9,0.2,90,206,48.24,0.11
152000,9,79,24.7,22.9,0.0,16.2,22.6,5,75,14.11,8.42
153000,3,776,45.6,0.4,0.0,17.8,0.2,99,211,49.88,0.12
153000,9,62,25.5,23.0,0.0,15.5,22.8,3,109,21.22,11.30
154000,3,766,45.9,0.2,0.0,17.7,0.2,76,213,50.63,0.03
154000,9,88,24.7,23.0,0.2,16.1,22.7,2,71,13.35,9.96
155000,3,765,45.3,0.3,0.0,17.9,0.3,109,201,47.92,0.03
155000,9,74,23.4,23.9,0.3,16.3,21.6,6,57,10.44,8.09
156000,3,569,45.7,0.3,0.0,17.7,0.2,71,180,43.63,0.04
156000,9,77,24.5,23.2,0.2,16.0,22.6,4,87,16.59,9.90
157000,3,762,45.5,0.2,0.0,18.2,0.1,73,199,46.54,0.09
157000,9,62,25.0,23.0,0.0,16.0,23.0,1,94,17.87,8.47
158000,3,745,45.2,0.2,0.0,18.4,0.2,93,224,52.79,0.07
158000,9,73,24.3,23.0,0.1,15.9,22.2,3,51,8.78,9.21
159000,3,586,45.6,0.2,0.0,17.9,0.2,76,221,52.87,0.04
159000,9,69,24.6,23.6,0.0,15.8,22.7,3,82,15.15,9.50
160000,3,756,45.3,0.1,0.0,18.3,0.1,94,221,52.26,0.07
160000,9,68,24.9,23.2,0.0,15.9,22.6,4,68,13.08,9.36
161000,3,775,45.6,0.2,0.1,17.9,0.2,89,206,48.56,0.02
161000,9,55,25.0,23.0,0.0,16.0,23.0,1,95,19.01,10.59
162000,3,734,45.5,0.2,0.0,18.1,0.2,84,192,45.24,0.01
162000,9,63,24.5,23.0,0.1,16.1,22.1,6,69,13.41,8.21
163000,3,759,45.6,0.1,0.0,18.0,0.1,79,205,48.64,0.00
163000,9,74,24.7,23.4,0.0,15.8,22.6,5,75,14.76,11.38
164000,3,631,45.2,0.2,0.0,18.4,0.2,78,196,46.31,0.00
164000,9,81,24.7,23.6,0.0,15.7,22.7,3,90,17.40,10.53
165000,3,724,43.7,0.5,0.0,19.4,0.4,116,201,47.11,0.03
165000,9,82,25.8,22.5,0.0,15.7,22.5,3,75,14.84,8.24
166000,3,779,42.8,1.1,0.0,19.6,1.0,114,201,46.75,0.43
166000,9,75,24.9,23.3,0.0,15.8,22.9,2,93,18.57,9.43
167000,3,653,43.3,1.1,0.0,19.3,1.0,78,181,43.09,0.58
167000,9,88,24.9,23.1,0.0,16.1,22.7,4,86,17.23,11.55
168000,3,661,42.6,0.8,0.0,20.1,0.7,112,186,44.75,0.31
168000,9,62,23.9,23.3,0.1,16.7,21.3,7,60,10.11,9.46
169000,3,613,44.4,0.3,0.0,19.1,0.1,68,194,46.58,0.05
169000,9,190,24.8,22.8,0.0,16.4,22.2,8,46,8.93,8.85
170000,3,585,46.1,0.1,0.0,17.6,0.1,62,219,52.64,0.03
170000,9,100,24.7,22.0,0.1,17.0,21.6,9,68,13.68,8.22
171000,3,572,45.4,0.2,0.0,18.0,0.2,77,217,52.02,0.15
171000,9,91,24.6,23.2,0.1,16.1,22.5,7,65,12.17,9.82
172000,3,619,44.3,1.2,0.0,18.2,1.0,90,205,48.98,0.54
172000,9,139,25.8,22.3,0.1,15.7,22.3,5,57,9.22,12.61
173000,3,720,45.9,0.2,0.0,17.8,0.1,77,213,51.10,0.01
173000,9,94,24.7,23.2,0.0,16.1,22.7,3,67,13.15,8.21
174000,3,539,44.4,0.3,0.0,18.8,0.2,82,207,50.28,0.03
174000,9,65,24.4,23.0,0.0,16.4,22.5,3,54,10.25,5.88
175000,3,650,45.5,0.3,0.0,18.0,0.1,70,189,45.55,0.02
175000,9,77,25.0,23.0,0.0,16.0,23.0,2,91,19.13,6.74
176000,3,762,45.7,0.2,0.0,17.9,0.2,73,223,52.97,0.04
176000,9,68,24.4,23.3,0.0,16.2,22.5,3,68,13.83,9.93
177000,3,435,44.6,0.3,0.0,18.6,0.2,78,201,49.09,0.01
177000,9,68,23.9,24.2,0.1,15.5,21.9,5,80,15.39,8.61
178000,3,760,43.6,0.4,0.0,18.8,0.4,111,246,57.19,0.14
178000,9,77,24.8,22.9,0.0,16.0,22.5,4,61,12.02,6.98
179000,3,479,43.3,0.4,0.0,19.9,0.4,85,186,44.58,0.15
179000,9,121,24.8,22.1,0.1,17.0,20.7,12,48,6.87,10.82
180000,3,747,46.0,0.2,0.0,17.6,0.1,68,234,53.98,0.10
180000,9,73,24.2,23.2,0.3,15.7,22.0,6,87,17.50,10.66
181000,3,699,46.1,0.1,0.0,17.5,0.1,72,265,61.48,0.02
181000,9,113,25.1,23.0,0.0,15.9,23.0,2,71,13.91,9.07
