step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
52000,44,141,43.0,0.3,0.2,17.8,0.1,26
52000,29,52,23.7,20.3,0.0,20.0,19.3,2
52000,52,5,44.0,0.0,0.0,20.0,0.0,1
53000,44,133,42.6,0.1,0.0,18.1,0.1,39
53000,29,61,26.0,18.0,0.0,19.9,17.2,5
53000,57,6,46.3,0.0,0.0,17.7,0.0,2
54000,44,144,42.0,0.1,0.2,19.0,0.1,45
54000,29,64,24.7,19.1,0.0,20.2,18.2,4
55000,44,103,41.6,0.1,0.0,18.3,0.0,28
55000,29,65,25.0,18.8,0.0,20.2,18.0,5
56000,44,95,42.4,0.3,0.1,18.0,0.1,24
56000,29,62,24.4,19.6,0.0,20.0,18.7,2
57000,44,71,41.9,0.0,0.1,18.6,0.0,19
57000,29,67,25.3,18.9,0.0,19.8,18.0,5
58000,44,69,42.1,0.0,0.1,18.0,0.0,17
58000,29,65,25.0,19.1,0.0,19.9,18.3,6
59000,58,78,41.9,0.1,0.0,21.8,0.1,25
59000,44,74,40.9,0.2,0.0,18.3,0.2,19
59000,29,65,23.6,20.5,0.0,19.9,19.4,5
60000,58,97,41.9,0.0,0.0,21.6,0.0,30
60000,29,59,23.9,20.4,0.0,19.7,19.4,3
60000,44,58,41.5,0.1,0.0,18.1,0.1,18
61000,58,96,41.5,0.2,0.0,21.7,0.2,34
61000,44,65,41.8,0.0,0.0,18.2,0.0,14
61000,29,57,23.0,21.1,0.0,20.0,20.0,2
62000,44,79,41.5,0.2,0.1,17.8,0.1,19
62000,58,75,40.3,0.1,0.1,21.2,0.1,26
62000,29,60,23.5,20.7,0.0,19.7,19.5,4
63000,44,100,40.7,0.2,0.0,18.1,0.2,23
63000,58,87,40.5,0.0,0.1,22.0,0.0,27
63000,29,38,23.0,20.7,0.0,19.6,19.5,4
64000,58,87,41.1,0.1,0.0,21.7,0.1,28
64000,44,70,40.3,0.4,0.0,17.7,0.1,17
64000,29,53,23.0,21.1,0.0,19.9,20.0,3
65000,58,94,40.4,0.0,0.1,22.7,0.0,30
65000,44,61,40.9,0.0,0.0,18.3,0.0,11
65000,29,46,22.6,21.7,0.0,19.7,19.0,5
66000,58,89,41.2,0.0,0.0,22.1,0.0,28
66000,44,88,40.3,0.3,0.0,18.6,0.1,21
66000,29,44,23.3,20.3,0.0,20.4,19.4,3
67000,58,96,41.0,0.0,0.0,21.9,0.0,23
67000,44,88,39.4,0.4,0.0,18.7,0.2,22
67000,29,42,23.9,20.6,0.0,19.5,19.2,3
68000,58,90,41.2,0.0,0.0,21.3,0.0,22
68000,44,76,40.7,0.1,0.0,18.3,0.1,20
68000,29,52,23.1,20.9,0.0,20.0,20.0,2
69000,58,78,41.7,0.0,0.0,20.7,0.0,26
69000,29,49,23.0,21.0,0.0,20.0,20.0,1
69000,44,49,39.7,0.6,0.0,18.5,0.5,9
70000,58,96,40.8,0.5,0.1,20.6,0.5,32
70000,44,59,39.6,0.2,0.0,18.4,0.2,17
70000,29,33,24.4,20.1,0.0,19.5,19.2,3
71000,58,81,40.8,0.1,0.0,21.0,0.1,32
71000,44,76,40.1,0.1,0.0,18.2,0.1,19
71000,29,54,23.6,20.5,0.0,19.9,19.4,5
72000,58,79,40.5,0.0,0.0,22.5,0.0,27
72000,44,68,40.5,0.6,0.0,17.7,0.6,17
72000,29,50,23.4,20.6,0.0,19.9,19.7,2
73000,44,85,39.2,1.9,0.0,17.6,1.8,19
73000,58,73,41.2,0.3,0.0,20.7,0.3,24
73000,29,42,23.6,20.4,0.0,20.0,19.2,4
73000,60,24,40.8,0.0,0.0,18.4,0.0,5
74000,44,55,41.3,0.6,0.0,16.8,0.6,17
74000,29,47,23.8,20.6,0.0,19.6,19.6,2
74000,60,37,41.4,0.0,0.0,18.5,0.0,8
74000,58,35,42.4,0.0,0.0,20.5,0.0,13
75000,58,88,39.8,0.0,0.0,21.5,0.0,27
75000,29,46,23.0,21.0,0.0,20.0,20.0,2
75000,60,43,40.6,0.0,0.0,18.4,0.0,8
75000,44,33,41.8,0.4,0.0,16.7,0.4,17
76000,58,65,42.1,0.2,0.0,20.5,0.2,16
76000,29,45,23.4,20.7,0.0,19.9,19.7,2
76000,60,35,40.1,0.4,0.4,18.8,0.4,5
76000,44,25,42.5,0.2,0.0,16.4,0.2,9
77000,58,56,41.8,0.1,0.2,20.9,0.1,19
77000,29,43,23.1,20.9,0.0,20.0,20.0,2
77000,44,40,41.0,0.3,0.0,16.5,0.3,12
77000,60,19,40.0,0.5,0.0,19.5,0.5,2
78000,58,120,40.6,0.4,0.0,19.9,0.3,30
78000,29,45,23.8,20.4,0.0,19.7,19.4,4
78000,44,31,42.0,0.4,0.0,16.8,0.4,10
78000,60,18,41.8,0.1,0.0,17.7,0.1,5
79000,58,119,41.7,0.1,0.0,19.4,0.1,30
79000,29,46,24.3,19.8,0.0,19.9,18.9,3
79000,44,30,41.5,0.2,0.0,17.2,0.2,6
79000,60,17,41.2,0.0,0.0,18.7,0.0,5
80000,58,118,39.3,0.6,0.0,20.6,0.4,44
80000,44,50,41.2,0.8,0.1,17.4,0.6,14
80000,29,34,22.9,21.7,0.0,19.5,19.9,3
80000,60,13,38.7,0.1,0.0,20.3,0.1,2
81000,58,123,42.2,0.2,0.0,18.7,0.2,36
81000,44,52,41.6,0.2,0.0,17.3,0.2,12
81000,29,32,23.6,20.4,0.0,20.0,19.5,2
81000,60,11,42.7,0.0,0.0,17.3,0.0,5
82000,58,85,42.5,0.1,0.0,18.1,0.1,18
82000,29,44,23.0,21.0,0.0,20.0,20.0,1
82000,44,30,42.5,0.1,0.0,16.6,0.1,10
82000,60,15,40.5,0.0,0.0,18.8,0.0,4
83000,58,87,41.7,0.1,0.0,17.2,0.1,23
83000,29,44,23.4,20.6,0.0,20.0,19.6,2
83000,44,26,42.2,0.3,0.0,17.2,0.3,7
83000,60,10,40.3,0.0,0.0,18.7,0.0,2
84000,58,118,42.0,0.1,0.0,18.2,0.1,30
84000,29,30,22.2,22.4,0.0,19.4,19.4,3
84000,44,27,42.3,0.1,0.1,16.9,0.1,6
84000,60,20,40.5,0.0,0.0,18.5,0.0,4
85000,58,95,41.9,0.2,0.0,17.4,0.2,22
85000,29,45,25.0,19.3,0.0,19.7,18.4,4
85000,44,33,41.4,0.2,0.0,16.8,0.2,8
85000,60,14,41.8,0.0,0.0,17.0,0.0,4
86000,58,92,40.4,0.2,0.0,18.0,0.2,24
86000,29,43,23.5,20.6,0.0,19.8,19.6,3
86000,44,42,42.6,0.1,0.0,16.8,0.1,10
86000,60,14,40.1,0.9,0.0,18.4,0.9,6
87000,58,114,41.1,0.4,0.0,17.8,0.3,33
87000,29,48,22.8,21.4,0.0,19.8,19.9,3
87000,44,28,41.6,1.1,0.0,16.6,1.1,7
87000,60,16,41.4,0.2,0.0,17.9,0.2,6
87000,69,9,44.3,0.0,0.0,18.8,0.0,2
88000,58,128,41.8,0.3,0.0,17.8,0.3,34
88000,29,44,23.0,21.0,0.0,20.0,20.0,1
88000,60,24,40.5,0.0,0.0,18.7,0.0,5
88000,44,13,42.7,0.2,0.0,16.5,0.2,4
89000,58,108,41.3,0.4,0.0,18.3,0.4,36
89000,29,66,22.9,21.3,0.0,19.8,20.0,4
89000,60,20,40.3,1.7,0.0,17.9,0.6,3
89000,44,14,43.1,0.9,0.0,15.2,0.9,4
89000,70,12,42.9,0.1,0.0,20.1,0.1,3
90000,58,153,40.5,0.7,0.0,18.5,0.5,46
90000,29,39,23.0,21.0,0.0,20.0,20.0,1
90000,70,14,42.2,0.0,0.0,20.8,0.0,2
90000,44,11,39.8,0.3,0.0,17.8,0.3,5
91000,58,160,40.5,0.5,0.0,18.2,0.3,44
91000,29,42,22.5,21.3,0.0,20.2,19.6,4
91000,44,6,44.5,0.5,0.0,15.8,0.5,4
91000,70,6,42.7,0.0,0.0,19.8,0.0,3
91000,60,5,43.6,0.0,0.0,18.2,0.0,2
92000,58,163,40.3,0.4,0.0,18.3,0.4,46
92000,29,45,23.4,20.4,0.0,20.2,19.2,4
92000,44,10,42.6,1.5,0.0,15.6,1.5,5
93000,58,158,40.6,0.3,0.1,17.8,0.3,41
93000,29,44,23.4,20.7,0.0,19.9,19.6,3
93000,44,8,42.0,0.0,0.0,16.8,0.0,3
94000,58,179,41.0,0.3,0.0,18.4,0.3,39
94000,29,44,23.8,20.4,0.0,19.5,19.5,5
94000,44,5,42.0,0.0,0.0,17.0,0.0,1
95000,58,155,40.5,0.5,0.0,18.0,0.3,44
95000,29,49,24.3,20.2,0.0,19.5,18.8,5
96000,58,144,41.3,0.5,0.0,17.2,0.3,36
96000,29,58,24.5,20.0,0.0,19.5,19.1,6
96000,44,13,42.1,0.0,0.0,16.7,0.0,2
97000,58,166,41.6,0.3,0.0,18.3,0.3,38
97000,29,45,23.2,20.8,0.0,19.9,19.5,5
97000,44,17,42.6,0.7,0.0,16.1,0.7,5
98000,58,155,42.0,0.1,0.0,18.0,0.1,39
98000,29,55,23.2,21.0,0.0,19.8,19.7,4
98000,44,11,42.9,0.0,0.0,16.6,0.0,3
99000,29,99,23.8,20.3,0.0,19.9,19.3,5
99000,58,95,41.3,0.1,0.0,18.3,0.1,23
99000,44,12,41.9,1.3,0.0,16.6,1.3,6
100000,58,176,41.8,0.1,0.0,17.7,0.1,42
100000,29,36,23.0,20.8,0.0,20.2,19.8,2
101000,58,183,41.4,0.3,0.0,18.5,0.3,50
101000,29,41,23.4,21.0,0.0,19.6,19.9,3
102000,58,181,40.3,0.1,0.1,19.1,0.1,43
102000,29,39,23.5,20.6,0.0,19.8,19.6,4
103000,58,187,41.1,0.2,0.0,18.3,0.2,44
103000,29,40,23.3,20.2,0.0,20.2,19.2,3
104000,58,181,41.5,0.4,0.0,18.0,0.3,43
104000,29,44,23.4,20.6,0.0,20.0,19.6,3
105000,58,176,40.5,0.2,0.0,18.6,0.2,34
105000,29,47,23.3,20.7,0.0,19.9,19.6,3
106000,58,175,39.9,0.4,0.1,18.7,0.3,46
106000,29,34,23.6,20.5,0.0,19.9,19.5,2
107000,58,175,40.5,0.7,0.0,17.8,0.6,49
107000,29,39,22.9,21.1,0.0,20.0,20.0,2
108000,58,179,40.4,0.4,0.0,17.5,0.4,43
108000,29,33,23.0,21.0,0.0,20.0,20.0,1
109000,58,188,40.3,0.7,0.0,17.0,0.7,43
109000,29,31,23.1,20.8,0.0,20.0,19.9,2
110000,58,197,39.6,0.6,0.0,17.2,0.5,43
110000,29,27,23.7,20.4,0.0,19.8,19.4,2
111000,58,204,40.1,0.8,0.0,16.7,0.7,44
111000,29,28,23.0,21.0,0.0,20.0,20.0,1
112000,58,187,40.0,0.7,0.0,16.7,0.7,40
112000,29,40,22.8,20.7,0.0,20.2,19.6,3
113000,58,200,38.9,0.7,0.0,17.4,0.6,49
113000,29,32,24.0,20.6,0.0,19.4,19.6,2
114000,58,187,40.1,0.8,0.0,16.5,0.8,30
114000,29,37,23.0,20.6,0.0,20.4,19.6,2
115000,58,199,39.6,0.7,0.0,16.9,0.7,37
115000,29,31,23.4,20.5,0.0,19.8,19.0,5
116000,58,168,40.8,0.5,0.0,17.2,0.5,37
116000,29,49,22.8,21.5,0.0,19.7,19.8,3
117000,58,179,40.7,0.7,0.0,16.7,0.7,32
117000,29,52,22.9,21.3,0.0,19.8,20.0,2
118000,58,174,40.3,1.0,0.0,16.6,0.9,44
118000,29,46,24.1,19.7,0.0,20.2,18.7,8
119000,58,161,41.2,0.4,0.0,17.7,0.3,37
119000,29,57,23.4,20.7,0.0,19.9,19.8,5
120000,58,188,40.7,0.5,0.1,17.8,0.5,50
120000,29,30,23.5,20.8,0.0,19.7,19.7,5
121000,58,180,41.7,0.3,0.0,17.8,0.3,43
121000,29,42,23.0,21.0,0.0,20.0,20.1,2
122000,58,177,42.0,0.3,0.0,17.1,0.2,48
122000,29,40,23.5,20.6,0.0,19.9,19.6,2
123000,58,150,42.4,0.1,0.0,16.9,0.1,38
123000,29,60,23.6,20.5,0.0,19.8,19.5,4
124000,58,173,41.5,0.2,0.0,18.0,0.2,47
124000,29,48,23.4,20.6,0.0,20.0,19.6,2
125000,58,165,41.8,0.3,0.0,17.3,0.3,46
125000,29,61,23.2,21.5,0.0,19.2,19.6,4
126000,58,185,41.5,0.3,0.0,17.3,0.3,56
126000,29,38,22.9,21.1,0.0,20.0,19.9,2
127000,58,176,39.5,0.2,0.2,18.5,0.1,58
127000,29,41,23.5,20.6,0.0,20.0,19.6,2
128000,58,168,40.9,0.2,0.0,17.9,0.2,42
128000,29,51,22.8,21.4,0.0,19.7,19.9,2
129000,58,175,40.7,0.4,0.0,17.8,0.3,40
129000,29,40,24.2,20.3,0.0,19.5,19.2,4
130000,58,194,39.8,0.4,0.0,18.4,0.3,52
130000,29,36,23.0,21.0,0.0,20.0,20.0,1
131000,58,181,40.7,0.1,0.1,18.2,0.1,39
131000,29,49,23.7,20.4,0.0,19.9,19.3,4
132000,58,176,40.3,0.3,0.0,18.0,0.2,42
132000,29,42,23.0,21.0,0.0,20.0,20.0,1
133000,58,177,39.7,0.2,0.0,18.7,0.2,43
133000,29,34,23.0,21.0,0.0,20.0,20.0,1
134000,58,191,40.5,0.3,0.0,17.6,0.3,55
134000,29,46,24.4,19.5,0.0,20.1,18.6,7
135000,58,187,40.1,0.4,0.0,17.9,0.4,46
135000,29,38,23.0,21.0,0.0,20.0,20.0,1
136000,58,158,40.3,0.4,0.0,17.7,0.4,38
136000,29,60,24.1,20.1,0.0,19.9,19.1,5
137000,58,193,39.8,0.6,0.0,17.7,0.5,42
137000,29,36,23.1,21.0,0.0,19.9,19.5,3
138000,58,178,40.0,0.6,0.0,17.8,0.6,43
138000,29,41,24.2,20.0,0.0,19.8,19.1,3
139000,58,212,39.9,0.6,0.0,17.6,0.5,51
139000,29,24,23.8,20.2,0.0,19.9,19.3,2
140000,58,109,42.8,0.3,0.0,17.6,0.3,47
140000,29,97,24.0,20.0,0.0,20.0,19.1,7
141000,58,160,41.5,0.5,0.0,17.7,0.5,42
141000,29,59,26.3,17.6,0.0,20.1,16.8,6
142000,58,186,39.4,1.0,0.0,17.9,0.6,46
142000,29,31,25.9,17.8,0.0,20.2,16.7,5
143000,58,186,39.9,0.6,0.0,18.3,0.5,48
143000,29,40,26.6,16.9,0.0,19.9,16.1,5
144000,58,158,40.4,0.6,0.0,17.5,0.5,39
144000,29,37,23.8,20.9,0.0,19.3,19.1,3
145000,58,152,39.9,0.7,0.0,17.6,0.5,24
145000,29,45,23.8,20.2,0.0,20.0,19.2,2
146000,58,137,40.1,0.8,0.0,16.8,0.7,26
146000,29,44,23.3,20.9,0.0,19.8,19.5,3
147000,58,140,39.3,0.9,0.0,17.8,0.9,31
147000,29,32,23.1,20.5,0.0,20.4,19.5,2
148000,58,135,40.4,0.5,0.0,17.3,0.5,30
148000,29,31,23.0,21.0,0.0,20.0,20.0,1
148000,73,7,43.0,0.0,0.0,17.0,0.0,1
149000,58,119,40.4,0.6,0.0,16.8,0.6,31
149000,74,51,40.2,0.0,0.0,20.8,0.0,9
149000,29,33,23.1,20.9,0.0,20.0,19.9,2
149000,73,8,41.6,0.0,0.0,17.9,0.0,3
150000,58,105,40.2,0.6,0.1,17.4,0.6,26
150000,74,60,38.4,0.3,0.5,20.9,0.3,13
150000,29,35,23.0,21.0,0.0,20.0,20.0,1
150000,75,12,38.4,0.0,0.0,21.2,0.0,3
150000,73,5,43.0,0.0,0.0,17.0,0.0,1
151000,74,105,35.1,6.1,0.0,20.8,5.6,24
151000,58,95,40.3,0.7,0.0,16.9,0.7,14
152000,74,89,25.6,18.4,0.0,19.6,17.8,7
153000,74,50,24.3,19.6,0.0,20.1,18.9,6
154000,74,49,23.3,20.3,0.0,20.4,19.4,6
155000,74,44,24.3,19.8,0.0,19.9,19.5,3
155000,76,21,43.7,0.0,0.0,18.1,0.0,7
156000,77,155,42.0,0.3,0.1,21.2,0.3,35
156000,74,50,23.0,21.0,0.0,20.0,20.9,2
157000,77,162,41.9,0.4,0.0,21.5,0.4,26
157000,74,51,23.4,20.5,0.0,20.1,20.4,6
158000,77,150,42.6,0.1,0.0,21.2,0.1,26
158000,74,68,23.6,20.8,0.0,19.6,20.2,5
159000,77,161,42.1,0.3,0.0,21.2,0.2,22
159000,74,45,23.0,20.6,0.0,20.1,20.6,2
160000,77,163,41.7,0.6,0.0,21.2,0.5,29
160000,74,40,23.0,21.0,0.0,20.0,21.0,1
161000,77,163,42.1,0.1,0.1,21.1,0.1,36
161000,74,57,24.0,20.0,0.0,20.0,20.0,4
162000,77,163,42.6,0.1,0.0,20.9,0.1,26
162000,74,44,23.4,20.6,0.0,20.0,20.6,2
163000,77,161,42.6,0.2,0.0,20.6,0.2,35
163000,74,55,23.2,21.0,0.0,19.6,21.0,4
164000,77,154,42.1,0.3,0.0,20.8,0.3,32
164000,74,48,22.8,21.0,0.0,20.2,20.5,3
165000,77,161,41.8,0.5,0.0,20.6,0.4,37
165000,74,60,23.0,21.0,0.0,20.0,21.0,2
166000,77,104,41.9,0.5,0.0,20.4,0.4,24
166000,74,52,23.6,20.5,0.0,19.9,20.5,6
167000,77,113,40.8,0.2,0.1,20.9,0.2,26
167000,74,35,23.0,21.0,0.0,20.0,21.0,1
168000,77,115,42.8,0.1,0.0,19.7,0.1,28
168000,74,30,23.6,20.4,0.0,20.0,20.4,2
169000,77,89,40.8,0.4,0.0,20.2,0.4,27
169000,74,46,24.3,19.6,0.0,20.2,19.6,5
170000,78,108,42.4,1.0,0.0,20.6,1.0,15
170000,77,71,40.9,0.5,0.0,20.9,0.5,18
170000,74,27,23.3,20.5,0.0,20.2,20.5,3
171000,78,102,41.5,1.6,0.0,20.9,1.5,14
171000,77,82,42.6,0.1,0.2,19.6,0.1,16
171000,74,30,24.4,19.7,0.0,19.9,19.7,5
172000,78,75,42.6,0.8,0.0,20.5,0.8,13
172000,77,66,42.0,0.1,0.0,20.0,0.1,16
172000,74,61,23.3,19.9,0.0,20.7,19.8,5
173000,78,103,42.5,1.1,0.0,20.3,1.1,21
173000,77,77,40.4,0.4,0.0,21.4,0.4,15
173000,74,30,22.6,20.6,0.0,20.8,20.4,3
174000,78,105,43.0,0.9,0.0,19.9,0.9,21
174000,77,83,42.9,0.0,0.0,19.9,0.0,14
174000,74,26,23.0,21.0,0.0,20.0,21.0,1
175000,78,117,41.8,1.2,0.0,20.8,1.1,17
175000,77,81,42.0,0.1,0.0,20.1,0.1,12
175000,74,15,21.5,21.9,0.0,20.6,19.9,4
176000,78,109,42.3,1.1,0.1,20.2,1.1,31
176000,77,87,41.2,0.2,0.0,20.0,0.1,22
176000,74,25,21.6,21.8,0.0,20.6,18.9,3
177000,78,112,42.2,1.3,0.1,20.3,1.1,29
177000,77,52,41.2,0.2,0.0,20.8,0.2,16
177000,74,37,23.4,20.5,0.0,20.1,19.8,4
178000,78,146,42.1,0.9,0.0,20.8,0.8,41
178000,77,26,41.6,0.0,0.0,19.7,0.0,4
178000,74,23,22.2,21.2,0.0,20.4,20.0,6
179000,78,138,43.0,0.6,0.0,20.2,0.6,41
179000,77,33,40.7,0.0,0.0,20.2,0.0,8
179000,74,25,22.3,21.5,0.0,20.2,20.5,2
180000,78,148,42.5,0.6,0.1,20.8,0.6,31
180000,74,25,22.9,21.1,0.0,20.0,20.9,2
180000,77,20,41.8,0.0,0.0,19.3,0.0,7
181000,78,145,43.8,0.5,0.0,19.6,0.5,33
181000,74,45,22.9,21.0,0.0,20.0,21.0,2
181000,77,16,41.0,0.0,0.0,20.0,0.0,5
182000,78,151,41.8,0.8,0.0,21.2,0.8,40
182000,77,34,39.5,0.6,0.0,18.9,0.2,9
182000,74,21,23.0,21.0,0.0,20.0,21.0,1
183000,78,127,43.3,0.9,0.0,19.9,0.9,37
183000,77,61,41.5,0.4,0.0,18.3,0.4,14
183000,74,19,22.9,21.2,0.0,19.9,20.8,2
184000,78,106,42.2,1.0,0.0,20.8,1.0,24
184000,77,84,42.3,0.1,0.0,18.8,0.1,18
184000,74,25,23.0,21.0,0.0,20.0,21.0,1
185000,78,115,42.4,0.9,0.0,20.5,0.9,25
185000,77,64,42.1,0.1,0.0,17.8,0.1,12
185000,74,36,23.1,20.8,0.0,20.2,20.8,2
186000,78,129,42.0,0.6,0.0,21.2,0.6,21
186000,77,51,42.1,0.4,0.0,17.2,0.4,8
186000,74,41,23.0,21.2,0.0,19.7,21.0,2
187000,78,114,42.2,0.7,0.0,21.0,0.7,24
187000,77,54,42.3,0.0,0.0,17.1,0.0,12
187000,74,34,23.6,20.5,0.0,20.0,20.5,2
188000,78,122,42.2,0.7,0.0,20.8,0.7,26
188000,77,49,41.8,0.0,0.0,17.8,0.0,12
188000,74,45,23.1,20.7,0.0,20.2,20.7,4
189000,78,111,42.3,0.8,0.0,20.6,0.8,34
189000,77,76,40.2,0.4,0.0,17.7,0.2,15
189000,74,40,23.5,20.5,0.0,20.0,20.5,2
190000,78,95,41.5,1.1,0.0,21.0,1.0,21
190000,77,59,41.3,0.0,0.0,17.3,0.0,16
190000,74,42,24.2,20.2,0.0,19.6,20.0,3
191000,78,122,40.9,1.1,0.0,21.8,0.9,34
191000,77,63,40.9,0.0,0.0,16.7,0.0,13
191000,74,29,22.7,21.5,0.0,19.8,20.7,7
192000,78,115,42.9,0.7,0.1,20.3,0.7,31
192000,77,57,40.9,0.4,0.4,17.1,0.1,11
