step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
46000,1,2033,44.4,0.8,0.0,18.8,0.8,214
46000,26,628,10.5,0.7,0.3,14.1,0.3,170
46000,92,319,24.2,22.1,0.0,16.9,21.1,9
46000,90,21,43.3,4.3,0.0,16.4,4.3,4
47000,1,2052,44.3,0.7,0.0,19.0,0.6,215
47000,26,878,10.6,1.1,0.7,13.6,0.5,218
47000,92,238,23.8,22.0,0.0,16.1,20.4,15
47000,90,39,44.0,4.8,0.0,15.2,4.8,5
48000,1,2158,41.8,3.4,0.0,18.6,3.2,211
48000,26,938,10.6,0.7,0.2,14.3,0.3,255
48000,90,88,42.6,4.9,0.0,16.5,4.9,20
49000,1,1737,44.5,0.7,0.0,18.8,0.7,184
49000,26,894,11.2,1.1,0.4,13.8,0.4,250
49000,97,593,43.7,1.8,0.0,18.4,1.7,77
49000,90,106,44.1,5.0,0.0,15.0,5.0,16
50000,1,1994,44.5,0.9,0.0,18.6,0.9,211
50000,97,697,43.9,1.6,0.0,18.4,1.6,80
50000,26,457,11.1,1.3,0.2,13.0,0.4,149
50000,90,95,44.0,5.0,0.0,14.9,5.0,10
51000,1,2009,44.4,0.6,0.0,19.0,0.5,203
51000,97,777,43.7,1.5,0.0,18.6,1.5,80
51000,26,506,9.8,0.8,0.5,14.4,0.2,153
51000,90,37,43.4,5.3,0.0,15.3,5.3,6
52000,1,1487,44.5,0.2,0.0,19.2,0.2,146
52000,97,851,43.9,1.5,0.0,18.5,1.4,91
52000,26,569,7.3,1.4,0.6,12.1,0.5,176
52000,90,40,43.7,5.1,0.0,15.2,5.1,7
53000,1,1558,44.3,0.3,0.0,19.4,0.3,155
53000,97,771,43.7,1.3,0.0,18.8,1.3,78
53000,26,680,7.7,1.1,0.6,11.5,0.3,186
53000,101,238,20.9,21.3,0.0,16.8,18.8,9
53000,90,53,44.5,4.5,0.0,15.0,4.5,7
54000,1,1860,44.2,0.7,0.0,19.0,0.7,226
54000,26,895,8.4,0.7,0.5,12.3,0.2,234
54000,97,841,43.7,1.8,0.0,18.3,1.7,100
54000,101,298,20.9,21.0,0.0,17.0,18.4,20
54000,90,34,44.6,3.9,0.0,15.5,3.9,8
55000,1,1417,44.3,0.3,0.0,19.3,0.3,151
55000,97,801,43.4,2.0,0.0,18.4,2.0,98
55000,26,780,9.0,0.9,0.5,13.1,0.2,227
55000,101,442,20.6,20.7,0.0,17.0,18.2,21
55000,90,25,44.8,4.2,0.0,15.0,4.2,4
56000,1,1501,44.4,0.3,0.0,19.3,0.3,149
56000,97,813,43.4,2.1,0.0,18.4,2.0,104
56000,26,710,7.6,0.7,0.4,12.1,0.2,176
56000,101,377,20.9,20.9,0.0,16.5,18.4,30
56000,90,22,44.4,4.3,0.0,15.4,4.3,4
57000,1,1540,44.5,0.3,0.0,19.2,0.3,152
57000,97,898,43.5,1.9,0.0,18.4,1.8,117
57000,101,648,29.2,14.1,0.0,17.5,12.6,71
57000,26,511,8.7,0.7,0.5,12.1,0.2,139
57000,90,34,42.8,5.0,0.0,16.2,5.0,7
58000,1,1623,44.3,0.4,0.0,19.3,0.4,172
58000,97,934,43.8,1.6,0.0,18.5,1.5,122
58000,26,431,8.2,0.7,0.6,13.0,0.2,146
58000,101,359,20.9,21.0,0.0,16.4,18.4,22
58000,90,30,44.0,5.5,0.0,14.5,5.5,6
59000,1,1962,43.9,0.8,0.0,19.2,0.7,253
59000,97,925,43.4,1.7,0.0,18.8,1.7,114
59000,26,299,8.8,1.1,0.6,13.6,0.4,95
59000,101,262,20.1,20.0,0.0,16.5,17.3,27
59000,90,36,44.4,5.0,0.0,14.5,5.0,6
59000,106,7,44.3,2.7,0.0,17.0,2.7,3
60000,1,1281,44.9,0.3,0.0,18.8,0.3,169
60000,101,775,20.5,19.9,0.0,16.6,17.8,58
60000,97,701,44.1,1.4,0.0,18.4,1.4,87
60000,26,357,9.2,0.8,0.6,13.8,0.4,119
60000,90,27,44.5,5.2,0.0,14.1,5.2,7
61000,1,1591,46.0,0.2,0.0,17.8,0.2,235
61000,97,996,45.6,0.5,0.0,17.8,0.5,129
61000,101,352,20.9,20.7,0.0,16.4,18.5,19
61000,26,211,5.4,0.9,0.7,12.3,0.1,65
62000,1,1619,46.2,0.3,0.0,17.5,0.2,211
62000,97,984,45.8,0.7,0.0,17.3,0.7,126
62000,101,354,19.1,19.9,0.0,16.7,17.5,12
62000,26,232,5.4,0.6,0.9,10.7,0.2,70
63000,1,1613,47.2,0.7,0.0,16.0,0.7,271
63000,101,843,18.9,18.9,0.0,16.6,16.9,43
63000,97,654,47.3,0.8,0.0,15.8,0.8,111
64000,1,2198,47.1,0.3,0.0,16.4,0.3,329
64000,97,622,47.3,0.8,0.0,15.8,0.8,95
64000,101,266,15.6,16.4,0.0,16.8,14.9,10
64000,112,260,47.4,0.4,0.0,16.2,0.4,44
65000,1,2217,46.7,0.4,0.0,16.8,0.3,345
65000,97,538,47.0,1.2,0.0,15.7,1.2,88
65000,101,410,14.3,13.7,0.0,16.5,12.6,41
65000,112,291,46.2,1.1,0.0,16.6,1.0,49
66000,1,2088,47.1,0.4,0.0,16.3,0.4,298
66000,101,580,12.7,8.1,0.0,15.8,7.0,181
66000,97,409,45.1,2.6,0.0,15.9,2.5,70
66000,112,288,45.9,2.0,0.0,15.9,2.0,43
67000,1,1838,47.3,0.7,0.0,16.0,0.6,209
67000,101,1077,9.4,4.1,0.1,15.4,3.6,413
67000,97,385,43.4,4.9,0.0,15.5,4.7,67
67000,112,206,45.2,2.8,0.0,15.7,2.7,34
68000,1,1658,47.8,0.2,0.0,16.0,0.2,161
68000,101,482,5.3,1.2,0.1,15.4,0.8,195
68000,97,337,47.4,1.3,0.0,15.2,1.3,39
68000,112,139,46.7,1.6,0.0,15.7,1.6,20
68000,121,93,24.0,23.7,0.0,16.3,23.7,5
69000,1,1571,47.7,0.4,0.0,15.8,0.4,187
69000,97,391,47.5,1.5,0.0,15.0,1.4,45
69000,112,117,47.3,1.2,0.0,15.5,1.1,19
69000,101,95,6.7,0.9,0.0,15.7,0.6,41
69000,121,26,24.0,24.0,0.0,16.0,24.0,1
70000,1,1876,47.3,0.4,0.0,16.3,0.4,224
70000,97,422,47.1,1.5,0.0,15.3,1.4,63
70000,112,126,46.9,0.6,0.0,16.5,0.6,29
70000,121,5,24.0,23.6,0.0,16.0,23.6,2
71000,1,2281,46.4,0.6,0.0,17.0,0.6,332
71000,97,437,46.0,2.1,0.0,15.7,2.1,77
71000,112,133,46.0,1.0,0.0,16.9,0.8,29
71000,121,19,24.7,23.6,0.0,15.7,23.6,3
71000,129,6,6.7,6.8,0.0,11.5,3.8,4
72000,1,2194,47.2,0.5,0.0,16.3,0.4,279
72000,97,390,44.6,3.0,0.1,16.2,2.8,79
72000,136,264,18.2,17.8,0.0,16.6,16.6,20
72000,138,177,6.1,0.6,0.5,11.6,0.5,75
72000,112,144,45.9,1.2,0.0,16.9,1.2,29
72000,121,81,23.9,23.3,0.0,16.2,23.2,6
72000,149,35,31.0,14.5,0.0,17.1,14.4,12
73000,1,1723,47.7,0.3,0.0,16.0,0.3,183
73000,138,722,4.8,0.2,0.2,10.7,0.2,265
73000,136,632,19.5,17.9,0.0,16.7,16.8,53
73000,97,395,46.8,1.8,0.0,15.2,1.7,62
73000,149,92,28.8,14.9,0.0,17.6,14.3,27
73000,112,86,48.0,0.1,0.0,15.9,0.1,17
73000,121,32,23.0,24.0,0.0,17.0,22.1,6
74000,1,1985,47.4,0.5,0.0,16.0,0.5,235
74000,138,617,6.9,0.4,0.2,10.9,0.3,222
74000,97,465,46.0,2.3,0.0,15.4,2.2,72
74000,136,432,19.9,19.2,0.0,16.3,17.9,19
74000,112,97,47.8,0.0,0.0,16.2,0.0,16
74000,121,52,23.6,24.0,0.0,16.3,23.3,5
74000,149,46,25.6,16.3,0.0,17.7,15.7,9
75000,1,2127,47.3,0.3,0.0,16.3,0.3,262
75000,136,496,16.1,16.1,0.0,16.7,14.8,42
75000,97,407,47.0,1.5,0.0,15.3,1.5,57
75000,138,150,5.2,0.5,0.5,12.6,0.1,64
75000,112,117,47.3,0.1,0.0,16.5,0.1,26
75000,149,63,20.1,16.3,0.0,17.4,14.7,17
75000,121,19,26.1,22.7,0.0,15.2,22.7,2
76000,1,1906,47.4,0.5,0.0,16.1,0.4,200
76000,138,757,4.5,0.2,0.3,12.5,0.1,264
76000,136,481,17.3,17.6,0.0,16.7,15.9,32
76000,97,353,47.4,1.4,0.0,14.9,1.4,49
76000,149,116,19.0,17.6,0.0,17.1,16.6,9
76000,112,94,47.4,0.3,0.0,16.3,0.3,13
76000,121,81,23.4,23.9,0.0,16.7,23.3,7
76000,169,44,47.3,0.1,0.0,16.6,0.1,7
77000,1,1696,47.5,0.5,0.0,15.9,0.5,162
77000,138,641,5.5,0.3,0.2,13.2,0.2,230
77000,136,416,20.4,19.7,0.0,16.5,18.3,20
77000,97,387,47.9,1.2,0.0,14.8,1.2,39
77000,149,249,18.3,17.6,0.0,16.9,15.8,38
77000,121,129,23.9,23.6,0.0,16.4,23.5,5
77000,112,74,48.1,0.0,0.0,15.9,0.0,12
77000,169,40,48.0,0.0,0.0,16.0,0.0,3
78000,1,1761,47.6,0.4,0.0,15.9,0.4,168
78000,149,674,17.2,18.1,0.0,17.1,16.5,34
78000,97,390,47.6,1.2,0.0,14.8,1.2,48
78000,138,362,6.7,0.3,0.3,12.0,0.2,142
78000,136,232,18.0,18.5,0.0,16.8,16.7,18
78000,121,84,23.4,23.1,0.0,15.6,23.0,4
78000,112,58,48.2,0.0,0.1,15.8,0.0,10
78000,169,57,47.1,0.2,0.0,16.7,0.2,9
79000,1,2417,47.0,0.5,0.0,16.3,0.5,273
79000,97,389,47.4,1.4,0.0,15.0,1.4,47
79000,149,280,17.0,17.6,0.0,17.1,16.5,18
79000,138,231,5.9,0.4,0.8,10.3,0.2,88
79000,112,76,47.2,0.1,0.0,16.7,0.1,17
79000,121,72,23.6,22.5,0.0,16.6,22.2,7
79000,169,62,46.1,0.7,0.0,16.9,0.7,16
79000,136,52,21.2,18.4,0.0,16.2,17.5,6
80000,1,2025,47.1,0.8,0.0,16.1,0.8,213
80000,138,504,6.4,0.3,0.2,11.5,0.2,172
80000,97,457,47.6,1.4,0.0,14.9,1.4,41
80000,149,287,17.0,18.2,0.0,17.2,16.4,34
80000,121,212,23.6,22.8,0.0,16.0,22.4,14
80000,169,56,47.9,0.0,0.0,15.8,0.0,7
80000,112,48,47.6,0.2,0.0,15.9,0.2,9
80000,136,18,25.0,23.0,0.0,16.0,22.0,1
81000,1,1898,47.8,0.4,0.0,15.8,0.3,153
81000,97,418,47.8,1.3,0.0,14.9,1.3,34
81000,138,406,6.3,0.4,0.3,11.1,0.3,131
81000,149,384,16.8,18.0,0.0,17.3,16.3,32
81000,121,300,23.5,22.8,0.0,16.6,22.5,23
81000,169,43,47.9,0.0,0.0,16.1,0.0,6
81000,112,40,47.7,0.0,0.0,16.3,0.0,3
82000,1,1810,47.9,0.2,0.0,15.8,0.2,144
82000,138,558,6.1,0.1,0.2,11.5,0.1,191
82000,149,437,16.8,17.9,0.0,17.1,16.6,21
82000,121,409,24.5,22.1,0.0,16.1,22.0,22
82000,97,383,47.9,1.2,0.0,14.8,1.2,31
82000,169,55,47.8,0.1,0.0,16.0,0.1,5
82000,112,33,47.9,0.0,0.0,16.1,0.0,6
83000,1,2064,47.8,0.4,0.0,15.8,0.4,169
83000,149,425,17.0,17.5,0.0,16.9,16.2,26
83000,97,364,47.7,1.2,0.0,15.0,1.2,30
83000,121,276,23.4,22.6,0.0,16.3,22.4,15
83000,138,252,7.5,0.4,0.6,12.0,0.3,83
83000,169,45,48.3,0.4,0.0,15.4,0.4,8
83000,112,16,47.4,0.3,0.0,16.2,0.3,2
84000,1,2173,47.9,0.2,0.0,15.9,0.2,169
84000,149,421,17.3,17.7,0.0,17.1,16.7,19
84000,97,361,47.6,1.1,0.0,15.2,1.1,35
84000,121,227,24.4,22.5,0.0,16.4,22.4,18
84000,138,177,6.8,0.3,0.4,12.3,0.2,69
84000,169,48,47.1,0.0,0.0,16.9,0.0,8
84000,112,32,48.0,0.0,0.0,16.0,0.0,1
85000,1,1920,47.7,0.3,0.0,16.0,0.3,173
85000,138,507,5.3,0.4,0.3,13.4,0.2,170
85000,149,484,17.1,17.7,0.0,17.1,16.3,39
85000,97,364,46.5,2.2,0.0,15.1,2.2,40
85000,121,283,24.0,23.0,0.0,16.2,22.7,16
85000,169,42,48.2,0.0,0.0,15.8,0.0,5
85000,112,26,47.9,0.0,0.0,16.1,0.0,4
86000,1,1937,47.9,0.2,0.0,15.9,0.2,137
86000,138,650,5.5,0.3,0.2,12.1,0.1,229
86000,149,478,17.0,18.1,0.0,17.0,16.7,26
86000,97,364,47.7,1.3,0.0,14.9,1.3,26
86000,121,286,24.2,23.4,0.0,15.8,23.0,13
86000,169,35,48.1,0.0,0.0,15.9,0.0,5
86000,112,14,48.3,0.0,0.0,15.7,0.0,2
87000,1,1993,47.6,0.4,0.0,16.0,0.3,183
87000,149,458,17.0,18.0,0.0,17.0,16.5,25
87000,97,393,47.7,1.5,0.0,14.8,1.5,40
87000,138,288,5.2,0.6,0.1,11.8,0.3,111
87000,121,268,24.0,23.3,0.0,16.1,23.2,17
87000,169,33,48.1,0.0,0.0,15.9,0.0,6
87000,112,23,48.0,0.0,0.0,16.0,0.0,1
88000,1,2183,47.6,0.3,0.0,16.0,0.3,196
88000,149,506,17.0,17.9,0.0,17.1,16.8,13
88000,97,412,47.6,1.2,0.0,15.0,1.2,42
88000,138,260,7.2,0.2,0.2,11.4,0.2,96
88000,121,174,24.1,23.7,0.0,16.1,23.7,5
88000,169,26,48.1,0.1,0.0,15.8,0.1,4
88000,112,13,48.8,0.0,0.0,15.2,0.0,3
89000,1,2105,47.6,0.3,0.0,16.0,0.3,184
89000,149,584,17.2,17.7,0.0,17.0,16.7,17
89000,97,370,47.7,1.2,0.0,15.0,1.2,30
89000,121,186,23.9,24.0,0.0,16.0,23.8,9
89000,138,181,5.9,0.2,0.1,11.9,0.0,57
89000,169,23,48.5,0.0,0.0,15.5,0.0,3
89000,112,10,47.5,0.0,0.0,16.5,0.0,2
90000,1,2046,47.6,0.4,0.0,16.0,0.4,171
90000,149,494,17.1,17.7,0.0,17.1,16.5,23
90000,97,352,47.9,1.1,0.0,14.9,1.1,27
90000,138,309,4.6,0.2,0.4,11.2,0.0,98
90000,121,226,24.1,23.4,0.0,16.0,23.2,10
90000,169,21,48.0,0.0,0.0,16.0,0.0,2
90000,112,10,48.1,0.0,0.0,15.9,0.0,3
91000,1,1953,47.3,0.7,0.0,15.9,0.7,162
91000,149,471,16.8,17.4,0.0,17.0,16.0,41
91000,138,392,6.2,0.1,0.4,11.4,0.1,126
91000,97,362,47.5,1.5,0.0,15.0,1.5,40
91000,204,344,4.2,0.0,0.1,11.9,0.0,103
91000,121,210,23.8,23.6,0.0,16.4,23.3,12
91000,203,74,5.9,0.1,0.6,12.1,0.1,30
91000,169,27,46.6,0.4,0.0,17.1,0.3,4
91000,112,6,48.2,0.0,0.0,15.8,0.0,2
92000,1,1977,47.7,0.4,0.0,15.9,0.4,155
92000,204,722,5.2,0.1,0.1,11.5,0.0,162
92000,149,414,17.1,17.4,0.0,17.1,16.2,27
92000,97,404,47.5,1.3,0.0,15.1,1.3,39
92000,121,239,23.9,23.8,0.0,16.2,23.4,14
92000,138,166,6.2,0.0,0.2,12.5,0.0,60
92000,169,32,48.2,0.0,0.0,15.8,0.0,4
92000,112,5,48.0,0.0,0.0,16.0,0.0,2
93000,1,2065,47.7,0.4,0.0,15.9,0.4,167
93000,149,528,17.1,17.8,0.0,17.2,16.7,20
93000,204,489,4.5,0.0,0.0,12.4,0.0,141
93000,97,356,47.7,1.3,0.0,15.0,1.2,37
93000,121,198,24.0,23.7,0.0,16.3,23.6,8
93000,138,59,6.4,0.1,0.2,11.5,0.0,21
93000,169,21,46.6,0.0,0.0,17.4,0.0,5
93000,112,12,48.0,0.0,0.0,16.0,0.0,1
94000,1,2135,47.8,0.3,0.0,15.9,0.3,191
94000,149,502,17.1,17.8,0.0,17.1,16.7,25
94000,204,490,4.2,0.1,0.2,11.8,0.0,122
94000,97,373,47.4,1.2,0.0,15.0,1.2,45
94000,121,211,24.1,23.3,0.0,16.2,22.8,13
94000,138,44,9.1,0.0,0.3,15.2,0.0,21
94000,169,19,48.2,0.0,0.0,15.8,0.0,4
94000,112,10,48.2,0.0,0.0,15.8,0.0,2
95000,1,2069,47.7,0.5,0.0,15.8,0.5,166
95000,204,706,4.6,0.0,0.1,11.3,0.0,187
95000,149,390,17.0,17.7,0.0,17.3,16.6,24
95000,97,388,47.9,1.4,0.0,14.6,1.4,35
95000,121,245,23.8,24.0,0.0,16.0,23.6,11
95000,169,14,48.3,0.0,0.0,15.7,0.0,4
95000,112,10,48.0,0.0,0.0,16.0,0.0,1
96000,1,2047,47.9,0.3,0.0,15.8,0.3,170
96000,204,565,5.7,0.2,0.1,10.8,0.1,177
96000,149,482,17.3,17.3,0.0,17.2,16.1,39
96000,97,405,47.9,1.2,0.0,14.8,1.2,37
96000,121,251,23.9,23.8,0.0,16.0,23.7,11
96000,112,15,47.9,0.0,0.0,16.1,0.0,3
96000,169,13,48.0,0.0,0.0,16.0,0.0,2
97000,1,2003,47.8,0.3,0.0,15.9,0.3,150
97000,204,654,5.8,0.3,0.1,10.2,0.1,198
97000,149,517,17.0,17.7,0.0,17.2,16.4,31
97000,97,370,47.8,1.2,0.0,14.9,1.2,25
97000,121,234,24.1,23.6,0.1,16.2,23.5,10
97000,112,22,48.1,0.0,0.0,15.9,0.0,2
98000,1,2104,47.7,0.4,0.0,15.9,0.4,198
98000,204,585,5.3,0.3,0.1,10.0,0.0,137
98000,149,555,17.1,17.9,0.0,16.9,16.7,27
98000,97,363,47.8,1.2,0.0,14.8,1.2,31
98000,121,189,24.6,22.3,0.0,16.7,22.1,13
98000,112,9,48.0,0.0,0.0,16.0,0.0,1
98000,169,5,46.2,0.0,0.0,17.8,0.0,2
99000,1,2019,47.8,0.3,0.0,15.8,0.3,172
99000,204,598,5.5,1.0,0.1,10.1,0.2,148
99000,149,523,17.0,17.9,0.0,17.1,16.5,36
99000,97,370,47.5,1.4,0.0,14.9,1.3,36
99000,121,244,23.9,23.8,0.2,15.9,23.2,14
99000,169,5,48.4,0.0,0.0,15.6,0.0,2
100000,1,1903,47.9,0.3,0.0,15.7,0.3,158
100000,204,642,5.2,0.5,0.0,9.8,0.1,195
100000,149,539,17.2,17.7,0.0,17.1,16.6,28
100000,97,360,47.4,1.4,0.0,15.0,1.4,37
100000,121,296,24.0,23.9,0.0,16.0,23.7,10
100000,112,11,47.8,0.0,0.0,16.2,0.0,2
101000,1,1855,47.8,0.3,0.0,15.9,0.3,162
101000,149,686,17.0,17.9,0.0,17.2,16.7,37
101000,204,670,5.0,0.9,0.2,10.8,0.2,207
101000,97,356,47.8,1.3,0.0,14.8,1.2,31
101000,121,205,24.0,23.7,0.0,16.2,23.5,11
101000,112,12,47.5,0.0,0.0,16.5,0.0,3
102000,1,1892,47.8,0.3,0.0,15.9,0.3,162
102000,149,816,17.1,17.6,0.0,17.2,16.5,42
102000,204,378,5.3,0.5,0.0,12.3,0.2,131
102000,97,353,47.4,1.3,0.0,15.0,1.3,39
102000,121,178,24.1,23.7,0.0,16.1,23.5,10
102000,112,13,47.5,0.0,0.0,16.5,0.0,3
103000,1,2409,47.1,0.4,0.0,16.3,0.4,254
103000,97,433,46.8,1.9,0.0,15.1,1.9,60
103000,149,336,17.2,16.9,0.0,17.2,15.8,30
103000,204,162,4.2,0.7,0.1,13.5,0.0,56
103000,121,69,23.6,23.5,0.0,16.9,23.3,4
103000,112,26,45.8,0.3,0.0,17.8,0.3,5
104000,1,2061,47.6,0.4,0.0,16.0,0.4,176
104000,204,669,6.0,0.7,0.1,11.7,0.3,224
104000,149,489,17.1,17.8,0.0,17.1,16.4,37
104000,97,355,47.9,1.1,0.0,15.0,1.0,32
104000,121,211,23.6,24.1,0.2,16.1,23.3,12
