step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
39000,420,440,6.2,0.0,0.6,12.0,0.0,87
39000,2,254,45.6,0.0,0.9,16.9,0.0,50
39000,439,6,47.2,0.0,0.0,16.8,0.0,2
40000,1,690,47.8,0.1,0.0,16.0,0.1,42
40000,431,680,46.6,0.0,0.2,17.1,0.0,81
40000,55,620,46.5,2.4,0.1,14.8,2.3,49
40000,420,617,6.6,0.0,0.3,12.4,0.0,114
40000,2,432,44.5,0.0,0.8,17.9,0.0,69
40000,115,327,27.0,21.0,0.0,16.0,18.2,27
41000,1,794,48.0,0.1,0.0,15.8,0.1,49
41000,431,610,47.1,0.0,0.2,16.6,0.0,76
41000,420,523,7.1,0.4,0.4,12.3,0.3,123
41000,115,435,26.1,21.9,0.0,16.0,18.9,24
41000,55,395,46.6,1.7,0.1,14.4,1.6,30
41000,2,357,45.0,0.0,0.8,17.4,0.0,67
42000,115,815,23.9,22.9,0.0,17.1,20.3,38
42000,1,727,47.9,0.3,0.0,15.8,0.3,51
42000,420,621,6.3,0.0,0.4,11.8,0.0,130
42000,431,604,47.1,0.0,0.2,16.6,0.0,79
42000,55,492,47.6,1.8,0.0,14.5,1.8,30
42000,2,376,45.0,0.0,0.7,17.8,0.0,60
43000,420,857,7.0,0.1,0.5,12.4,0.1,205
43000,1,780,47.8,0.3,0.0,15.9,0.3,41
43000,115,697,23.9,23.0,0.0,17.0,20.3,38
43000,431,688,47.5,0.0,0.1,16.4,0.0,72
43000,55,458,47.5,1.7,0.0,14.5,1.6,27
43000,2,273,44.2,0.0,0.6,18.4,0.0,57
43000,493,60,25.8,22.7,0.0,15.5,22.4,5
44000,1,796,47.6,0.7,0.0,15.7,0.6,48
44000,115,772,23.9,23.1,0.0,17.1,20.6,34
44000,431,696,47.4,0.1,0.1,16.4,0.1,68
44000,420,669,6.7,0.0,0.3,12.6,0.0,145
44000,2,413,44.6,0.0,0.5,18.5,0.0,65
44000,55,390,47.7,1.5,0.0,14.7,1.5,25
44000,493,20,24.0,24.0,0.0,16.0,24.0,1
45000,115,794,23.6,23.1,0.0,17.2,20.6,32
45000,431,769,47.6,0.1,0.1,16.2,0.1,63
45000,1,719,47.9,0.1,0.0,16.0,0.1,34
45000,420,590,6.9,0.0,0.6,12.2,0.0,146
45000,55,361,47.7,1.4,0.0,14.5,1.4,22
45000,2,276,44.6,0.0,0.6,18.3,0.0,47
45000,493,164,25.5,22.6,0.0,15.9,22.5,12
46000,115,888,23.5,23.2,0.0,17.3,20.9,29
46000,431,794,47.9,0.0,0.1,15.9,0.0,66
46000,1,784,48.0,0.0,0.0,15.9,0.0,38
46000,420,657,6.6,0.0,0.5,12.2,0.0,157
46000,55,361,47.9,1.5,0.1,14.4,1.5,28
46000,2,86,45.0,0.0,0.5,17.6,0.0,23
46000,493,76,24.8,23.1,0.0,16.0,22.7,10
47000,1,854,47.7,0.3,0.0,16.0,0.3,44
47000,431,815,47.7,0.0,0.1,16.1,0.0,69
47000,115,795,23.2,23.4,0.0,17.4,21.0,32
47000,420,601,5.7,0.1,0.4,12.1,0.0,142
47000,55,396,48.0,1.6,0.0,14.4,1.6,33
47000,2,177,44.2,0.1,0.4,18.6,0.1,35
47000,493,12,28.7,20.0,0.0,15.3,20.0,3
48000,431,826,47.6,0.0,0.1,16.2,0.0,78
48000,115,729,22.1,23.8,0.0,18.0,21.8,18
48000,1,686,47.7,0.3,0.0,15.9,0.3,44
48000,2,392,43.7,0.2,0.4,18.3,0.2,64
48000,55,374,47.7,1.8,0.0,14.4,1.8,33
48000,420,345,7.5,0.0,0.4,11.6,0.0,94
48000,493,50,26.6,21.2,0.0,16.1,21.2,9
49000,115,802,22.5,23.7,0.0,17.8,21.4,30
49000,431,798,47.8,0.0,0.1,16.0,0.0,58
49000,1,773,48.0,0.0,0.0,15.9,0.0,36
49000,420,702,4.6,0.1,0.5,11.6,0.0,143
49000,55,305,47.9,1.7,0.0,14.2,1.7,22
49000,2,236,44.1,0.2,0.5,18.1,0.2,44
49000,493,112,26.1,21.8,0.0,16.0,21.5,14
50000,431,853,47.8,0.0,0.1,16.0,0.0,59
50000,420,853,5.9,0.0,0.4,10.6,0.0,198
50000,1,824,47.9,0.0,0.0,16.1,0.0,27
50000,115,787,22.1,23.9,0.0,17.9,21.5,29
50000,55,270,48.0,1.7,0.1,14.2,1.7,23
50000,2,113,43.0,0.0,0.2,19.3,0.0,23
50000,493,82,25.8,22.3,0.0,15.7,22.0,7
51000,431,928,47.5,0.0,0.1,16.3,0.0,57
51000,115,921,22.2,23.8,0.0,17.9,21.6,24
51000,1,726,48.1,0.0,0.0,15.9,0.0,39
51000,420,706,4.7,0.0,0.2,11.2,0.0,166
51000,55,306,48.0,1.7,0.1,14.1,1.7,25
51000,2,117,44.4,0.0,0.1,18.8,0.0,17
51000,493,10,24.9,22.7,0.0,16.4,20.2,3
52000,431,1012,46.7,0.0,0.1,17.1,0.0,99
52000,115,795,22.1,23.7,0.0,18.1,21.7,20
52000,1,655,47.9,0.0,0.0,16.1,0.0,37
52000,420,616,4.5,0.0,0.2,13.2,0.0,158
52000,2,307,44.1,1.0,0.1,17.9,1.0,31
52000,55,252,47.6,1.7,0.0,14.7,1.7,20
52000,493,7,28.4,20.6,0.0,15.0,20.6,2
53000,431,956,45.6,0.0,0.2,18.1,0.0,89
53000,115,647,22.2,23.5,0.0,18.1,21.3,33
53000,2,596,43.7,1.4,0.2,17.5,1.4,74
53000,1,516,47.6,0.0,0.0,16.3,0.0,30
53000,420,368,5.6,0.1,0.4,12.9,0.0,98
53000,55,313,47.7,1.7,0.0,14.5,1.7,22
54000,431,955,44.8,0.0,0.1,19.0,0.0,86
54000,420,757,5.0,0.1,0.6,12.0,0.0,172
54000,2,724,44.0,1.7,0.1,17.3,1.7,77
54000,115,657,22.0,23.7,0.0,18.1,21.4,30
54000,1,330,46.9,0.0,0.1,17.0,0.0,28
54000,55,294,47.2,1.9,0.0,14.6,1.9,23
55000,431,1052,44.4,0.0,0.1,19.4,0.0,78
55000,2,743,43.8,1.5,0.1,17.6,1.5,83
55000,115,712,22.1,23.9,0.0,18.0,21.7,22
55000,420,705,5.6,0.1,0.3,10.9,0.1,174
55000,55,286,46.2,2.9,0.0,14.6,2.7,30
55000,1,277,45.8,0.0,0.0,18.2,0.0,28
56000,431,1161,44.2,0.0,0.1,19.7,0.0,87
56000,420,802,5.1,0.1,0.3,12.2,0.0,202
56000,2,695,43.9,1.6,0.1,17.4,1.6,73
56000,115,588,22.0,23.7,0.0,18.2,21.2,37
56000,1,277,45.3,0.1,0.1,18.5,0.1,35
56000,55,256,45.9,3.0,0.0,15.0,3.0,31
57000,115,1666,22.5,23.6,0.0,17.8,21.7,51
57000,431,771,44.7,0.0,0.2,18.9,0.0,106
57000,2,291,44.2,0.5,0.3,18.2,0.5,59
57000,55,276,47.4,1.6,0.0,15.1,1.6,22
57000,1,148,46.9,0.0,0.0,17.1,0.0,24
57000,420,55,3.7,0.0,1.0,12.5,0.0,24
58000,431,1412,45.8,0.0,0.4,17.8,0.0,145
58000,1,718,46.7,0.1,0.0,17.2,0.0,52
58000,115,542,22.6,23.3,0.0,17.9,21.5,22
58000,55,352,47.1,1.4,0.1,15.4,1.4,25
58000,2,213,45.4,0.1,0.4,17.3,0.1,48
58000,420,124,5.7,0.1,0.4,13.7,0.1,36
59000,431,1205,46.0,0.0,0.6,17.3,0.0,106
59000,115,843,22.2,23.8,0.0,17.8,21.7,31
59000,1,513,46.8,0.0,0.0,17.2,0.0,35
59000,420,475,5.7,0.1,0.3,13.1,0.0,137
59000,55,257,46.8,1.7,0.2,15.2,1.5,22
59000,2,251,45.5,0.0,0.5,17.3,0.0,42
60000,431,1143,45.9,0.0,0.6,17.3,0.0,114
60000,115,883,22.1,23.7,0.0,18.0,21.6,26
60000,420,621,6.0,0.2,0.5,13.2,0.0,163
60000,1,430,46.7,0.0,0.0,17.3,0.0,33
60000,2,300,45.3,0.5,0.5,16.9,0.5,57
60000,55,291,47.0,1.3,0.1,15.5,1.3,28
61000,431,1147,45.6,0.0,0.7,17.6,0.0,111
61000,115,800,22.1,23.8,0.0,18.0,21.6,31
61000,420,685,4.9,0.1,0.4,12.7,0.0,186
61000,2,422,44.8,0.8,0.4,17.3,0.8,71
61000,1,403,46.6,0.0,0.0,17.4,0.0,34
61000,55,269,46.8,1.4,0.1,15.6,1.4,28
62000,431,1107,45.5,0.0,0.6,17.8,0.0,95
62000,115,771,22.1,23.8,0.0,18.0,21.5,24
62000,420,615,4.9,0.0,0.6,14.0,0.0,153
62000,2,459,44.8,0.9,0.4,17.1,0.9,77
62000,1,378,46.2,0.1,0.1,17.7,0.1,40
62000,55,331,46.7,1.5,0.0,15.6,1.5,29
63000,431,1059,45.4,0.0,0.6,17.9,0.0,97
63000,115,846,22.2,23.6,0.0,18.0,21.4,33
63000,420,622,6.3,0.0,0.5,12.4,0.0,157
63000,2,501,44.7,0.6,0.5,17.5,0.6,67
63000,1,346,46.1,0.1,0.0,17.7,0.1,31
63000,55,289,46.4,1.9,0.0,15.4,1.9,29
64000,431,1181,45.0,0.0,0.5,18.4,0.0,106
64000,115,648,22.4,23.7,0.0,17.8,21.5,26
64000,2,611,44.6,0.7,0.5,17.4,0.7,97
64000,420,441,5.3,0.1,0.6,12.5,0.1,108
64000,1,381,45.7,0.3,0.0,18.0,0.3,34
64000,55,300,45.7,2.0,0.0,15.7,2.0,30
65000,115,971,22.4,23.6,0.0,17.9,21.5,42
65000,431,959,45.1,0.0,0.5,18.3,0.0,91
65000,2,532,44.3,1.0,0.5,17.3,1.0,94
65000,420,520,6.7,0.1,0.7,12.8,0.0,119
65000,1,297,45.9,0.4,0.0,17.7,0.4,36
65000,55,227,46.0,1.7,0.1,15.8,1.7,27
66000,431,1135,45.7,0.0,0.7,17.5,0.0,112
66000,115,941,22.6,23.7,0.0,17.6,21.7,43
66000,420,849,4.2,0.1,0.7,11.2,0.1,198
66000,2,353,45.2,0.0,0.8,17.1,0.0,56
66000,1,307,46.6,0.3,0.1,17.0,0.2,47
66000,55,154,46.4,1.3,0.0,16.0,1.3,21
67000,115,1384,22.4,23.8,0.0,17.8,21.8,32
67000,431,1254,46.2,0.0,0.7,17.1,0.0,164
67000,2,302,45.5,0.0,1.3,16.7,0.0,60
67000,55,136,48.1,0.9,0.0,14.9,0.9,10
67000,1,136,48.0,0.0,0.0,16.0,0.0,21
67000,420,66,1.9,0.0,0.7,14.9,0.0,17
68000,115,1177,22.5,23.8,0.0,17.7,21.9,29
68000,431,1058,46.5,0.0,0.4,16.9,0.0,153
68000,1,642,48.0,0.0,0.1,15.9,0.0,43
68000,55,213,48.0,0.8,0.0,15.0,0.8,10
68000,2,131,45.4,0.0,1.0,16.9,0.0,37
69000,431,1597,46.2,0.0,0.4,17.3,0.0,179
69000,1,1164,47.8,0.1,0.0,16.2,0.0,94
69000,2,267,44.5,0.0,1.1,17.3,0.0,59
69000,115,265,23.3,22.5,0.0,18.0,20.6,20
69000,55,96,47.6,0.8,0.0,15.4,0.8,8
70000,1,1881,47.9,0.0,0.1,16.0,0.0,108
70000,431,995,47.4,0.0,0.3,16.2,0.0,120
70000,115,380,23.5,23.3,0.0,17.2,22.0,17
70000,55,81,38.2,1.2,1.2,14.1,0.9,13
70000,2,34,47.3,0.0,1.1,15.2,0.0,16
71000,1,1492,47.9,0.1,0.1,16.0,0.0,88
71000,55,1140,3.0,0.8,0.4,11.8,0.1,292
71000,431,896,47.7,0.0,0.4,15.9,0.0,97
71000,115,557,23.3,23.3,0.0,17.2,21.6,50
71000,2,10,48.0,0.0,0.0,15.0,0.0,1
72000,1,1363,48.0,0.0,0.0,15.9,0.0,72
72000,115,860,22.9,23.5,0.0,17.4,21.9,35
72000,431,844,48.1,0.0,0.3,15.6,0.0,74
72000,55,313,9.8,0.6,0.0,13.1,0.1,101
72000,2,6,47.8,0.0,0.2,15.0,0.0,2
