step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,48,3,0,13,3,0.047,2990,2.86,578.86,43.24,1
100000,64,48,1,0,15,1,0.016,2987,5.04,604.87,10.62,1
100000,64,48,0,0,16,0,0.000,2978,5.41,611.00,0.00,1
100000,64,48,1,0,15,1,0.016,2976,7.05,600.81,19.84,97
100000,64,48,0,0,16,0,0.000,2968,7.43,623.79,0.00,1
100000,64,48,0,0,16,0,0.000,2967,3.98,615.86,0.00,1
100000,64,48,0,0,16,0,0.000,2955,8.20,613.65,0.00,1
100000,64,48,1,0,15,1,0.016,2947,3.83,622.83,17.56,1
100000,64,48,0,0,16,0,0.000,2945,2.73,593.57,0.00,1
100000,64,48,0,0,16,0,0.000,2944,5.30,617.08,0.00,1
100000,64,48,0,0,16,0,0.000,2943,4.96,612.30,0.00,1
100000,64,48,0,0,16,0,0.000,2935,3.51,617.70,0.00,1
100000,64,48,0,0,16,0,0.000,2929,3.19,624.93,0.00,1
100000,64,48,1,0,15,1,0.016,2926,4.43,598.03,9.82,97
100000,64,48,0,0,16,0,0.000,2923,7.13,627.66,0.00,1
100000,64,48,1,0,15,1,0.016,2923,5.98,592.62,16.64,97
100000,64,48,0,0,16,0,0.000,2915,4.83,623.75,0.00,1
100000,64,48,0,0,16,0,0.000,2910,6.32,628.47,0.00,1
100000,64,48,1,0,15,1,0.016,2907,3.63,574.77,22.09,97
100000,64,48,3,0,13,3,0.047,2899,6.86,538.58,65.03,1
100000,64,48,0,0,16,0,0.000,2898,5.70,612.81,0.00,1
100000,64,48,0,0,16,0,0.000,2898,4.56,611.73,0.00,1
100000,64,24,24,0,16,24,0.375,2897,7.90,532.66,331.35,121
100000,64,48,2,0,14,2,0.031,2895,5.93,570.72,21.97,1
100000,64,48,3,0,13,3,0.047,2892,4.09,557.49,54.97,1
100000,64,48,0,0,16,0,0.000,2886,3.41,620.84,0.00,1
100000,64,48,3,0,13,3,0.047,2886,6.50,549.63,85.54,1
100000,64,48,0,0,16,0,0.000,2884,6.42,602.39,0.00,1
100000,64,49,0,0,15,0,0.000,2883,4.00,587.09,0.00,1
