step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,45,0,0,19,0,0.000,2994,5.21,728.80,0.00,386
100000,64,46,0,0,18,0,0.000,2963,7.64,771.40,0.00,207
100000,64,46,0,0,18,0,0.000,2927,7.66,747.60,0.00,386
100000,64,46,0,0,18,0,0.000,2874,5.02,726.10,0.00,207
100000,64,44,0,0,20,0,0.000,2866,4.88,711.79,0.00,363
100000,64,44,0,0,20,0,0.000,2856,5.23,702.29,0.00,135
100000,64,44,0,0,20,0,0.000,2841,7.44,730.85,0.00,207
100000,64,45,0,0,19,0,0.000,2786,4.70,747.25,0.00,311
100000,64,45,0,0,19,0,0.000,2776,4.73,681.71,0.00,212
100000,64,44,0,0,20,0,0.000,2772,4.56,634.46,0.00,356
100000,64,44,0,0,20,0,0.000,2770,6.30,651.78,0.00,276
100000,64,45,0,0,19,0,0.000,2769,7.54,696.19,0.00,364
100000,63,45,0,0,18,0,0.000,2764,5.65,687.21,0.00,207
100000,64,44,0,0,20,0,0.000,2592,6.13,655.59,0.00,314
100000,63,45,0,0,18,0,0.000,2541,7.08,642.44,0.00,207
100000,62,44,0,0,18,0,0.000,2513,5.23,600.99,0.00,385
100000,64,44,0,0,20,0,0.000,2495,7.22,575.52,0.00,363
100000,63,45,0,0,18,0,0.000,2483,6.36,596.87,0.00,207
100000,64,44,0,0,20,0,0.000,2438,4.35,561.51,0.00,363
100000,64,44,0,0,20,0,0.000,2428,4.12,614.09,0.00,314
100000,64,44,0,0,20,0,0.000,2374,7.31,552.02,0.00,356
100000,64,44,0,0,20,0,0.000,2362,5.48,650.06,0.00,333
100000,64,46,0,0,18,0,0.000,2361,5.10,619.34,0.00,207
100000,64,44,0,0,20,0,0.000,2347,4.42,577.27,0.00,276
100000,64,46,0,0,18,0,0.000,2329,7.03,547.23,0.00,311
100000,63,44,0,0,19,0,0.000,2315,7.78,583.73,0.00,207
100000,64,44,0,0,20,0,0.000,2301,5.14,548.64,0.00,314
100000,64,44,0,0,20,0,0.000,2293,5.49,460.22,0.00,316
100000,64,44,0,0,20,0,0.000,2292,5.26,559.86,0.00,356
100000,64,44,0,0,20,0,0.000,2292,7.68,524.39,0.00,356
100000,64,45,0,0,19,0,0.000,2291,7.75,523.79,0.00,386
100000,64,44,0,0,20,0,0.000,2284,8.11,535.86,0.00,311
100000,64,44,0,0,20,0,0.000,2277,5.58,446.99,0.00,356
100000,64,46,0,0,18,0,0.000,2265,8.14,582.99,0.00,207
100000,64,44,0,0,20,0,0.000,2264,6.79,538.96,0.00,386
100000,63,45,0,0,18,0,0.000,2249,3.52,545.81,0.00,207
100000,64,44,0,0,20,0,0.000,2216,7.08,525.94,0.00,95
100000,64,45,0,0,19,0,0.000,2115,4.86,461.76,0.00,385
100000,64,44,0,0,20,0,0.000,2110,5.44,584.84,0.00,311
100000,64,44,0,0,20,0,0.000,2108,5.93,516.73,0.00,384
100000,64,44,0,0,20,0,0.000,2080,5.55,468.53,0.00,356
100000,64,45,0,0,19,0,0.000,2067,5.26,520.38,0.00,387
100000,64,44,0,0,20,0,0.000,2066,6.08,512.73,0.00,314
100000,64,44,0,0,20,0,0.000,2064,3.84,463.71,0.00,314
100000,64,44,0,0,20,0,0.000,2062,7.99,467.52,0.00,356
100000,64,44,0,0,20,0,0.000,2059,0.33,501.73,0.00,311
100000,64,44,0,0,20,0,0.000,2040,6.97,452.40,0.00,316
100000,64,44,0,0,20,0,0.000,2035,5.42,510.80,0.00,224
100000,64,44,0,1,19,0,0.000,2033,7.24,512.30,0.00,156
100000,64,44,0,0,20,0,0.000,2025,4.38,503.16,0.00,314
100000,64,44,0,0,20,0,0.000,2017,5.81,465.24,0.00,356
100000,64,44,0,0,20,0,0.000,2016,7.15,500.28,0.00,386
100000,64,44,0,0,20,0,0.000,1998,4.68,459.96,0.00,276
100000,64,44,0,0,20,0,0.000,1997,1.37,461.08,0.00,314
100000,64,44,0,0,20,0,0.000,1991,8.02,495.75,0.00,276
100000,63,44,1,0,18,1,0.016,1978,7.75,471.11,31.99,386
100000,64,44,0,0,20,0,0.000,1961,3.79,497.90,0.00,314
100000,64,45,0,0,19,0,0.000,1954,6.79,479.70,0.00,212
100000,64,44,0,0,20,0,0.000,1952,6.21,567.61,0.00,380
100000,64,48,0,0,16,0,0.000,1952,6.57,394.29,0.00,316
100000,64,44,0,0,20,0,0.000,1947,6.93,444.51,0.00,356
100000,64,45,0,0,19,0,0.000,1914,4.41,439.80,0.00,385
100000,64,44,0,0,20,0,0.000,1908,4.59,455.05,0.00,276
100000,64,44,0,0,20,0,0.000,1896,4.46,555.57,0.00,323
100000,64,44,0,0,20,0,0.000,1895,5.45,403.33,0.00,363
100000,64,44,0,0,20,0,0.000,1895,3.54,426.62,0.00,356
100000,64,44,0,0,20,0,0.000,1895,7.15,459.97,0.00,314
100000,64,46,0,0,18,0,0.000,1889,4.48,459.57,0.00,276
100000,64,44,0,0,20,0,0.000,1877,3.51,423.27,0.00,356
100000,64,46,0,0,18,0,0.000,1842,6.65,415.58,0.00,386
100000,64,44,0,0,20,0,0.000,1833,6.29,460.27,0.00,207
100000,64,44,0,0,20,0,0.000,1830,5.58,442.03,0.00,135
100000,64,44,0,0,20,0,0.000,1796,7.30,445.50,0.00,334
100000,64,44,0,0,20,0,0.000,1793,7.79,513.55,0.00,95
100000,64,45,0,0,19,0,0.000,1790,6.25,400.96,0.00,385
100000,64,45,0,0,19,0,0.000,1787,3.18,409.80,0.00,375
100000,64,44,0,0,20,0,0.000,1786,6.76,451.96,0.00,333
100000,64,44,0,0,20,0,0.000,1783,6.80,497.60,0.00,95
100000,64,44,0,0,20,0,0.000,1775,4.35,493.74,0.00,323
100000,64,44,0,0,20,0,0.000,1774,6.03,392.95,0.00,387
100000,64,44,0,0,20,0,0.000,1773,8.17,441.78,0.00,356
100000,64,44,0,0,20,0,0.000,1771,6.11,409.88,0.00,356
100000,64,45,0,0,19,0,0.000,1745,7.33,405.97,0.00,337
100000,64,44,0,0,20,0,0.000,1739,7.09,374.79,0.00,356
100000,64,45,0,0,19,0,0.000,1736,3.08,450.96,0.00,314
100000,64,44,0,0,20,0,0.000,1733,2.09,441.14,0.00,311
100000,64,44,0,0,20,0,0.000,1728,3.76,365.51,0.00,316
100000,64,44,0,0,20,0,0.000,1714,4.43,364.84,0.00,316
100000,64,44,0,0,20,0,0.000,1705,7.38,496.14,0.00,323
100000,64,45,0,0,19,0,0.000,1702,6.04,464.68,0.00,382
100000,64,44,0,0,20,0,0.000,1690,5.87,406.87,0.00,314
100000,64,44,0,0,20,0,0.000,1687,4.72,404.90,0.00,377
100000,64,44,0,0,20,0,0.000,1687,4.88,379.73,0.00,356
100000,64,46,0,0,18,0,0.000,1678,4.92,433.03,0.00,207
100000,64,44,0,0,20,0,0.000,1678,4.70,403.16,0.00,224
100000,63,45,0,0,18,0,0.000,1674,5.54,384.84,0.00,207
100000,64,44,0,0,20,0,0.000,1669,4.22,392.56,0.00,356
100000,63,45,0,0,18,0,0.000,1663,7.19,355.02,0.00,207
100000,64,45,0,0,19,0,0.000,1662,4.25,403.75,0.00,314
100000,64,44,0,0,20,0,0.000,1657,7.03,384.49,0.00,135
100000,64,44,0,0,20,0,0.000,1655,6.54,362.40,0.00,356
100000,64,44,0,0,20,0,0.000,1655,6.07,357.62,0.00,356
100000,64,45,0,0,19,0,0.000,1653,6.89,417.54,0.00,311
100000,64,44,0,0,20,0,0.000,1641,8.02,403.89,0.00,311
100000,64,44,0,0,20,0,0.000,1635,7.54,414.87,0.00,323
100000,62,44,0,0,18,0,0.000,1632,7.86,352.74,0.00,385
100000,64,44,0,0,20,0,0.000,1627,4.48,380.46,0.00,356
100000,64,44,0,0,20,0,0.000,1622,8.19,362.04,0.00,224
100000,64,44,0,0,20,0,0.000,1616,2.80,375.94,0.00,276
100000,64,44,0,0,20,0,0.000,1610,7.38,380.43,0.00,333
100000,64,45,0,0,19,0,0.000,1601,4.47,405.23,0.00,311
100000,64,44,0,0,20,0,0.000,1600,5.74,368.29,0.00,356
100000,64,44,0,0,20,0,0.000,1592,4.44,356.62,0.00,356
100000,64,44,0,0,20,0,0.000,1577,6.43,385.74,0.00,311
100000,63,44,0,0,19,0,0.000,1571,4.75,356.22,0.00,207
100000,64,44,0,0,20,0,0.000,1558,5.60,342.85,0.00,386
100000,64,44,0,0,20,0,0.000,1550,5.39,409.09,0.00,333
100000,64,44,0,0,20,0,0.000,1545,4.09,393.96,0.00,333
100000,63,45,0,0,18,0,0.000,1544,6.66,332.05,0.00,207
100000,64,44,0,0,20,0,0.000,1537,5.76,355.41,0.00,276
100000,64,44,0,0,20,0,0.000,1536,6.49,386.17,0.00,212
100000,64,44,0,1,19,0,0.000,1528,4.48,395.43,0.00,156
100000,64,44,0,0,20,0,0.000,1508,6.14,303.64,0.00,316
100000,64,45,0,0,19,0,0.000,1504,4.81,399.59,0.00,212
100000,62,44,0,0,18,0,0.000,1491,4.46,323.29,0.00,385
100000,64,44,0,1,19,0,0.000,1474,5.49,364.99,0.00,156
100000,64,44,0,0,20,0,0.000,1464,6.88,368.47,0.00,314
100000,64,45,0,0,19,0,0.000,1459,5.96,337.01,0.00,356
100000,64,44,0,0,20,0,0.000,1459,6.92,300.32,0.00,316
100000,64,44,0,1,19,0,0.000,1452,4.34,359.67,0.00,156
100000,64,44,0,0,20,0,0.000,1445,1.83,385.47,0.00,334
100000,64,44,0,0,20,0,0.000,1443,5.25,367.26,0.00,212
100000,64,45,0,0,19,0,0.000,1435,4.25,373.14,0.00,212
100000,64,44,0,0,20,0,0.000,1432,5.01,365.01,0.00,386
100000,64,44,0,0,20,0,0.000,1432,4.86,288.22,0.00,385
100000,64,44,0,1,19,0,0.000,1430,5.28,369.04,0.00,156
100000,64,44,0,0,20,0,0.000,1424,4.28,379.65,0.00,377
100000,64,46,0,0,18,0,0.000,1410,7.35,345.74,0.00,374
100000,64,44,0,0,20,0,0.000,1406,6.90,349.34,0.00,139
100000,64,44,0,0,20,0,0.000,1404,4.43,324.91,0.00,363
100000,64,44,0,0,20,0,0.000,1397,7.71,330.95,0.00,385
100000,62,44,0,0,18,0,0.000,1395,6.52,348.90,0.00,207
100000,64,45,0,1,18,0,0.000,1386,5.74,352.22,0.00,156
