step,event,lineage,other,size
5000,birth,30,0,13
5000,birth,5,0,73
5000,birth,4,0,324
5000,birth,2,0,571
5000,birth,12,0,66
5000,birth,1,0,1293
5000,birth,6,0,44
6000,split,58,12,8
6000,split,61,12,40
6000,split,55,1,247
6000,extinct,30,0,13
7000,split,115,5,224
7000,extinct,58,0,8
8000,split,149,95,10
8000,split,132,1,13
8000,extinct,12,0,52
8000,extinct,61,0,11
9000,split,168,56,66
9000,split,164,61,58
9000,extinct,6,0,22
9000,extinct,149,0,10
10000,split,198,12,18
10000,extinct,132,0,6
11000,split,222,165,5
11000,extinct,164,0,27
11000,extinct,168,0,13
11000,extinct,198,0,18
12000,split,259,196,40
12000,split,237,5,13
12000,extinct,222,0,5
13000,split,283,164,814
14000,extinct,237,0,12
15000,split,313,1,105
15000,split,319,302,5
16000,extinct,259,0,58
16000,extinct,319,0,5
17000,split,332,283,49
17000,extinct,5,0,8
17000,extinct,283,0,56
18000,split,342,115,16
18000,split,349,283,57
20000,extinct,332,0,17
20000,extinct,342,0,16
21000,split,377,332,80
22000,split,381,349,240
22000,extinct,377,0,80
23000,split,389,332,9
26000,extinct,4,0,5
26000,extinct,313,0,10
27000,extinct,349,0,44
27000,extinct,389,0,109
29000,split,413,389,22
30000,split,420,412,724
31000,split,431,2,383
31000,split,433,2,6
31000,extinct,413,0,47
32000,split,439,2,34
35000,split,460,1,6
35000,extinct,381,0,54
36000,extinct,460,0,6
37000,extinct,433,0,10
40000,extinct,439,0,6
43000,split,493,115,60
53000,extinct,493,0,7
68000,extinct,420,0,66
75000,split,510,2,10
79000,extinct,510,0,9
84000,extinct,2,0,6
87000,split,532,1,6
87000,extinct,55,0,221
88000,split,533,431,193
88000,split,534,55,48
88000,extinct,532,0,6
89000,split,537,115,229
92000,extinct,537,0,43
93000,split,549,537,63
93000,split,544,537,488
95000,extinct,549,0,22
99000,split,570,1,26
99000,extinct,534,0,5
101000,split,576,544,17
101000,split,574,533,11
102000,split,580,544,162
102000,extinct,576,0,17
