step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth
110000,97,3.954,0.239,9.98,12979,7291,0,5765,5,474,190237.9,19764.2,0.006,0.036,0.687,0.115,0.156,10331,62.19,4.57,24.04,8.76,15.66,5.66,0.00,0.00,22.48,6.45,15.32,6.06,0.247,0.087,8,0.814,0.660,0.309,0.000,0.031,2965,2725,1,1.000,0.000,0.000,59915,0.076,0.362,0.212,19.07
120000,90,4.190,0.239,10.01,15664,8657,0,7013,1,444,246311.0,24769.5,0.002,0.072,0.592,0.185,0.148,9002,63.99,0.10,21.23,3.87,17.91,2.17,0.00,0.00,24.84,2.84,17.60,2.65,0.280,0.034,4,0.967,0.556,0.433,0.000,0.011,5046,4426,1,1.000,0.000,0.000,183852,0.217,0.358,0.215,24.64
130000,189,4.405,0.108,8.70,21199,11173,0,9925,2,441,349352.5,35604.2,0.027,0.105,0.472,0.217,0.179,5853,63.83,1.02,32.93,9.55,6.00,8.42,2.31,3.29,22.59,4.98,6.00,8.42,0.094,0.132,41,0.312,0.746,0.212,0.000,0.042,9147,7737,1,1.000,0.000,0.529,588667,0.242,0.209,0.063,34.90
140000,203,4.579,0.094,8.05,20031,13414,0,6602,1,222,386870.0,23457.9,0.000,0.117,0.469,0.198,0.216,6965,62.88,3.27,36.12,8.80,1.69,6.52,2.31,3.03,22.76,5.44,1.33,4.64,0.027,0.104,55,0.227,0.916,0.059,0.000,0.025,9394,6880,2,0.931,0.000,0.714,1338446,0.207,0.171,0.043,38.71
150000,191,4.560,0.099,8.52,18873,13838,0,5045,2,200,384591.7,17784.3,0.000,0.117,0.456,0.193,0.233,7625,63.96,0.31,33.87,8.16,5.34,8.74,2.43,2.75,22.33,4.08,5.01,8.18,0.083,0.137,45,0.257,0.827,0.136,0.000,0.037,8860,6303,2,0.759,0.000,0.581,1213145,0.210,0.179,0.052,38.48
160000,206,4.387,0.090,8.33,16478,11931,0,4531,1,259,353121.4,15919.9,0.001,0.131,0.491,0.167,0.210,8413,63.78,1.65,34.51,7.10,3.78,6.26,1.85,2.47,23.64,3.75,3.74,6.26,0.059,0.098,44,0.316,0.854,0.121,0.000,0.024,6835,4378,2,0.806,0.044,0.709,1097019,0.178,0.162,0.038,35.36
170000,211,4.248,0.099,8.41,18086,12747,0,5334,0,321,377746.2,18912.5,0.000,0.139,0.477,0.169,0.214,7876,63.71,1.81,36.11,8.56,2.50,6.10,2.18,2.82,22.92,4.89,2.46,6.10,0.039,0.095,47,0.270,0.891,0.100,0.000,0.009,8349,5297,2,0.730,0.137,0.668,1085521,0.170,0.168,0.044,37.80
180000,194,4.660,0.085,8.52,17664,12645,0,5035,1,260,386189.7,17864.8,0.001,0.130,0.421,0.190,0.258,8107,63.65,1.05,34.54,7.01,3.65,6.89,1.07,1.76,24.40,2.19,3.65,6.89,0.057,0.108,34,0.242,0.881,0.113,0.000,0.005,8379,4807,3,0.644,0.000,0.552,1229805,0.173,0.154,0.034,38.63
190000,188,4.511,0.110,8.63,19278,13713,0,5571,0,329,380062.0,19756.3,0.001,0.137,0.465,0.176,0.222,8039,63.39,3.51,36.63,6.97,3.32,6.45,1.05,1.61,22.39,7.03,3.26,6.27,0.052,0.103,61,0.128,0.824,0.128,0.000,0.048,9193,6068,1,1.000,0.000,0.463,1120859,0.162,0.210,0.065,38.01
200000,198,4.735,0.111,9.56,20401,13770,0,6619,2,407,374816.7,23961.1,0.000,0.136,0.511,0.160,0.193,6253,63.46,2.58,40.53,8.89,4.34,8.84,0.56,0.92,18.04,4.26,4.11,8.34,0.068,0.139,42,0.207,0.899,0.076,0.000,0.025,10339,5986,3,0.354,0.273,0.288,704634,0.167,0.206,0.064,37.39
210000,201,4.674,0.106,9.44,18248,13142,1,5100,2,181,373258.9,18228.4,0.000,0.103,0.417,0.197,0.283,7091,63.90,0.94,40.52,8.47,4.06,9.09,0.09,0.49,19.22,4.36,3.55,7.83,0.063,0.142,35,0.328,0.866,0.109,0.000,0.025,9408,4313,3,0.443,0.000,0.055,149492,0.149,0.189,0.056,37.21
220000,195,4.683,0.110,10.84,17384,12638,0,4752,0,197,374238.0,16836.0,0.001,0.127,0.382,0.196,0.295,6499,63.37,3.06,41.19,8.49,3.83,8.41,0.02,0.29,18.33,3.57,3.63,7.99,0.061,0.133,43,0.395,0.856,0.108,0.000,0.036,9414,4433,3,0.590,0.000,0.005,49867,0.129,0.197,0.063,37.28
230000,193,4.475,0.111,10.87,16953,12097,0,4858,0,186,380023.2,17082.3,0.001,0.139,0.343,0.194,0.323,5682,63.78,1.50,40.34,9.23,5.13,9.50,0.02,0.16,18.28,3.84,4.80,8.98,0.080,0.148,32,0.269,0.834,0.130,0.000,0.036,9292,5184,3,0.617,0.000,0.010,15153,0.189,0.207,0.070,37.84
240000,192,4.608,0.119,11.37,15962,10772,1,5190,0,206,364669.0,18521.7,0.001,0.152,0.318,0.194,0.335,6248,63.83,1.74,38.91,10.48,8.15,11.00,0.00,0.00,16.77,2.06,8.15,11.00,0.127,0.172,22,0.396,0.812,0.177,0.000,0.010,8651,4971,2,0.630,0.000,0.000,13866,0.155,0.210,0.067,36.33
250000,190,4.463,0.140,11.25,14202,9562,3,4636,3,145,361463.1,16141.0,0.001,0.173,0.276,0.189,0.360,6178,63.82,0.95,40.96,9.79,6.11,10.12,0.00,0.00,16.74,2.27,6.11,10.12,0.095,0.158,26,0.442,0.832,0.142,0.000,0.026,7822,5225,2,0.716,0.005,0.000,10531,0.133,0.246,0.094,36.12
260000,177,4.536,0.135,11.29,13707,9187,1,4530,2,148,356503.8,15841.6,0.001,0.174,0.288,0.185,0.352,6721,63.93,0.51,39.53,10.12,7.09,10.58,0.03,0.37,17.28,2.21,6.99,10.54,0.111,0.165,22,0.299,0.825,0.164,0.000,0.011,7465,4516,3,0.644,0.000,0.006,8927,0.129,0.235,0.086,35.64
270000,188,4.481,0.124,11.41,13424,9135,1,4277,0,142,356844.9,14918.5,0.001,0.176,0.288,0.193,0.342,7108,63.88,0.68,41.39,9.48,4.85,9.16,0.00,0.00,17.63,4.81,4.84,9.16,0.076,0.143,29,0.383,0.867,0.128,0.000,0.005,7392,4319,2,0.612,0.000,0.000,14872,0.124,0.223,0.080,35.65
280000,173,5.018,0.144,11.40,14458,10194,2,4276,1,137,367845.1,14985.6,0.001,0.162,0.296,0.210,0.332,6348,63.68,2.53,40.40,10.13,6.13,10.16,0.02,0.30,17.12,2.51,6.13,10.16,0.096,0.159,27,0.393,0.879,0.116,0.000,0.006,7977,3853,2,0.566,0.168,0.006,8459,0.149,0.244,0.097,36.73
290000,188,4.773,0.117,11.20,14597,10347,2,4233,0,140,372186.6,14927.3,0.001,0.164,0.311,0.213,0.311,6364,63.73,0.82,41.96,9.13,5.05,9.49,0.01,0.07,16.72,2.23,5.05,9.49,0.079,0.148,31,0.330,0.851,0.144,0.000,0.005,8296,4360,3,0.441,0.000,0.005,24311,0.130,0.202,0.063,37.14
300000,188,4.454,0.135,11.18,14526,10243,3,4279,1,129,370291.3,15087.7,0.001,0.164,0.314,0.214,0.308,6469,63.76,1.50,42.41,9.52,4.25,8.84,0.00,0.00,17.10,4.70,4.15,8.77,0.066,0.138,28,0.383,0.872,0.106,0.000,0.021,8212,4551,3,0.606,0.000,0.000,22791,0.123,0.236,0.090,36.99
310000,193,4.813,0.114,11.21,14731,10360,1,4364,1,102,371251.5,15313.6,0.001,0.162,0.314,0.213,0.310,6404,63.81,0.53,41.85,9.11,5.11,9.69,0.16,0.39,16.69,2.55,4.99,9.36,0.080,0.151,33,0.326,0.798,0.166,0.000,0.036,8303,4772,3,0.466,0.000,0.150,154379,0.098,0.197,0.059,37.09
320000,193,4.483,0.124,11.15,14864,10438,2,4424,0,107,372062.8,15475.8,0.001,0.166,0.317,0.211,0.306,5858,63.32,2.77,42.58,8.68,4.28,8.84,0.06,0.51,16.39,2.97,4.28,8.84,0.067,0.138,35,0.301,0.855,0.130,0.000,0.016,8444,4891,3,0.482,0.000,0.016,35263,0.123,0.216,0.078,37.13
330000,188,4.562,0.131,11.21,14483,9966,1,4521,0,118,367840.8,15794.9,0.001,0.169,0.318,0.206,0.305,6115,63.52,1.66,42.33,8.91,4.57,9.13,0.00,0.00,16.62,2.38,4.57,9.13,0.071,0.143,22,0.335,0.862,0.122,0.000,0.016,8222,4638,3,0.500,0.000,0.000,12486,0.135,0.236,0.088,36.71
340000,189,4.712,0.125,11.17,14284,10138,3,4142,0,100,368207.8,14397.4,0.001,0.168,0.316,0.211,0.303,6662,63.62,1.84,42.06,9.21,4.54,8.84,0.11,0.87,16.90,4.12,4.54,8.84,0.071,0.138,37,0.333,0.857,0.111,0.000,0.032,8094,4700,3,0.450,0.000,0.021,12386,0.164,0.213,0.074,36.78
350000,179,4.570,0.132,11.12,14817,10570,0,4257,0,155,372632.5,14959.2,0.001,0.164,0.322,0.213,0.299,6115,63.85,0.92,43.69,7.74,2.75,7.39,0.00,0.00,17.41,3.65,2.75,7.39,0.043,0.115,23,0.441,0.905,0.084,0.000,0.011,8442,4557,3,0.508,0.000,0.000,11262,0.161,0.235,0.085,37.13
360000,193,4.706,0.118,11.20,14973,10735,4,4219,1,97,371980.0,14923.7,0.001,0.162,0.328,0.215,0.294,6080,63.97,0.30,41.08,9.67,5.72,9.83,0.01,0.14,17.17,3.01,5.68,9.81,0.089,0.154,22,0.373,0.850,0.135,0.000,0.016,8397,4646,3,0.430,0.000,0.005,15060,0.149,0.205,0.067,37.08
370000,191,4.685,0.115,11.20,14543,10310,1,4234,0,113,374268.6,14961.5,0.001,0.154,0.313,0.228,0.305,6504,63.50,3.78,42.32,9.31,3.82,8.21,0.03,0.30,17.34,5.15,3.77,8.16,0.060,0.129,36,0.246,0.885,0.094,0.000,0.021,8284,4419,3,0.429,0.000,0.010,10064,0.180,0.200,0.063,37.35
380000,186,4.908,0.124,11.17,14029,9920,1,4112,1,120,371796.8,14498.2,0.001,0.144,0.286,0.248,0.321,6788,63.78,2.42,41.52,9.71,5.54,9.57,0.00,0.00,16.73,2.58,5.38,9.39,0.089,0.161,32,0.226,0.823,0.156,0.000,0.022,7886,4171,3,0.484,0.000,0.000,10844,0.197,0.212,0.076,37.09
390000,177,4.690,0.128,11.12,14263,10207,1,4064,0,129,372250.0,14366.6,0.001,0.136,0.291,0.248,0.324,6719,63.95,0.34,42.76,8.90,3.93,8.63,0.00,0.00,17.26,2.65,3.75,8.37,0.061,0.135,32,0.373,0.887,0.096,0.000,0.017,8019,4147,3,0.492,0.119,0.000,8552,0.178,0.220,0.076,37.10
400000,196,4.646,0.116,11.20,13878,9560,0,4298,1,116,368543.6,15075.0,0.001,0.139,0.290,0.241,0.330,6506,63.56,1.88,41.77,9.49,4.27,8.78,0.03,0.30,17.49,4.33,4.08,8.45,0.067,0.137,33,0.311,0.883,0.097,0.000,0.020,7729,4172,3,0.459,0.000,0.010,11382,0.179,0.202,0.063,36.82
410000,191,4.674,0.123,11.28,13623,9589,2,4037,0,118,371405.2,14087.6,0.001,0.131,0.272,0.257,0.340,6093,63.80,1.55,42.68,8.34,3.90,8.47,0.02,0.22,17.20,2.67,3.90,8.47,0.061,0.132,34,0.319,0.864,0.105,0.000,0.031,7606,3988,3,0.414,0.126,0.005,5590,0.190,0.222,0.080,37.07
420000,188,4.606,0.121,11.04,13914,9616,1,4297,3,117,372614.2,15040.1,0.001,0.133,0.280,0.250,0.336,6708,63.80,1.18,42.88,8.13,3.34,8.03,0.01,0.15,17.57,3.16,3.27,7.86,0.052,0.125,39,0.351,0.862,0.101,0.000,0.037,7694,3781,3,0.452,0.000,0.005,5256,0.217,0.222,0.076,37.16
430000,199,4.619,0.107,11.19,13673,9357,1,4302,2,166,372316.2,15128.9,0.001,0.139,0.282,0.247,0.331,6838,63.88,0.91,42.40,8.26,3.97,8.42,0.07,0.92,17.44,2.80,3.96,8.41,0.062,0.132,22,0.271,0.864,0.116,0.000,0.020,7649,3960,3,0.477,0.000,0.005,5126,0.231,0.199,0.057,37.14
440000,184,4.667,0.121,11.24,13695,9647,2,4060,1,126,372439.0,14181.7,0.001,0.132,0.275,0.258,0.334,6710,63.99,0.07,40.66,9.70,5.98,10.03,0.00,0.00,17.35,3.01,5.98,10.03,0.093,0.157,19,0.375,0.821,0.168,0.000,0.011,7561,4283,3,0.446,0.000,0.000,6051,0.211,0.207,0.067,37.15
450000,190,4.331,0.113,11.20,13889,9652,1,4229,1,151,374146.9,14842.7,0.001,0.137,0.274,0.262,0.325,6526,63.81,2.53,41.43,9.90,4.98,9.41,0.09,0.79,17.31,2.97,4.91,9.36,0.078,0.147,32,0.432,0.863,0.132,0.000,0.005,7750,4433,3,0.553,0.047,0.016,5844,0.180,0.209,0.066,37.32
460000,182,4.660,0.130,11.26,14070,9707,0,4370,1,167,375382.7,15280.5,0.001,0.136,0.278,0.262,0.323,6591,63.90,1.03,40.52,9.51,6.32,10.27,0.00,0.00,17.06,1.90,6.29,10.22,0.099,0.160,22,0.269,0.824,0.170,0.000,0.005,8008,4110,3,0.456,0.000,0.000,6735,0.192,0.218,0.082,37.43
470000,169,4.818,0.136,11.20,13302,9343,1,3971,0,127,375240.3,13971.5,0.001,0.142,0.278,0.260,0.319,7272,63.85,1.06,42.17,9.16,4.94,9.41,0.00,0.00,16.75,2.66,4.94,9.41,0.077,0.147,28,0.260,0.834,0.142,0.000,0.024,7374,3807,3,0.503,0.000,0.000,7143,0.182,0.232,0.086,37.44
480000,171,4.629,0.128,11.29,13104,9121,0,3980,1,118,370918.8,13944.2,0.001,0.143,0.277,0.255,0.324,7394,63.81,1.45,43.27,8.12,3.58,8.38,0.02,0.23,16.94,2.35,3.47,8.15,0.057,0.135,28,0.257,0.906,0.094,0.000,0.000,7316,3361,3,0.468,0.000,0.006,5732,0.169,0.229,0.079,37.01
490000,197,4.450,0.130,11.43,13368,9564,0,3778,0,109,371621.6,13267.8,0.001,0.136,0.273,0.263,0.327,6589,63.93,0.44,42.66,8.11,3.87,8.58,0.00,0.00,17.41,1.60,3.72,8.36,0.060,0.134,24,0.335,0.883,0.117,0.000,0.000,7483,4124,3,0.426,0.000,0.000,7576,0.178,0.225,0.083,37.06
500000,194,4.551,0.118,11.48,13415,9667,0,3751,0,84,373623.8,13157.8,0.001,0.138,0.281,0.257,0.323,7006,63.65,1.79,41.87,9.41,3.99,8.71,0.01,0.14,17.77,3.64,3.74,8.35,0.064,0.140,30,0.366,0.876,0.108,0.000,0.015,7489,3802,4,0.454,0.000,0.005,6116,0.211,0.206,0.069,37.25
510000,181,4.581,0.131,11.57,13484,9380,0,4117,0,115,371485.6,14390.2,0.001,0.143,0.284,0.257,0.315,6828,63.77,0.89,40.60,9.42,5.75,9.93,0.00,0.00,17.42,2.68,5.75,9.93,0.090,0.155,33,0.249,0.840,0.155,0.000,0.006,7588,3706,4,0.425,0.000,0.000,5800,0.144,0.225,0.078,37.08
520000,198,4.113,0.113,11.57,13693,9458,1,4217,0,84,372952.3,14685.2,0.001,0.150,0.289,0.250,0.311,6453,63.75,1.68,41.86,8.91,4.59,9.16,0.00,0.00,17.30,2.40,4.58,9.15,0.072,0.143,27,0.212,0.874,0.121,0.000,0.005,7704,4308,3,0.444,0.000,0.000,4052,0.159,0.204,0.058,37.20
530000,191,4.710,0.124,11.55,13784,9495,0,4296,0,117,374083.8,15095.4,0.001,0.153,0.288,0.245,0.313,5656,63.87,0.67,42.50,8.18,4.01,8.69,0.00,0.00,17.37,1.60,4.01,8.69,0.063,0.136,34,0.309,0.890,0.089,0.000,0.021,7783,4561,3,0.435,0.000,0.000,3430,0.183,0.221,0.074,37.33
540000,178,4.647,0.134,11.59,13847,9680,1,4178,1,89,375908.5,14545.0,0.001,0.152,0.288,0.245,0.314,6179,63.94,0.54,40.48,9.65,6.39,10.25,0.00,0.00,17.07,1.55,6.39,10.25,0.100,0.160,24,0.275,0.831,0.169,0.000,0.000,7854,3995,3,0.382,0.000,0.000,3573,0.152,0.227,0.093,37.51
550000,205,4.695,0.119,11.66,13725,9673,2,4023,0,94,374620.8,13886.2,0.001,0.144,0.282,0.262,0.311,5948,63.93,0.73,41.54,9.12,5.22,9.57,0.00,0.00,17.17,1.92,5.22,9.57,0.082,0.150,36,0.337,0.854,0.132,0.000,0.015,7875,4006,3,0.468,0.000,0.000,5680,0.160,0.195,0.061,37.35
560000,181,4.928,0.131,11.55,13635,9576,0,4083,0,125,373990.0,14283.8,0.001,0.144,0.288,0.255,0.311,6010,63.93,0.82,41.54,9.40,5.13,9.54,0.01,0.07,17.25,2.68,5.13,9.54,0.080,0.149,23,0.282,0.878,0.110,0.000,0.011,7669,4128,3,0.409,0.000,0.006,3850,0.156,0.225,0.080,37.33
570000,180,4.586,0.125,11.54,14128,9977,0,4152,0,131,375912.0,14430.5,0.001,0.154,0.297,0.252,0.297,6604,63.51,2.28,42.49,8.92,3.27,7.96,0.04,0.45,17.71,4.40,3.26,7.96,0.051,0.124,25,0.433,0.889,0.094,0.000,0.017,7996,3445,4,0.511,0.106,0.011,4644,0.180,0.221,0.076,37.48
580000,204,4.531,0.110,11.88,14173,9925,0,4223,1,136,376712.7,14614.1,0.001,0.158,0.298,0.253,0.290,6431,63.70,2.10,42.97,8.55,3.37,7.99,0.00,0.00,17.36,3.31,3.33,7.93,0.053,0.125,37,0.338,0.873,0.103,0.000,0.025,8089,4248,3,0.578,0.000,0.000,4907,0.195,0.183,0.055,37.56
590000,198,4.652,0.105,11.75,14939,10810,0,4134,1,107,386843.0,14348.6,0.000,0.198,0.338,0.230,0.233,5714,63.63,2.47,42.99,8.41,3.08,7.79,0.01,0.07,17.55,3.31,3.08,7.79,0.048,0.122,30,0.379,0.874,0.096,0.000,0.030,8741,4659,3,0.384,0.207,0.005,4410,0.171,0.184,0.056,38.55
600000,196,4.522,0.110,11.72,14690,10874,0,3817,1,101,387051.9,13231.8,0.000,0.204,0.316,0.237,0.243,6095,63.79,2.65,43.15,8.48,3.47,8.21,0.00,0.00,17.16,2.48,3.46,8.19,0.054,0.128,32,0.418,0.878,0.097,0.000,0.026,8579,3971,4,0.413,0.000,0.000,4496,0.178,0.184,0.053,38.59
610000,186,4.707,0.107,12.16,14881,10903,0,3987,1,93,389624.8,14009.2,0.000,0.205,0.321,0.239,0.234,5823,63.91,1.24,42.29,8.30,4.11,8.78,0.02,0.29,17.49,1.55,4.11,8.78,0.064,0.137,16,0.699,0.871,0.118,0.000,0.011,8833,4036,4,0.419,0.000,0.005,4838,0.185,0.181,0.050,38.83
620000,199,4.572,0.105,12.17,15070,10843,0,4212,2,114,388166.4,14595.2,0.000,0.204,0.305,0.251,0.239,5498,63.69,2.49,42.64,9.07,3.48,8.20,0.01,0.07,17.56,3.26,3.40,8.11,0.055,0.129,31,0.497,0.889,0.101,0.000,0.010,9014,4141,4,0.462,0.000,0.005,4043,0.184,0.176,0.052,38.69
630000,197,4.924,0.113,12.24,15388,11128,0,4260,2,88,392782.4,14700.5,0.000,0.201,0.312,0.246,0.241,5769,63.58,2.23,42.30,8.96,3.78,8.46,0.00,0.00,17.50,3.58,3.78,8.46,0.059,0.132,32,0.416,0.868,0.102,0.000,0.030,9018,3897,4,0.442,0.025,0.000,4133,0.191,0.189,0.066,39.15
640000,205,4.574,0.109,12.10,15452,11153,0,4290,1,88,391959.3,14871.1,0.000,0.213,0.334,0.239,0.214,5717,63.78,1.64,42.78,8.50,3.94,8.68,0.00,0.00,17.06,2.22,3.93,8.67,0.062,0.136,32,0.337,0.888,0.098,0.000,0.015,9117,3448,4,0.395,0.044,0.000,4181,0.198,0.194,0.062,39.07
650000,184,4.715,0.109,12.48,15453,11171,0,4303,0,89,392635.3,14880.8,0.000,0.227,0.328,0.228,0.217,5454,63.94,0.48,43.16,7.82,3.35,8.03,0.01,0.15,17.41,2.14,3.31,7.95,0.052,0.126,25,0.571,0.897,0.098,0.000,0.005,9022,3629,4,0.652,0.000,0.005,5626,0.193,0.206,0.064,39.10
660000,217,4.624,0.093,12.09,15267,11271,1,3961,1,76,393120.7,13728.4,0.000,0.233,0.290,0.237,0.239,6003,63.82,1.31,42.30,8.66,4.32,8.96,0.00,0.00,17.19,2.53,4.32,8.96,0.067,0.140,34,0.313,0.871,0.124,0.000,0.005,8910,3699,4,0.249,0.341,0.000,6258,0.183,0.167,0.041,39.17
670000,201,4.578,0.105,12.28,15139,11155,1,3999,0,79,393505.3,13860.2,0.000,0.225,0.292,0.241,0.242,6246,63.95,0.47,43.22,8.30,3.66,8.33,0.00,0.07,17.06,3.07,3.66,8.33,0.057,0.130,31,0.443,0.886,0.100,0.000,0.015,8863,3328,4,0.572,0.000,0.005,5445,0.141,0.187,0.048,39.20
680000,186,4.621,0.114,12.37,15062,11059,0,4017,1,91,394098.6,13856.8,0.000,0.228,0.309,0.236,0.227,5505,63.78,2.22,42.63,8.45,4.10,8.85,0.00,0.00,17.05,2.54,4.06,8.73,0.064,0.138,22,0.505,0.876,0.102,0.000,0.022,8924,3872,4,0.478,0.075,0.000,8338,0.166,0.203,0.063,39.26
690000,196,4.948,0.107,12.43,15425,11269,0,4144,2,91,394203.1,14272.5,0.000,0.231,0.319,0.230,0.220,5684,63.69,2.79,43.26,8.64,3.06,7.73,0.00,0.00,17.38,4.13,2.98,7.60,0.048,0.122,30,0.408,0.888,0.082,0.000,0.031,9269,4068,4,0.485,0.000,0.000,6141,0.148,0.186,0.056,39.26
700000,210,4.537,0.101,12.66,16358,11586,0,4757,1,119,393949.5,16590.8,0.000,0.254,0.342,0.218,0.186,5289,62.69,5.32,42.26,10.28,3.15,7.85,0.05,0.42,17.22,3.97,3.15,7.84,0.049,0.123,49,0.195,0.900,0.086,0.000,0.014,9947,4619,2,0.457,0.410,0.024,6334,0.146,0.187,0.048,39.30
710000,194,4.907,0.106,12.67,16476,11758,0,4732,2,107,395440.3,16343.1,0.000,0.260,0.351,0.213,0.176,5251,63.84,1.40,42.32,8.89,4.38,8.96,0.00,0.00,17.13,2.54,4.37,8.96,0.069,0.141,24,0.593,0.851,0.144,0.000,0.005,9788,4906,2,0.753,0.046,0.000,4700,0.136,0.178,0.045,39.42
720000,201,4.843,0.103,12.62,16138,11371,0,4756,4,110,396413.3,16316.2,0.000,0.269,0.355,0.205,0.171,5104,63.79,2.16,42.43,8.67,4.46,8.99,0.00,0.00,16.90,2.30,4.46,8.99,0.070,0.140,24,0.552,0.851,0.134,0.000,0.015,9711,5174,3,0.637,0.000,0.000,5748,0.141,0.175,0.047,39.54
730000,191,4.606,0.111,12.50,16108,11404,0,4713,1,99,393729.6,16365.5,0.000,0.270,0.384,0.187,0.160,5439,63.88,0.38,42.77,8.53,4.21,8.77,0.00,0.00,16.91,2.34,4.21,8.77,0.066,0.137,29,0.387,0.869,0.120,0.000,0.010,9381,4639,4,0.550,0.000,0.000,7514,0.134,0.200,0.061,39.28
