step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
36000,16,169,42.4,0.0,0.0,21.6,0.0,21
36000,13,157,40.4,0.0,0.0,18.6,0.0,17
36000,5,77,28.0,20.1,0.0,16.0,20.0,3
36000,37,74,41.0,1.5,1.6,19.3,1.5,27
37000,1,228,40.7,0.0,0.1,23.0,0.0,51
37000,38,193,0.3,0.2,0.1,7.8,0.0,59
37000,13,175,40.4,0.2,0.1,18.4,0.2,26
37000,16,175,41.7,0.0,0.0,22.3,0.0,31
37000,5,127,27.8,20.0,0.0,16.1,19.7,6
37000,37,93,39.7,1.9,1.7,20.2,1.9,31
38000,38,322,0.3,0.1,0.0,11.2,0.0,98
38000,1,231,40.7,0.0,0.1,23.0,0.0,40
38000,13,194,39.9,0.0,0.4,18.6,0.0,33
38000,16,151,41.8,0.0,0.1,22.1,0.0,25
38000,5,73,28.4,19.8,0.0,15.7,19.8,5
38000,37,68,40.7,1.7,0.8,20.5,1.7,17
39000,1,238,41.2,0.0,0.0,22.6,0.0,44
39000,16,217,42.0,0.0,0.0,22.0,0.0,29
39000,13,206,40.3,0.0,0.2,18.5,0.0,30
39000,38,161,0.1,0.3,0.0,8.6,0.0,47
39000,37,80,39.0,1.3,1.2,21.4,1.3,27
39000,5,66,28.3,19.7,0.0,15.7,19.7,3
40000,1,284,41.1,0.0,0.0,22.0,0.0,50
40000,16,198,42.0,0.0,0.1,21.9,0.0,25
40000,13,182,40.5,0.0,0.0,18.6,0.0,27
40000,38,135,0.0,0.1,0.0,7.2,0.0,38
40000,5,77,27.6,19.6,0.0,16.6,19.6,6
40000,37,74,39.1,1.9,0.7,21.2,1.8,25
41000,38,300,0.2,0.2,0.0,9.5,0.0,76
41000,1,223,40.5,0.0,0.0,23.3,0.0,26
41000,16,187,41.7,0.0,0.0,22.3,0.0,24
41000,13,146,40.5,0.1,0.1,18.4,0.1,25
41000,5,105,28.1,19.7,0.0,16.1,19.7,4
41000,37,72,40.4,1.4,0.8,21.4,1.4,11
42000,1,324,41.1,0.0,0.0,22.8,0.0,33
42000,16,205,42.1,0.0,0.1,21.8,0.0,23
42000,38,188,0.2,0.3,0.0,10.0,0.0,76
42000,13,139,40.1,0.0,0.2,18.6,0.0,22
42000,5,68,27.8,20.0,0.0,16.1,19.9,3
42000,37,64,40.3,0.9,1.5,21.3,0.9,11
43000,16,220,42.3,0.0,0.0,21.7,0.0,25
43000,38,184,0.0,0.2,0.0,7.2,0.0,60
43000,13,165,40.2,0.0,0.5,17.9,0.0,29
43000,1,155,40.5,0.0,0.2,23.2,0.0,26
43000,37,76,40.7,1.1,1.3,20.9,1.1,17
43000,5,63,27.3,19.5,0.0,16.5,18.9,5
44000,38,242,0.0,0.2,0.0,11.2,0.0,59
44000,13,207,39.9,0.2,0.4,18.6,0.1,26
44000,16,201,42.2,0.0,0.0,21.8,0.0,32
44000,1,130,41.0,0.0,0.1,22.5,0.0,21
44000,37,82,40.5,1.1,1.1,21.0,1.1,17
44000,5,45,28.1,19.5,0.0,15.9,19.5,3
45000,16,211,41.9,0.0,0.2,21.9,0.0,27
45000,13,167,40.2,0.2,0.0,18.5,0.2,21
45000,1,145,40.8,0.0,0.1,22.8,0.0,23
45000,38,125,0.0,0.1,0.1,10.5,0.0,38
45000,37,88,39.3,0.7,1.7,21.6,0.7,23
45000,5,77,27.7,20.0,0.0,16.2,19.8,4
46000,16,182,42.2,0.0,0.1,21.7,0.0,24
46000,38,154,0.1,0.4,0.1,12.9,0.0,61
46000,13,148,39.9,0.1,0.3,18.7,0.1,19
46000,1,141,40.5,0.0,0.0,23.2,0.0,19
46000,37,101,39.2,1.3,1.4,21.5,1.3,20
46000,5,101,28.0,19.9,0.0,15.9,19.8,3
47000,16,239,42.4,0.0,0.0,21.6,0.0,26
47000,38,174,0.2,0.3,0.1,9.8,0.0,45
47000,1,152,40.9,0.0,0.0,22.7,0.0,30
47000,13,125,40.2,0.2,0.4,18.9,0.2,21
47000,37,125,39.6,1.9,1.6,20.5,1.7,30
47000,47,124,41.4,0.0,0.4,22.1,0.0,17
47000,5,45,26.8,20.8,0.0,16.4,19.4,2
48000,38,330,0.1,0.3,0.0,13.3,0.0,113
48000,37,160,40.7,2.1,1.6,19.5,2.1,30
48000,1,158,39.9,0.0,0.2,23.3,0.0,25
48000,16,139,42.6,0.0,0.3,21.2,0.0,24
48000,13,105,40.1,0.4,0.2,18.5,0.3,20
48000,5,62,28.1,20.1,0.0,15.8,20.0,3
48000,47,62,42.3,0.0,0.0,21.6,0.0,11
49000,38,327,0.3,0.2,0.1,8.5,0.0,68
49000,16,167,42.9,0.0,0.1,21.0,0.0,23
49000,37,162,40.2,2.2,2.2,19.3,2.2,31
49000,1,156,40.6,0.0,0.0,23.3,0.0,23
49000,13,113,39.9,0.3,0.0,19.1,0.0,22
49000,47,106,40.9,0.0,0.0,23.0,0.0,12
49000,5,65,28.0,19.9,0.0,16.1,19.9,2
50000,37,183,40.3,2.1,2.1,19.1,2.1,45
50000,1,172,40.8,0.0,0.0,23.0,0.0,37
50000,47,169,40.0,0.0,0.2,23.7,0.0,20
50000,16,161,42.4,0.0,0.0,21.6,0.0,23
50000,13,113,40.0,0.3,0.5,18.2,0.2,25
50000,38,73,0.8,0.0,0.0,8.1,0.0,32
50000,5,24,27.0,20.3,0.0,16.8,19.2,3
51000,37,205,40.6,2.2,1.5,19.7,2.2,39
51000,16,163,42.4,0.0,0.0,21.6,0.0,20
51000,47,161,40.2,0.0,0.2,23.6,0.0,18
51000,1,161,40.3,0.0,0.3,22.7,0.0,35
51000,38,160,0.0,0.1,0.0,9.4,0.0,48
51000,13,82,40.2,0.0,0.4,18.8,0.0,10
51000,5,30,28.5,19.4,0.0,15.7,19.4,2
52000,37,235,40.0,2.0,1.7,20.0,2.0,49
52000,1,179,39.9,0.0,0.8,22.8,0.0,45
52000,16,176,42.2,0.0,0.0,21.8,0.0,30
52000,47,143,40.7,0.0,0.1,23.1,0.0,15
52000,13,92,38.9,0.0,1.1,19.0,0.0,17
52000,38,62,0.0,0.3,0.0,7.5,0.0,12
53000,16,229,40.6,0.0,0.0,23.3,0.0,30
53000,37,204,38.8,2.2,1.8,20.5,2.1,58
53000,1,183,39.3,0.0,0.1,23.5,0.0,40
53000,47,128,39.5,0.0,0.1,24.1,0.0,18
53000,13,107,39.5,0.2,0.6,18.8,0.2,28
53000,38,13,0.0,0.0,0.0,3.0,0.0,3
54000,16,244,41.7,0.0,0.0,22.3,0.0,49
54000,1,196,38.1,0.0,0.1,23.1,0.0,44
54000,37,187,35.4,2.7,0.9,21.3,2.1,52
54000,13,119,38.2,0.0,0.5,19.7,0.0,29
54000,47,115,40.2,0.0,0.0,23.8,0.0,21
54000,38,36,0.0,0.6,0.0,5.5,0.0,10
55000,37,345,28.9,2.7,1.4,20.9,2.2,122
55000,16,186,41.4,0.0,0.1,22.5,0.0,35
55000,1,172,36.4,0.0,0.7,21.9,0.0,36
55000,47,157,39.4,0.0,0.1,24.3,0.0,17
55000,13,72,37.7,0.0,0.6,20.3,0.0,22
55000,38,47,0.0,0.1,0.0,7.5,0.0,12
56000,37,265,30.8,2.3,0.8,18.5,2.2,96
56000,16,198,42.6,0.0,0.0,21.3,0.0,39
56000,47,170,39.9,0.2,0.0,23.8,0.2,25
56000,13,110,35.7,0.3,2.4,19.8,0.0,29
56000,1,101,38.8,0.0,0.1,24.2,0.0,29
56000,38,8,0.0,0.5,0.0,5.8,0.0,3
57000,37,319,29.5,3.2,0.4,17.2,3.1,99
57000,47,192,35.8,0.0,0.2,27.8,0.0,31
57000,13,104,37.3,0.0,1.7,19.5,0.0,25
57000,16,83,42.6,0.0,0.0,21.4,0.0,14
57000,1,46,39.3,0.0,0.0,24.1,0.0,14
57000,38,19,0.0,1.6,0.0,7.7,0.0,5
58000,37,345,28.0,3.4,0.4,16.8,3.3,84
58000,47,195,34.5,0.0,0.1,28.9,0.0,39
58000,16,95,43.0,0.0,0.0,21.0,0.0,17
58000,13,52,39.2,0.0,1.5,18.9,0.0,11
58000,38,40,0.0,0.8,0.0,3.8,0.0,5
59000,37,455,29.5,6.2,0.5,16.2,5.8,115
59000,47,108,39.7,0.0,0.0,24.0,0.0,22
59000,16,52,41.8,0.0,0.0,22.2,0.0,12
59000,38,19,0.2,0.2,0.0,3.8,0.0,5
59000,13,5,40.0,0.0,1.0,19.6,0.0,2
60000,47,374,35.3,0.0,0.1,28.1,0.0,57
60000,37,308,28.9,3.2,0.7,17.2,3.1,69
60000,59,83,26.7,0.0,0.5,18.7,0.0,26
60000,16,45,42.5,0.0,0.1,21.4,0.0,8
61000,59,465,19.7,0.0,1.4,19.0,0.0,129
61000,37,357,29.9,2.6,1.3,15.5,2.6,80
61000,47,71,35.4,0.0,0.0,27.6,0.0,16
61000,16,39,42.6,0.0,0.0,21.4,0.0,14
62000,59,569,21.6,0.0,0.9,18.5,0.0,166
62000,37,184,27.9,5.2,1.0,15.8,5.0,46
62000,63,181,22.5,4.8,1.3,12.6,4.8,47
62000,47,11,38.0,0.0,0.0,26.0,0.0,2
62000,16,6,45.8,0.0,0.0,18.2,0.0,2
63000,59,556,22.7,0.0,0.7,18.3,0.0,166
63000,37,441,26.8,3.4,1.4,17.4,3.2,120
63000,63,38,24.6,5.3,1.2,13.6,5.3,18
63000,47,24,39.6,0.0,0.0,24.4,0.0,8
63000,16,12,45.6,0.0,0.0,18.4,0.0,3
64000,59,522,28.3,0.0,0.6,19.8,0.0,159
64000,37,101,35.1,0.1,3.2,11.9,0.1,15
64000,63,92,37.8,0.3,0.2,23.6,0.3,25
64000,47,46,39.7,0.0,0.0,24.3,0.0,10
64000,16,39,44.7,0.0,0.7,18.6,0.0,13
65000,59,451,29.4,0.0,0.8,20.2,0.0,121
65000,63,112,35.9,0.8,0.7,23.5,0.7,32
65000,47,103,38.3,0.0,0.0,25.3,0.0,17
65000,37,102,35.5,0.0,3.1,12.2,0.0,12
65000,68,63,30.5,16.4,0.0,17.0,16.4,3
65000,16,10,42.4,0.0,0.0,21.6,0.0,3
66000,59,482,29.9,0.0,0.2,18.1,0.0,89
66000,63,116,36.4,1.7,0.2,21.9,1.7,35
66000,37,101,34.7,0.0,2.8,12.4,0.0,12
66000,68,56,31.4,15.8,0.0,16.1,15.8,7
66000,47,51,37.5,0.0,1.3,24.7,0.0,16
67000,59,620,20.1,0.0,0.1,14.9,0.0,148
67000,37,125,30.3,0.5,2.8,14.2,0.3,29
67000,63,80,34.8,1.4,2.0,23.7,1.4,27
67000,68,68,35.4,10.8,0.0,17.6,10.8,15
67000,47,39,37.3,0.0,0.0,26.7,0.0,8
68000,59,640,27.5,0.0,0.3,18.1,0.0,150
68000,63,126,30.9,5.7,0.1,20.3,5.3,44
68000,37,73,35.7,0.7,2.9,13.5,0.7,13
68000,68,50,30.6,16.5,0.0,16.9,16.5,3
68000,72,34,35.0,4.8,0.0,24.1,4.8,9
68000,74,24,31.8,0.0,0.0,25.7,0.0,8
68000,47,7,36.1,0.0,0.0,27.9,0.0,2
69000,59,696,27.2,0.0,0.2,18.1,0.0,124
69000,63,68,33.8,3.8,0.0,21.7,3.6,23
69000,37,60,34.3,1.5,2.8,12.8,1.5,13
69000,68,58,30.0,16.7,0.0,17.1,16.0,6
69000,72,34,35.6,4.0,0.0,24.5,4.0,16
69000,74,20,28.9,0.0,0.1,27.4,0.0,11
70000,59,614,27.0,0.0,0.5,18.9,0.0,120
70000,63,78,34.6,2.7,0.3,23.2,2.7,14
70000,37,57,34.9,0.2,2.9,12.0,0.2,5
70000,72,50,34.6,3.4,0.0,25.6,3.3,10
70000,68,29,30.0,17.0,0.0,17.0,17.0,1
70000,78,16,0.0,0.0,0.0,1.2,0.0,2
70000,74,10,34.4,0.0,0.2,23.9,0.0,7
71000,59,531,29.0,0.0,0.3,20.1,0.0,133
71000,79,138,36.4,0.0,1.3,25.7,0.0,37
71000,63,104,32.0,4.1,0.2,22.3,4.0,25
71000,72,83,35.1,3.4,0.0,25.6,3.4,24
71000,68,51,30.1,16.6,0.0,16.7,16.6,5
71000,37,36,35.5,0.0,2.9,11.7,0.0,5
71000,74,20,29.6,0.0,0.0,25.2,0.0,5
71000,78,14,0.0,0.0,0.0,1.7,0.0,2
72000,79,377,37.9,0.0,1.4,23.4,0.0,89
72000,59,375,22.4,0.0,0.2,19.8,0.0,107
72000,63,101,31.9,3.7,0.3,22.5,3.7,23
72000,68,84,30.3,17.9,0.0,15.9,17.8,3
72000,72,29,37.1,7.4,0.0,19.4,7.4,3
72000,78,11,0.0,0.0,0.0,1.5,0.0,2
72000,74,6,29.3,0.0,0.0,27.0,0.0,3
73000,59,407,30.5,0.0,0.2,19.2,0.0,95
73000,79,320,38.0,0.0,2.0,23.5,0.0,63
73000,72,90,38.3,7.5,0.0,18.2,7.4,27
73000,63,76,30.6,5.0,0.0,22.4,5.0,13
73000,68,31,31.1,17.4,0.0,15.5,17.4,3
73000,78,8,0.0,0.0,0.0,1.0,0.0,1
74000,79,292,37.3,0.0,2.0,22.8,0.0,83
74000,59,267,28.8,0.0,0.2,17.1,0.0,59
74000,72,113,36.3,7.8,0.0,19.9,7.6,28
74000,63,78,37.3,4.1,0.0,21.7,3.4,23
74000,68,33,31.5,16.5,0.1,15.5,16.5,4
74000,78,9,0.7,0.0,0.0,1.4,0.0,2
75000,59,432,34.0,0.0,0.1,19.6,0.0,83
75000,79,305,38.1,0.0,1.6,23.3,0.0,81
75000,63,70,37.8,4.5,0.1,20.8,4.3,22
75000,72,53,36.5,7.8,0.0,19.7,7.7,8
75000,68,26,30.0,18.0,0.0,16.0,18.0,1
76000,59,568,28.2,0.0,0.5,19.3,0.0,135
76000,79,211,38.1,0.0,1.5,23.3,0.0,46
76000,72,87,37.3,8.3,0.0,18.3,8.2,19
76000,63,54,36.2,4.6,0.3,21.0,4.6,17
76000,68,18,29.1,18.8,0.0,16.1,17.0,3
77000,59,601,31.6,0.0,0.1,22.2,0.0,141
77000,79,198,36.8,0.0,2.2,23.2,0.0,50
77000,72,85,35.9,8.3,0.0,19.9,8.0,18
77000,86,82,0.0,0.0,0.6,6.1,0.0,16
77000,63,42,37.0,5.8,0.0,20.6,5.7,9
77000,68,13,30.0,18.0,0.0,16.0,18.0,1
78000,59,471,32.6,0.0,0.0,22.9,0.0,90
78000,86,182,0.5,0.0,0.2,6.0,0.0,47
78000,79,136,36.4,0.0,2.3,24.9,0.0,38
78000,72,103,36.0,8.2,0.1,19.7,7.5,22
78000,63,92,37.9,4.2,0.1,20.9,4.2,22
78000,68,41,30.0,18.0,0.0,16.0,18.0,1
79000,59,453,31.9,0.0,0.2,22.4,0.0,95
79000,79,187,37.4,0.0,3.1,23.0,0.0,35
79000,86,117,0.6,0.0,0.0,8.9,0.0,40
79000,72,57,36.6,8.3,0.2,18.9,8.3,12
79000,63,54,37.9,1.2,0.0,23.9,1.2,13
79000,68,46,30.3,17.7,0.0,16.0,17.7,2
80000,59,518,32.3,0.0,0.1,21.5,0.0,118
80000,79,198,37.3,0.0,2.6,23.1,0.0,38
80000,63,62,38.1,1.0,0.2,22.9,1.0,11
80000,72,57,35.7,8.5,0.4,19.3,8.4,12
80000,68,29,30.0,18.0,0.0,16.0,18.0,1
80000,86,24,3.7,0.0,0.0,8.5,0.0,10
81000,59,402,32.3,0.0,0.1,23.0,0.0,103
81000,86,188,0.7,0.0,0.0,8.0,0.0,48
81000,79,177,36.6,0.0,3.3,23.3,0.0,46
81000,63,68,37.9,1.2,0.5,22.9,1.2,13
81000,72,52,36.6,8.1,0.1,19.2,7.9,10
81000,68,34,31.7,16.5,0.0,15.8,16.3,3
82000,59,433,30.3,0.0,0.1,22.3,0.0,104
82000,79,193,32.9,0.0,4.0,24.0,0.0,57
82000,63,55,38.3,1.3,0.0,22.8,1.3,14
82000,86,51,0.0,0.0,0.0,8.6,0.0,13
82000,72,40,35.8,9.2,0.0,19.0,9.2,5
82000,68,14,30.0,18.0,0.0,16.0,18.0,1
83000,59,291,32.5,0.0,0.3,22.1,0.0,69
83000,79,160,35.4,0.0,4.2,21.7,0.0,51
83000,63,83,37.9,1.1,0.2,22.7,1.1,16
83000,68,34,30.9,17.1,0.0,16.0,17.1,3
83000,99,22,34.1,7.1,0.0,22.8,7.1,8
83000,72,10,36.0,10.0,0.0,18.0,10.0,1
84000,79,331,35.4,0.0,2.4,24.3,0.0,88
84000,59,313,29.5,0.0,0.3,21.7,0.0,83
84000,63,85,38.2,1.0,0.1,22.4,1.0,16
84000,68,41,30.3,17.6,0.0,15.9,17.6,2
84000,72,19,35.5,10.5,0.0,18.1,9.7,3
84000,99,10,36.0,7.0,0.0,21.0,7.0,1
85000,79,401,33.9,0.0,2.2,23.9,0.0,120
85000,59,260,31.5,0.0,0.0,22.2,0.0,53
85000,100,119,29.5,0.0,0.2,18.2,0.0,22
85000,63,89,37.4,1.1,0.5,22.8,1.1,16
85000,68,31,30.3,17.9,0.0,15.7,17.9,2
85000,72,22,35.0,10.0,0.0,19.0,9.8,3
85000,99,6,36.0,7.0,0.0,21.0,7.0,1
86000,79,292,36.6,0.7,0.6,25.7,0.7,77
86000,59,196,34.9,0.0,0.2,23.3,0.0,40
86000,63,109,36.6,1.5,0.8,22.7,1.5,29
86000,100,96,36.7,0.0,0.3,16.8,0.0,19
86000,72,30,36.1,9.6,0.0,18.3,9.5,4
86000,68,15,30.0,18.0,0.0,16.0,18.0,1
86000,98,10,34.8,10.3,0.0,17.7,9.4,2
87000,79,338,27.1,1.4,0.3,20.7,1.4,78
87000,59,254,35.4,0.0,0.0,23.7,0.0,41
87000,63,163,35.9,1.5,1.4,23.0,1.4,38
87000,100,78,35.2,0.0,0.0,17.2,0.0,16
87000,72,27,35.3,11.3,0.0,17.4,11.3,5
87000,98,7,36.0,10.0,0.0,18.0,10.0,1
88000,79,281,35.5,0.3,0.3,27.5,0.2,73
88000,59,262,35.0,0.0,0.0,23.6,0.0,40
88000,63,148,35.7,1.4,1.7,22.7,1.3,37
88000,100,50,35.2,0.0,0.1,17.3,0.0,11
88000,99,37,35.2,3.7,0.0,25.1,3.6,12
88000,98,20,34.8,10.2,0.1,17.9,9.6,5
88000,72,19,35.6,11.0,0.0,17.4,10.3,10
89000,79,290,35.3,0.2,0.3,27.6,0.1,67
89000,59,268,33.6,0.0,0.0,23.4,0.0,58
89000,63,117,35.6,2.0,1.3,22.5,1.8,26
89000,100,74,33.5,0.0,0.0,16.0,0.0,18
89000,99,47,34.5,3.1,0.1,26.3,3.1,16
89000,72,24,34.4,13.2,0.1,16.3,13.2,5
89000,98,12,35.9,10.1,0.0,18.0,10.1,2
90000,79,352,34.1,0.7,0.3,27.2,0.5,82
90000,59,343,30.6,0.0,0.2,21.4,0.0,89
90000,63,139,35.3,1.5,1.6,22.3,1.4,33
90000,99,49,34.2,3.1,0.0,26.7,3.1,13
90000,72,17,34.2,12.5,0.4,16.9,12.5,4
90000,98,7,35.9,10.1,0.0,18.0,10.1,2
90000,102,6,33.8,0.0,4.5,23.0,0.0,4
91000,59,393,29.4,0.0,0.1,22.6,0.0,109
91000,79,351,33.6,0.2,0.3,27.6,0.2,78
91000,63,113,34.0,2.0,2.3,22.9,2.0,47
91000,99,46,34.0,3.2,0.0,26.8,3.2,7
91000,72,35,35.1,10.1,0.9,17.4,10.1,10
92000,79,378,30.9,0.4,0.5,26.6,0.3,99
92000,59,370,29.1,0.0,0.2,22.3,0.0,82
92000,63,105,33.8,2.0,1.9,23.5,1.8,37
92000,99,45,31.1,3.7,0.2,29.0,3.6,12
92000,72,40,33.8,11.2,0.5,18.5,11.2,9
93000,79,418,34.6,0.2,0.5,28.6,0.2,97
93000,59,328,31.0,0.0,0.1,22.9,0.0,83
93000,63,88,34.9,1.6,1.1,23.4,1.6,32
93000,72,63,33.6,12.3,0.7,17.4,12.2,15
93000,99,29,31.2,6.6,0.0,26.2,6.0,11
94000,79,384,35.5,0.4,0.3,27.8,0.3,89
94000,59,301,30.2,0.0,0.1,22.7,0.0,85
94000,63,113,35.4,1.7,0.3,23.6,1.6,29
94000,99,42,33.8,5.5,0.1,24.6,5.1,14
94000,72,40,33.9,12.6,0.2,17.2,12.5,7
95000,79,408,34.4,0.1,0.5,28.4,0.1,105
95000,59,354,31.0,0.1,0.0,22.5,0.0,90
95000,63,105,34.5,1.3,0.6,24.0,1.3,37
95000,99,53,32.7,3.2,0.0,28.1,3.1,16
