step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
17000,4,186,29.2,0.0,0.3,21.9,0.0,41
17000,8,177,36.3,1.0,0.3,24.2,0.5,60
17000,7,38,27.4,18.8,0.0,17.8,17.9,5
18000,13,430,38.4,3.1,0.3,22.0,2.7,22
18000,8,166,39.0,0.4,0.0,22.0,0.4,43
18000,4,163,32.0,0.0,0.3,22.4,0.0,30
18000,7,48,27.5,18.6,0.0,17.9,18.6,2
19000,13,351,39.0,2.7,0.3,21.7,2.5,21
19000,4,203,31.3,0.0,0.4,21.6,0.0,56
19000,8,157,39.3,0.6,0.1,22.6,0.6,45
19000,7,87,26.9,19.0,0.0,18.1,18.6,3
20000,13,374,38.9,2.6,0.1,22.2,2.4,21
20000,4,141,29.9,0.0,0.0,20.9,0.0,37
20000,8,133,39.1,0.1,0.4,22.9,0.1,28
20000,7,79,28.1,18.2,0.0,17.7,17.7,7
21000,13,395,38.4,2.9,0.7,21.5,2.4,27
21000,8,157,39.0,0.3,0.3,23.2,0.1,44
21000,4,104,28.6,0.0,0.0,18.5,0.0,24
21000,7,62,27.8,18.4,0.0,17.8,18.4,3
22000,13,363,39.0,3.0,0.4,21.4,2.8,14
22000,8,145,38.9,0.2,0.1,24.0,0.2,39
22000,4,123,26.9,0.2,0.0,19.2,0.1,22
22000,7,76,27.8,18.4,0.0,17.9,18.4,4
22000,17,29,32.1,0.0,0.0,23.0,0.0,7
23000,13,319,38.6,2.7,0.8,21.6,2.4,21
23000,8,172,38.8,0.2,0.2,23.7,0.2,33
23000,4,124,26.0,0.0,0.0,19.9,0.0,22
23000,7,94,27.4,19.0,0.0,17.6,18.4,5
23000,17,48,29.5,1.6,0.0,24.5,0.8,20
24000,13,431,38.3,3.2,0.7,21.7,2.4,35
24000,8,169,38.6,0.6,0.2,23.2,0.3,45
24000,4,87,28.6,0.0,0.0,18.9,0.0,15
24000,7,75,27.6,18.5,0.0,17.9,18.5,3
24000,17,44,33.0,0.4,0.0,22.2,0.4,15
24000,19,35,40.5,0.0,0.0,20.4,0.0,5
24000,21,11,39.0,0.0,0.0,17.6,0.0,3
25000,13,373,37.8,3.0,0.9,22.2,2.4,32
25000,8,212,38.8,0.5,0.2,23.0,0.2,61
25000,17,85,31.0,0.2,0.1,21.5,0.2,36
25000,7,80,27.7,18.6,0.1,17.7,18.6,3
25000,4,78,28.1,0.0,0.1,19.3,0.0,15
25000,19,34,41.4,0.0,0.0,19.3,0.0,8
25000,21,7,39.3,1.4,0.0,14.6,1.4,3
25000,23,7,28.4,0.1,0.0,26.0,0.1,4
26000,13,356,38.5,2.7,0.7,22.1,2.3,18
26000,8,191,38.8,0.1,0.4,23.2,0.1,64
26000,17,134,29.3,0.3,0.1,19.0,0.3,56
26000,24,103,37.9,0.6,0.1,20.3,0.5,31
26000,4,78,28.6,0.0,0.0,19.9,0.0,19
26000,7,55,27.5,19.0,0.0,17.5,19.0,3
26000,19,27,37.4,0.0,0.9,20.7,0.0,7
27000,13,357,37.8,2.7,0.7,22.3,2.3,30
27000,8,159,39.7,0.1,0.5,21.7,0.1,46
27000,17,156,28.8,0.6,0.0,18.9,0.2,60
27000,24,123,37.7,0.7,0.3,20.3,0.4,31
27000,7,73,27.7,18.6,0.0,17.8,18.6,3
27000,4,42,31.1,0.0,0.0,21.8,0.0,7
27000,19,31,39.4,0.0,0.0,19.7,0.0,11
28000,13,259,36.9,3.3,0.6,23.0,2.5,23
28000,8,202,39.5,0.1,0.7,21.8,0.1,65
28000,7,160,27.4,18.8,0.0,17.9,18.3,7
28000,17,145,28.8,0.6,0.0,18.8,0.5,52
28000,24,75,38.4,0.1,0.1,20.9,0.1,27
28000,4,37,31.7,0.0,0.0,21.6,0.0,10
28000,19,23,40.1,0.0,0.4,20.5,0.0,4
29000,13,269,37.8,2.4,0.6,22.9,2.1,19
29000,8,254,40.2,0.1,0.6,21.3,0.1,80
29000,7,137,27.7,18.4,0.0,17.9,18.2,8
29000,17,105,29.6,1.2,0.0,17.7,0.7,48
29000,24,59,38.5,0.2,0.0,20.2,0.2,15
29000,4,47,36.4,0.4,0.0,19.3,0.4,10
29000,19,35,40.3,0.0,0.0,20.7,0.0,5
30000,13,274,37.2,2.5,0.7,23.5,2.1,20
30000,8,262,40.1,0.2,0.5,21.2,0.1,93
30000,17,159,29.7,0.8,0.0,16.5,0.5,57
30000,7,137,27.7,18.6,0.0,17.7,18.2,8
30000,4,48,32.8,0.4,0.3,20.0,0.2,12
30000,24,43,39.0,0.3,0.0,20.3,0.3,14
30000,19,22,42.1,0.2,0.0,18.7,0.2,7
31000,13,316,37.5,2.2,1.4,22.9,1.9,36
31000,8,297,39.6,0.1,0.3,22.1,0.1,95
31000,7,129,28.0,18.3,0.0,17.7,18.3,6
31000,17,99,33.0,0.3,0.0,25.9,0.2,30
31000,4,21,38.2,0.0,0.0,17.0,0.0,5
31000,24,19,38.6,0.0,0.0,20.8,0.0,4
32000,8,332,39.7,0.1,0.2,22.3,0.1,103
32000,13,256,37.7,2.1,0.6,23.4,1.8,19
32000,17,151,30.9,1.1,0.0,18.5,0.7,64
32000,7,147,27.4,18.7,0.0,17.9,18.7,3
32000,4,46,32.2,0.0,0.0,18.1,0.0,13
32000,24,13,39.0,1.0,0.0,20.3,0.7,6
33000,8,272,39.1,0.5,0.1,23.2,0.2,58
33000,13,241,36.2,2.4,2.1,23.0,1.9,29
33000,17,191,29.9,0.6,0.0,16.4,0.5,72
33000,7,130,27.8,18.4,0.0,17.8,18.3,7
33000,4,43,28.7,0.0,0.3,18.1,0.0,7
33000,24,16,38.2,0.0,0.5,19.9,0.0,5
34000,13,314,36.5,2.1,1.2,23.4,1.7,29
34000,8,230,40.3,0.2,0.5,21.9,0.2,67
34000,17,144,32.2,0.5,0.1,17.3,0.4,53
34000,7,97,27.3,18.8,0.0,17.8,18.4,5
34000,24,57,38.4,0.0,0.0,20.6,0.0,9
34000,4,42,29.2,0.0,0.4,20.0,0.0,8
35000,13,427,39.3,1.3,0.9,22.2,1.1,23
35000,8,267,39.6,0.1,0.2,23.1,0.1,73
35000,7,77,27.3,18.9,0.0,17.8,18.9,2
35000,24,68,38.8,0.3,0.0,19.6,0.2,13
35000,17,50,41.1,0.2,0.0,21.9,0.1,20
36000,13,433,38.0,1.4,1.1,22.2,1.3,34
36000,8,287,39.5,0.2,0.3,23.2,0.2,77
36000,17,90,41.3,0.3,0.0,22.2,0.1,26
36000,7,54,28.6,17.6,0.2,17.6,17.6,5
36000,24,48,37.8,0.4,0.1,20.6,0.4,17
37000,13,388,38.8,1.6,0.9,22.1,1.4,24
37000,8,308,38.8,0.2,0.3,23.4,0.1,86
37000,17,96,40.6,0.2,0.0,23.2,0.2,23
37000,7,65,27.0,19.0,0.0,18.0,19.0,1
37000,24,12,37.8,0.0,0.6,19.7,0.0,5
38000,13,393,38.7,1.4,1.1,22.0,1.2,25
38000,8,284,38.8,0.1,0.5,23.8,0.0,76
38000,17,103,41.1,0.2,0.0,22.2,0.2,29
38000,7,77,27.0,19.0,0.0,18.0,19.0,1
38000,24,7,38.4,0.0,0.0,21.1,0.0,4
39000,13,401,38.6,1.4,1.1,22.5,1.3,21
39000,8,277,38.6,0.1,0.0,24.0,0.1,73
39000,17,112,41.5,0.1,0.0,22.0,0.1,28
39000,7,85,28.3,18.2,0.0,17.5,18.2,4
40000,13,408,38.7,1.3,0.9,22.7,1.2,34
40000,8,281,39.0,0.0,0.0,23.9,0.0,67
40000,17,107,40.6,0.4,0.0,21.9,0.3,41
40000,7,65,28.6,18.2,0.0,17.3,18.2,6
41000,13,406,39.0,1.2,1.1,22.3,1.1,32
41000,8,286,38.8,0.0,0.1,24.0,0.0,70
41000,17,117,40.8,1.0,0.0,21.9,0.4,38
41000,7,104,27.3,18.6,0.0,18.1,18.3,5
42000,13,387,38.3,1.6,0.8,22.1,1.4,30
42000,8,299,38.6,0.0,0.1,23.8,0.0,77
42000,17,189,41.3,0.7,0.0,21.7,0.4,51
42000,7,53,27.0,19.0,0.0,18.0,19.0,1
43000,13,401,39.2,1.5,0.7,22.4,1.3,23
43000,8,240,39.1,0.1,0.1,23.4,0.1,59
43000,17,151,41.3,0.4,0.0,21.8,0.4,42
43000,7,95,27.2,18.8,0.0,18.0,18.8,2
44000,13,394,39.1,1.5,0.8,22.4,1.4,19
44000,8,301,38.5,0.1,0.2,23.3,0.1,62
44000,17,160,41.5,0.2,0.0,22.0,0.2,39
44000,7,59,27.0,19.0,0.0,18.0,19.0,1
45000,13,380,38.7,1.5,0.7,22.6,1.4,23
45000,8,226,38.7,0.0,0.1,23.7,0.0,49
45000,17,196,41.0,0.4,0.0,21.8,0.1,40
45000,7,97,27.4,18.8,0.0,17.7,18.5,4
46000,17,356,40.6,0.2,0.0,21.6,0.2,98
46000,13,202,38.8,2.0,0.5,22.0,1.6,15
46000,7,199,27.7,18.4,0.0,17.9,18.4,9
46000,8,162,39.1,0.0,0.1,22.1,0.0,50
47000,17,537,40.4,0.2,0.0,22.5,0.2,133
47000,13,196,38.7,1.8,0.8,22.3,1.6,15
47000,7,139,27.7,18.5,0.0,17.8,18.5,5
47000,8,38,39.4,0.0,0.0,19.9,0.0,11
48000,17,578,39.6,0.3,0.0,23.0,0.2,137
48000,13,191,38.0,1.4,1.0,22.3,1.4,17
48000,7,124,28.7,17.4,0.0,17.9,17.4,8
48000,8,15,38.8,0.0,0.0,19.4,0.0,5
49000,17,584,39.9,0.3,0.0,23.1,0.2,130
49000,13,202,39.0,1.1,0.6,23.0,1.1,16
49000,7,107,27.4,18.6,0.0,18.0,18.6,3
49000,8,28,39.0,0.0,0.0,19.9,0.0,11
50000,17,548,39.8,0.2,0.0,23.6,0.1,116
50000,13,205,38.9,1.6,0.6,22.0,1.6,14
50000,7,80,27.1,18.8,0.0,18.1,18.8,2
50000,8,29,39.7,0.0,0.0,20.4,0.0,10
51000,17,521,40.2,0.1,0.0,23.2,0.1,108
51000,13,179,38.3,1.8,0.8,21.9,1.6,16
51000,7,136,27.4,18.8,0.0,17.9,18.8,3
51000,8,39,39.8,0.0,0.0,20.3,0.0,9
52000,17,535,40.1,0.2,0.0,23.1,0.2,112
52000,7,179,27.3,18.8,0.0,17.9,18.6,6
52000,13,117,36.4,1.5,0.9,22.0,1.5,11
52000,8,35,38.9,0.0,0.0,20.9,0.0,10
53000,17,484,40.3,0.3,0.0,22.6,0.2,107
53000,13,163,37.7,1.0,1.1,22.1,1.0,18
53000,7,159,27.8,18.3,0.0,17.8,18.1,8
53000,8,35,38.4,0.0,0.0,21.2,0.0,7
54000,17,502,40.3,0.2,0.0,22.8,0.1,103
54000,13,164,38.7,1.1,1.0,22.9,0.7,13
54000,7,96,28.4,17.8,0.0,17.8,17.5,10
54000,36,43,39.3,0.0,0.0,20.9,0.0,12
54000,8,41,38.1,0.0,0.0,21.5,0.0,10
55000,17,443,40.2,0.2,0.0,22.7,0.2,98
55000,13,187,39.0,0.8,0.9,23.1,0.7,13
55000,7,99,28.3,18.1,0.0,17.6,18.1,6
55000,8,52,39.4,0.0,0.0,21.2,0.0,15
55000,36,28,39.8,0.0,0.0,19.8,0.0,12
56000,17,493,40.2,0.4,0.0,22.6,0.3,117
56000,13,171,39.5,0.7,0.8,22.7,0.7,15
56000,7,80,27.6,18.3,0.0,18.1,18.3,2
56000,8,48,39.4,0.0,0.0,20.5,0.0,15
56000,36,20,40.1,0.0,0.0,21.1,0.0,6
57000,17,441,40.2,0.3,0.0,22.6,0.2,114
57000,13,231,38.5,1.2,1.0,22.8,0.9,19
57000,37,103,38.7,0.5,0.0,19.7,0.3,22
57000,7,103,27.3,18.8,0.0,17.9,18.8,2
57000,8,32,38.9,0.0,0.0,21.2,0.0,11
57000,36,8,39.2,0.0,0.0,20.9,0.0,3
58000,17,422,40.7,0.3,0.0,21.4,0.2,113
58000,13,273,39.2,1.1,0.8,22.6,0.8,22
58000,37,120,38.4,0.7,0.0,19.9,0.2,34
58000,7,73,27.5,18.5,0.0,18.1,18.5,3
58000,8,23,40.0,0.0,0.0,20.7,0.0,8
58000,36,9,39.4,0.0,0.0,18.0,0.0,6
59000,17,430,40.7,0.3,0.0,22.1,0.2,115
59000,13,250,39.4,0.9,0.3,22.6,0.9,21
59000,37,117,37.1,0.9,0.0,20.4,0.4,41
59000,7,58,27.4,18.8,0.0,17.9,18.8,2
59000,8,25,38.5,0.0,0.0,21.2,0.0,11
60000,17,440,40.9,0.1,0.0,22.2,0.1,107
60000,13,225,37.3,1.2,0.6,21.9,1.0,18
60000,7,139,27.1,19.0,0.0,17.8,18.7,4
60000,37,105,39.6,0.0,0.0,20.0,0.0,22
60000,8,17,37.6,0.0,0.0,19.9,0.0,5
61000,17,448,40.7,0.1,0.0,22.6,0.1,101
61000,13,170,36.8,1.0,0.8,22.2,0.8,15
61000,7,157,28.0,18.3,0.1,17.6,18.3,8
61000,37,131,38.3,0.2,0.0,20.8,0.1,31
61000,8,15,38.3,0.0,0.0,21.9,0.0,3
62000,17,455,40.8,0.2,0.0,22.1,0.2,122
62000,13,212,35.2,0.9,0.6,21.9,0.9,26
62000,37,142,38.5,0.4,0.0,20.5,0.2,32
62000,7,116,27.4,18.7,0.0,17.9,18.7,3
63000,17,392,40.6,0.3,0.0,22.1,0.2,102
63000,13,270,37.0,1.0,1.0,22.4,0.9,24
63000,37,145,38.6,0.4,0.0,20.5,0.1,37
63000,7,108,26.9,19.2,0.0,17.9,18.7,4
64000,17,379,40.5,0.5,0.0,22.0,0.2,98
64000,13,338,38.1,1.1,0.8,23.1,0.9,25
64000,37,125,38.6,0.2,0.0,20.9,0.1,36
64000,7,69,27.9,18.3,0.0,17.8,18.3,3
65000,17,433,40.5,0.5,0.0,21.4,0.3,134
65000,13,286,38.3,1.3,1.1,22.7,1.0,25
65000,37,177,38.4,0.3,0.0,21.3,0.2,44
65000,7,52,26.2,19.7,0.0,18.1,18.3,3
66000,37,291,37.7,0.5,0.0,21.3,0.2,76
66000,13,283,36.7,1.5,0.9,22.7,1.4,30
66000,17,205,40.8,0.2,0.0,21.7,0.1,61
66000,7,48,27.7,18.6,0.0,17.7,18.6,2
67000,37,384,38.0,0.5,0.0,21.0,0.2,91
67000,13,276,36.6,1.3,0.9,21.9,1.2,24
67000,17,165,40.8,0.4,0.0,21.3,0.3,45
67000,7,53,28.3,18.0,0.0,17.6,18.0,5
68000,37,452,38.5,0.3,0.0,20.4,0.1,119
68000,13,305,35.5,1.3,1.4,22.4,1.2,34
68000,17,98,40.2,0.4,0.0,21.5,0.1,37
68000,7,41,27.0,19.0,0.0,18.0,19.0,1
69000,37,404,37.4,0.4,0.0,20.5,0.1,114
69000,13,310,34.0,1.3,0.8,22.7,1.3,27
69000,17,125,39.9,0.2,0.0,22.2,0.1,33
69000,7,62,28.2,18.0,0.0,17.8,18.0,5
70000,37,334,37.6,0.3,0.0,21.5,0.1,87
70000,13,261,36.4,1.4,0.6,22.4,1.4,19
70000,17,176,40.0,0.4,0.0,22.8,0.2,49
70000,7,69,27.4,18.5,0.0,18.1,18.5,3
70000,42,67,40.4,0.4,0.0,22.4,0.1,18
71000,13,291,34.7,2.9,0.7,22.2,2.2,15
71000,37,281,37.9,0.1,0.0,21.7,0.1,91
71000,17,150,40.6,0.2,0.0,21.6,0.1,46
71000,42,148,40.7,0.1,0.0,22.1,0.1,29
71000,7,86,27.4,18.8,0.0,17.8,18.8,2
72000,13,283,40.0,1.1,0.2,22.4,1.1,15
72000,37,258,39.3,0.1,0.0,21.2,0.1,64
72000,17,214,39.9,0.3,0.0,21.2,0.1,67
72000,42,121,40.3,0.1,0.0,22.1,0.1,31
72000,7,91,27.2,18.9,0.0,17.9,18.4,5
73000,13,334,38.6,1.4,0.7,22.4,1.0,28
73000,37,329,38.5,0.3,0.0,21.3,0.1,77
73000,17,188,39.4,0.3,0.0,21.4,0.3,61
73000,42,67,40.0,0.0,0.0,21.4,0.0,15
73000,7,35,28.3,18.4,0.0,17.3,18.4,3
74000,37,442,38.7,0.2,0.0,21.5,0.1,91
74000,13,284,38.7,1.0,0.8,22.7,1.0,21
74000,17,133,39.8,0.2,0.0,21.4,0.2,49
74000,7,48,27.5,18.6,0.0,17.9,18.6,2
74000,42,37,39.5,0.2,0.0,21.2,0.2,14
75000,37,481,38.4,0.4,0.0,21.6,0.2,120
75000,13,301,38.7,1.1,0.6,23.0,0.9,18
75000,17,100,39.2,0.1,0.0,21.5,0.1,37
75000,7,62,27.0,19.1,0.0,17.9,17.7,6
75000,42,17,39.6,0.0,0.0,20.1,0.0,3
76000,37,526,38.1,0.3,0.0,21.0,0.1,118
76000,13,232,39.0,1.3,0.7,22.7,1.0,23
76000,17,64,36.2,0.8,0.0,21.5,0.0,32
76000,7,61,28.7,17.8,0.0,17.6,17.8,3
76000,42,13,40.0,0.0,0.0,19.3,0.0,4
77000,37,478,39.0,0.2,0.0,21.4,0.1,96
77000,13,218,38.9,1.0,0.1,23.1,1.0,14
77000,7,109,27.6,18.5,0.0,17.9,18.2,6
77000,17,98,39.2,0.4,0.0,22.3,0.1,29
78000,37,538,38.8,0.2,0.0,21.1,0.1,103
78000,13,221,39.0,1.3,0.3,22.9,1.0,19
78000,7,78,26.8,19.1,0.0,18.1,18.9,2
78000,17,71,39.4,0.5,0.0,22.2,0.5,27
79000,37,527,38.7,0.2,0.0,20.8,0.1,126
79000,13,243,39.1,1.0,0.5,22.8,0.8,23
79000,17,103,36.9,0.3,0.0,22.7,0.2,31
79000,7,91,27.3,18.7,0.0,18.0,18.7,3
80000,37,549,39.1,0.2,0.0,20.3,0.1,119
80000,13,234,38.6,1.2,0.7,22.8,0.9,20
80000,7,125,27.3,18.9,0.0,17.8,18.5,4
80000,17,49,38.4,0.3,0.0,22.6,0.3,13
81000,37,540,39.0,0.1,0.0,20.2,0.1,118
81000,13,253,38.6,1.2,0.6,22.8,1.0,22
81000,7,77,26.7,19.5,0.0,17.8,18.8,2
81000,17,75,38.8,0.1,0.0,22.7,0.1,16
82000,37,531,38.3,0.5,0.0,20.4,0.2,137
82000,13,259,38.9,0.9,0.5,23.1,0.9,14
82000,17,79,38.5,0.2,0.0,22.9,0.1,15
82000,7,62,27.3,18.7,0.0,18.0,18.7,2
83000,37,605,38.0,0.4,0.0,20.4,0.3,169
83000,13,255,38.9,1.2,0.5,22.8,0.9,21
83000,7,55,28.6,18.0,0.1,17.3,18.0,4
83000,17,46,36.5,1.5,0.0,23.2,0.4,15
84000,37,604,37.4,0.7,0.0,20.2,0.4,169
84000,13,191,37.7,1.3,1.0,22.5,0.7,21
84000,7,59,27.6,18.4,0.0,18.0,18.4,3
84000,17,37,38.1,0.1,0.0,24.6,0.1,7
84000,47,5,41.0,0.0,0.0,20.6,0.0,3
85000,37,623,37.7,0.6,0.0,20.7,0.4,192
85000,13,243,36.8,1.0,0.7,22.7,0.7,27
85000,7,30,27.6,18.6,0.0,17.8,18.6,2
85000,17,23,35.4,0.3,0.0,26.9,0.1,11
86000,37,566,38.0,0.5,0.0,21.2,0.3,179
86000,13,238,37.4,1.1,0.5,23.2,0.8,30
86000,7,31,27.0,19.0,0.0,18.0,19.0,1
86000,17,14,37.2,0.6,0.0,25.4,0.2,4
87000,37,494,37.4,1.7,0.0,20.6,1.4,148
87000,13,243,35.7,1.2,0.1,21.0,0.9,22
87000,7,39,27.4,18.7,0.0,17.8,18.7,2
88000,37,241,41.9,0.8,0.0,19.0,0.6,97
88000,13,170,40.4,0.7,0.0,22.8,0.7,11
88000,7,79,29.2,17.5,0.0,17.3,17.5,7
88000,48,15,41.1,0.0,0.0,22.4,0.0,7
89000,37,537,42.2,1.2,0.0,19.1,1.0,120
89000,13,192,41.4,0.4,0.2,21.7,0.4,7
89000,7,19,27.0,19.0,0.0,18.0,19.0,1
90000,37,384,42.3,0.6,0.0,18.5,0.4,107
90000,13,157,42.9,0.0,0.1,20.8,0.0,9
90000,7,41,27.0,19.0,0.0,18.0,19.0,1
91000,37,286,42.3,0.4,0.0,18.3,0.2,78
91000,13,161,42.8,0.0,0.0,20.9,0.0,8
91000,7,25,27.0,19.0,0.0,18.0,19.0,1
91000,49,5,42.8,1.2,0.0,19.0,1.2,3
92000,37,426,42.2,0.4,0.0,18.5,0.2,139
92000,13,187,41.8,0.1,0.2,21.5,0.0,17
92000,51,49,27.5,21.7,0.0,14.7,18.7,12
92000,49,12,43.1,0.0,0.0,18.4,0.0,3
92000,7,8,27.0,19.0,0.0,18.0,19.0,1
93000,37,745,46.1,0.4,0.0,17.3,0.3,127
93000,51,85,27.0,21.4,0.0,15.6,21.3,8
94000,37,754,46.1,0.4,0.0,17.3,0.3,120
94000,51,95,25.7,22.7,0.0,15.5,21.0,9
94000,58,12,46.2,0.8,0.0,16.8,0.8,2
95000,37,758,45.4,0.7,0.0,17.7,0.4,115
95000,51,86,26.6,21.7,0.0,15.7,21.4,10
95000,58,9,46.4,0.6,0.0,16.6,0.6,2
96000,37,750,45.1,0.4,0.0,18.1,0.2,116
96000,51,62,26.7,21.5,0.0,15.7,21.2,6
96000,58,9,46.9,1.0,0.0,15.6,1.0,3
97000,37,782,45.8,0.4,0.0,17.5,0.2,128
97000,51,74,28.5,20.0,0.0,15.5,19.6,14
97000,58,15,45.3,1.7,0.0,16.9,1.7,5
98000,37,829,44.2,0.8,0.0,18.4,0.5,201
98000,51,44,28.0,20.5,0.0,15.5,20.5,6
98000,58,12,46.2,0.8,0.0,17.1,0.8,3
99000,37,730,44.4,1.2,0.0,18.0,0.7,151
99000,51,71,25.9,22.3,0.0,15.8,22.3,4
99000,58,17,46.2,0.9,0.0,16.9,0.9,5
100000,37,809,44.6,0.6,0.0,17.7,0.3,154
100000,51,48,26.5,22.1,0.0,15.4,21.8,5
101000,37,797,45.4,0.4,0.0,17.6,0.2,144
101000,51,74,26.3,21.9,0.0,15.8,21.1,10
102000,37,778,45.6,0.5,0.0,17.3,0.1,114
102000,51,82,25.3,22.5,0.0,16.3,22.4,5
103000,37,820,44.7,0.6,0.0,18.0,0.3,147
103000,51,52,25.2,23.2,0.0,15.6,21.8,5
104000,37,700,45.2,0.3,0.0,17.3,0.1,115
104000,51,87,27.0,21.1,0.0,15.9,21.0,12
105000,37,807,45.6,0.2,0.0,17.1,0.1,103
105000,51,71,25.0,23.5,0.0,15.5,22.7,4
106000,37,713,42.6,0.9,0.0,17.9,0.5,166
106000,51,30,24.3,22.7,0.0,17.0,21.2,5
107000,37,784,45.7,0.2,0.0,17.1,0.1,97
107000,51,81,25.9,22.3,0.0,15.8,22.3,5
108000,37,651,44.2,0.8,0.0,17.6,0.5,136
108000,51,32,26.2,22.2,0.0,15.6,21.6,4
109000,37,547,45.5,0.4,0.0,16.7,0.2,96
109000,51,58,25.1,23.1,0.0,15.8,21.4,8
110000,37,615,44.9,0.6,0.0,16.9,0.2,97
110000,51,66,26.2,21.9,0.0,15.9,21.2,10
111000,37,537,45.7,0.3,0.0,16.5,0.2,70
111000,51,106,26.3,22.1,0.0,15.6,21.5,10
112000,37,603,44.5,0.4,0.0,17.1,0.3,104
112000,51,47,26.3,21.4,0.0,16.3,21.0,6
113000,37,652,41.5,1.3,0.0,18.0,1.0,192
113000,66,241,38.1,3.2,0.0,17.8,1.9,75
114000,37,695,41.9,1.6,0.0,17.7,1.2,221
114000,66,210,41.5,2.2,0.0,18.8,1.9,65
115000,37,719,38.6,1.2,0.0,20.3,1.0,257
115000,66,182,41.2,2.4,0.0,18.7,2.0,66
116000,37,612,40.7,1.0,0.0,19.2,0.6,182
116000,66,308,38.1,4.3,0.0,18.4,3.9,89
117000,37,500,40.7,0.4,0.0,19.5,0.4,151
117000,66,230,38.6,0.7,0.0,18.5,0.5,62
118000,37,329,39.6,0.4,0.0,20.6,0.2,107
118000,66,268,39.7,0.5,0.0,18.0,0.3,79
119000,37,454,39.1,0.4,0.0,21.2,0.3,129
119000,66,235,38.5,0.8,0.0,18.3,0.5,64
120000,66,203,39.3,0.5,0.0,18.1,0.5,64
120000,37,196,39.0,0.4,0.0,21.2,0.4,61
121000,37,435,38.7,0.4,0.0,19.9,0.3,110
121000,66,171,39.4,0.7,0.0,18.3,0.6,50
121000,72,88,28.5,18.4,0.0,16.5,17.4,13
122000,37,383,38.4,0.4,0.0,20.0,0.1,94
122000,66,217,39.0,0.4,0.0,18.8,0.2,60
122000,72,90,28.6,18.5,0.0,16.5,17.7,11
122000,73,89,41.1,0.2,0.0,19.2,0.2,27
122000,74,32,41.0,0.0,0.0,22.9,0.0,12
123000,37,255,40.5,0.5,0.0,19.5,0.3,74
123000,66,180,39.4,0.9,0.0,18.8,0.7,73
123000,73,80,41.5,0.3,0.0,18.3,0.0,17
123000,72,74,27.2,19.1,0.0,17.1,17.2,10
123000,74,7,38.7,0.0,0.0,25.0,0.0,6
124000,37,248,39.0,0.5,0.0,19.8,0.3,69
124000,80,214,39.8,0.7,0.0,22.2,0.6,56
124000,66,209,39.9,0.9,0.0,18.4,0.5,64
124000,72,80,28.3,18.3,0.0,16.9,16.7,11
