step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
45000,55,74,0.0,0.0,0.0,2.8,0.0,10
45000,46,46,28.7,17.6,0.0,17.6,17.6,5
45000,38,39,39.2,0.0,0.4,24.1,0.0,18
46000,38,85,38.2,0.0,0.8,24.1,0.0,21
46000,55,74,0.0,0.0,0.0,2.6,0.0,10
46000,46,52,29.4,16.2,0.2,18.2,16.2,5
47000,38,78,39.4,0.0,1.0,22.8,0.0,26
47000,46,40,29.2,17.6,0.0,17.2,16.6,8
47000,55,13,0.0,0.0,0.8,3.8,0.0,5
48000,38,105,37.7,0.0,0.8,24.8,0.0,34
48000,60,57,33.7,0.0,0.9,24.1,0.0,20
48000,61,45,0.2,0.0,0.0,2.9,0.0,8
48000,46,30,27.2,19.1,0.0,17.7,18.4,4
48000,55,18,0.0,0.0,0.0,5.3,0.0,6
49000,38,120,37.0,0.0,0.8,22.9,0.0,40
49000,61,54,0.0,0.0,0.0,3.4,0.0,7
49000,55,54,0.0,0.0,0.0,4.1,0.0,12
49000,46,39,32.1,15.2,0.0,16.7,15.2,9
49000,60,32,39.5,0.0,0.2,23.8,0.0,9
50000,38,102,40.8,0.0,0.5,22.3,0.0,40
50000,60,55,39.3,0.0,0.7,23.9,0.0,16
50000,46,49,29.0,17.5,0.0,17.5,17.5,4
50000,61,35,0.1,0.0,0.0,3.2,0.0,9
50000,55,22,0.0,0.0,0.0,3.0,0.0,5
51000,38,103,36.6,0.0,0.5,23.6,0.0,41
51000,61,85,0.3,0.3,0.0,3.1,0.1,10
51000,60,61,39.1,0.0,0.3,24.6,0.0,10
51000,46,41,28.6,17.9,0.0,17.5,17.9,5
51000,55,22,0.0,0.0,0.0,5.2,0.0,8
52000,38,100,39.9,0.0,0.6,23.3,0.0,21
52000,55,67,0.3,0.0,0.0,5.4,0.0,15
52000,46,52,29.8,16.6,0.0,17.6,16.6,8
52000,60,49,38.5,0.3,1.0,23.6,0.2,17
53000,55,93,0.0,0.0,0.0,4.4,0.0,19
53000,38,67,39.9,0.0,0.4,23.4,0.0,17
53000,46,57,34.7,10.1,0.1,19.0,10.0,16
53000,60,29,36.1,0.1,0.2,26.4,0.1,8
54000,38,111,39.1,0.0,1.1,23.0,0.0,26
54000,55,92,0.0,0.0,0.0,3.3,0.0,14
54000,46,52,36.4,7.3,0.3,19.9,7.3,15
54000,60,37,36.6,0.0,0.0,26.4,0.0,7
55000,46,83,34.9,9.1,0.1,19.8,9.1,17
55000,38,53,40.6,0.0,1.2,21.1,0.0,18
55000,55,31,0.0,0.0,0.0,1.9,0.0,5
55000,60,29,38.1,0.0,0.7,25.2,0.0,9
56000,60,67,39.1,0.1,0.8,24.0,0.1,19
56000,46,66,37.3,5.3,0.1,21.2,5.3,24
56000,38,23,30.7,0.0,1.6,24.8,0.0,10
56000,66,23,0.4,0.0,0.0,4.0,0.0,6
57000,46,79,37.0,5.1,0.0,21.9,5.1,13
57000,60,77,38.8,0.3,1.1,23.8,0.3,21
57000,38,22,36.7,0.0,2.0,20.2,0.0,10
57000,66,12,0.0,0.0,0.0,3.3,0.0,5
58000,60,88,38.3,0.0,1.1,24.3,0.0,15
58000,46,51,38.9,1.3,0.5,23.4,1.3,12
58000,38,42,39.8,0.0,0.9,20.9,0.0,12
59000,72,107,0.3,0.0,0.0,1.8,0.0,12
59000,60,97,37.3,0.1,0.8,25.3,0.1,22
59000,46,46,38.7,1.3,0.7,23.3,1.3,14
59000,38,36,37.9,0.0,0.1,21.4,0.0,14
59000,71,10,37.9,0.0,0.8,25.3,0.0,3
60000,60,108,33.9,0.0,1.0,24.9,0.0,42
60000,72,62,0.9,0.0,0.0,4.4,0.0,22
60000,38,39,40.1,0.0,0.4,22.5,0.0,12
60000,71,15,37.5,0.0,5.3,21.3,0.0,8
60000,46,10,42.2,4.2,0.0,17.1,2.5,6
61000,60,78,37.9,0.0,0.4,25.5,0.0,21
61000,38,54,36.6,0.0,0.5,24.3,0.0,24
61000,72,18,0.0,0.0,0.0,4.7,0.0,7
61000,74,6,0.0,0.0,0.0,4.0,0.0,2
62000,38,79,27.9,0.0,0.9,21.8,0.0,28
62000,60,56,38.4,0.0,1.0,24.2,0.0,15
62000,72,33,0.6,0.1,0.0,4.2,0.0,14
63000,60,97,36.4,0.0,1.1,25.7,0.0,32
64000,60,102,35.3,0.0,0.6,27.4,0.0,31
64000,80,85,33.4,2.8,0.3,27.5,2.6,42
65000,80,117,33.2,3.3,0.3,27.1,3.2,36
65000,60,78,31.1,0.0,0.7,31.9,0.0,17
66000,80,130,31.5,4.5,1.3,26.5,4.0,55
66000,60,55,31.7,0.0,0.9,31.4,0.0,21
66000,76,11,0.0,0.0,0.0,2.5,0.0,4
67000,80,72,32.4,5.0,0.1,26.0,4.3,23
67000,76,33,0.1,0.0,0.0,3.8,0.0,9
67000,60,22,34.5,0.0,2.2,27.3,0.0,11
68000,80,97,32.1,5.4,0.2,26.2,4.8,31
68000,60,32,35.0,0.0,0.4,28.0,0.0,15
69000,80,73,31.5,5.3,0.7,26.5,5.2,35
69000,60,45,32.0,0.0,0.9,30.4,0.0,17
70000,80,66,32.9,4.2,0.6,26.3,3.6,29
70000,60,45,30.2,0.0,0.9,31.3,0.0,18
70000,83,6,34.3,0.0,0.0,27.3,0.0,4
71000,60,101,21.1,0.0,1.9,29.2,0.0,30
71000,80,66,32.0,3.3,0.9,27.3,3.3,32
71000,84,62,35.1,0.1,5.0,21.8,0.1,26
72000,80,90,34.2,2.0,1.5,26.2,1.8,35
72000,60,73,27.5,0.0,1.1,18.2,0.0,29
72000,84,60,36.0,0.0,5.5,20.4,0.0,29
73000,60,180,21.2,0.0,0.6,19.1,0.0,57
73000,84,68,35.6,0.1,5.1,20.8,0.1,34
73000,80,39,31.2,2.9,1.1,26.5,2.4,15
74000,60,177,20.0,0.0,0.8,19.5,0.0,50
74000,84,49,36.0,0.0,4.5,20.9,0.0,21
74000,80,36,33.8,3.7,1.4,25.1,2.7,17
75000,60,83,25.5,0.0,0.0,17.4,0.0,25
75000,80,73,34.0,1.8,1.5,26.7,0.9,22
75000,84,25,34.8,0.2,5.3,21.0,0.2,8
76000,80,43,36.6,1.5,0.0,25.8,1.3,19
77000,80,40,29.8,6.7,0.0,27.4,5.2,18
78000,86,154,35.3,0.2,3.6,20.5,0.2,61
78000,80,60,28.9,7.6,0.1,27.4,6.4,19
79000,86,153,33.5,0.2,4.0,21.0,0.1,67
79000,80,65,30.9,6.1,0.5,26.5,5.9,22
80000,86,157,32.1,0.2,3.6,20.7,0.2,72
80000,80,79,28.9,6.5,0.6,27.3,5.4,33
81000,86,182,30.5,0.2,3.3,20.8,0.2,80
81000,80,57,26.9,8.5,0.1,28.5,7.0,18
82000,86,212,30.5,0.2,3.8,20.9,0.1,91
82000,80,32,26.6,10.5,0.3,26.0,8.5,16
83000,86,199,27.0,0.2,3.6,21.4,0.2,85
83000,80,14,27.6,9.9,0.0,26.3,9.1,8
84000,86,198,29.0,0.4,3.0,22.3,0.3,76
84000,80,17,27.2,9.6,0.0,27.2,9.6,3
85000,86,163,28.5,0.6,2.7,22.3,0.5,66
85000,80,17,27.7,9.1,1.2,25.5,8.8,8
86000,86,149,28.8,0.3,3.1,22.7,0.2,58
86000,80,21,26.0,10.9,0.0,25.3,9.9,5
87000,86,91,37.4,2.2,0.4,22.7,2.1,23
87000,80,49,31.9,15.1,0.0,17.0,15.1,9
87000,89,6,39.7,0.0,0.0,21.0,0.0,5
88000,86,103,36.8,2.8,0.4,23.6,1.8,46
88000,80,13,32.7,12.8,0.0,18.5,12.5,6
89000,86,50,30.7,3.9,1.6,24.9,2.6,18
90000,86,72,31.0,3.0,2.1,22.7,2.0,30
91000,86,128,27.1,3.9,1.0,18.1,3.3,63
91000,91,85,32.8,0.0,2.7,24.2,0.0,37
92000,91,106,31.6,0.1,3.3,24.6,0.1,40
92000,86,49,29.2,0.6,0.7,23.3,0.2,14
93000,91,89,34.9,0.1,2.9,23.4,0.1,29
93000,86,60,27.9,0.6,2.5,24.0,0.4,17
94000,91,101,31.9,0.2,2.7,24.7,0.1,40
94000,86,50,24.5,2.0,2.5,24.6,0.8,14
95000,86,102,28.5,0.5,3.9,22.5,0.5,26
95000,91,40,33.5,0.0,2.5,23.6,0.0,14
96000,96,84,31.2,0.4,1.7,19.2,0.3,23
96000,91,77,31.8,0.0,2.2,26.1,0.0,33
96000,86,45,30.3,1.7,8.0,20.2,1.7,13
96000,95,12,28.0,14.0,0.0,16.0,14.0,1
97000,96,101,31.6,0.1,1.7,20.1,0.1,31
97000,86,58,34.2,2.5,6.7,17.1,1.7,25
97000,91,44,31.3,0.7,2.5,23.2,0.0,19
97000,95,16,24.4,13.8,1.6,18.1,9.7,6
98000,96,89,29.9,0.5,1.5,19.2,0.4,27
98000,91,73,30.6,0.0,2.6,23.1,0.0,27
98000,86,65,31.2,4.6,6.5,17.7,4.2,28
99000,86,93,30.9,3.2,5.3,19.8,2.7,39
99000,91,78,26.5,0.0,4.2,25.6,0.0,26
99000,96,69,28.9,0.1,1.5,21.7,0.1,26
100000,96,88,30.8,0.1,1.3,18.9,0.1,29
100000,86,61,31.5,7.6,4.4,18.8,7.1,23
100000,91,35,29.1,0.0,3.1,25.8,0.0,12
101000,96,92,29.1,0.9,1.5,19.0,0.6,40
101000,91,69,30.6,0.0,3.0,23.7,0.0,29
101000,86,51,31.6,5.5,5.0,18.3,5.2,18
102000,96,99,30.8,0.6,1.9,20.2,0.6,43
102000,86,52,33.2,4.9,6.7,16.7,4.7,22
102000,91,50,30.8,0.0,4.4,23.8,0.0,16
103000,86,87,32.9,5.9,6.5,15.7,4.3,31
103000,96,65,32.4,0.0,1.9,20.6,0.0,29
103000,91,18,30.6,0.0,4.2,25.3,0.0,7
104000,96,96,30.5,0.0,2.0,20.2,0.0,29
104000,91,71,33.9,0.0,5.2,22.4,0.0,20
104000,86,60,33.7,5.7,6.2,16.3,4.6,16
105000,96,114,31.8,0.1,2.1,19.4,0.1,34
105000,91,69,34.4,0.3,4.0,23.3,0.0,27
105000,86,54,32.9,6.8,5.3,17.3,5.4,18
106000,96,89,30.5,0.3,1.6,18.5,0.3,28
106000,86,66,33.1,6.2,5.0,16.5,4.6,16
106000,91,47,35.9,0.0,3.4,22.8,0.0,15
107000,96,112,31.3,0.2,2.0,19.5,0.2,36
107000,91,54,32.1,0.0,3.5,25.1,0.0,16
107000,86,22,29.5,17.0,1.0,16.4,13.5,7
108000,96,87,30.8,0.3,1.4,19.9,0.2,28
108000,91,69,32.5,0.0,2.2,24.9,0.0,23
108000,86,30,30.0,16.0,0.0,18.0,13.8,6
109000,96,115,31.7,0.3,1.7,19.2,0.2,34
109000,91,57,30.5,0.0,2.9,24.6,0.0,24
109000,86,26,29.4,15.9,0.1,17.4,12.9,7
110000,96,112,32.0,0.5,1.7,19.6,0.2,28
110000,91,28,35.4,0.0,3.9,24.2,0.0,7
110000,86,17,30.6,14.5,0.2,18.1,13.0,6
111000,96,120,31.5,0.6,1.5,21.4,0.1,38
111000,104,67,33.0,0.5,5.0,18.0,0.5,20
111000,91,28,36.7,0.1,4.1,23.1,0.1,10
111000,86,15,30.1,16.1,0.0,17.9,13.9,4
112000,96,123,30.6,0.0,2.1,21.9,0.0,36
112000,104,79,33.5,0.6,5.5,17.6,0.6,29
112000,91,25,37.9,0.0,4.6,21.5,0.0,12
112000,86,17,30.4,15.4,0.0,18.2,13.9,5
113000,96,114,32.9,0.1,2.0,19.9,0.1,47
113000,104,94,33.0,0.1,5.3,17.4,0.1,27
113000,86,20,31.1,15.1,0.1,17.7,13.3,4
113000,91,12,32.7,1.1,4.1,26.2,0.1,4
114000,104,143,32.6,0.5,4.0,18.7,0.5,47
114000,96,68,30.8,0.2,1.6,19.3,0.2,19
114000,86,27,31.4,13.9,0.3,17.9,12.7,11
115000,104,163,33.0,0.1,4.3,18.4,0.1,40
115000,96,54,30.6,0.4,1.1,18.1,0.4,17
115000,86,24,29.8,16.1,0.9,17.0,13.2,9
115000,91,6,37.0,0.0,3.7,22.3,0.0,3
116000,104,121,32.6,0.3,4.0,19.2,0.3,34
116000,96,90,31.6,0.3,1.6,20.2,0.3,28
116000,86,7,30.0,16.0,1.0,17.0,15.0,1
117000,96,87,31.4,0.1,2.1,21.5,0.1,35
117000,104,85,32.7,0.4,4.2,20.3,0.3,25
118000,104,127,32.0,0.2,6.1,19.5,0.2,39
118000,96,62,32.1,0.0,2.0,21.4,0.0,20
119000,104,126,31.6,0.4,5.2,19.2,0.4,43
119000,96,82,30.1,2.3,1.6,19.8,1.9,33
120000,104,121,30.9,0.4,5.5,19.4,0.4,43
120000,96,62,29.0,0.2,1.3,19.2,0.2,24
121000,104,153,32.3,1.9,5.1,19.1,1.6,71
121000,96,20,30.8,0.4,2.6,18.8,0.4,10
121000,109,19,30.8,0.0,0.2,18.5,0.0,6
122000,104,188,29.9,0.8,5.2,19.2,0.7,65
122000,109,50,32.0,0.0,0.0,18.3,0.0,18
123000,104,169,28.6,1.9,4.9,19.3,1.9,69
123000,109,51,31.8,0.0,0.8,19.0,0.0,20
124000,104,44,37.1,1.4,2.2,17.5,1.4,18
124000,109,5,36.0,0.0,0.4,23.6,0.0,3
125000,104,107,36.6,0.4,3.9,19.1,0.4,26
126000,104,27,35.7,0.1,4.8,17.7,0.1,8
127000,111,266,27.3,0.9,1.8,17.3,0.8,96
127000,104,17,36.8,0.0,3.5,19.5,0.0,2
128000,111,105,33.8,0.6,2.8,21.2,0.6,29
129000,111,62,34.4,0.9,3.0,20.8,0.8,16
130000,111,94,34.0,1.0,1.9,21.6,1.0,30
131000,111,93,31.3,1.7,3.0,21.6,1.3,32
132000,111,67,32.1,1.0,3.1,21.8,0.9,23
133000,117,186,28.2,0.2,3.5,17.4,0.1,85
133000,111,63,31.3,1.0,2.7,21.5,0.8,20
134000,117,168,28.1,0.6,4.1,17.1,0.6,78
134000,111,69,31.7,0.7,3.7,20.9,0.7,21
135000,111,131,25.7,3.1,2.9,19.7,2.6,61
135000,117,65,29.4,0.2,3.1,15.3,0.1,32
136000,117,48,34.8,0.2,1.9,16.3,0.2,19
136000,111,37,30.6,0.8,4.9,20.4,0.2,23
137000,111,88,33.1,0.5,3.9,21.3,0.3,30
137000,117,16,32.4,0.2,2.4,16.9,0.2,11
138000,111,66,31.2,0.4,5.1,21.1,0.4,20
138000,117,28,31.3,0.6,2.0,15.7,0.5,10
139000,124,258,22.0,1.5,0.7,16.6,1.3,106
139000,111,25,33.7,0.5,2.7,20.6,0.3,6
140000,124,111,26.7,2.0,0.0,16.7,1.8,39
140000,111,39,33.1,6.4,1.8,18.0,4.6,13
141000,124,111,27.7,0.6,2.9,15.8,0.5,43
141000,111,23,31.5,0.0,4.0,21.7,0.0,7
142000,124,53,27.0,0.1,6.0,16.0,0.1,18
142000,111,20,33.3,0.5,3.8,21.0,0.2,5
143000,124,106,28.0,0.2,3.7,15.0,0.2,37
143000,111,27,31.3,0.7,5.0,21.6,0.1,11
143000,129,25,23.6,0.1,3.3,12.0,0.1,9
144000,124,125,26.8,0.5,4.0,15.2,0.5,51
144000,130,40,24.5,0.2,0.2,12.7,0.2,15
144000,129,29,21.6,0.0,3.0,12.8,0.0,11
144000,111,22,36.3,0.0,3.5,20.4,0.0,7
145000,124,149,25.6,1.1,4.3,15.3,1.0,61
145000,130,52,23.4,0.7,0.8,13.4,0.6,26
145000,129,28,23.9,1.1,1.7,12.0,1.1,14
145000,111,6,35.3,0.0,3.2,22.5,0.0,3
146000,124,161,24.9,0.7,4.1,15.0,0.6,81
146000,134,62,24.5,0.8,0.1,11.6,0.4,20
146000,129,55,22.9,1.3,2.5,13.2,1.3,28
146000,130,17,24.5,0.7,3.2,15.2,0.7,9
146000,111,7,34.4,0.0,4.7,20.9,0.0,2
147000,124,126,25.3,1.5,4.5,14.0,1.0,57
147000,134,74,21.6,0.7,0.5,14.2,0.6,32
147000,111,18,32.5,0.3,4.4,23.1,0.2,11
148000,124,167,25.8,0.5,3.4,14.4,0.5,79
148000,134,51,24.1,0.0,0.4,12.5,0.0,15
148000,111,33,33.1,0.2,5.4,21.3,0.2,13
149000,134,134,24.3,0.1,0.4,13.4,0.0,44
149000,124,124,25.8,0.9,3.3,13.0,0.8,59
149000,111,25,36.6,0.0,3.7,20.9,0.0,9
149000,140,11,30.6,0.0,0.0,21.8,0.0,5
150000,124,83,26.4,1.1,2.5,13.0,1.1,28
150000,134,71,26.3,0.0,0.2,14.7,0.0,20
150000,111,52,32.7,1.2,3.3,19.4,0.6,17
150000,140,13,30.2,0.0,0.0,22.3,0.0,6
151000,134,162,24.2,0.1,0.3,14.2,0.0,74
151000,124,109,24.9,2.6,2.6,13.9,2.1,52
151000,111,29,31.6,0.1,3.0,19.6,0.0,16
151000,140,8,34.9,0.0,0.0,18.6,0.0,4
152000,134,234,20.6,0.1,0.2,14.5,0.1,92
152000,124,75,24.1,1.1,1.1,12.8,1.0,26
152000,111,33,31.3,1.5,1.9,17.5,1.5,14
153000,134,128,25.5,0.1,0.2,14.4,0.0,49
153000,111,100,29.2,2.3,2.7,18.2,1.6,38
153000,124,62,26.3,0.9,1.4,12.7,0.9,19
154000,111,115,26.9,2.2,2.8,18.5,1.3,51
154000,134,48,23.5,0.0,0.1,13.9,0.0,14
154000,124,36,26.1,1.4,1.0,12.7,1.1,9
155000,111,104,27.3,5.2,2.0,16.3,3.1,28
155000,134,45,21.5,0.0,0.0,13.7,0.0,17
155000,124,40,24.7,1.2,2.5,13.1,1.0,18
156000,111,142,28.5,1.3,2.6,18.7,1.1,46
156000,134,68,25.3,0.2,0.1,17.4,0.2,29
156000,124,44,28.8,3.8,1.7,14.7,3.6,21
157000,111,176,29.0,1.4,3.1,19.2,0.8,66
157000,124,63,29.1,5.5,1.7,15.4,4.9,24
157000,134,11,21.6,0.5,0.0,15.4,0.5,8
158000,111,156,26.9,1.2,2.8,18.7,0.6,51
158000,124,116,26.1,4.6,1.4,17.1,4.6,43
159000,124,177,24.5,2.2,3.2,17.9,2.1,68
159000,111,99,26.5,1.7,3.2,19.0,0.6,41
160000,124,182,24.7,2.0,5.0,17.4,1.8,67
160000,111,81,27.7,1.1,2.8,18.8,0.5,29
161000,124,190,25.1,1.9,4.3,17.6,1.7,81
161000,111,84,29.7,0.7,2.5,18.0,0.6,22
162000,124,153,25.8,2.6,1.9,19.1,2.5,68
162000,111,101,28.4,1.8,2.3,18.3,1.5,34
163000,124,131,26.5,3.8,2.3,18.2,3.7,49
163000,111,85,29.4,1.0,2.4,19.0,0.6,39
164000,124,142,26.2,2.2,2.4,18.0,2.0,62
164000,111,99,27.6,1.0,2.4,18.7,0.7,35
165000,124,135,26.6,2.0,2.2,17.8,1.7,48
165000,111,113,25.9,0.8,2.5,18.7,0.4,41
166000,124,135,26.0,2.0,2.7,17.6,1.8,54
166000,111,130,26.8,0.6,2.0,18.0,0.4,47
167000,124,179,26.5,1.8,3.3,17.1,1.8,64
167000,111,52,26.0,1.3,0.5,17.2,1.2,22
167000,153,21,35.7,0.2,2.2,20.0,0.2,6
168000,124,150,26.2,2.0,2.6,17.4,1.9,44
168000,111,70,24.6,0.4,1.7,18.1,0.2,15
168000,153,10,33.4,2.2,6.7,16.9,2.2,5
169000,124,143,25.7,2.4,2.5,16.1,2.2,53
169000,111,91,24.7,0.6,2.3,17.9,0.3,32
170000,111,124,26.1,0.3,1.5,18.3,0.2,27
170000,124,117,26.0,2.4,3.1,17.2,2.2,39
171000,111,130,32.9,0.3,2.2,18.8,0.2,37
171000,124,82,33.6,5.5,4.0,17.5,5.5,33
172000,111,151,27.7,0.4,4.9,18.5,0.4,34
172000,157,40,27.9,0.4,5.1,17.5,0.4,15
173000,111,171,31.7,0.2,3.7,19.1,0.2,39
173000,157,17,31.7,0.4,4.0,18.9,0.4,8
174000,111,108,33.6,0.2,2.7,19.6,0.1,29
174000,157,70,34.5,0.4,2.0,20.5,0.4,31
175000,111,91,31.6,0.5,3.3,20.1,0.5,30
175000,157,78,27.2,0.1,4.2,20.3,0.1,30
176000,157,151,25.6,0.2,6.0,20.1,0.2,60
176000,111,98,26.7,0.2,4.7,20.4,0.2,35
177000,157,176,24.6,0.5,4.3,19.0,0.3,52
177000,111,45,29.6,0.2,3.8,19.9,0.2,17
178000,157,111,27.7,0.6,3.6,20.6,0.5,37
178000,111,103,29.4,0.0,3.8,19.3,0.0,25
179000,157,131,29.2,1.0,3.1,20.4,0.8,40
179000,111,64,29.7,0.1,3.5,19.1,0.1,15
180000,157,152,27.4,0.6,2.8,21.0,0.6,53
180000,111,81,31.3,0.3,2.8,18.5,0.2,21
181000,157,225,27.0,3.7,2.2,19.6,3.2,98
181000,111,18,27.5,0.8,3.7,22.3,0.1,7
182000,157,200,30.3,5.5,1.2,17.2,5.3,70
182000,111,35,30.3,0.2,3.3,19.8,0.2,5
183000,157,254,24.7,0.4,1.5,17.9,0.2,103
183000,111,42,29.3,1.0,2.7,20.2,0.7,12
184000,157,279,24.8,0.5,0.7,17.8,0.5,109
184000,111,22,27.7,0.0,5.5,20.3,0.0,6
185000,157,257,24.4,0.6,0.2,18.6,0.5,102
185000,111,31,30.2,0.0,4.1,19.5,0.0,7
186000,157,245,24.5,0.3,0.3,19.3,0.3,87
186000,111,43,26.9,0.8,3.0,21.4,0.7,14
187000,157,178,25.0,0.7,0.6,18.9,0.5,65
187000,111,80,29.2,1.4,5.0,17.5,1.0,26
188000,111,208,36.3,0.6,4.1,18.8,0.3,70
188000,157,37,3.5,0.2,0.0,11.1,0.2,10
189000,111,182,37.8,0.7,3.7,18.7,0.6,62
190000,111,215,31.5,0.9,4.9,19.5,0.5,82
190000,157,41,18.4,0.0,0.7,20.3,0.0,19
191000,111,237,25.8,0.9,3.8,21.2,0.5,95
191000,157,15,23.2,0.0,0.0,23.1,0.0,7
192000,111,215,33.9,0.7,2.9,21.3,0.4,84
193000,111,159,33.6,0.6,3.0,21.0,0.4,60
194000,111,186,33.9,1.1,3.0,21.3,0.8,65
195000,111,205,33.0,0.5,1.6,21.1,0.4,69
196000,111,208,30.1,1.1,2.9,21.4,0.8,79
197000,111,163,31.8,0.5,2.5,20.8,0.4,57
197000,175,84,25.6,0.5,0.2,12.2,0.0,18
198000,111,141,32.4,0.3,2.4,21.3,0.2,57
198000,175,30,26.2,0.5,1.6,11.7,0.5,14
199000,111,180,27.8,1.4,3.0,19.5,0.9,67
199000,175,33,22.4,0.0,0.0,15.3,0.0,5
200000,111,228,31.5,1.6,2.6,21.3,1.2,78
200000,175,24,23.6,0.0,0.0,11.9,0.0,5
201000,111,234,33.9,1.2,1.7,20.9,1.1,85
201000,175,13,25.1,0.2,0.0,12.2,0.2,5
202000,111,242,31.9,0.6,1.8,20.6,0.4,75
203000,111,206,28.7,1.0,2.5,20.5,0.9,70
