step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,51,34,0,0,17,0,0.000,2312,5.77,413.00,0.00,33
100000,37,22,0,0,15,0,0.000,1361,2.80,232.00,0.00,33
100000,54,37,0,0,17,0,0.000,1327,2.16,231.75,0.00,33
100000,50,37,0,0,13,0,0.000,1325,5.04,203.63,0.00,33
100000,50,35,0,0,15,0,0.000,1175,1.26,186.59,0.00,33
100000,54,37,0,0,17,0,0.000,1148,3.78,211.61,0.00,33
100000,45,23,0,0,22,0,0.000,1056,1.08,170.01,0.00,33
100000,40,20,0,0,20,0,0.000,1004,3.93,166.66,0.00,33
100000,37,22,0,0,15,0,0.000,928,1.75,136.43,0.00,33
100000,50,35,0,0,15,0,0.000,896,3.68,149.06,0.00,33
100000,61,42,0,0,19,0,0.000,891,6.61,164.27,0.00,33
100000,39,19,0,0,20,0,0.000,832,1.98,120.08,0.00,33
100000,38,21,0,0,17,0,0.000,823,3.61,115.02,0.00,33
100000,33,18,0,0,15,0,0.000,775,2.73,117.03,0.00,33
100000,52,26,5,0,21,5,0.096,717,4.41,130.34,28.02,57
100000,64,31,17,0,16,17,0.266,691,6.11,127.89,76.27,53
100000,48,21,0,0,27,0,0.000,673,5.39,151.74,0.00,33
100000,50,35,0,0,15,0,0.000,623,4.81,101.35,0.00,33
100000,64,37,0,0,27,0,0.000,606,0.63,121.79,0.00,33
100000,39,19,0,0,20,0,0.000,585,2.84,86.18,0.00,33
100000,64,36,7,0,21,5,0.109,559,4.39,92.84,22.21,57
100000,33,18,0,0,15,0,0.000,552,3.67,77.17,0.00,33
100000,56,32,9,0,15,9,0.161,552,6.18,87.08,33.92,57
100000,60,34,7,0,19,7,0.117,551,2.56,111.07,15.01,57
100000,33,18,0,0,15,0,0.000,550,3.03,78.93,0.00,33
100000,48,21,0,0,27,0,0.000,542,3.09,101.91,0.00,33
100000,49,34,0,0,15,0,0.000,523,6.52,90.30,0.00,57
100000,54,37,0,0,17,0,0.000,522,4.08,95.74,0.00,33
100000,37,28,0,0,9,0,0.000,522,3.41,61.51,0.00,33
100000,51,34,0,0,17,0,0.000,522,6.08,103.82,0.00,33
100000,54,37,0,0,17,0,0.000,519,5.46,96.80,0.00,33
100000,53,38,0,0,15,0,0.000,511,3.69,92.21,0.00,33
100000,39,19,0,0,20,0,0.000,508,1.29,78.69,0.00,33
100000,64,43,0,0,21,0,0.000,507,5.82,121.27,0.00,60
100000,48,21,0,0,27,0,0.000,506,3.70,97.55,0.00,33
100000,36,26,0,0,10,0,0.000,504,5.59,62.03,0.00,33
100000,64,36,10,0,18,7,0.156,496,5.11,98.78,7.40,57
100000,48,21,0,0,27,0,0.000,495,2.10,101.30,0.00,33
100000,62,37,6,0,19,6,0.097,489,7.80,96.99,8.77,57
100000,50,35,0,0,15,0,0.000,480,6.13,81.29,0.00,33
100000,62,37,6,0,19,6,0.097,453,4.70,81.77,9.59,57
100000,50,35,0,0,15,0,0.000,452,4.25,83.31,0.00,33
100000,51,34,0,0,17,0,0.000,427,4.97,70.23,0.00,33
100000,52,35,0,0,17,0,0.000,425,2.81,72.73,0.00,33
100000,39,19,0,0,20,0,0.000,419,1.36,53.34,0.00,33
100000,64,41,7,1,15,7,0.109,415,2.68,69.47,16.32,57
100000,33,18,0,0,15,0,0.000,414,2.56,56.87,0.00,33
100000,51,37,0,0,14,0,0.000,406,0.84,58.92,0.00,33
100000,37,22,0,0,15,0,0.000,402,0.98,60.07,0.00,33
100000,64,38,6,0,20,6,0.094,399,0.31,69.05,15.26,57
100000,48,21,0,0,27,0,0.000,396,0.50,54.09,0.00,33
100000,33,18,0,0,15,0,0.000,389,1.57,42.65,0.00,33
100000,49,34,0,0,15,0,0.000,388,4.86,65.35,0.00,57
100000,45,23,0,0,22,0,0.000,376,3.04,58.84,0.00,33
100000,64,31,17,0,16,17,0.266,370,5.43,59.37,31.64,53
100000,48,21,0,0,27,0,0.000,368,3.32,76.92,0.00,33
100000,42,22,0,0,20,0,0.000,366,1.46,47.51,0.00,33
100000,48,21,0,0,27,0,0.000,366,0.69,77.77,0.00,33
100000,39,19,0,0,20,0,0.000,365,2.99,66.69,0.00,33
100000,48,21,0,0,27,0,0.000,358,4.14,52.29,0.00,33
100000,50,35,0,0,15,0,0.000,353,3.35,59.39,0.00,33
100000,37,22,0,0,15,0,0.000,353,3.00,53.78,0.00,33
100000,33,18,0,0,15,0,0.000,352,2.60,58.95,0.00,33
100000,48,21,0,0,27,0,0.000,338,1.35,46.55,0.00,33
100000,64,35,8,0,21,5,0.125,329,1.61,68.34,7.40,57
