step,event,lineage,other,size
5000,birth,4,0,287
5000,birth,1,0,173
5000,birth,7,0,274
6000,split,8,1,68
13000,extinct,1,0,16
15000,split,13,4,427
22000,split,17,8,29
24000,split,19,4,35
24000,split,21,8,11
25000,split,23,17,7
26000,split,24,8,103
27000,extinct,21,0,7
27000,extinct,23,0,7
31000,extinct,19,0,22
35000,extinct,4,0,42
39000,extinct,24,0,7
54000,split,36,17,43
57000,split,37,17,103
60000,extinct,36,0,9
62000,extinct,8,0,15
70000,split,42,17,67
78000,extinct,42,0,13
84000,split,47,17,5
85000,extinct,47,0,5
88000,split,48,37,15
88000,extinct,17,0,14
89000,extinct,48,0,15
91000,split,49,37,5
92000,split,51,37,49
93000,extinct,7,0,8
93000,extinct,13,0,187
93000,extinct,49,0,12
94000,split,58,37,12
101000,extinct,58,0,17
113000,split,66,37,241
113000,extinct,51,0,47
121000,split,72,66,88
122000,split,73,72,89
122000,split,74,72,32
124000,split,80,37,214
126000,extinct,74,0,7
127000,split,83,37,119
128000,extinct,73,0,12
136000,merge,37,83,126
144000,split,95,66,13
145000,split,97,83,48
147000,split,99,83,75
150000,extinct,95,0,6
152000,split,102,80,78
155000,extinct,97,0,15
158000,extinct,80,0,8
171000,split,107,83,142
175000,extinct,99,0,9
178000,split,110,83,144
182000,split,112,66,217
184000,split,114,83,71
185000,extinct,66,0,12
185000,merge,114,83,71
188000,extinct,110,0,7
192000,split,119,83,41
193000,merge,119,83,41
194000,split,121,112,37
200000,split,127,102,70
200000,split,126,107,71
201000,split,128,102,39
201000,extinct,102,0,11
202000,split,129,127,15
202000,split,130,107,19
203000,split,132,127,43
203000,extinct,121,0,25
203000,extinct,129,0,15
205000,extinct,130,0,12
206000,extinct,128,0,22
207000,split,138,132,22
207000,split,137,132,41
209000,split,142,127,87
209000,extinct,83,0,6
210000,extinct,132,0,5
211000,split,145,112,126
212000,split,141,132,9
213000,extinct,112,0,5
214000,extinct,137,0,32
220000,extinct,141,0,9
221000,split,157,142,8
221000,extinct,138,0,12
223000,split,160,138,86
227000,split,163,126,161
227000,extinct,142,0,10
230000,split,165,160,75
230000,extinct,157,0,7
235000,split,168,145,43
235000,split,167,127,25
236000,extinct,160,0,23
238000,extinct,167,0,24
239000,extinct,168,0,12
240000,extinct,165,0,28
242000,split,172,127,65
244000,merge,172,127,52
247000,split,174,127,114
251000,extinct,126,0,7
252000,split,179,174,6
255000,merge,179,174,24
262000,split,184,107,47
267000,extinct,184,0,41
277000,split,192,163,28
283000,extinct,192,0,7
293000,extinct,163,0,25
295000,split,197,174,34
