step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
1000,13231,7194,156562,825530,790945,656993,11975,63285,875,1,282841,5934093,183884.879,88714.649,1.0661,69868.509,0.217,0.318,0.242,0.223,0.646,0.302,1447,0.0426,0.6896,0.103,6.4,41.7,82.8,38.52,3.61,5.56,2.00,27.35,7.52,1.107,0.182,0.056,0.057,17.219,0.553,0.0025,116,426,1772,16981,47,0,0.000,5943,3515,4165,5551,763,3900,8568,0.00,1.22,12209,34.9425,66713,9226,539341,3749.2,-0.0,466999,55.897,2631002.543,1.52e-14,0.00093,30.00,240873,92.004,2.191,88.913,0.900,92.007,10063,1093,2075,0.3145,0.877,1.100,1.330,1.115,0.937,1.159,37759.630,12777.917,179327.274,38343.344,36082.770,13396.174,3212.654,2237.312,0.710,0.566,0.535,0.851,0.700,0.652,6608,61965,0.6094,0.6143,0.6348,0.9999,0.0465,0.0520,0.5722,0.7966,0.8491,0.1090,0.0513,0.0303,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17403,0.9999,0.7390,0.7544,0.9983,0.0465,0.0520,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1251,5.1231,5.1573,0.0861,0.1543,0.1339,0.243,0.323,0.276,0.287,9031,0.1684,0.0091,0.0112,0.00247,0.00166,0.00147,22.91,26.96,27.23,75.7877,0.0312,73.5800,33.8141,22.0830,1083384,1531457,0.7200,0.0076,1726.0,75.7877,21.62,0,0,0,0,0,0,14747,18846.140,16650.390,0.9618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0
2000,11703,2655,72172,146754,133737,73013,1569,32597,325,0,231053,2749530,35499.142,28016.760,1.0495,12861.199,0.142,0.570,0.156,0.132,0.530,0.334,926,0.0750,0.6842,0.088,10.1,37.9,75.2,36.51,2.06,7.51,0.94,25.99,7.46,1.135,0.202,0.070,0.072,8.096,0.345,0.0040,92,492,857,14489,46,0,0.000,5113,1031,2160,8512,581,1246,9876,0.00,8.24,12851,14.1423,66815,9918,497317,3346.9,-0.0,525528,20.755,2631002.543,1.79e-14,0.00068,25.34,48275,26.074,2.327,23.166,0.581,26.077,3130,2899,5674,0.3068,0.867,1.094,1.502,1.210,0.899,1.215,14304.937,13453.575,12148.032,14278.973,21933.335,8543.153,1911.219,4701.190,0.553,0.542,0.502,0.418,0.538,0.531,11356,23432,0.5836,0.3281,0.4476,0.9998,0.0419,0.0444,0.5831,0.7956,0.8753,0.1280,0.0236,0.0228,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5761,0.9994,0.6538,0.7366,0.9971,0.0419,0.0444,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0206,4.7678,4.8678,0.0473,0.0898,0.0825,0.142,0.174,0.124,0.186,2882,0.1291,0.0021,0.0033,0.00263,0.00097,0.00079,25.10,28.50,27.66,287.7535,0.0625,36.4242,11.4109,9.3445,1095014,1527837,1.5046,0.0566,2919.9,287.7535,26.00,0,0,0,0,0,0,8703,15155.561,13441.856,0.9634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0
