step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,64,262,40.9,2.2,0.1,8.7,40.8,0.0,1.39,0.3,84,686,41.30,0.65,81,106,75,0.0,1.45,1.32,1.41,6.63,7.23,7.20,31.6,0.841,0.425,7.30
6000,64,314,44.2,4.1,0.2,8.2,45.2,0.0,1.68,0.3,95,827,47.79,0.45,110,116,88,0.0,1.82,1.56,1.68,6.92,7.64,7.58,30.7,0.777,0.396,7.68
7000,64,336,46.1,5.3,0.2,7.2,47.2,0.0,1.96,0.2,92,844,61.27,0.62,145,101,90,0.0,2.04,1.86,1.97,7.47,7.78,7.76,29.0,0.754,0.381,7.82
8000,64,420,47.6,4.4,0.2,7.0,51.3,0.0,1.84,0.1,106,771,77.69,1.33,178,133,109,0.0,1.95,1.69,1.86,7.71,7.98,7.97,29.2,0.744,0.361,8.01
9000,64,674,47.5,3.9,0.1,6.9,52.3,0.0,1.76,0.0,118,879,97.63,4.01,243,242,189,0.0,1.80,1.71,1.77,7.83,7.98,7.98,30.7,0.746,0.363,7.99
10000,64,743,46.7,3.8,0.1,6.5,51.7,0.0,1.73,0.2,140,1187,130.67,9.01,288,245,210,0.0,1.65,1.84,1.73,7.76,7.94,7.90,30.6,0.745,0.365,7.97
11000,64,729,46.9,4.4,0.4,6.8,50.0,0.0,1.82,0.2,182,1320,131.84,16.98,296,220,213,0.0,1.83,1.76,1.84,7.67,7.91,7.88,30.2,0.751,0.366,7.95
12000,64,582,48.2,6.5,0.5,6.9,46.9,0.0,2.26,0.3,198,1004,87.32,25.39,235,185,162,0.1,2.28,2.24,2.26,7.71,7.88,7.83,30.2,0.757,0.373,7.93
12000,115,28,32.4,0.0,0.0,2.2,32.9,0.0,1.00,0.0,7,577,41.42,19.68,18,8,2,0.0,1.00,1.00,1.00,6.50,5.93,5.93,22.2,0.950,0.463,5.93
13000,64,368,47.9,7.0,1.0,6.8,44.9,0.1,2.35,0.2,151,1138,94.84,23.37,170,117,81,0.2,2.33,2.26,2.41,7.50,7.82,7.81,28.0,0.760,0.372,7.88
