step,event,lineage,other,size
5000,birth,1,0,398
5000,birth,2,0,63
5000,birth,3,0,38
5000,birth,4,0,38
5000,birth,5,0,84
5000,birth,7,0,6
5000,birth,9,0,35
5000,birth,11,0,19
5000,birth,14,0,141
5000,birth,15,0,37
5000,birth,16,0,7
5000,birth,18,0,23
5000,birth,21,0,43
5000,birth,24,0,12
5000,birth,34,0,17
5000,birth,35,0,34
5000,birth,43,0,5
5000,birth,50,0,7
5000,birth,52,0,18
5000,birth,60,0,21
5000,birth,68,0,17
5000,birth,69,0,8
5000,birth,72,0,55
5000,birth,77,0,6
5000,birth,80,0,92
5000,birth,83,0,13
5000,birth,85,0,85
5000,birth,91,0,29
5000,birth,94,0,8
5000,birth,103,0,9
5000,birth,106,0,25
5000,birth,109,0,25
5000,birth,110,0,14
5000,birth,124,0,27
5000,birth,125,0,42
6000,birth,129,0,25
7000,birth,59,0,39
7000,split,132,1,37
7000,extinct,7,0,19
7000,extinct,16,0,7
7000,extinct,43,0,5
7000,extinct,50,0,5
7000,extinct,69,0,5
7000,extinct,77,0,6
8000,split,140,1,41
8000,split,141,2,33
8000,birth,143,0,150
8000,birth,145,0,15
8000,split,146,14,205
8000,birth,149,0,5
8000,extinct,2,0,13
8000,extinct,11,0,21
9000,split,158,3,16
9000,extinct,34,0,12
9000,merge,68,1,7
9000,extinct,83,0,6
9000,merge,91,1,23
9000,extinct,103,0,16
10000,extinct,5,0,16
10000,extinct,24,0,6
10000,extinct,52,0,12
10000,extinct,80,0,9
10000,extinct,110,0,6
10000,extinct,124,0,23
10000,extinct,129,0,8
10000,extinct,132,0,8
10000,extinct,140,0,41
10000,extinct,149,0,5
11000,birth,13,0,8
11000,extinct,9,0,14
11000,extinct,85,0,26
12000,split,169,143,12
12000,extinct,21,0,11
12000,extinct,59,0,7
12000,extinct,106,0,7
12000,extinct,125,0,6
12000,extinct,141,0,10
13000,extinct,3,0,33
13000,extinct,35,0,7
13000,extinct,109,0,5
13000,extinct,145,0,11
14000,split,173,14,29
14000,split,174,14,7
14000,extinct,4,0,5
14000,extinct,94,0,10
15000,extinct,13,0,10
15000,extinct,174,0,7
16000,split,191,143,6
16000,extinct,14,0,11
16000,extinct,60,0,10
16000,extinct,158,0,17
16000,extinct,169,0,6
17000,extinct,72,0,8
17000,extinct,146,0,16
18000,extinct,15,0,9
18000,extinct,143,0,19
19000,extinct,191,0,6
21000,split,203,18,18
22000,split,205,18,44
24000,extinct,173,0,32
27000,extinct,203,0,5
30000,split,211,18,23
31000,split,212,18,14
32000,extinct,205,0,7
32000,extinct,211,0,7
33000,split,213,18,62
33000,split,214,18,31
34000,split,218,214,5
35000,extinct,212,0,6
36000,split,224,18,8
36000,extinct,213,0,10
36000,extinct,218,0,5
38000,split,227,18,17
38000,split,230,18,7
39000,split,231,18,18
39000,split,232,18,12
40000,split,234,18,87
40000,split,235,227,18
42000,extinct,230,0,7
44000,split,238,18,14
44000,extinct,224,0,5
44000,extinct,232,0,10
45000,extinct,234,0,12
45000,extinct,235,0,11
45000,extinct,238,0,14
46000,extinct,227,0,6
46000,extinct,231,0,19
47000,extinct,18,0,54
53000,split,255,214,18
54000,split,260,214,30
54000,split,261,214,18
54000,split,266,214,7
55000,split,269,214,19
56000,split,281,214,111
56000,extinct,255,0,8
57000,extinct,214,0,9
58000,extinct,261,0,8
58000,extinct,269,0,19
59000,split,302,281,267
59000,extinct,260,0,26
60000,extinct,266,0,8
66000,split,327,281,6
66000,extinct,302,0,8
72000,split,352,281,964
72000,extinct,327,0,27
83000,extinct,281,0,5
85000,split,406,352,283
90000,split,428,352,8
92000,extinct,428,0,8
93000,extinct,406,0,10
94000,split,475,352,15
97000,extinct,475,0,7
