step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,3,307,39.2,0.5,0.0,12.2,27.9,0.0,1.12,1.1,98,321,18.81,0.59,114,134,59,0.0,1.15,1.09,1.12,6.13,6.77,6.56,28.9,1.115,0.487,6.93
5000,7,5,11.1,0.0,2.8,0.2,7.8,0.0,1.00,16.4,4,1885,14.72,0.79,5,0,0,0.0,1.00,1.00,1.00,3.80,8.60,3.00,12.2,1.039,0.546,8.60
6000,3,539,38.2,1.1,0.4,11.7,26.5,0.0,1.22,0.7,217,695,23.78,1.13,303,147,89,0.1,1.26,1.24,1.19,5.94,6.67,6.56,26.5,1.096,0.484,6.79
7000,3,545,39.6,1.1,0.6,11.6,27.1,0.0,1.22,0.5,217,1060,27.90,1.58,305,164,76,0.1,1.22,1.26,1.19,5.93,6.72,6.65,25.6,1.109,0.490,6.80
8000,3,512,36.7,1.2,0.9,9.6,25.3,0.0,1.25,0.4,204,1165,33.86,1.72,296,148,68,0.0,1.29,1.27,1.21,5.77,6.43,6.39,25.7,1.099,0.483,6.50
9000,3,497,35.1,0.9,0.5,7.9,26.2,0.0,1.22,0.2,166,755,42.42,2.47,260,130,107,0.0,1.29,1.19,1.20,5.62,6.12,6.09,27.0,1.086,0.477,6.14
10000,3,641,34.3,0.8,0.4,6.6,26.9,0.0,1.17,0.2,207,777,55.37,2.76,310,186,145,0.0,1.17,1.16,1.17,5.67,6.01,5.97,28.1,1.063,0.478,6.05
11000,3,822,34.1,1.0,1.0,6.4,25.8,0.0,1.15,0.5,326,856,64.56,5.91,352,268,202,0.0,1.16,1.12,1.17,5.64,5.97,5.92,29.1,1.069,0.470,6.06
12000,3,740,33.0,0.8,1.6,6.4,24.4,0.0,1.15,0.7,349,1015,72.49,9.21,351,218,171,0.0,1.19,1.09,1.16,5.45,5.91,5.86,27.8,1.073,0.457,6.07
13000,3,590,33.6,0.9,2.7,6.4,23.1,0.0,1.14,0.9,325,1054,69.20,12.67,313,163,114,0.1,1.14,1.12,1.14,5.68,5.89,5.90,26.3,1.091,0.446,6.11
14000,3,369,33.2,1.1,1.7,6.5,23.2,0.0,1.19,0.9,229,1044,64.32,13.54,252,74,43,0.1,1.23,1.14,1.20,5.59,5.85,5.88,22.9,1.091,0.448,6.09
15000,3,249,33.1,1.3,0.2,6.2,24.5,0.0,1.29,0.8,139,919,59.12,6.57,186,45,18,0.0,1.29,1.31,1.29,5.59,5.84,5.78,20.7,1.088,0.427,6.01
16000,3,210,33.5,1.1,0.1,7.1,24.3,0.0,1.21,0.6,114,893,65.78,5.17,171,37,2,0.0,1.24,1.19,1.22,5.48,5.88,5.89,18.2,1.114,0.418,6.03
17000,3,306,33.4,0.6,0.1,7.7,24.1,0.0,1.12,0.4,150,860,67.10,3.45,189,75,42,0.0,1.11,1.11,1.12,5.74,5.92,5.94,24.1,1.140,0.407,6.02
18000,3,474,32.7,0.9,0.1,8.2,22.1,0.0,1.17,0.4,181,797,65.35,3.53,262,134,78,0.0,1.15,1.17,1.19,5.77,5.95,5.90,25.6,1.168,0.386,6.03
19000,3,743,31.9,0.7,0.1,7.8,21.7,0.0,1.11,0.5,279,920,72.80,4.07,375,212,156,0.0,1.10,1.10,1.11,5.77,5.87,5.92,27.5,1.185,0.381,6.02
19000,119,46,38.7,0.5,13.0,8.0,11.2,0.0,1.08,1.3,41,1054,29.28,25.35,38,7,1,0.2,1.01,1.15,1.08,5.46,5.91,6.09,19.7,1.316,0.472,6.30
20000,3,981,31.8,0.6,0.1,7.3,21.9,0.0,1.09,0.4,318,1005,75.89,7.34,410,335,236,0.0,1.08,1.08,1.10,5.64,5.91,5.91,28.8,1.190,0.385,6.01
20000,119,18,34.2,0.1,6.1,14.6,11.7,0.0,1.02,0.7,14,1555,42.35,28.74,6,12,0,0.0,1.02,1.02,1.02,5.44,5.83,6.11,25.3,1.356,0.474,6.11
21000,3,1137,30.8,0.6,0.4,6.6,20.8,0.0,1.10,0.7,446,1061,72.70,13.38,463,385,289,0.0,1.12,1.09,1.10,5.56,5.82,5.90,29.6,1.197,0.387,6.03
22000,3,1312,30.0,0.8,1.0,5.5,19.5,0.0,1.17,1.4,590,912,55.74,15.45,559,440,313,0.0,1.16,1.17,1.17,5.14,5.63,5.78,29.1,1.202,0.392,6.03
23000,3,1335,29.3,0.9,1.4,4.5,18.9,0.0,1.17,1.4,624,939,52.32,14.46,451,509,375,0.0,1.15,1.20,1.17,5.02,5.65,5.82,30.9,1.200,0.384,6.05
24000,3,1350,27.1,1.1,1.3,3.5,17.7,0.0,1.21,1.7,605,1030,51.03,10.49,464,473,413,0.0,1.15,1.25,1.23,4.79,5.48,5.89,31.1,1.172,0.383,6.06
24000,127,24,44.4,0.0,19.9,1.7,7.0,0.0,1.00,0.8,20,872,15.99,25.12,16,3,5,0.0,1.00,1.00,1.00,5.21,5.75,5.79,25.0,1.588,0.374,5.96
25000,3,1371,25.6,1.1,2.2,2.4,16.0,0.0,1.23,2.4,656,928,42.31,9.78,479,483,409,0.0,1.16,1.28,1.25,4.48,5.30,5.86,31.2,1.159,0.375,6.13
25000,127,15,39.1,0.0,17.3,2.3,5.4,0.0,1.00,1.7,14,1784,30.21,32.84,13,1,1,0.0,1.00,1.00,1.00,4.87,5.40,5.73,21.8,1.626,0.357,5.93
25000,128,8,49.8,0.4,23.1,4.6,6.6,0.0,1.03,2.8,8,1722,36.00,57.94,6,2,0,0.6,1.00,1.12,1.00,5.25,6.12,6.25,19.4,1.518,0.488,6.88
26000,3,1363,26.5,1.2,4.0,2.1,14.2,0.0,1.29,3.2,847,823,30.90,9.95,514,388,461,0.0,1.23,1.33,1.31,4.33,5.22,5.80,31.6,1.192,0.378,6.24
26000,128,10,60.4,3.0,22.6,0.8,12.3,0.0,1.81,0.4,8,778,33.97,37.00,9,1,0,0.7,1.80,2.03,1.70,5.80,6.60,6.60,18.6,1.462,0.493,6.70
26000,130,8,14.1,0.0,0.0,0.2,14.0,0.0,1.00,7.0,8,998,41.86,6.91,4,2,2,0.0,1.00,1.00,1.00,3.75,4.75,5.50,28.1,1.017,0.391,6.75
26000,127,7,46.8,0.0,20.7,2.6,6.6,0.0,1.00,0.0,6,1683,40.95,32.03,7,0,0,0.0,1.00,1.00,1.00,6.14,6.00,6.00,19.6,1.637,0.356,6.00
27000,3,1100,27.1,1.2,3.3,2.6,15.2,0.0,1.25,3.3,637,978,30.39,8.50,487,259,354,0.1,1.18,1.29,1.28,4.40,5.18,6.00,30.1,1.203,0.370,6.35
27000,128,7,60.0,4.3,20.3,0.0,12.4,0.0,2.15,0.0,7,1568,49.01,16.69,6,1,0,0.9,2.14,2.48,2.00,6.43,6.57,6.57,19.8,1.450,0.494,6.57
28000,3,1007,25.9,1.4,2.2,2.5,15.6,0.0,1.29,3.9,550,1085,36.89,5.56,413,286,308,0.0,1.18,1.35,1.31,4.40,5.01,6.06,30.7,1.178,0.358,6.46
28000,128,14,59.4,0.9,21.8,0.3,15.1,0.0,1.14,0.9,13,883,24.60,28.80,6,8,0,0.4,1.00,1.33,1.12,5.71,6.86,6.93,26.6,1.516,0.483,7.07
28000,127,13,54.1,0.0,25.0,1.9,7.1,0.0,1.00,0.0,5,659,17.55,27.62,12,1,0,0.0,1.00,1.00,1.00,5.23,6.00,6.00,19.8,1.637,0.356,6.00
