step,event,lineage,other,size
5000,birth,1,0,574
5000,birth,2,0,92
5000,birth,4,0,5
5000,birth,11,0,32
5000,birth,12,0,98
5000,birth,16,0,50
5000,birth,18,0,14
5000,birth,19,0,6
5000,birth,22,0,21
5000,birth,24,0,39
5000,birth,30,0,12
5000,birth,32,0,50
5000,birth,42,0,16
5000,birth,43,0,26
5000,birth,45,0,10
5000,birth,46,0,14
5000,birth,48,0,29
5000,birth,49,0,19
5000,birth,50,0,62
5000,birth,53,0,49
5000,birth,64,0,9
5000,birth,65,0,104
5000,birth,67,0,33
5000,birth,92,0,24
5000,birth,94,0,5
5000,birth,101,0,8
5000,birth,109,0,15
5000,birth,117,0,15
6000,birth,124,0,7
7000,birth,125,0,267
7000,birth,126,0,80
7000,birth,129,0,21
7000,extinct,4,0,5
7000,extinct,42,0,12
7000,extinct,45,0,10
7000,merge,48,1,83
7000,extinct,64,0,9
7000,extinct,101,0,8
8000,split,131,1,33
8000,birth,135,0,9
8000,split,137,1,5
8000,split,138,1,40
8000,birth,142,0,37
8000,split,147,1,5
8000,birth,149,0,17
8000,extinct,30,0,5
8000,extinct,124,0,7
9000,extinct,11,0,8
9000,extinct,12,0,12
9000,extinct,19,0,6
9000,extinct,46,0,13
9000,extinct,147,0,5
10000,split,158,125,38
10000,extinct,67,0,7
11000,split,161,1,22
11000,split,162,125,5
11000,split,165,125,6
11000,extinct,43,0,5
11000,extinct,50,0,5
11000,extinct,94,0,6
11000,extinct,135,0,9
11000,extinct,138,0,16
11000,extinct,142,0,10
12000,extinct,2,0,13
12000,extinct,16,0,9
12000,extinct,18,0,5
12000,extinct,24,0,7
12000,extinct,65,0,60
12000,extinct,92,0,12
12000,extinct,137,0,9
13000,extinct,22,0,7
13000,extinct,53,0,17
13000,extinct,117,0,12
13000,extinct,126,0,8
13000,extinct,131,0,8
13000,extinct,162,0,5
13000,extinct,165,0,6
14000,split,183,125,5
14000,split,190,125,10
14000,extinct,49,0,6
14000,extinct,109,0,7
14000,extinct,149,0,8
15000,extinct,1,0,20
15000,extinct,32,0,20
15000,extinct,129,0,20
16000,split,203,125,102
16000,extinct,158,0,15
16000,extinct,190,0,10
17000,extinct,183,0,5
18000,split,214,125,10
19000,split,218,125,245
19000,extinct,161,0,8
20000,extinct,214,0,10
22000,extinct,218,0,14
24000,extinct,125,0,68
27000,split,304,203,18
27000,split,316,203,48
28000,split,338,203,1558
28000,split,342,203,11
28000,split,343,203,23
29000,split,397,338,13
29000,split,404,337,5
29000,split,439,349,39
29000,extinct,203,0,13
29000,extinct,304,0,5
30000,split,471,418,18
30000,extinct,343,0,15
31000,extinct,397,0,13
31000,extinct,404,0,5
32000,extinct,342,0,6
32000,extinct,471,0,18
35000,extinct,316,0,14
35000,extinct,439,0,11
37000,split,649,338,67
40000,split,670,338,92
42000,split,682,338,45
43000,split,689,670,9
44000,split,708,649,11
45000,split,731,705,23
45000,split,733,705,10
45000,split,738,670,8
45000,extinct,689,0,9
46000,split,751,649,7
47000,split,775,338,41
47000,split,782,649,12
47000,split,797,751,19
