step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,283,41.5,1.6,10.0,0.4,31.3,0.1,1.17,1.5,188,781,40.35,4.30,121,114,48,0.1,1.16,1.29,1.11,7.17,7.97,7.90,27.5,0.927,0.425,8.19
5000,70,42,58.7,4.2,1.7,9.6,38.7,0.3,1.95,0.0,23,1057,42.22,5.57,34,7,1,0.3,1.99,1.88,1.96,7.71,7.50,7.50,21.4,1.098,0.460,7.50
5000,3,7,53.0,5.4,3.3,19.3,26.3,0.0,1.43,0.0,6,1143,34.46,9.29,0,4,3,0.1,1.16,1.00,1.78,7.14,7.43,7.43,38.6,1.058,0.456,7.43
6000,1,308,40.7,1.8,10.4,0.3,29.3,0.0,1.20,1.7,203,1061,41.91,4.01,121,135,52,0.2,1.15,1.37,1.14,7.09,7.95,7.87,27.9,0.933,0.427,8.20
6000,70,52,53.3,2.9,1.2,12.3,35.4,0.2,1.67,0.1,25,1350,47.62,5.37,37,15,0,0.2,1.72,1.60,1.68,6.96,7.29,7.29,22.2,1.098,0.449,7.31
6000,3,6,53.9,6.3,3.8,17.2,25.3,0.0,1.50,0.0,6,2230,41.72,10.81,0,4,2,0.2,1.19,1.00,1.90,6.83,7.33,7.33,37.1,1.069,0.449,7.33
7000,1,313,42.4,1.8,11.3,1.2,29.4,0.1,1.14,1.6,201,816,41.75,5.27,169,95,49,0.2,1.09,1.27,1.09,7.18,7.85,8.00,24.7,0.934,0.425,8.23
7000,70,45,51.0,2.2,1.4,10.3,35.7,0.4,1.42,0.0,27,572,20.46,3.21,26,14,5,0.5,1.52,1.31,1.43,6.93,7.07,7.07,25.1,1.095,0.422,7.07
8000,1,453,35.9,1.1,10.3,0.8,25.4,0.1,1.08,2.8,257,730,36.30,4.32,212,161,80,0.1,1.05,1.16,1.06,6.38,7.21,7.95,27.3,0.918,0.449,8.25
8000,70,26,53.1,2.4,3.3,12.2,34.9,0.3,1.55,0.0,18,1327,30.19,3.55,5,20,1,0.3,1.75,1.36,1.55,7.12,7.35,7.35,29.6,1.084,0.448,7.35
9000,1,649,28.4,0.7,7.0,0.3,22.6,0.0,1.09,4.3,313,761,34.43,3.57,290,213,146,0.1,1.06,1.13,1.08,5.69,6.40,7.91,28.9,0.886,0.464,8.17
9000,70,15,50.6,3.6,3.4,14.3,29.7,0.3,1.88,0.0,10,1869,28.00,2.89,1,13,1,0.3,2.21,1.54,1.88,6.47,7.40,7.40,32.8,1.069,0.438,7.40
10000,1,827,22.6,0.2,4.4,0.1,20.3,0.0,1.03,5.8,384,837,38.70,3.42,364,271,192,0.0,1.03,1.04,1.03,5.12,5.76,7.66,28.4,0.870,0.466,8.12
