step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2
30000,1177,0.4996,7539.2,428,464,321,392,104,67,133,121433,7401,405
31000,1171,0.4364,6950.8,383,435,394,342,61,140,165,122000,6883,999
32000,963,0.5410,6315.1,456,423,292,248,75,103,119,122272,7001,1783
33000,791,0.5386,5850.2,561,342,228,221,51,91,123,121314,7489,3117
34000,459,0.6231,5237.0,935,236,124,99,41,72,78,120003,8705,4942
35000,321,0.5763,4069.7,1009,224,70,27,26,59,26,117615,11077,6624
36000,302,0.5099,4094.6,1020,157,100,45,17,76,44,114996,12912,7075
37000,488,0.3525,7852.3,868,198,158,132,39,99,106,113155,12086,5700
38000,1044,0.3534,11905.9,641,329,407,308,108,143,166,112093,9473,4022
39000,1236,0.4474,6827.7,312,454,462,320,113,122,139,113294,9994,5984
40000,1221,0.4513,8233.0,373,376,397,448,92,94,150,113795,9223,5221
41000,1072,0.5140,8033.9,482,343,372,357,85,108,125,114269,9563,4993
42000,1082,0.4843,9889.9,609,341,400,341,89,94,137,114353,9359,3591
43000,1386,0.4690,10512.2,526,508,464,414,133,118,154,114540,8927,2321
44000,1302,0.5300,9821.0,591,459,468,375,118,116,137,115587,8832,2259
45000,1294,0.5015,9019.2,476,453,414,427,116,103,169,116706,8327,2251
46000,1137,0.5471,8342.4,631,398,415,324,107,111,128,118191,8231,2024
47000,1031,0.5228,8602.0,808,395,352,284,107,80,116,119033,7704,1710
48000,1024,0.5273,8482.6,776,396,321,307,110,69,135,120218,6800,1442
49000,928,0.5108,8346.0,705,382,313,233,116,79,100,121410,6136,1455
50000,892,0.5157,7979.7,759,342,310,240,95,84,89,122034,5970,1250
51000,797,0.5307,7640.7,953,304,277,216,87,83,101,123164,5624,1125
52000,733,0.5484,7046.0,952,311,200,222,83,55,109,123831,5296,1384
53000,684,0.5819,5927.2,840,299,191,194,64,66,95,124100,5681,2401
54000,426,0.6479,4316.8,1103,203,123,100,46,63,61,124219,6624,3694
55000,276,0.6884,2966.2,1160,164,77,35,22,54,30,123131,8143,5060
56000,237,0.4304,3020.9,988,113,89,35,12,66,35,121955,8879,5087
57000,461,0.3688,6647.9,835,187,155,119,44,80,91,120599,7777,3688
58000,817,0.3978,10946.9,830,261,280,276,73,98,153,119669,5658,1879
59000,1104,0.4647,10040.0,705,402,363,339,112,85,147,119702,5035,2136
60000,1259,0.5481,10325.2,819,439,435,385,126,113,157,120074,4573,2146
61000,1352,0.5703,10360.5,868,414,462,476,106,125,173,120626,4239,1832
62000,1342,0.5678,9797.0,837,456,441,445,122,120,155,120914,4432,1674
63000,1431,0.5563,9970.7,829,530,473,428,142,107,167,120895,3955,1669
64000,1442,0.5583,9969.3,748,504,482,456,136,130,175,120740,4128,1755
65000,1403,0.5225,9768.0,668,575,462,366,128,125,145,120569,4371,1576
66000,1390,0.5050,9582.7,708,544,469,377,128,125,156,120150,4876,1747
67000,1434,0.5286,9535.7,654,500,478,456,131,149,165,119894,5343,1800
68000,1397,0.5175,9260.6,655,487,473,437,140,148,174,119563,5862,1646
69000,1411,0.5237,9657.6,677,522,445,444,137,125,175,118617,6481,1651
70000,1418,0.5331,9523.2,660,458,508,452,114,151,216,117906,7262,1901
71000,1239,0.5303,8506.2,702,462,385,392,137,125,190,117757,8359,2296
72000,1056,0.5597,7428.8,744,362,360,334,102,123,177,117573,9136,3197
73000,781,0.5928,5649.7,783,300,249,232,84,86,133,117020,10387,4886
74000,465,0.6989,3123.4,985,215,117,133,78,45,91,116426,12527,6587
75000,258,0.6202,1350.9,1047,155,81,22,34,41,21,115773,14709,7134
76000,232,0.4871,1711.5,964,115,84,33,25,49,33,115472,15382,6182
77000,468,0.4359,5326.8,708,165,183,120,52,55,78,115432,13819,4056
78000,971,0.4490,7821.7,600,325,358,288,107,68,132,115663,11241,2550
79000,1207,0.5675,7163.7,610,417,386,404,117,121,188,116527,10881,2462
80000,1222,0.6678,6031.1,856,453,384,385,114,116,147,117522,11197,1950
81000,941,0.7237,5035.5,1142,341,316,284,89,114,111,118134,11703,1867
82000,777,0.6667,4718.0,1036,265,289,223,64,89,80,118460,11803,1695
83000,753,0.6361,5351.3,943,283,249,221,63,72,104,118019,11561,1737
84000,864,0.5787,6605.2,840,326,285,253,79,95,113,117263,11304,1945
85000,1011,0.6044,6538.8,782,403,310,298,83,84,130,116872,11202,2005
86000,837,0.6368,5420.4,957,352,257,228,87,71,103,117412,11499,2259
87000,888,0.6182,5852.6,846,343,315,230,86,72,91,117446,11276,2221
88000,830,0.6036,5763.5,914,333,272,225,90,58,96,118465,10812,2124
89000,892,0.5684,7239.9,833,359,271,262,96,63,113,118349,10197,1359
90000,976,0.5799,7183.5,840,343,357,276,91,98,104,118977,10288,535
91000,1078,0.6373,5689.8,858,423,379,276,122,91,103,120041,10780,487
92000,795,0.7258,4775.4,1115,298,290,207,82,82,105,120749,11102,828
93000,556,0.7140,4104.0,1293,216,219,121,60,68,58,121628,11271,1022
94000,379,0.6834,3311.5,1312,168,121,90,35,44,50,122076,11446,1703
95000,213,0.6948,1704.7,1255,129,63,21,23,40,12,121736,12373,3036
96000,148,0.5743,1845.6,1105,79,54,15,11,29,14,121082,12417,3077
97000,369,0.4282,4519.6,743,159,98,112,38,45,77,120803,11305,1789
98000,425,0.5412,6535.7,1054,137,140,148,53,46,96,121031,10460,581
99000,399,0.5564,6700.7,1490,155,113,131,42,28,80,121464,9994,232
100000,539,0.5547,5276.0,932,202,180,157,43,54,60,122187,9573,693
