step,event,lineage,other,size
5000,birth,3,0,307
5000,birth,7,0,5
7000,extinct,7,0,5
19000,split,119,3,46
23000,extinct,119,0,18
24000,split,127,119,24
25000,split,128,127,8
26000,split,130,3,8
30000,split,133,3,131
30000,extinct,130,0,8
32000,split,134,3,133
32000,extinct,128,0,7
34000,extinct,127,0,6
34000,extinct,133,0,23
37000,split,149,3,365
42000,extinct,3,0,63
46000,split,151,3,6
46000,split,159,134,593
49000,extinct,134,0,6
49000,extinct,151,0,6
54000,split,196,159,12
56000,extinct,196,0,12
60000,split,212,149,150
61000,split,214,159,279
62000,extinct,212,0,150
66000,split,222,149,9
66000,split,224,159,136
67000,split,229,149,57
68000,extinct,159,0,12
69000,split,241,214,74
71000,extinct,222,0,9
72000,extinct,229,0,12
74000,split,256,149,28
75000,extinct,241,0,5
77000,extinct,256,0,6
79000,extinct,224,0,10
84000,split,280,214,5
85000,extinct,280,0,5
89000,split,294,214,446
96000,split,318,294,77
97000,extinct,294,0,31
99000,split,321,214,65
