step,event,lineage,other,size
5000,birth,1,0,282
5000,birth,2,0,61
5000,birth,4,0,46
5000,birth,5,0,75
5000,birth,8,0,72
5000,birth,17,0,5
5000,birth,18,0,110
5000,birth,19,0,7
5000,birth,22,0,103
5000,birth,25,0,5
5000,birth,26,0,23
5000,birth,31,0,6
5000,birth,32,0,20
5000,birth,52,0,24
5000,birth,56,0,24
5000,birth,58,0,19
5000,birth,61,0,9
5000,birth,63,0,33
5000,birth,94,0,8
5000,birth,96,0,6
5000,birth,111,0,20
5000,birth,114,0,19
5000,birth,119,0,23
6000,birth,121,0,13
6000,birth,123,0,39
6000,merge,114,1,19
7000,split,128,1,51
7000,extinct,19,0,6
7000,extinct,25,0,5
7000,extinct,61,0,8
8000,split,131,1,11
8000,birth,139,0,9
8000,birth,144,0,28
8000,extinct,94,0,5
8000,extinct,96,0,6
8000,extinct,111,0,11
9000,birth,40,0,25
10000,extinct,17,0,7
10000,extinct,119,0,8
11000,extinct,32,0,9
11000,extinct,52,0,8
11000,extinct,121,0,8
11000,extinct,128,0,11
11000,extinct,131,0,9
13000,extinct,8,0,14
13000,extinct,63,0,7
13000,extinct,123,0,6
13000,extinct,139,0,6
14000,extinct,26,0,5
14000,extinct,31,0,7
14000,extinct,58,0,7
15000,split,166,1,25
15000,split,170,18,31
15000,extinct,4,0,5
15000,extinct,5,0,12
15000,extinct,56,0,15
16000,extinct,40,0,19
17000,split,172,18,16
17000,split,173,18,34
17000,extinct,144,0,7
18000,split,178,1,38
18000,extinct,2,0,5
19000,extinct,166,0,14
20000,split,182,18,259
20000,split,183,172,140
20000,extinct,170,0,14
21000,split,175,22,8
21000,extinct,22,0,6
21000,extinct,172,0,5
22000,extinct,178,0,8
23000,split,186,173,9
25000,split,188,183,25
25000,split,191,18,45
26000,split,193,18,44
26000,split,194,18,37
26000,split,195,18,10
27000,split,189,18,52
27000,split,192,183,20
27000,split,196,1,51
27000,extinct,173,0,12
27000,extinct,191,0,9
28000,split,201,183,32
29000,split,202,18,20
29000,split,203,18,9
29000,split,205,18,18
30000,split,207,183,335
30000,extinct,1,0,6
30000,extinct,201,0,8
31000,split,213,18,61
31000,split,214,18,7
31000,split,217,18,11
31000,extinct,193,0,15
31000,extinct,195,0,10
32000,split,224,18,126
32000,split,225,18,8
32000,split,226,18,7
32000,split,229,18,9
32000,extinct,194,0,6
32000,extinct,203,0,5
33000,split,234,18,12
33000,split,235,18,8
33000,merge,183,207,182
33000,extinct,186,0,15
33000,extinct,188,0,15
33000,extinct,214,0,7
34000,split,247,224,5
34000,split,249,18,9
34000,extinct,182,0,5
34000,extinct,192,0,17
34000,extinct,196,0,7
34000,extinct,202,0,10
34000,extinct,205,0,9
34000,extinct,225,0,8
35000,split,261,224,21
35000,split,262,224,26
35000,extinct,18,0,16
35000,extinct,226,0,7
36000,extinct,175,0,11
36000,extinct,229,0,9
36000,extinct,234,0,5
36000,extinct,247,0,5
37000,extinct,213,0,26
37000,extinct,217,0,6
38000,split,281,207,133
38000,extinct,235,0,6
39000,split,286,282,40
40000,extinct,224,0,5
40000,extinct,249,0,6
43000,extinct,261,0,7
44000,extinct,262,0,5
45000,split,303,286,5
45000,split,304,286,41
45000,extinct,189,0,6
46000,split,311,207,101
46000,split,312,303,68
47000,split,319,286,26
47000,split,322,303,628
47000,extinct,286,0,9
47000,extinct,303,0,5
47000,extinct,304,0,41
49000,extinct,312,0,12
50000,split,370,207,50
50000,split,372,311,27
50000,extinct,281,0,64
50000,extinct,319,0,9
51000,split,374,207,156
51000,split,384,207,31
52000,split,405,207,485
52000,split,415,322,6
53000,split,434,207,33
53000,split,436,207,21
53000,extinct,311,0,28
53000,extinct,370,0,9
53000,extinct,372,0,16
53000,extinct,415,0,6
54000,extinct,207,0,9
54000,extinct,384,0,21
55000,split,492,207,5
55000,split,495,470,7
55000,split,496,374,7
55000,extinct,436,0,21
56000,split,511,436,21
56000,extinct,492,0,5
57000,extinct,434,0,11
58000,split,531,495,645
58000,extinct,495,0,7
59000,split,497,436,75
59000,extinct,322,0,23
59000,extinct,374,0,26
59000,extinct,496,0,6
59000,extinct,511,0,9
60000,split,542,405,739
61000,split,549,405,36
61000,split,550,405,17
65000,extinct,550,0,6
66000,split,581,531,78
66000,split,583,531,25
67000,split,601,531,13
68000,split,613,531,9
68000,split,614,531,47
68000,split,615,542,19
68000,split,616,542,29
68000,split,618,531,25
68000,split,624,531,7
68000,split,626,531,11
68000,split,631,531,6
68000,extinct,497,0,14
68000,extinct,549,0,13
69000,split,637,531,102
69000,split,640,531,8
70000,split,648,531,9
70000,split,649,531,18
70000,extinct,615,0,9
71000,split,619,531,6
71000,split,657,405,6
71000,split,667,531,8
71000,split,671,531,24
71000,extinct,616,0,5
71000,extinct,631,0,7
72000,extinct,613,0,9
72000,extinct,624,0,7
72000,extinct,667,0,8
73000,split,686,405,15
73000,split,687,531,12
73000,split,689,531,46
73000,split,690,531,6
73000,split,694,531,10
73000,split,696,405,6
73000,split,702,531,7
73000,extinct,657,0,6
74000,split,705,531,5
74000,extinct,583,0,11
74000,extinct,601,0,8
74000,extinct,618,0,12
74000,extinct,626,0,7
75000,extinct,614,0,5
75000,extinct,640,0,10
75000,extinct,648,0,5
75000,extinct,689,0,10
75000,extinct,690,0,6
75000,extinct,696,0,6
75000,extinct,702,0,7
75000,extinct,705,0,5
76000,extinct,619,0,5
76000,extinct,637,0,11
76000,extinct,687,0,12
77000,extinct,649,0,5
77000,extinct,686,0,7
78000,extinct,671,0,6
79000,split,748,531,8
79000,extinct,694,0,10
80000,split,751,542,57
81000,split,739,531,95
81000,split,745,739,74
83000,extinct,748,0,8
84000,split,766,531,56
84000,split,767,581,7
84000,split,768,581,9
85000,extinct,542,0,5
86000,split,777,739,5
86000,extinct,768,0,9
87000,split,794,531,5
87000,extinct,751,0,7
88000,split,797,766,9
88000,extinct,739,0,6
89000,split,807,531,44
89000,extinct,777,0,5
89000,extinct,794,0,5
90000,split,821,405,19
90000,extinct,767,0,8
91000,split,798,531,11
91000,split,831,531,6
91000,split,833,531,6
