step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,12101,7790,126793,677196,645218,540668,9735,66097,355,1,238357,5150653,167191.747,73240.991,1.0196,58051.024,0.225,0.300,0.256,0.219,0.616,0.336,677,0.0408,0.6865,0.097,10.4,47.2,88.3,43.47,4.70,6.36,2.33,30.08,7.63,1.078,0.164,0.072,0.074,18.065,0.617,0.0027,152,466,1804,11300,64,0,0.000,6002,2741,2653,6707,826,2487,8788,0.00,1.22,9994,27.9028,159215,8820,459175,1917.6,-0.0,426079,69.464,2601587.666,1.72e-14,0.00042,30.00,201450,83.603,2.275,80.367,0.961,83.607,8011,1194,2896,0.3334,0.862,1.072,1.302,1.076,0.917,1.150,37946.084,12557.217,151268.528,38470.009,35504.235,8656.634,3865.436,2667.897,0.667,0.564,0.557,0.873,0.697,0.645,6321,36058,0.8330,0.6055,0.5423,0.9999,0.0514,0.0554,0.5154,0.7958,0.8124,0.1292,0.0612,0.0359,0.0000,0.7594,0.9658,0.0000,0.6065,0.9578,0.00332,16507,0.9993,0.8010,0.8032,0.9992,0.0514,0.0554,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0413,4.9487,4.8783,0.0860,0.1781,0.1530,0.321,0.353,0.341,0.319,12903,0.2886,0.0092,0.0111,0.00153,0.00163,0.00152,22.58,28.17,28.24,177.2855,0.0305,73.3494,46.5201,22.9437,1053538,1532685,0.7261,0.0177,4010.2,177.2855,21.62,0,0,0,0,0,0,6747,15189.967,13836.403,0.9796
2000,11303,2741,70534,132060,118053,60169,1357,34245,476,0,262175,2789605,33495.694,28457.098,1.0403,11410.332,0.132,0.571,0.154,0.143,0.528,0.325,609,0.0869,0.6753,0.072,12.9,39.9,76.7,35.24,2.82,9.15,0.86,22.42,7.30,1.152,0.224,0.129,0.130,8.669,0.363,0.0041,101,578,921,17598,34,0,0.000,5622,1099,2409,7795,429,792,10082,0.00,7.33,9842,10.6098,159987,9315,421803,1892.6,-0.0,474175,22.221,2601587.666,2.81e-14,0.00135,25.34,41273,27.561,2.320,24.671,0.570,27.564,3351,2542,5410,0.2974,0.927,1.103,1.441,1.164,0.947,1.241,13979.974,12509.339,9758.903,13891.329,21255.793,7844.505,2503.653,6698.607,0.491,0.551,0.535,0.411,0.478,0.467,9093,19040,0.7853,0.4726,0.4808,0.9993,0.0406,0.0603,0.5328,0.9323,0.8406,0.1539,0.0412,0.0294,0.0000,0.4691,0.9460,0.0435,0.6221,0.9774,0.00325,5121,0.9985,0.7701,0.7286,0.9985,0.0406,0.0603,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8536,4.9179,4.6583,0.0504,0.0908,0.0797,0.149,0.136,0.108,0.174,3101,0.1602,0.0032,0.0035,0.00140,0.00098,0.00098,25.16,27.69,27.63,1086.4360,0.0758,35.6008,12.6334,9.5877,1063786,1529661,1.2440,0.0711,6400.8,1086.4360,26.00,0,0,0,0,0,0,9349,17046.765,15267.618,0.9648
3000,11294,2920,71684,136326,121002,63707,935,31643,124,0,317907,3208063,37536.955,34195.539,1.0972,12395.965,0.078,0.728,0.102,0.091,0.510,0.349,265,0.0959,0.6578,0.066,18.0,46.2,79.3,36.61,4.32,9.86,0.65,21.77,6.90,1.217,0.221,0.295,0.306,7.730,0.304,0.0040,100,359,711,16629,48,0,0.000,6341,41,1715,9538,387,1048,9859,2.00,9.12,8743,11.1254,160341,10326,393454,1987.8,-0.0,506245,16.676,2601587.666,2.15e-14,0.00281,14.43,45163,27.314,2.319,24.337,0.659,27.318,5000,2522,3772,0.2708,0.922,1.176,1.620,1.261,0.929,1.350,13402.475,12528.367,15125.107,13267.434,21540.379,10698.840,3305.789,7794.945,0.543,0.524,0.474,0.452,0.450,0.495,10239,24123,0.8397,0.3729,0.4390,0.9995,0.0425,0.0716,0.5150,0.8364,0.8370,0.1917,0.0444,0.0440,0.0000,0.0051,0.9175,0.0000,0.6260,0.9906,0.00332,4993,0.9994,0.8206,0.7910,0.9983,0.0425,0.0716,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9513,4.8087,4.6999,0.0400,0.0876,0.0634,0.094,0.110,0.107,0.094,3090,0.1626,0.0040,0.0037,0.00117,0.00104,0.00123,21.24,27.21,27.54,4151.5454,0.1069,35.3783,7.9313,8.7447,1065035,1528748,1.4306,0.1187,5689.6,4151.5454,22.38,0,0,0,0,0,0,7720,21799.574,19708.825,0.9492
4000,11691,3165,70584,132096,117135,60852,660,29304,105,0,260939,3330219,38058.590,30917.266,1.1615,11975.247,0.077,0.749,0.084,0.090,0.522,0.351,266,0.0839,0.6489,0.074,15.7,43.9,74.3,33.47,3.94,9.61,0.41,19.51,6.80,1.235,0.224,0.290,0.299,8.123,0.321,0.0037,96,366,857,13865,70,0,0.000,6496,75,1873,9743,357,954,10380,3.00,9.34,8028,9.9176,160847,9696,369871,2365.1,-0.0,534547,16.324,2601587.666,1.24e-14,0.00251,37.93,47069,27.644,2.316,24.623,0.705,27.648,4316,2655,4720,0.2588,0.951,1.158,1.642,1.299,0.949,1.339,14916.804,12557.429,13848.594,14792.751,21392.492,9083.696,3210.862,6647.461,0.539,0.529,0.501,0.400,0.464,0.491,12016,26418,0.8299,0.2367,0.3724,0.9991,0.0398,0.0699,0.5076,0.9639,0.8574,0.2148,0.0462,0.0424,0.0000,0.8545,0.9681,0.0125,0.6378,0.9931,0.00334,5121,0.9980,0.8132,0.7475,0.9985,0.0398,0.0699,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8743,4.7109,4.6192,0.0460,0.0614,0.0509,0.059,0.091,0.061,0.085,2898,0.1536,0.0033,0.0023,0.00103,0.00097,0.00113,23.63,27.61,27.88,4122.1770,0.0983,36.8119,7.9750,8.3488,1067334,1526054,1.3700,0.1307,5286.4,4122.1770,25.42,0,0,0,0,0,0,6341,18942.019,17061.351,0.9511
5000,11015,3050,66915,123076,110049,55453,708,27737,106,0,249098,3283341,36094.671,30151.837,1.2339,10942.228,0.067,0.776,0.078,0.079,0.521,0.360,177,0.0816,0.6427,0.066,18.0,48.3,77.8,35.51,5.06,10.24,0.54,19.67,6.83,1.247,0.221,0.371,0.380,7.941,0.307,0.0036,95,380,788,11796,74,18,0.196,6185,120,2081,8814,572,1271,9172,4.00,9.94,6817,9.8571,161420,11662,348989,2703.0,-0.0,560766,15.226,2601587.666,4.42e-14,0.00101,12.68,43123,26.367,2.334,23.442,0.592,26.371,5148,1971,3896,0.2182,0.972,1.176,1.649,1.267,0.961,1.364,12637.343,11649.883,15225.435,12525.045,19286.420,10727.819,2348.994,6132.796,0.544,0.523,0.495,0.400,0.468,0.474,14826,27499,0.7972,0.3191,0.3885,0.9989,0.0440,0.0737,0.4788,0.8972,0.8376,0.2199,0.0560,0.0484,0.0000,0.0000,0.7890,0.0660,0.6335,0.9668,0.00334,4850,0.9993,0.7697,0.7664,0.9989,0.0440,0.0738,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9105,4.7206,4.7010,0.0413,0.0616,0.0512,0.065,0.115,0.068,0.101,2120,0.0956,0.0036,0.0024,0.00099,0.00098,0.00107,24.80,26.77,27.57,4612.9657,0.1027,32.4906,7.4295,7.7963,1068683,1525131,1.0552,0.1146,4513.9,4612.9657,23.03,0,0,0,0,0,0,5279,19209.609,17414.234,0.9486
6000,12511,3093,71264,134429,121451,62492,673,26921,111,0,258422,3449190,38265.049,32181.788,1.1945,12888.746,0.057,0.814,0.064,0.065,0.529,0.355,155,0.0720,0.6239,0.066,18.3,48.6,77.5,36.27,5.12,9.92,0.42,20.81,6.88,1.215,0.210,0.372,0.379,7.689,0.269,0.0036,88,373,876,12317,86,23,0.419,6691,382,1590,10539,813,963,10735,3.75,9.80,6660,9.4502,162292,13806,325191,2628.1,-0.0,588649,14.344,2601587.666,2.61e-14,0.00047,23.20,47198,27.137,2.323,24.135,0.680,27.140,5360,2736,4415,0.2479,0.953,1.146,1.588,1.253,0.950,1.332,12547.719,14961.324,14196.545,12415.229,24542.021,11111.584,2201.216,5980.242,0.535,0.534,0.519,0.378,0.458,0.513,16746,29040,0.8388,0.2741,0.3310,0.9989,0.0457,0.0808,0.4671,0.8091,0.7748,0.2335,0.0565,0.0595,0.0000,0.5828,0.9493,0.0194,0.6290,0.9521,0.00334,6115,0.9992,0.6592,0.7019,0.9985,0.0457,0.0808,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9768,4.7721,4.7304,0.0373,0.0515,0.0440,0.063,0.082,0.066,0.086,2112,0.0773,0.0036,0.0023,0.00084,0.00098,0.00124,21.38,27.79,28.16,4482.8030,0.1182,37.6860,8.0984,6.2455,1070785,1522044,0.8765,0.0726,3958.5,4482.8030,19.40,0,0,0,0,0,0,5469,19293.042,17480.384,0.9535
7000,12425,3200,79340,156512,142105,76228,944,30821,170,0,319461,3614938,43172.718,38856.433,1.1830,15236.745,0.072,0.787,0.067,0.074,0.529,0.353,247,0.0766,0.6119,0.060,22.0,50.4,75.4,37.38,5.31,10.27,0.43,21.37,6.87,1.230,0.209,0.393,0.400,7.514,0.294,0.0038,88,358,896,10678,28,25,0.336,6643,695,1414,10316,868,1142,10415,4.25,9.61,5583,8.9734,163315,12320,300988,2840.9,-0.0,616575,15.835,2601587.666,1.79e-15,0.00024,24.47,54318,30.285,2.333,27.301,0.651,30.288,5549,2194,4682,0.2084,0.968,1.144,1.613,1.234,0.954,1.355,14525.791,16708.196,15629.571,14371.929,28407.963,13840.141,1835.652,7943.894,0.529,0.528,0.529,0.391,0.507,0.527,17259,31080,0.8098,0.2359,0.3085,0.9995,0.0491,0.0784,0.4671,0.7527,0.7695,0.2294,0.0543,0.0628,0.0000,0.5535,0.9358,0.0912,0.6619,0.9508,0.00325,8604,0.9988,0.6333,0.6967,0.9984,0.0492,0.0784,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9118,4.9559,4.7406,0.0353,0.0644,0.0428,0.057,0.046,0.041,0.089,2412,0.0831,0.0034,0.0024,0.00108,0.00105,0.00123,25.74,27.83,28.25,4951.2080,0.1319,43.4686,9.0773,6.7576,1073039,1520003,1.0562,0.0887,3089.1,4951.2080,21.78,0,0,0,0,0,0,6339,23619.688,21456.909,0.9510
8000,10956,2558,64639,116500,105345,51293,568,25688,120,0,266304,2956440,33612.441,32086.682,1.1801,12445.034,0.058,0.799,0.075,0.068,0.509,0.368,184,0.0763,0.6067,0.060,20.1,48.1,79.2,36.22,4.71,9.93,0.40,21.19,6.84,1.250,0.210,0.364,0.369,7.102,0.269,0.0038,95,386,811,9614,46,22,0.619,5746,534,1018,9404,558,663,9735,5.75,11.20,5819,7.5608,163896,14875,283528,2060.7,-0.0,638724,13.636,2601587.666,4.47e-15,0.00160,7.77,39014,24.316,2.340,21.417,0.559,24.320,4313,2033,4610,0.2097,0.964,1.153,1.668,1.232,0.951,1.399,9837.412,15041.262,11592.408,9716.584,24748.484,10781.008,1493.248,7367.393,0.503,0.545,0.500,0.326,0.441,0.489,19958,24139,0.8200,0.2187,0.3074,0.9997,0.0475,0.0827,0.4607,0.8213,0.7597,0.2372,0.0410,0.0504,0.0000,0.0000,0.8992,0.0073,0.6467,0.9425,0.00329,8918,0.9991,0.6409,0.6948,0.9985,0.0475,0.0827,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0517,4.9377,4.5374,0.0352,0.0489,0.0417,0.053,0.078,0.050,0.081,1964,0.0894,0.0034,0.0030,0.00123,0.00105,0.00134,22.40,27.61,28.51,4165.8228,0.1217,35.1214,7.6066,6.0295,1075819,1518435,1.4701,0.2066,3165.8,4165.8228,16.84,0,0,0,0,0,0,5279,19641.649,17815.684,0.9543
9000,11138,2488,71387,138735,126962,66407,941,23433,114,0,257100,2884210,40370.842,32687.564,1.1710,13871.191,0.074,0.785,0.075,0.066,0.509,0.368,106,0.0737,0.6114,0.073,20.6,46.9,76.4,36.18,4.35,9.51,0.38,21.94,6.83,1.266,0.207,0.334,0.339,6.612,0.257,0.0034,83,346,671,8839,54,17,0.535,5216,55,1157,9926,353,831,9954,6.50,12.33,6606,8.1484,164401,13611,267046,3342.5,0.0,654766,12.678,2601587.666,1.50e-14,0.00312,30.68,45718,25.276,2.349,22.434,0.492,25.278,3920,2259,4959,0.2278,0.958,1.142,1.725,1.210,0.951,1.454,11831.178,20091.243,11082.197,11716.921,31442.914,10244.894,1333.092,7238.388,0.469,0.576,0.517,0.317,0.493,0.526,19075,33125,0.8048,0.2283,0.2780,0.9997,0.0450,0.0669,0.4502,0.7706,0.7776,0.2411,0.0305,0.0489,0.0000,0.7841,0.9563,0.0000,0.7112,0.9584,0.00330,6906,0.9975,0.5094,0.6818,0.9983,0.0450,0.0669,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0504,5.0558,4.6279,0.0338,0.0444,0.0390,0.076,0.051,0.067,0.083,2073,0.1132,0.0031,0.0028,0.00144,0.00106,0.00148,23.76,28.21,28.73,4228.1043,0.1196,43.7760,6.7329,5.9449,1077761,1516710,1.8009,0.2711,3240.9,4228.1043,18.95,0,0,0,0,0,0,5554,18816.374,17005.399,0.9565
10000,11938,2385,72046,133387,121537,60436,905,26427,178,0,301115,3083289,35954.879,33246.863,1.1160,12243.981,0.063,0.793,0.082,0.062,0.506,0.368,158,0.0749,0.6299,0.062,19.9,45.0,67.8,34.04,4.37,9.93,0.39,19.35,6.75,1.234,0.219,0.363,0.367,6.246,0.261,0.0037,87,353,615,10460,30,16,0.625,5899,60,1365,10513,595,1002,10341,7.50,12.63,7237,8.7242,164868,13475,252681,2529.4,-0.0,670507,13.143,2601587.666,3.45e-14,0.01003,11.37,44895,25.266,2.347,22.368,0.552,25.269,4404,2707,4827,0.2503,0.944,1.127,1.786,1.196,0.940,1.432,11592.559,15396.732,11460.734,11476.556,25261.570,10829.031,1367.136,8806.715,0.456,0.583,0.518,0.299,0.489,0.498,20367,27066,0.7960,0.2221,0.3249,0.9998,0.0452,0.0550,0.4595,0.8944,0.8378,0.2332,0.0314,0.0635,0.0000,0.1038,0.8036,0.0387,0.6711,0.9510,0.00333,7860,0.9982,0.7075,0.7759,0.9988,0.0452,0.0550,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0966,5.1217,4.7286,0.0354,0.0554,0.0496,0.089,0.058,0.060,0.093,2108,0.1154,0.0018,0.0016,0.00135,0.00101,0.00126,24.50,28.65,28.19,4435.4808,0.1294,37.1944,6.6847,6.4579,1078902,1515562,1.8408,0.2596,3143.3,4435.4808,19.36,0,0,0,0,0,0,7607,21002.882,18843.058,0.9525
