step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,779,36.18,1.34,9.52,1.07,12.81,0.06,1.43,0.039,0.222,438987.3,191914.0,2,87,4.19,1.43,1.43,26.0867,803.13,88336.8,1.2923,1.6870,5462,21.7228,491,83.3527,387078.4
10000,1,662,33.72,1.64,7.81,1.75,12.90,0.12,1.49,0.048,0.181,273522.6,93742.5,4,107,4.22,1.52,1.37,11.0263,394.54,13747.3,24.1540,2.3230,5461,21.7189,418,50.2706,211729.5
10000,2,206,36.67,0.70,10.49,0.99,13.17,0.03,1.20,0.010,0.060,183121.0,36480.2,2,54,4.27,1.13,1.23,4.5435,49.98,1928.9,46.4921,2.7154,5461,21.7189,365,27.7586,118456.3
20000,0,954,21.44,0.12,4.61,0.33,8.50,0.01,1.05,0.003,0.149,141466.6,114958.8,3,77,2.90,1.05,1.03,4.5751,923.69,99582.7,0.0000,4.2514,5462,9.7944,221,23.2243,97345.5
20000,1,838,18.76,0.15,3.50,0.71,8.87,0.01,1.06,0.004,0.126,125947.2,92093.7,3,89,2.88,1.04,1.05,3.5679,520.45,16794.1,5.2085,4.2383,5461,9.7926,216,20.3291,82401.8
20000,2,275,24.59,0.07,6.26,0.15,7.70,0.00,1.03,0.000,0.045,60931.9,33155.1,2,98,3.09,1.03,1.03,0.5588,23.33,1170.8,17.6208,4.9002,5461,9.7926,332,3.8375,12165.4
30000,0,1358,20.18,0.38,3.93,0.10,8.07,0.09,1.14,0.029,0.195,439319.0,502810.8,4,115,2.73,1.15,1.08,30.6100,1397.17,87940.4,0.0689,1.9022,5462,19.7414,110,76.8066,421044.9
30000,1,1093,18.41,0.33,3.96,0.68,7.04,0.03,1.14,0.012,0.150,318115.8,327383.0,4,125,2.74,1.14,1.10,18.1418,684.09,16088.9,26.6757,3.6507,5461,19.7378,189,55.0406,282659.5
30000,2,433,21.78,0.26,5.07,0.57,8.30,0.04,1.11,0.021,0.070,116175.1,84776.2,4,85,3.11,1.12,1.07,2.2849,152.31,3062.3,57.5568,6.1411,5461,19.7378,226,11.8866,54579.9
40000,0,981,23.81,0.02,6.33,0.28,8.62,0.01,1.01,0.004,0.171,189629.6,146139.3,1,123,3.06,1.01,1.01,6.0436,835.99,96776.6,0.0000,5.7358,5462,14.0380,110,21.1790,133071.0
40000,1,862,23.36,0.05,6.34,0.17,8.10,0.02,1.02,0.008,0.145,172082.6,124725.8,1,149,3.14,1.03,1.01,4.8326,661.08,13998.2,5.0764,6.6467,5461,14.0355,157,17.3200,106340.4
40000,2,455,23.75,0.06,6.65,0.39,7.47,0.02,1.02,0.007,0.076,108033.9,64814.2,1,135,3.15,1.03,1.00,1.0154,39.85,797.2,13.0706,9.1668,5461,14.0355,152,2.7518,16315.3
50000,0,1083,24.30,0.07,5.31,0.27,7.98,0.00,1.02,0.002,0.169,465973.2,350044.5,8,134,2.80,1.02,1.01,30.9397,1474.86,79896.6,0.2702,1.5097,5462,20.4140,180,78.9666,451478.7
50000,1,818,22.63,0.09,4.66,0.13,8.59,0.01,1.02,0.006,0.126,297038.8,211489.8,8,110,2.87,1.02,1.02,15.2562,718.86,11795.8,30.1203,3.6711,5461,20.4103,192,47.3761,261813.9
50000,2,398,27.43,0.03,6.66,0.13,9.08,0.01,1.01,0.005,0.073,128830.2,80280.8,8,118,3.32,1.01,1.00,2.4374,101.19,2556.9,58.7560,7.3189,5461,20.4103,233,10.7631,56238.8
60000,0,1045,20.11,0.05,4.47,0.15,7.40,0.04,1.03,0.015,0.145,189832.0,124292.5,10,112,2.74,1.03,1.02,6.2835,619.87,92354.9,0.0000,5.8928,5462,13.9214,59,21.5155,130759.8
60000,1,822,22.26,0.04,5.38,0.27,7.16,0.02,1.02,0.007,0.120,160549.2,101284.2,10,156,2.82,1.03,1.02,4.0974,259.35,11858.0,4.7070,7.0405,5461,13.9189,174,15.6404,90263.8
60000,2,456,20.11,0.01,5.12,0.21,6.45,0.01,1.00,0.004,0.062,110268.0,57672.6,10,113,2.82,1.01,1.00,1.0943,73.62,731.0,13.5234,9.1341,5461,13.9189,141,3.3883,18647.7
70000,0,1215,24.46,0.06,5.43,0.08,7.51,0.01,1.02,0.003,0.182,514154.3,353874.7,20,136,2.85,1.01,1.03,33.6255,1386.57,76180.9,0.6902,1.4052,5462,22.2374,140,83.4711,499291.8
70000,1,836,20.13,0.02,4.62,0.36,6.95,0.01,1.01,0.005,0.114,291429.4,204448.3,18,130,2.71,1.01,1.00,14.5328,344.77,10230.0,30.8859,4.6564,5461,22.2333,124,40.5703,246336.5
70000,2,614,18.54,0.01,4.10,0.17,6.87,0.00,1.01,0.002,0.078,148026.9,84055.2,15,135,2.73,1.01,1.00,2.2800,70.08,1984.2,56.6278,8.8671,5461,22.2333,146,9.9656,59842.8
80000,0,1000,23.73,0.00,5.25,0.27,8.23,0.00,1.00,0.000,0.157,194749.2,108032.6,7,109,3.04,1.00,1.00,6.9662,1036.30,90064.2,0.0001,5.7675,5462,14.1543,73,22.5691,137206.3
80000,1,753,23.69,0.03,5.22,0.60,8.06,0.01,1.01,0.003,0.121,161115.4,85655.1,7,104,3.07,1.01,1.01,4.1378,325.19,10208.0,5.9388,7.5534,5461,14.1517,115,13.5983,85573.5
80000,2,467,25.50,0.06,6.04,0.16,7.58,0.00,1.02,0.000,0.074,117648.4,50790.3,7,147,3.02,1.02,1.02,1.1059,111.61,489.0,12.2669,10.3749,5461,14.1517,75,2.1723,13576.3
90000,0,1062,28.00,0.03,5.15,0.02,9.14,0.00,1.01,0.001,0.174,535242.8,328944.5,10,89,3.09,1.01,1.01,40.5726,1419.17,71856.3,1.5952,1.0786,5462,20.1416,78,88.4356,527174.8
90000,1,653,29.00,0.09,5.40,0.01,9.66,0.01,1.02,0.003,0.113,229709.5,121322.7,9,111,3.25,1.01,1.04,11.1978,429.56,8817.6,36.1349,4.2823,5461,20.1379,148,30.3659,188642.7
90000,2,479,24.56,0.03,5.61,0.11,7.63,0.00,1.01,0.000,0.074,145702.1,62639.7,9,128,3.01,1.00,1.01,2.2449,34.89,1662.1,56.0002,9.7927,5461,20.1379,146,8.0413,48465.1
100000,0,792,27.37,0.06,5.78,0.13,8.86,0.01,1.02,0.003,0.134,198533.9,110554.9,15,97,3.21,1.02,1.03,9.6710,842.29,90344.7,0.0065,5.1311,5462,13.8574,78,23.2164,147407.7
100000,1,725,24.42,0.03,5.23,0.04,8.20,0.00,1.02,0.000,0.112,161247.4,79544.5,15,108,3.08,1.02,1.02,5.2465,611.23,9333.0,5.7824,6.9613,5461,13.8549,107,14.2300,91590.5
100000,2,422,22.24,0.02,4.91,0.22,7.80,0.00,1.00,0.000,0.063,118740.2,46365.9,12,113,3.04,1.01,1.01,1.3723,97.62,301.5,12.2130,10.4488,5461,13.8549,81,2.2950,14035.5
110000,0,1048,31.16,0.02,5.74,0.00,9.89,0.01,1.01,0.001,0.187,543923.8,328173.7,10,65,3.38,1.01,1.00,47.4812,2610.85,69064.6,1.9196,0.9006,5462,18.8496,42,89.2529,538427.0
110000,1,599,29.09,0.00,5.27,0.02,9.80,0.00,1.00,0.000,0.103,214285.5,116128.7,9,120,3.38,1.00,1.00,11.1203,511.94,5794.4,37.7189,6.5394,5461,18.8462,95,23.6638,150323.6
110000,2,489,26.84,0.01,5.31,0.01,9.03,0.00,1.00,0.000,0.081,162209.9,70303.1,7,150,3.21,1.00,1.00,2.4802,355.36,718.5,52.5926,13.3139,5461,18.8462,91,4.5451,30397.4
120000,0,889,30.27,0.02,4.72,0.00,10.41,0.00,1.01,0.000,0.155,223137.0,111334.4,16,118,3.42,1.01,1.01,12.7314,983.31,82036.9,0.0016,6.8144,5462,14.4370,38,21.5792,154838.8
120000,1,582,30.45,0.00,5.56,0.00,9.84,0.00,1.00,0.000,0.102,167685.9,62662.0,15,103,3.45,1.00,1.00,5.7515,574.60,6387.2,5.7415,9.3399,5461,14.4343,50,10.0757,74125.6
120000,2,386,29.63,0.00,5.96,0.04,9.20,0.00,1.00,0.000,0.067,133767.2,38625.6,16,187,3.38,1.00,1.00,3.0296,171.71,384.9,10.7015,11.4025,5461,14.4343,25,2.7471,19522.7
130000,0,1051,30.86,0.00,5.12,0.00,10.35,0.00,1.00,0.000,0.187,594045.2,425772.7,23,63,3.52,1.00,1.00,65.6558,2761.62,62757.9,3.5583,0.9534,5462,18.8151,13,93.2749,602033.8
130000,1,598,31.03,0.00,3.93,0.04,11.73,0.00,1.00,0.000,0.107,195321.9,80713.1,21,127,3.36,1.00,1.00,9.9780,892.12,3667.5,35.4315,10.8329,5461,18.8116,22,10.9862,87813.8
130000,2,510,30.72,0.00,4.09,0.12,11.37,0.00,1.00,0.000,0.091,188078.2,48863.5,15,162,3.37,1.00,1.00,5.9403,223.03,935.5,50.7721,14.6671,5461,18.8116,30,5.3047,41980.6
140000,0,895,30.65,0.00,4.11,0.00,11.21,0.00,1.00,0.000,0.157,230062.0,122249.3,18,112,3.45,1.00,1.00,14.7865,1298.36,80899.1,0.0058,6.9565,5462,14.6582,15,20.9123,160012.1
140000,1,569,31.27,0.00,4.31,0.00,11.32,0.00,1.00,0.000,0.102,175085.2,63394.9,18,119,3.48,1.00,1.00,7.6394,377.19,6002.9,5.4379,10.1314,5461,14.6556,45,9.5597,73746.1
140000,2,439,30.73,0.00,4.44,0.00,10.93,0.00,1.00,0.000,0.078,136138.0,31035.1,15,212,3.32,1.00,1.00,4.3163,129.32,416.5,10.6636,11.0982,5461,14.6556,18,3.2248,25166.2
150000,0,1066,31.41,0.03,5.29,0.00,10.35,0.06,1.01,0.025,0.191,600481.9,428954.6,28,79,3.49,1.02,1.00,65.1644,2507.98,61443.8,4.1367,0.8601,5462,19.5106,14,92.6098,608028.4
