step,event,lineage,other,size
5000,birth,1,0,470
5000,birth,3,0,20
5000,birth,4,0,83
5000,birth,5,0,5
5000,birth,6,0,7
5000,birth,7,0,62
5000,birth,8,0,12
5000,birth,9,0,45
5000,birth,10,0,22
5000,birth,12,0,12
5000,birth,14,0,30
5000,birth,15,0,71
5000,birth,16,0,42
5000,birth,18,0,32
5000,birth,21,0,13
5000,birth,22,0,54
5000,birth,29,0,17
5000,birth,30,0,44
5000,birth,32,0,11
5000,birth,35,0,54
5000,birth,36,0,16
5000,birth,40,0,53
5000,birth,50,0,23
5000,birth,56,0,34
5000,birth,65,0,51
5000,birth,68,0,7
5000,birth,71,0,39
5000,birth,72,0,84
5000,birth,73,0,15
5000,birth,78,0,24
5000,birth,96,0,29
5000,birth,103,0,26
5000,birth,109,0,18
5000,birth,118,0,10
5000,birth,119,0,35
5000,birth,122,0,13
5000,birth,126,0,12
5000,birth,128,0,6
6000,birth,136,0,8
7000,birth,82,0,48
7000,extinct,21,0,13
7000,extinct,68,0,6
7000,extinct,128,0,5
8000,birth,144,0,16
8000,birth,146,0,57
8000,split,148,29,18
8000,split,149,1,19
8000,extinct,5,0,7
8000,extinct,12,0,5
8000,extinct,73,0,8
8000,extinct,122,0,12
8000,extinct,136,0,8
9000,split,158,1,30
9000,extinct,8,0,7
9000,extinct,18,0,10
9000,extinct,56,0,7
9000,extinct,109,0,24
9000,extinct,118,0,10
10000,split,160,1,7
10000,extinct,10,0,19
10000,extinct,30,0,6
10000,extinct,32,0,7
11000,birth,2,0,32
11000,split,163,7,8
11000,split,164,9,7
11000,split,166,6,5
11000,extinct,3,0,10
11000,extinct,6,0,17
11000,extinct,22,0,7
11000,extinct,29,0,7
11000,extinct,36,0,8
11000,extinct,103,0,7
11000,extinct,148,0,18
11000,extinct,160,0,7
12000,split,169,1,33
12000,split,170,15,10
12000,extinct,35,0,21
12000,extinct,96,0,8
12000,extinct,144,0,11
12000,extinct,149,0,5
12000,extinct,166,0,5
13000,split,178,1,17
13000,split,182,1,8
13000,extinct,4,0,5
13000,extinct,9,0,8
13000,extinct,14,0,22
13000,extinct,50,0,11
13000,extinct,65,0,11
13000,extinct,71,0,11
13000,extinct,78,0,5
13000,extinct,82,0,43
13000,extinct,164,0,7
14000,extinct,7,0,10
14000,extinct,40,0,7
14000,extinct,146,0,15
14000,extinct,158,0,9
14000,extinct,163,0,7
14000,extinct,169,0,33
14000,extinct,170,0,10
15000,extinct,2,0,6
15000,extinct,16,0,17
15000,extinct,72,0,9
15000,extinct,119,0,14
15000,extinct,126,0,5
15000,extinct,178,0,9
15000,extinct,182,0,8
16000,extinct,1,0,15
22000,split,202,15,66
24000,split,206,202,186
24000,split,207,15,10
24000,split,208,15,11
25000,split,210,15,48
25000,split,211,15,78
25000,split,213,15,5
26000,split,216,15,39
26000,split,217,202,18
26000,split,218,206,63
26000,split,220,15,6
26000,split,221,206,22
26000,extinct,213,0,5
27000,split,224,15,268
27000,split,225,206,28
27000,split,226,15,51
27000,split,227,206,97
27000,extinct,220,0,6
28000,split,232,224,47
28000,split,233,206,22
28000,split,235,15,73
28000,extinct,207,0,10
28000,extinct,208,0,6
29000,split,242,216,105
29000,split,243,216,19
29000,split,244,216,8
29000,split,246,15,27
29000,extinct,221,0,7
29000,extinct,225,0,11
30000,split,255,15,26
30000,split,256,224,191
30000,split,257,15,38
30000,split,258,224,38
30000,extinct,202,0,14
31000,split,268,15,19
31000,split,269,224,86
31000,split,272,15,12
31000,extinct,216,0,14
31000,extinct,217,0,14
31000,extinct,233,0,6
31000,extinct,243,0,6
32000,split,298,15,9
32000,extinct,226,0,18
32000,extinct,244,0,10
33000,split,306,15,14
33000,extinct,211,0,36
33000,extinct,232,0,11
33000,extinct,272,0,12
34000,extinct,206,0,16
34000,extinct,224,0,15
34000,extinct,246,0,5
34000,extinct,268,0,19
34000,extinct,298,0,9
35000,extinct,210,0,20
35000,extinct,227,0,5
35000,extinct,255,0,7
35000,extinct,257,0,10
35000,extinct,258,0,11
35000,extinct,269,0,10
35000,extinct,306,0,14
36000,extinct,218,0,11
36000,extinct,235,0,10
37000,extinct,242,0,19
46000,split,358,15,52
47000,split,363,15,50
48000,split,369,15,14
48000,split,373,256,5
50000,extinct,369,0,14
50000,extinct,373,0,5
51000,extinct,358,0,10
54000,extinct,363,0,13
57000,extinct,256,0,25
58000,extinct,15,0,181
61000,split,490,256,3154
68000,split,496,490,9
71000,split,511,490,25
71000,split,512,490,10
71000,extinct,496,0,9
72000,split,519,490,795
72000,split,521,490,10
73000,split,527,490,10
73000,extinct,512,0,10
74000,split,536,490,19
74000,extinct,521,0,6
75000,extinct,511,0,15
75000,extinct,527,0,10
77000,extinct,536,0,8
83000,split,573,490,32
84000,split,575,519,425
84000,split,576,519,9
84000,split,579,490,86
84000,extinct,573,0,32
85000,split,580,519,221
85000,split,581,519,67
85000,split,588,519,11
86000,split,590,576,165
86000,split,599,581,25
87000,split,605,490,36
87000,split,608,575,11
87000,split,610,490,5
87000,split,613,490,12
87000,split,624,490,36
88000,split,632,490,87
88000,extinct,581,0,5
88000,extinct,588,0,21
89000,split,639,580,28
89000,split,644,519,6
89000,extinct,610,0,5
90000,split,653,580,10
90000,extinct,579,0,96
90000,extinct,608,0,11
90000,extinct,613,0,6
90000,extinct,644,0,6
91000,split,656,575,5
91000,split,657,490,10
91000,split,658,490,9
91000,split,659,490,22
91000,split,662,490,10
91000,split,663,580,29
91000,split,666,490,23
91000,split,669,490,5
91000,extinct,580,0,8
91000,extinct,590,0,13
92000,split,678,519,36
92000,split,680,575,66
92000,extinct,599,0,22
92000,extinct,632,0,30
92000,extinct,669,0,5
93000,split,696,656,7
93000,extinct,605,0,5
93000,extinct,656,0,5
94000,extinct,576,0,10
94000,extinct,624,0,8
94000,extinct,666,0,13
95000,extinct,519,0,101
95000,extinct,639,0,8
95000,extinct,653,0,6
95000,extinct,657,0,18
95000,extinct,658,0,9
95000,extinct,659,0,7
95000,extinct,662,0,6
95000,extinct,663,0,5
95000,extinct,678,0,20
95000,extinct,680,0,11
95000,extinct,696,0,7
97000,extinct,575,0,97
