step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2965,0.00,67.14,100.01,610,1,2,0,1.00,1.00,1.00,2,4,4,36.4,0.001,13,2.000,0.084,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2959,0.00,68.80,112.23,533,2,2,0,1.00,1.00,1.00,4,4,4,50.3,26.970,16,2.000,0.118,4
100000,50.00,25,0,21,0,4,0,1.00,0,0.420,2948,12.23,103.37,179.48,533,1,0,0,1.00,1.00,1.00,4,5,5,29.7,104.205,25,2.000,0.122,5
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2931,3.53,53.31,93.50,533,2,0,0,1.00,1.00,1.00,4,4,4,46.5,12.785,16,2.000,0.052,4
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2925,6.64,151.72,52.56,533,1,1,0,1.00,1.00,1.00,2,4,4,32.1,54.691,16,2.000,0.056,4
100000,44.00,25,0,13,0,9,0,1.00,0,0.295,2899,8.35,241.80,101.53,533,0,0,0,1.00,1.00,1.00,4,5,5,16.4,6.099,22,2.000,0.174,5
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2890,0.00,73.79,39.35,533,1,1,0,1.00,1.00,1.00,4,4,4,27.2,12.160,13,2.000,0.046,4
100000,24.00,16,0,9,0,3,0,1.00,0,0.375,2886,37.63,100.00,109.18,533,0,1,0,1.00,1.00,1.00,4,4,4,16.6,59.687,12,2.000,0.066,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2846,0.00,107.80,45.24,533,1,1,0,1.00,1.00,1.00,4,4,4,34.2,18.699,16,2.000,0.068,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2773,0.00,58.13,28.41,533,1,1,0,1.00,1.00,1.00,2,4,4,32.3,0.029,16,2.000,0.076,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2769,2.99,152.52,72.02,533,0,0,0,1.00,1.00,1.00,4,4,4,13.1,26.050,16,2.000,0.075,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2762,0.00,83.71,54.77,533,2,2,0,1.00,1.00,1.00,2,4,4,60.6,11.773,16,2.000,0.131,4
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,2741,3.13,74.97,64.42,533,1,2,0,1.00,1.00,1.00,4,4,4,35.0,15.821,16,2.000,0.061,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2740,54.13,190.31,57.14,533,1,1,0,1.00,1.00,1.00,4,4,4,24.2,106.403,16,2.000,0.072,4
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2724,0.00,78.68,29.53,533,1,0,0,1.00,1.00,1.00,2,4,4,34.8,45.256,13,2.000,0.057,4
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2720,1.50,43.32,69.79,523,0,2,0,1.00,1.00,1.00,4,4,4,14.0,6.336,16,2.000,0.482,4
100000,46.00,25,0,13,0,10,0,1.00,0,0.283,2677,28.06,299.38,148.91,533,0,0,0,1.00,1.00,1.00,4,5,5,17.6,10.748,23,2.000,0.122,5
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2667,0.00,67.05,63.45,533,0,0,0,1.00,1.00,1.00,4,4,4,21.9,5.061,13,2.000,0.062,4
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2667,0.00,37.55,138.34,533,2,1,0,1.00,1.00,1.00,2,4,4,42.0,0.918,13,2.000,0.066,4
100000,20.43,20,11,0,0,0,0,6.15,12,0.000,2655,0.00,179.22,29.29,289,1,1,0,4.12,4.12,14.25,3,2,8,29.8,3.112,11,0.929,0.372,8
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2611,0.00,52.71,81.54,533,2,1,0,1.00,1.00,1.00,4,4,4,40.7,2.837,15,2.000,0.052,4
100000,24.00,16,0,8,0,4,0,1.00,2,0.333,2599,0.00,71.00,61.20,533,2,1,0,1.00,1.00,1.00,2,4,4,50.7,4.760,12,2.000,0.069,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2562,0.00,52.09,65.96,533,2,2,0,1.00,1.00,1.00,4,4,4,51.8,0.000,16,2.000,0.071,4
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2554,2.62,56.23,113.69,533,0,1,0,1.00,1.00,1.00,4,4,4,21.6,17.705,14,2.000,0.134,4
100000,28.00,16,0,12,0,2,0,1.00,0,0.429,2550,9.43,59.66,153.22,523,1,0,0,1.00,1.00,1.00,4,4,4,29.4,19.863,14,2.000,0.520,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2547,3.13,79.63,96.92,533,1,1,0,1.00,1.00,1.00,4,4,4,32.6,4.271,16,2.000,0.066,4
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2542,0.00,34.99,81.20,610,1,2,0,1.00,1.00,1.00,4,4,4,34.7,0.000,14,2.000,0.088,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2539,0.08,60.25,71.98,533,1,1,0,1.00,1.00,1.00,4,4,4,33.1,11.573,16,2.000,0.077,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2529,0.00,81.79,35.38,533,1,1,0,1.00,1.00,1.00,4,4,4,29.4,9.794,16,2.000,0.083,4
100000,30.00,16,0,11,0,4,0,1.00,0,0.367,2512,0.00,89.75,88.90,533,0,0,0,1.00,1.00,1.00,4,4,4,16.1,0.000,15,2.000,0.077,4
100000,7.95,27,0,0,0,8,0,1.00,26,0.000,2492,0.00,117.65,1.55,289,1,0,0,1.00,1.00,1.00,3,2,5,24.7,21.924,8,0.994,0.501,10
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2484,28.34,132.22,67.57,533,1,0,0,1.00,1.00,1.00,4,4,4,28.2,58.894,16,2.000,0.052,4
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2482,0.78,68.67,66.42,533,0,0,0,1.00,1.00,1.00,2,4,4,18.3,16.600,16,2.000,0.084,4
100000,72.00,36,0,33,0,3,0,1.00,0,0.458,2468,0.00,39.78,31.78,533,0,0,0,1.00,1.00,1.00,6,6,6,11.3,0.007,36,2.000,0.017,6
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2452,8.22,131.31,67.88,610,1,2,0,1.00,1.00,1.00,4,4,4,29.3,64.248,16,2.000,0.088,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2435,6.23,57.77,84.85,533,0,1,0,1.00,1.00,1.00,2,4,4,22.6,3.025,16,2.000,0.067,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2432,42.27,133.84,45.49,533,0,0,0,1.00,1.00,1.00,4,4,4,17.4,99.486,16,2.000,0.048,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2430,1.46,65.80,38.59,610,2,2,0,1.00,1.00,1.00,4,4,4,40.6,18.104,16,2.000,0.088,4
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2424,3.19,127.40,49.54,533,1,1,0,1.00,1.00,1.00,4,4,4,32.2,5.460,16,2.000,0.061,4
