step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,760,35.36,2.38,1.75,3.20,25.66,0.00,1.47,0.001,0.284,481001.5,130162.9,14,44,5.02,1.58,1.45,29.2988,1631.67,71340.8,1.5672,1.1837,5462,22.0669,209,83.1662,429886.9
10000,1,410,44.69,2.53,1.22,4.40,34.64,0.04,1.41,0.017,0.204,294229.4,68206.3,9,31,6.30,1.63,1.39,14.0783,558.10,11354.6,25.2155,3.2448,5461,22.0629,173,47.4995,222631.7
10000,2,246,51.09,2.13,0.98,7.37,40.32,0.06,1.29,0.012,0.143,176256.0,23362.6,6,38,7.24,1.41,1.24,3.9989,133.00,1034.6,48.6051,3.8145,5461,22.0629,182,23.9755,98583.3
20000,0,695,26.95,0.86,4.75,1.55,17.09,0.04,1.22,0.016,0.194,193098.9,54407.2,5,99,4.23,1.33,1.18,8.9161,1273.21,80264.9,0.0140,4.0974,5462,12.4217,54,24.1787,152367.4
20000,1,552,27.20,0.50,6.15,1.54,15.52,0.03,1.13,0.018,0.148,165870.2,44902.1,5,73,4.14,1.18,1.10,5.6909,923.98,9992.2,5.4931,6.2192,5461,12.4194,93,16.1780,103800.1
20000,2,291,30.19,0.22,5.36,1.43,19.17,0.07,1.05,0.017,0.088,93113.3,14774.8,5,89,4.59,1.07,1.05,1.4861,20.88,484.3,14.3079,8.0280,5461,12.4194,109,2.4101,12830.4
30000,0,1208,23.29,1.40,4.38,0.41,9.59,0.10,1.49,0.049,0.219,510751.5,408977.0,5,139,3.28,1.58,1.61,38.5254,1869.48,74004.4,1.3045,1.1423,5462,16.3934,86,90.5613,500062.0
30000,1,721,25.82,1.30,5.95,0.33,9.08,0.10,1.40,0.049,0.136,227468.9,177430.0,5,119,3.32,1.50,1.42,13.8402,696.59,7502.1,32.2947,3.8112,5461,16.3904,141,33.9243,191677.6
30000,2,381,24.87,0.84,5.01,0.26,11.32,0.06,1.27,0.029,0.076,107878.8,53014.3,4,79,3.40,1.36,1.29,1.0477,24.31,990.8,61.3532,8.5618,5461,16.3904,217,4.0079,23146.1
40000,0,972,19.63,0.93,3.27,0.16,9.70,0.15,1.33,0.086,0.157,210927.0,127689.4,4,136,3.08,1.41,1.27,10.2228,940.59,83803.8,0.0011,4.4574,5462,13.0753,45,24.8825,166863.9
40000,1,746,21.25,1.52,3.71,0.05,9.21,0.14,1.51,0.094,0.123,160722.7,86931.9,4,125,3.21,1.54,1.48,5.0471,638.14,11922.4,4.6737,5.8667,5461,13.0729,98,15.8470,102316.5
40000,2,400,24.20,0.94,4.55,0.12,9.76,0.11,1.35,0.080,0.070,92225.9,45716.1,4,124,3.23,1.44,1.29,0.7302,41.44,589.4,16.0064,8.1941,5461,13.0729,147,1.7714,10871.2
50000,0,1591,15.83,1.14,2.43,0.15,7.23,0.04,1.48,0.022,0.199,572000.4,413836.0,6,138,2.71,1.51,1.59,36.8399,1551.93,67152.0,3.5978,1.2994,5462,22.9076,55,89.1182,566767.5
50000,1,933,19.59,1.52,3.24,0.20,8.02,0.05,1.57,0.030,0.139,249425.3,195475.3,3,115,2.97,1.60,1.77,12.3001,269.53,9975.9,31.1282,5.5604,5461,22.9034,123,30.8835,196495.4
50000,2,546,19.36,0.72,3.40,0.10,9.52,0.08,1.25,0.037,0.086,144662.8,88506.1,3,110,3.02,1.29,1.24,1.3810,24.61,1558.1,56.6486,10.8985,5461,22.9034,149,5.5790,36328.2
