step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1022,35.8,0.3,2.7,5.6,27.3,0.0,1.06,6.6,411,1102,65.95,12.38,512,307,203,0.0,1.10,1.08,1.04,5.06,6.13,6.93,25.7,1.057,0.498,8.12
5000,18,119,57.2,8.6,7.5,8.6,27.7,1.9,2.94,0.2,102,1484,57.02,7.77,1,11,107,2.1,3.91,3.11,2.37,6.27,7.64,7.64,48.1,1.018,0.414,7.68
5000,30,92,34.2,0.0,0.2,3.0,30.4,0.0,1.00,10.1,36,1095,73.05,15.56,59,33,0,0.0,1.00,1.00,1.00,5.07,6.62,6.50,21.6,1.042,0.295,9.07
5000,66,65,70.1,0.6,5.8,12.0,55.2,0.0,1.08,0.1,40,1100,116.41,28.93,4,56,5,0.0,1.00,1.14,1.09,8.58,8.65,8.65,33.4,1.024,0.421,8.66
5000,6,53,15.1,0.0,0.0,5.7,12.5,0.0,1.00,8.0,21,1077,43.91,16.43,49,4,0,0.0,1.00,1.00,1.00,3.72,4.25,5.13,19.3,0.992,0.406,6.68
5000,3,50,51.7,0.8,6.0,0.8,49.3,0.0,1.07,0.3,29,1121,145.09,39.69,45,5,0,0.0,1.06,1.08,1.07,5.90,7.72,7.84,20.8,0.906,0.533,7.86
5000,20,47,62.1,2.9,0.3,22.6,35.3,0.0,1.90,0.0,22,1325,127.59,23.59,37,10,0,0.0,1.99,1.76,1.92,5.64,7.81,7.81,19.6,1.188,0.531,7.81
5000,9,30,20.8,0.0,0.0,0.0,18.4,0.0,1.00,14.5,7,1524,53.24,9.75,0,9,21,0.0,1.00,1.00,1.00,3.67,6.40,4.33,40.9,1.133,0.387,9.00
5000,4,27,21.3,0.0,1.9,0.0,21.5,0.0,1.00,13.3,12,698,43.45,24.00,27,0,0,0.0,1.00,1.00,1.00,4.44,6.07,4.74,13.7,0.919,0.436,8.74
5000,10,24,43.8,0.0,5.9,15.3,23.9,0.0,1.00,0.5,20,1777,114.52,13.10,21,3,0,0.0,1.00,1.00,1.01,6.08,6.75,6.92,20.3,1.167,0.516,6.96
5000,37,22,68.3,0.0,6.9,37.9,40.6,0.0,1.00,2.0,13,1884,144.52,13.75,0,0,22,0.0,1.00,1.00,1.00,9.59,10.18,9.91,43.3,1.022,0.662,10.45
