step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,3,621,24.3,0.9,0.2,1.1,23.7,0.0,1.23,2.4,162,607,47.08,14.00,182,221,218,0.0,1.14,1.30,1.25,4.24,5.08,5.40,32.2,0.933,0.253,5.80
5000,1,234,31.6,2.7,3.0,5.5,23.1,0.1,1.57,9.6,92,1514,72.78,15.10,172,57,5,0.2,1.72,1.39,1.58,5.12,6.77,6.54,20.7,0.926,0.678,8.99
5000,10,96,46.5,0.0,2.2,0.4,43.7,0.0,1.00,0.2,14,1414,132.89,42.65,43,51,2,0.0,1.00,1.00,1.00,6.27,6.92,6.92,26.7,1.017,0.475,6.98
5000,6,95,12.7,0.7,0.1,0.1,14.7,0.0,1.22,15.2,46,946,69.40,14.33,73,15,7,0.0,1.36,1.17,1.17,2.99,5.13,3.48,23.7,0.770,0.628,8.11
5000,12,62,19.2,2.7,1.0,0.0,13.0,0.0,1.58,14.7,23,1329,37.19,7.78,62,0,0,0.0,1.50,1.72,1.56,3.77,4.69,5.31,3.3,1.018,0.645,8.42
5000,19,61,26.4,0.7,4.2,1.3,19.5,0.0,1.21,9.5,28,1544,106.98,35.81,21,36,4,0.0,1.25,1.30,1.15,4.77,6.20,5.72,29.5,1.020,0.472,8.25
5000,20,48,34.8,4.2,0.0,8.1,18.8,0.0,1.65,11.5,21,1112,88.48,14.68,47,0,1,0.0,1.69,1.44,1.71,5.92,9.21,5.17,12.9,1.120,0.616,10.00
5000,21,48,43.5,3.3,3.2,6.2,27.1,0.2,1.41,4.3,33,1124,107.15,39.26,37,11,0,0.3,1.62,1.28,1.35,5.60,6.58,6.56,21.6,1.133,0.388,7.65
5000,2,46,32.2,0.2,0.4,6.4,21.1,0.0,1.04,3.3,17,883,79.03,34.89,41,5,0,0.0,1.07,1.00,1.05,3.89,5.07,5.35,24.8,1.302,0.368,6.02
5000,22,44,24.7,0.0,0.0,2.4,27.5,0.0,1.00,4.8,24,1074,94.73,32.55,26,18,0,0.0,1.00,1.00,1.00,4.48,5.39,5.61,25.2,0.828,0.599,6.70
5000,7,30,74.4,0.5,15.7,0.5,47.9,0.0,1.00,0.0,15,1620,107.60,18.76,3,10,17,0.0,1.00,1.00,1.00,8.63,9.80,9.80,41.6,1.144,0.615,9.80
5000,13,29,43.6,0.0,20.9,3.1,23.9,0.0,1.00,2.7,26,1886,53.42,18.26,0,4,25,0.0,1.00,1.00,1.00,5.10,7.24,7.55,41.7,0.935,0.419,8.03
5000,11,28,21.2,0.0,2.4,0.0,16.5,0.0,1.01,9.1,9,1263,46.96,7.79,0,9,19,0.0,1.00,1.01,1.01,3.57,6.04,4.82,40.0,1.069,0.549,7.71
5000,50,24,32.5,8.2,0.0,0.7,18.0,0.0,3.36,7.6,12,1520,88.62,19.21,19,5,0,0.0,4.03,2.30,3.55,4.42,6.71,5.67,21.5,0.933,0.498,7.75
5000,4,24,23.9,0.1,0.0,6.9,21.7,0.0,1.02,0.1,11,1563,153.20,27.84,0,24,0,0.0,1.00,1.06,1.02,4.67,5.46,5.42,32.0,0.927,0.391,5.46
5000,18,23,87.4,20.2,13.6,0.3,27.1,0.3,5.68,0.0,20,1711,156.71,20.00,17,6,0,3.8,6.74,6.52,4.73,5.17,8.13,8.13,21.1,1.078,0.467,8.13
5000,5,15,20.9,0.0,11.3,0.0,12.9,0.0,1.00,4.3,10,1519,83.72,23.02,13,2,0,0.0,1.00,1.00,1.00,3.93,5.40,5.47,22.4,0.867,0.553,6.47
5000,58,12,41.7,0.0,7.6,9.8,22.7,0.0,1.00,2.8,5,1096,102.59,31.17,10,2,0,0.0,1.00,1.00,1.00,5.83,7.83,6.42,21.7,1.191,0.479,7.83
5000,34,9,49.9,0.0,0.0,1.8,47.2,0.0,1.00,0.0,2,1056,48.83,17.86,9,0,0,0.0,1.00,1.00,1.00,6.00,7.00,7.00,11.5,1.038,0.492,7.00
5000,32,8,20.5,0.0,1.4,0.0,24.2,0.0,1.00,10.0,6,1647,74.32,11.16,4,4,0,0.0,1.00,1.00,1.00,5.38,8.50,4.75,25.4,0.798,0.563,9.00
5000,37,5,36.4,10.8,0.0,0.0,24.6,0.0,3.51,0.0,4,1767,65.55,25.51,0,4,1,0.0,1.47,5.83,3.37,5.20,6.40,6.40,33.8,0.799,0.481,6.40
6000,3,613,25.8,1.4,0.2,1.1,24.5,0.0,1.36,2.5,203,1064,67.35,16.80,204,134,275,0.0,1.28,1.45,1.38,4.37,5.10,5.59,32.6,0.926,0.264,5.96
6000,1,356,35.5,1.8,3.5,3.3,28.1,0.1,1.39,7.2,129,2038,123.53,26.65,249,98,9,0.2,1.49,1.28,1.39,5.31,6.83,6.59,22.0,0.954,0.622,8.46
6000,6,118,15.5,0.9,0.0,0.2,17.9,0.0,1.28,13.8,53,1148,73.76,14.22,61,50,7,0.0,1.47,1.23,1.23,3.31,5.39,3.85,27.0,0.765,0.641,8.05
6000,20,64,35.8,4.5,0.0,6.0,20.5,0.0,1.75,10.5,26,1513,109.53,14.49,63,1,0,0.0,1.79,1.53,1.81,5.77,9.16,5.20,12.3,1.102,0.632,9.75
6000,2,58,37.7,0.1,0.2,6.3,25.7,0.0,1.02,1.5,14,1233,102.26,35.64,45,13,0,0.0,1.03,1.00,1.02,4.55,5.57,5.72,24.0,1.293,0.375,6.02
6000,21,55,38.2,2.1,3.2,5.6,23.7,0.2,1.27,5.5,35,1555,143.04,45.10,45,10,0,0.3,1.46,1.16,1.22,5.00,6.36,6.29,21.7,1.164,0.406,7.69
6000,19,52,29.9,0.6,5.2,1.1,22.1,0.0,1.14,7.5,27,2136,152.68,44.79,15,34,3,0.1,1.16,1.23,1.10,5.25,6.65,6.33,29.8,1.017,0.472,8.31
6000,22,44,26.4,0.0,0.1,2.9,29.5,0.0,1.00,2.3,20,1421,113.60,39.71,29,15,0,0.0,1.00,1.00,1.00,4.95,5.77,6.27,23.4,0.830,0.633,6.59
6000,12,35,25.1,4.1,1.8,0.0,15.0,0.0,1.89,11.4,19,2309,52.81,7.37,35,0,0,0.1,1.76,2.11,1.86,4.57,6.03,6.49,4.3,1.010,0.644,8.69
6000,4,33,21.3,0.1,0.0,10.9,17.3,0.0,1.02,0.0,13,1722,133.67,23.49,0,27,6,0.0,1.00,1.04,1.02,4.36,5.36,5.36,34.0,0.911,0.392,5.36
6000,7,32,72.9,1.1,15.2,0.5,45.5,0.0,1.09,0.4,18,2342,168.61,21.68,4,11,17,0.0,1.00,1.22,1.06,8.31,9.66,9.47,39.3,1.149,0.610,9.66
6000,13,26,42.3,0.0,19.2,3.4,24.8,0.0,1.00,2.8,23,2882,62.52,19.16,0,2,24,0.0,1.00,1.00,1.00,4.88,7.12,7.62,42.4,0.923,0.427,8.04
6000,11,25,19.6,0.0,2.4,0.0,15.3,0.0,1.01,9.4,9,2131,61.22,5.50,0,8,17,0.0,1.00,1.01,1.01,3.52,5.96,4.76,40.1,1.064,0.548,7.72
