step,event,lineage,other,size
5000,birth,1,0,623
5000,birth,3,0,83
5000,birth,4,0,31
5000,birth,5,0,13
5000,birth,6,0,10
5000,birth,7,0,27
5000,birth,8,0,5
5000,birth,9,0,94
5000,birth,13,0,30
5000,birth,14,0,61
5000,birth,15,0,58
5000,birth,16,0,9
5000,birth,21,0,16
5000,birth,24,0,254
5000,birth,28,0,19
5000,birth,29,0,25
5000,birth,34,0,15
5000,birth,38,0,24
7000,extinct,4,0,27
7000,extinct,8,0,5
7000,extinct,34,0,13
8000,split,66,1,6
8000,birth,67,0,10
9000,split,76,21,8
10000,extinct,6,0,7
10000,extinct,28,0,20
10000,extinct,38,0,6
10000,extinct,67,0,7
11000,split,77,75,26
11000,extinct,15,0,53
11000,extinct,21,0,6
11000,extinct,66,0,6
12000,extinct,16,0,9
13000,extinct,24,0,507
13000,extinct,76,0,6
14000,extinct,7,0,10
14000,extinct,13,0,15
14000,extinct,14,0,6
15000,extinct,9,0,5
15000,extinct,29,0,8
15000,extinct,77,0,16
17000,extinct,5,0,5
25000,split,91,3,129
27000,split,92,91,16
28000,merge,92,91,16
32000,split,98,3,19
33000,split,100,91,10
35000,extinct,3,0,6
37000,split,106,1,246
37000,split,107,91,60
39000,extinct,100,0,10
41000,split,112,106,68
42000,extinct,98,0,5
43000,extinct,107,0,5
46000,split,127,91,33
47000,split,135,91,27
47000,split,138,127,42
47000,extinct,112,0,10
48000,split,125,91,55
48000,split,140,91,39
49000,split,141,127,38
50000,extinct,127,0,8
51000,split,144,1,39
51000,split,145,91,49
51000,split,146,106,57
51000,split,147,106,5
51000,split,149,138,26
51000,split,155,91,6
51000,extinct,138,0,8
52000,split,156,145,5
53000,split,159,91,78
53000,split,160,106,29
53000,extinct,155,0,6
54000,split,165,91,44
54000,extinct,145,0,10
54000,extinct,156,0,5
55000,extinct,135,0,7
55000,extinct,140,0,14
55000,extinct,141,0,7
56000,extinct,147,0,7
57000,split,179,145,13
57000,extinct,125,0,9
59000,extinct,144,0,7
59000,extinct,149,0,10
59000,extinct,160,0,10
61000,extinct,106,0,8
62000,extinct,91,0,8
62000,extinct,179,0,7
63000,extinct,159,0,11
65000,split,187,146,25
66000,split,188,146,253
66000,split,189,146,14
66000,split,190,146,12
69000,split,201,146,11
69000,split,210,202,33
69000,split,211,146,19
70000,split,217,146,150
70000,split,218,146,20
70000,split,220,202,160
70000,split,221,165,122
70000,split,223,191,20
71000,split,228,165,11
71000,split,229,188,46
71000,split,231,146,42
71000,extinct,187,0,30
71000,extinct,189,0,8
71000,extinct,190,0,12
71000,extinct,211,0,19
71000,extinct,223,0,20
72000,split,238,146,7
73000,split,251,220,34
73000,split,252,146,13
73000,split,253,146,31
73000,split,254,218,11
73000,extinct,231,0,10
74000,split,248,227,21
74000,extinct,188,0,5
74000,extinct,228,0,7
75000,split,270,221,44
75000,extinct,252,0,13
75000,extinct,253,0,31
76000,split,277,217,12
76000,extinct,165,0,5
76000,extinct,217,0,13
76000,extinct,238,0,21
76000,extinct,254,0,11
77000,split,284,146,22
77000,split,286,220,13
77000,extinct,201,0,5
78000,extinct,218,0,17
78000,extinct,229,0,6
79000,split,291,146,441
79000,extinct,210,0,5
80000,split,281,146,17
80000,extinct,1,0,7
80000,extinct,277,0,7
81000,split,294,220,314
81000,extinct,221,0,7
81000,extinct,284,0,6
81000,extinct,286,0,24
82000,merge,146,291,94
82000,extinct,251,0,10
83000,split,298,220,41
84000,split,304,146,29
85000,extinct,248,0,7
86000,split,311,291,5
86000,split,312,291,25
86000,split,314,291,10
87000,split,307,220,96
87000,split,319,311,38
87000,split,320,220,24
87000,merge,298,220,69
88000,split,323,294,14
88000,split,324,294,52
88000,split,325,312,45
88000,split,326,220,49
89000,split,332,220,19
89000,split,333,220,15
89000,split,335,220,23
89000,split,339,270,6
89000,extinct,314,0,6
89000,merge,324,294,52
90000,split,345,325,7
90000,extinct,304,0,29
90000,extinct,311,0,5
90000,extinct,320,0,11
91000,split,349,220,6
91000,split,354,220,42
91000,extinct,281,0,19
91000,extinct,312,0,25
91000,extinct,339,0,6
92000,split,361,220,28
92000,split,362,220,140
92000,extinct,307,0,7
92000,extinct,323,0,11
93000,split,375,270,9
93000,extinct,345,0,7
93000,extinct,349,0,6
94000,split,381,220,39
94000,split,382,294,13
94000,split,384,361,66
94000,extinct,332,0,8
95000,split,392,220,18
95000,split,393,382,61
95000,split,401,362,5
95000,extinct,319,0,10
95000,extinct,326,0,13
96000,split,404,220,17
96000,split,407,291,13
96000,split,408,220,74
96000,extinct,333,0,10
96000,extinct,362,0,14
96000,merge,392,437,18
97000,split,423,326,41
97000,extinct,294,0,15
97000,extinct,354,0,8
97000,extinct,375,0,6
98000,split,429,422,10
98000,extinct,325,0,13
98000,extinct,382,0,6
100000,split,395,294,160
100000,split,438,270,14
100000,extinct,291,0,25
102000,split,445,423,41
102000,extinct,401,0,5
102000,extinct,404,0,12
102000,extinct,407,0,10
103000,extinct,335,0,10
103000,extinct,361,0,6
103000,extinct,438,0,14
104000,split,453,220,162
104000,split,454,270,36
104000,split,457,381,5
104000,extinct,429,0,6
105000,split,460,220,34
106000,split,465,381,620
106000,split,467,408,134
106000,split,469,423,36
106000,extinct,457,0,5
107000,split,471,220,71
107000,split,472,453,18
107000,split,478,393,82
108000,split,481,408,84
108000,split,483,423,84
108000,split,488,423,7
108000,extinct,454,0,7
108000,extinct,472,0,18
109000,split,498,270,26
109000,split,504,270,99
109000,extinct,445,0,16
109000,extinct,469,0,20
110000,split,513,220,66
110000,extinct,488,0,7
111000,split,526,381,7
111000,extinct,478,0,5
112000,extinct,384,0,8
112000,extinct,408,0,14
112000,extinct,460,0,10
113000,split,539,504,68
113000,split,541,423,41
113000,extinct,393,0,5
113000,extinct,453,0,14
113000,extinct,471,0,7
114000,split,489,270,15
114000,split,554,220,38
114000,extinct,467,0,18
114000,extinct,481,0,7
115000,split,561,395,34
116000,split,570,220,175
116000,split,579,423,8
116000,split,581,381,10
116000,extinct,270,0,6
117000,split,583,539,15
117000,extinct,483,0,7
119000,extinct,579,0,8
119000,extinct,581,0,9
120000,split,574,220,45
120000,split,603,570,63
120000,extinct,526,0,5
121000,split,609,603,5
122000,split,611,381,33
122000,split,612,220,208
122000,split,613,504,207
122000,extinct,561,0,41
123000,split,593,504,22
124000,split,621,381,48
124000,extinct,489,0,9
124000,extinct,498,0,7
124000,extinct,513,0,10
125000,merge,220,612,96
125000,extinct,554,0,14
126000,split,627,381,35
126000,extinct,611,0,11
127000,split,636,612,68
127000,split,637,613,26
128000,split,641,603,72
129000,extinct,539,0,5
130000,split,625,381,73
130000,split,653,570,5
130000,split,656,613,201
130000,split,663,613,8
130000,extinct,583,0,7
130000,extinct,603,0,27
130000,extinct,609,0,8
130000,extinct,637,0,16
131000,split,664,465,122
131000,split,665,612,53
131000,split,673,613,14
131000,extinct,627,0,18
131000,extinct,653,0,5
132000,split,678,613,19
132000,split,680,613,6
132000,split,682,504,5
132000,extinct,541,0,24
132000,extinct,574,0,14
132000,extinct,663,0,8
133000,split,690,613,6
133000,merge,381,625,12
133000,extinct,636,0,8
134000,split,697,381,5
134000,extinct,395,0,27
134000,extinct,682,0,5
135000,extinct,504,0,5
135000,extinct,593,0,6
135000,extinct,678,0,13
135000,extinct,680,0,6
135000,extinct,690,0,6
136000,split,718,664,11
136000,split,720,423,7
136000,extinct,673,0,6
136000,extinct,697,0,5
137000,extinct,613,0,7
137000,extinct,641,0,5
137000,extinct,664,0,12
137000,extinct,720,0,7
138000,extinct,465,0,41
138000,extinct,718,0,11
139000,split,728,570,31
139000,extinct,621,0,6
139000,extinct,665,0,19
140000,split,737,423,51
141000,split,740,423,124
143000,split,750,656,5
145000,split,757,612,63
145000,split,758,570,68
145000,split,759,656,6
145000,extinct,750,0,5
146000,split,764,756,5
148000,split,770,656,22
148000,extinct,728,0,15
148000,extinct,759,0,6
148000,extinct,764,0,5
149000,split,755,656,6
149000,split,777,423,14
150000,split,785,656,98
151000,split,793,656,5
152000,split,801,758,27
152000,split,802,656,13
152000,extinct,737,0,8
152000,extinct,755,0,6
152000,extinct,777,0,21
153000,split,808,423,13
153000,split,809,423,14
153000,split,810,612,8
153000,split,812,612,11
153000,extinct,770,0,8
154000,split,818,612,34
154000,split,819,625,38
155000,split,826,612,48
155000,split,827,423,16
155000,split,829,612,7
155000,extinct,757,0,20
155000,extinct,802,0,13
155000,extinct,810,0,8
156000,extinct,625,0,36
156000,extinct,656,0,5
156000,extinct,785,0,7
156000,extinct,793,0,6
156000,extinct,801,0,25
156000,extinct,808,0,13
156000,extinct,812,0,6
158000,split,840,612,146
158000,extinct,827,0,7
159000,extinct,818,0,8
159000,extinct,819,0,5
159000,extinct,829,0,8
160000,extinct,758,0,14
165000,split,859,612,57
168000,split,863,859,146
168000,extinct,570,0,24
169000,split,866,840,16
169000,split,867,423,41
169000,extinct,809,0,7
170000,extinct,859,0,10
171000,split,883,740,69
171000,split,884,423,14
171000,split,888,612,13
172000,split,903,612,5
172000,split,905,612,728
172000,extinct,863,0,38
173000,split,916,840,6
173000,extinct,866,0,15
173000,extinct,884,0,14
173000,extinct,903,0,5
174000,split,933,826,6
174000,extinct,612,0,8
175000,extinct,916,0,6
175000,merge,933,826,6
176000,extinct,888,0,9
178000,extinct,867,0,6
179000,split,967,423,31
180000,split,971,905,10
180000,split,973,905,20
180000,extinct,740,0,9
182000,extinct,971,0,10
183000,split,985,905,1367
183000,extinct,883,0,5
184000,extinct,973,0,20
185000,split,997,826,264
186000,split,1007,905,37
186000,split,1010,826,20
186000,extinct,840,0,6
186000,extinct,905,0,18
186000,merge,997,826,264
187000,split,1017,826,9
188000,extinct,1007,0,6
189000,extinct,1010,0,20
190000,split,1036,985,13
191000,split,1045,826,507
191000,split,1047,985,1272
191000,extinct,1017,0,5
191000,extinct,1036,0,13
192000,extinct,985,0,31
194000,split,1081,423,60
195000,split,1097,826,36
195000,split,1098,423,5
195000,split,1099,423,6
195000,split,1105,826,26
195000,extinct,967,0,5
196000,split,1115,826,345
196000,split,1116,826,43
196000,split,1117,1047,177
196000,extinct,1098,0,5
198000,split,1137,423,47
198000,extinct,1081,0,8
199000,split,1132,1096,162
199000,split,1144,1045,54
199000,extinct,1105,0,14
201000,split,1147,826,34
201000,merge,826,1115,85
201000,extinct,1047,0,15
201000,extinct,1099,0,12
201000,extinct,1116,0,12
202000,split,1151,1141,6
203000,extinct,1137,0,18
204000,extinct,1097,0,5
204000,extinct,1151,0,6
205000,split,1156,1117,68
205000,split,1159,1045,66
205000,split,1162,1045,13
205000,extinct,1147,0,8
206000,split,1169,1115,110
208000,split,1180,1132,97
208000,split,1181,1156,6
208000,split,1182,1144,70
208000,merge,1159,1216,34
209000,split,1188,1045,5
209000,split,1195,1045,31
210000,split,1201,1045,17
210000,extinct,1144,0,7
210000,extinct,1162,0,10
210000,extinct,1188,0,5
211000,split,1206,1045,49
211000,extinct,1180,0,46
212000,split,1218,1117,6
212000,split,1219,1045,14
212000,extinct,1181,0,6
213000,split,1221,1216,50
213000,extinct,1132,0,6
213000,extinct,1156,0,8
213000,extinct,1169,0,10
213000,extinct,1201,0,17
214000,extinct,1206,0,20
214000,extinct,1218,0,6
215000,extinct,1195,0,6
215000,extinct,1219,0,5
217000,extinct,423,0,5
217000,extinct,1182,0,5
217000,extinct,1221,0,5
218000,extinct,1045,0,15
220000,split,1246,1115,71
226000,extinct,1246,0,95
229000,split,1261,1115,69
230000,split,1271,1117,22
231000,split,1279,1115,7
231000,split,1280,1117,12
232000,extinct,1279,0,7
233000,extinct,1280,0,12
235000,extinct,1271,0,8
236000,split,1306,1115,31
239000,split,1316,1115,59
242000,split,1323,1316,10
243000,split,1326,1306,9
244000,split,1327,1115,137
244000,split,1329,1306,23
245000,split,1336,1117,37
246000,split,1337,1329,39
247000,split,1343,1115,36
247000,extinct,1323,0,6
248000,split,1348,1115,24
249000,extinct,1326,0,6
250000,split,1368,1337,25
250000,extinct,1343,0,28
251000,split,1371,1306,44
252000,split,1383,1117,7
252000,split,1396,1306,7
252000,extinct,1329,0,10
253000,extinct,1327,0,26
254000,split,1412,1306,10
254000,extinct,1306,0,33
254000,extinct,1348,0,13
254000,extinct,1383,0,7
255000,extinct,1316,0,10
255000,extinct,1396,0,9
256000,extinct,1336,0,46
256000,extinct,1337,0,6
257000,extinct,1261,0,7
257000,extinct,1368,0,5
257000,extinct,1371,0,7
263000,extinct,1412,0,10
265000,split,1437,1117,34
270000,split,1460,1115,6
270000,split,1462,1117,5
271000,split,1467,1117,7
271000,split,1468,1117,11
272000,split,1475,1117,11
272000,extinct,1462,0,5
273000,split,1480,1115,16
274000,split,1496,1115,46
274000,extinct,1460,0,6
274000,extinct,1475,0,11
275000,extinct,1437,0,6
275000,extinct,1467,0,17
275000,extinct,1468,0,11
275000,extinct,1480,0,16
276000,split,1516,1117,6
277000,split,1517,1117,18
279000,extinct,1516,0,11
279000,merge,1517,1117,21
283000,split,1530,1117,25
288000,extinct,1496,0,6
289000,split,1548,1117,12
291000,extinct,1530,0,11
292000,extinct,1548,0,6
294000,split,1574,1115,35
294000,split,1575,1115,61
298000,split,1597,1115,97
298000,merge,1574,1115,92
