step,event,lineage,other,size
5000,birth,1,0,674
5000,birth,2,0,166
5000,birth,3,0,152
5000,birth,4,0,179
5000,birth,7,0,103
5000,birth,8,0,7
5000,birth,9,0,19
5000,birth,13,0,7
5000,birth,14,0,41
5000,birth,16,0,22
5000,birth,19,0,20
5000,birth,20,0,6
5000,birth,21,0,11
5000,birth,22,0,20
5000,birth,29,0,30
5000,birth,30,0,38
5000,birth,32,0,6
5000,birth,33,0,7
5000,birth,44,0,31
5000,birth,55,0,5
7000,extinct,32,0,5
7000,extinct,55,0,5
8000,birth,57,0,176
8000,birth,72,0,35
8000,split,74,1,36
8000,split,76,1,17
8000,extinct,8,0,6
8000,extinct,44,0,19
9000,extinct,14,0,42
10000,split,82,2,71
10000,extinct,9,0,19
10000,extinct,20,0,7
10000,extinct,30,0,14
11000,split,80,3,6
11000,extinct,13,0,5
11000,extinct,19,0,17
11000,extinct,29,0,5
12000,split,87,1,125
12000,extinct,3,0,8
13000,split,93,2,5
13000,extinct,22,0,6
13000,extinct,33,0,14
13000,extinct,74,0,24
14000,extinct,7,0,8
14000,extinct,80,0,6
15000,split,103,57,71
15000,extinct,16,0,12
15000,extinct,72,0,5
15000,extinct,76,0,15
15000,extinct,87,0,6
16000,extinct,93,0,5
17000,extinct,21,0,7
17000,extinct,82,0,8
18000,extinct,1,0,5
20000,extinct,57,0,16
21000,split,118,2,255
25000,split,131,103,10
26000,split,133,2,22
27000,split,137,103,6
27000,split,138,103,28
27000,extinct,131,0,10
28000,split,143,2,8
29000,split,154,143,44
29000,split,157,103,6
29000,extinct,133,0,8
29000,extinct,137,0,6
29000,extinct,143,0,8
30000,extinct,103,0,12
30000,extinct,138,0,14
31000,extinct,118,0,15
32000,extinct,157,0,6
33000,split,180,2,269
33000,split,181,2,45
33000,split,190,2,6
34000,split,197,2,5
34000,extinct,190,0,6
35000,extinct,154,0,21
37000,extinct,181,0,24
37000,extinct,197,0,6
41000,split,222,4,569
42000,extinct,4,0,50
43000,split,233,180,205
44000,split,238,180,68
44000,split,239,180,12
44000,extinct,222,0,49
45000,split,246,222,930
45000,split,249,180,107
45000,split,250,180,191
45000,split,251,180,6
45000,split,254,180,112
45000,split,255,180,23
46000,split,265,180,187
46000,split,268,180,40
46000,merge,180,2,512
47000,split,277,265,105
47000,split,278,180,91
47000,split,279,249,53
47000,split,283,2,134
47000,extinct,251,0,6
47000,extinct,255,0,23
48000,split,288,2,51
48000,split,289,277,59
48000,split,290,255,83
48000,extinct,239,0,6
49000,split,292,265,37
49000,split,293,238,9
49000,extinct,238,0,16
50000,split,301,250,22
50000,split,303,233,54
51000,split,308,2,156
51000,split,309,2,8
51000,split,312,246,44
51000,extinct,268,0,5
51000,extinct,277,0,48
51000,extinct,279,0,22
51000,extinct,292,0,5
51000,extinct,293,0,9
52000,extinct,233,0,13
52000,merge,249,2,188
52000,merge,250,2,39
52000,extinct,265,0,37
52000,extinct,283,0,14
52000,extinct,301,0,8
52000,extinct,309,0,8
53000,split,329,246,18
54000,extinct,290,0,17
54000,extinct,303,0,46
54000,extinct,312,0,12
55000,extinct,278,0,19
55000,extinct,288,0,10
56000,split,358,246,5
57000,split,360,2,7
57000,extinct,254,0,6
57000,extinct,308,0,32
58000,split,365,246,20
58000,extinct,360,0,7
59000,split,357,246,5
60000,split,369,246,17
61000,extinct,2,0,12
61000,extinct,358,0,5
62000,split,373,246,16
62000,extinct,365,0,64
63000,merge,369,246,11
65000,extinct,329,0,7
66000,split,383,289,120
66000,split,384,289,6
67000,split,394,289,14
67000,extinct,384,0,6
68000,split,405,289,221
68000,split,411,246,8
69000,split,423,246,14
69000,extinct,394,0,14
70000,split,427,405,84
70000,split,429,289,48
70000,split,430,246,52
70000,split,431,289,68
70000,split,433,246,6
71000,split,441,289,18
71000,split,444,246,11
71000,extinct,383,0,6
72000,split,450,246,244
72000,split,452,289,21
72000,split,454,289,12
72000,split,461,289,7
72000,extinct,411,0,5
73000,split,466,289,26
73000,split,467,289,12
73000,split,468,246,7
73000,split,471,451,8
73000,split,477,450,7
73000,extinct,431,0,5
73000,extinct,441,0,8
74000,split,486,246,20
74000,extinct,357,0,15
