step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2929,1.909,0.501,13.98,91552,72092,1614,11077,6086,380791,1030356.4,577186.7,0.052,0.442,0.111,0.395,104,21.03,32.58,0.36,2.10,4.35,11.09,1.10,4.77,8.96,9.30,0.00,0.04,0.114,0.186,1729,0.014,0.087,0.883,0.001,0.029,242575,216194,19,0.223,0.147,0.116,3125281,0.197,4.732,0.036,10.86,103169,606,1.516,0.176,0.268,14117763,1.11,14.13,0.044,0.454,0.001,3.0,10.3,50.0,338.0,43283,0.165,0.00,0.0039,0.056,442,0.793,0.000,0.874,0.627,3.35,4.00,5.14,0.02,0.004,1.07,1.15,1.13,0.801,0.00135,4.82,57.2679,2948.93,90148.0,140196.6,79.884,81.1651,169.992,828.244,0.996,0.276,64.5,75.105,228.512,293,1234.6,505.46,6.103,146.503,3788.6,95.279,0.135,2.00,11.9351,34957.9,1.5912,0.8233,14.78,1.254,0.362,1.4775,0.0000,0.408,0.144,0.307,0.0000,7.87,1.26,3,9,34,169,62.0133,9.1245,0.5370,0.5885,0.9873
120000,2702,1.927,0.337,12.62,37243,31260,1383,3637,1190,174138,490894.1,198946.4,0.048,0.567,0.119,0.266,184,17.10,22.83,0.24,1.82,4.05,8.44,0.43,2.72,7.16,6.76,0.01,0.25,0.180,0.222,1540,0.052,0.116,0.858,0.001,0.024,61884,51566,17,0.452,0.159,0.054,1971237,0.183,2.090,0.021,20.35,26603,746,1.142,0.133,0.245,6184364,1.08,14.09,0.032,0.485,0.002,3.5,11.3,29.2,228.9,32084,0.122,0.00,0.0025,0.060,619,0.537,0.000,0.710,0.421,3.11,3.81,5.17,0.02,0.006,1.06,1.08,1.09,0.543,0.00148,6.90,14.2143,1231.94,97660.1,140196.6,16.162,20.5447,93.394,362.811,0.796,0.313,59.1,42.756,59.210,155,460.4,57.67,2.752,42.197,3108.1,28.905,0.138,1.99,11.4085,30825.6,1.5907,0.7315,11.87,1.324,0.306,0.5225,0.0000,0.365,0.121,0.178,0.0000,7.76,1.37,3,9,22,121,36.6866,2.0699,0.5285,0.5347,0.9932
130000,3100,1.417,0.423,14.60,102769,82857,1636,11968,5910,393500,1000049.4,575599.9,0.052,0.474,0.132,0.342,107,19.48,26.14,0.44,2.08,3.29,8.37,1.01,4.51,8.57,7.76,0.01,0.18,0.084,0.152,1953,0.012,0.089,0.882,0.001,0.027,228565,198163,19,0.229,0.165,0.104,3061969,0.179,2.290,0.032,14.22,96774,627,1.463,0.185,0.268,15404953,1.15,16.05,0.051,0.481,0.006,3.5,11.2,48.0,379.0,41244,0.157,0.00,0.0038,0.051,578,0.759,0.000,0.855,0.557,3.35,4.17,5.35,0.02,0.011,1.15,1.14,1.18,0.769,0.00135,7.37,51.7079,1864.27,95066.7,140196.6,79.068,79.1548,175.301,758.068,0.988,0.297,69.4,76.215,221.323,318,1355.3,73.41,6.008,141.411,3409.0,89.363,0.135,2.00,10.4934,32529.5,1.4272,0.8594,13.30,1.334,0.386,1.4775,0.0000,0.352,0.107,0.100,0.0000,8.31,1.87,3,9,29,196,63.7853,8.2328,0.5716,0.5896,0.9890
140000,2458,1.683,0.364,14.78,40690,34904,1278,3791,1359,212869,501116.2,221572.3,0.062,0.593,0.096,0.250,172,20.79,22.63,0.37,1.81,3.21,7.61,1.79,5.44,9.96,6.83,0.02,0.21,0.068,0.134,1356,0.041,0.105,0.871,0.000,0.025,69822,57576,7,0.228,0.109,0.168,2889026,0.152,2.245,0.025,20.05,31443,761,1.041,0.161,0.268,7331607,1.11,13.51,0.079,0.419,0.011,4.4,12.5,52.0,232.0,37663,0.144,0.00,0.0020,0.058,443,0.582,0.000,0.742,0.441,3.75,3.72,6.87,0.07,0.030,1.10,1.10,1.14,0.589,0.00173,6.13,15.6531,1690.05,100595.8,140196.6,17.438,19.0057,95.744,341.393,0.930,0.319,53.5,43.595,61.356,260,969.9,75.14,2.995,42.002,2875.1,30.398,0.133,2.01,11.5629,28421.6,1.3257,0.6516,15.32,1.248,0.405,0.5225,0.0000,0.421,0.108,0.247,0.0000,8.24,1.92,4,11,34,121,37.2146,2.1215,0.5138,0.5076,0.9922
150000,3328,1.460,0.332,13.07,104714,89491,2431,5839,6083,251250,1085984.9,478210.8,0.053,0.476,0.168,0.303,109,15.98,16.76,0.42,1.78,2.28,6.52,0.60,2.84,9.24,6.81,0.03,0.31,0.058,0.138,1675,0.020,0.092,0.881,0.001,0.027,249878,225755,13,0.362,0.174,0.081,3778837,0.150,1.981,0.025,17.55,102057,704,1.903,0.177,0.221,16679526,1.15,16.77,0.052,0.322,0.011,3.9,10.4,39.0,166.0,41735,0.159,0.00,0.0035,0.048,674,0.764,0.000,0.862,0.586,3.32,3.41,6.19,0.05,0.016,1.11,1.17,1.18,0.769,0.00110,10.38,51.9953,1647.83,85315.6,140196.6,77.223,65.9869,187.561,843.585,0.961,0.247,83.3,86.951,215.529,159,600.4,55.05,5.266,136.913,2902.0,94.375,0.135,2.00,13.0530,43440.5,1.5793,0.7806,12.54,1.159,0.339,1.4775,0.0000,0.400,0.104,0.117,0.0000,8.62,2.08,4,10,25,87,72.8558,10.4505,0.5415,0.5773,0.9881
160000,2263,1.797,0.369,10.57,40187,35261,1435,3254,1302,173081,467552.7,181955.5,0.030,0.584,0.160,0.226,189,19.83,19.65,1.21,3.53,4.25,10.27,0.29,2.33,10.40,7.11,0.45,1.38,0.085,0.182,1241,0.041,0.119,0.855,0.000,0.027,65501,55203,7,0.488,0.016,0.039,1686048,0.128,2.023,0.029,15.82,26211,839,1.051,0.091,0.236,7983164,1.31,15.98,0.019,0.423,0.115,4.7,12.3,50.4,121.8,36562,0.139,0.00,0.0020,0.077,333,0.661,0.000,0.778,0.416,3.84,3.65,7.45,0.52,0.126,1.40,1.18,1.38,0.667,0.00171,4.48,13.2638,1251.96,103016.9,140196.6,19.854,20.2550,90.774,414.351,0.964,0.331,51.1,42.792,67.929,327,1667.9,49.90,3.445,45.453,2856.4,31.432,0.135,2.00,11.5414,26118.2,1.2509,0.6441,16.16,1.107,0.122,0.5225,0.0000,0.430,0.071,0.158,0.0000,9.13,1.62,4,11,37,100,36.5743,2.3444,0.5245,0.5405,0.9929
170000,4036,1.594,0.445,13.48,131292,103367,1386,18232,6534,587037,1003980.1,660715.6,0.049,0.547,0.164,0.241,113,13.41,15.37,0.79,3.26,2.44,4.25,0.09,0.94,5.23,5.60,0.06,0.46,0.152,0.203,2418,0.016,0.072,0.878,0.003,0.046,258799,222226,8,0.231,0.520,0.017,895183,0.178,2.156,0.031,12.38,101559,517,1.126,0.191,0.354,20933966,1.30,20.22,0.000,0.590,0.026,2.4,9.3,26.0,269.8,34471,0.131,0.00,0.0048,0.056,757,0.817,0.000,0.883,0.499,2.50,3.10,4.14,0.09,0.034,1.32,1.30,1.33,0.829,0.00108,5.13,51.7931,1631.24,97301.6,140196.6,76.311,81.6324,186.400,820.470,0.927,0.302,75.5,78.423,227.850,274,918.2,41.83,6.541,148.247,4202.2,92.147,0.135,2.00,6.9408,28013.0,1.5533,0.7049,8.54,1.434,0.410,1.4775,0.0000,0.401,0.081,0.102,0.0000,8.45,1.57,2,6,17,96,65.8324,8.2293,0.4861,0.5774,0.9884
180000,3201,1.402,0.330,14.89,67640,56598,465,8971,2441,447215,513578.0,329456.0,0.026,0.701,0.102,0.171,169,14.49,17.04,0.52,2.84,2.11,4.25,0.61,3.27,6.61,6.48,0.02,0.29,0.122,0.176,2018,0.033,0.086,0.858,0.003,0.053,89958,68588,8,0.408,0.309,0.083,897670,0.120,1.758,0.025,22.68,39296,560,0.737,0.177,0.338,11379939,1.19,21.34,0.000,0.571,0.007,2.9,10.0,27.9,246.4,31523,0.120,0.00,0.0024,0.059,553,0.634,0.000,0.744,0.286,2.77,3.22,4.81,0.03,0.010,1.19,1.18,1.23,0.647,0.00184,6.24,13.2667,1196.83,106587.4,140196.6,14.392,18.9781,108.962,316.728,0.945,0.332,62.9,46.934,59.497,271,1070.6,32.75,4.023,42.300,2697.2,29.061,0.134,2.00,7.0976,22719.4,1.3196,0.5666,9.85,1.433,0.497,0.5225,0.0000,0.452,0.087,0.320,0.0000,9.10,1.65,2,7,19,76,39.3924,1.6572,0.4755,0.3948,0.9892
190000,3759,1.044,0.478,21.60,218214,162770,763,38558,15565,1117628,1075269.9,905209.2,0.022,0.564,0.163,0.250,60,16.85,18.79,0.18,1.27,3.20,5.75,0.64,3.92,6.28,7.92,0.00,0.07,0.149,0.195,2330,0.069,0.067,0.875,0.003,0.054,346209,289599,6,0.136,0.744,0.067,3114729,0.219,2.008,0.037,14.62,154985,396,0.810,0.256,0.390,25650792,1.09,33.63,0.000,0.579,0.000,2.2,12.0,34.0,205.0,38704,0.148,0.00,0.0046,0.052,697,0.769,0.000,0.826,0.377,2.65,3.50,4.07,0.00,0.001,1.08,1.08,1.12,0.789,0.00170,5.13,51.1804,1568.55,109143.0,140196.6,72.463,72.6047,227.468,905.702,0.980,0.353,76.7,92.129,228.278,461,1788.7,36.75,8.910,149.857,4064.3,98.641,0.134,2.00,4.7745,17947.4,1.0133,0.5682,10.30,1.583,0.476,1.4775,0.0000,0.568,0.142,0.645,0.0000,12.04,3.69,2,8,20,103,76.4090,9.3439,0.4828,0.5782,0.9877
200000,2956,1.473,0.374,17.36,61030,47075,536,9877,4345,498340,515042.2,318830.1,0.020,0.699,0.111,0.171,115,19.94,25.04,0.35,1.65,4.30,8.40,0.59,4.52,8.00,7.87,0.06,0.51,0.132,0.195,1694,0.047,0.092,0.863,0.001,0.044,83203,62214,12,0.386,0.083,0.065,1228903,0.119,2.024,0.028,24.34,40947,536,0.640,0.173,0.293,8638448,1.11,19.46,0.000,0.549,0.020,2.8,10.5,45.4,343.0,39102,0.149,0.00,0.0022,0.060,516,0.524,0.000,0.671,0.301,3.30,3.92,5.35,0.08,0.035,1.09,1.12,1.15,0.540,0.00229,6.96,12.9387,1554.21,104103.3,140196.6,14.323,18.1074,105.272,302.464,0.871,0.330,59.0,45.719,56.938,234,850.6,67.19,4.449,39.989,3264.8,27.328,0.132,2.01,8.2437,24368.4,1.2250,0.4898,13.23,1.311,0.464,0.5225,0.0000,0.542,0.175,0.376,0.0000,9.26,3.19,3,10,27,206,36.8042,2.1380,0.4675,0.4203,0.9898
210000,3387,1.617,0.445,19.66,93768,66259,2211,13975,10892,482144,950781.8,542901.6,0.031,0.637,0.113,0.220,79,24.84,31.87,0.32,2.09,5.71,9.96,0.88,5.46,8.53,9.57,0.00,0.10,0.139,0.196,1688,0.056,0.075,0.900,0.000,0.025,213198,189068,12,0.379,0.159,0.081,2652761,0.142,2.276,0.033,13.47,89743,591,1.126,0.207,0.326,24168146,1.11,20.21,0.001,0.430,0.001,3.0,12.2,54.0,343.0,52275,0.199,0.00,0.0033,0.052,590,0.861,0.000,0.820,0.566,3.42,4.11,5.14,0.01,0.004,1.06,1.12,1.14,0.868,0.00126,6.69,45.9676,1656.93,95534.0,140196.6,76.714,83.6718,168.549,751.603,0.972,0.307,68.7,74.140,224.197,256,1011.3,58.57,6.214,145.197,4271.7,84.685,0.136,1.99,8.8984,30138.8,1.2288,0.6673,15.43,1.383,0.495,1.4775,0.0000,0.550,0.168,0.473,0.0000,9.58,3.49,3,11,29,203,60.7969,9.0734,0.6064,0.4636,0.9877
220000,2378,1.834,0.302,15.35,34464,27087,1865,4246,2275,202703,496125.1,210298.8,0.029,0.709,0.093,0.169,165,26.78,46.65,0.32,2.01,5.24,12.25,0.94,6.20,10.87,12.77,0.00,0.07,0.133,0.181,1294,0.042,0.104,0.867,0.000,0.028,60277,50956,3,0.723,0.045,0.083,1865420,0.114,1.903,0.021,23.84,24524,852,1.037,0.143,0.233,8733093,1.10,14.77,0.003,0.524,0.003,4.0,12.5,56.0,332.0,41299,0.158,0.00,0.0019,0.058,606,0.569,0.000,0.628,0.446,3.76,3.99,5.82,0.03,0.017,1.05,1.14,1.11,0.575,0.00229,8.94,14.0452,1079.29,99779.3,140196.6,13.412,20.0817,95.578,294.587,0.874,0.311,54.6,43.603,52.702,100,325.4,63.52,2.090,39.417,3075.4,26.004,0.136,2.01,12.5252,29785.0,1.4831,0.6661,17.37,1.271,0.401,0.5225,0.0000,0.524,0.152,0.283,0.0000,8.48,2.92,4,11,32,220,35.7104,2.4561,0.5181,0.3172,0.9897
230000,2939,2.133,0.382,17.11,74215,54718,2011,10489,6436,413471,977727.4,557904.8,0.054,0.603,0.122,0.221,94,28.77,42.42,0.45,2.13,6.25,12.89,0.80,6.55,10.46,11.52,0.01,0.21,0.133,0.198,1677,0.020,0.088,0.888,0.000,0.023,218854,197776,4,0.664,0.049,0.070,2338190,0.167,2.019,0.029,16.44,82335,688,1.349,0.177,0.287,18208650,1.14,16.29,0.001,0.464,0.006,3.7,14.4,62.0,508.0,52786,0.201,0.00,0.0032,0.051,557,0.802,0.000,0.771,0.665,3.76,4.42,5.45,0.06,0.027,1.09,1.19,1.14,0.809,0.00179,11.17,53.7608,1022.82,89571.2,140196.6,78.374,79.5621,164.985,705.871,0.949,0.282,65.4,71.946,213.324,270,1062.5,57.56,4.367,136.093,3819.7,84.088,0.134,2.00,12.3679,36349.4,1.4042,0.7282,17.96,1.371,0.414,1.4775,0.0000,0.556,0.145,0.482,0.0000,8.87,3.20,3,12,35,254,58.7337,7.9645,0.5975,0.4284,0.9839
240000,2150,1.664,0.364,13.83,29853,23930,1245,4147,1320,229021,465384.5,212370.6,0.048,0.693,0.100,0.159,173,27.25,30.57,0.48,2.50,6.66,11.42,0.98,7.54,9.94,6.91,0.01,0.16,0.156,0.200,1303,0.039,0.116,0.867,0.000,0.017,54313,44211,5,0.437,0.242,0.108,2296267,0.149,2.103,0.026,19.97,22233,840,0.927,0.102,0.241,8385455,1.14,13.21,0.002,0.470,0.003,5.6,15.5,64.0,263.0,38837,0.148,0.00,0.0022,0.073,395,0.638,0.000,0.661,0.479,3.93,4.58,5.89,0.09,0.036,1.06,1.21,1.16,0.645,0.00249,6.53,13.3584,1038.56,97915.9,140196.6,16.271,22.5231,90.384,309.214,0.810,0.321,45.1,41.124,58.709,181,775.0,50.82,2.804,42.839,3653.4,26.848,0.135,2.00,14.6620,31523.3,1.4178,0.6299,18.06,1.358,0.330,0.5225,0.0000,0.511,0.131,0.333,0.0000,8.36,2.38,5,13,38,196,33.9442,1.8169,0.5795,0.3444,0.9902
