step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,2.34,10,0,0,0,2,0,1.00,22,0.000,2929,0.00,87.50,1.65,542,2,0,0,1.00,1.00,1.00,2,1,2,41.9,11.711,2,1.171,0.231,7
100000,3.51,10,0,0,0,3,0,1.00,20,0.000,2882,0.00,71.10,1.24,542,2,0,0,1.00,1.00,1.00,1,1,3,39.1,0.000,3,1.171,0.231,7
100000,1.17,10,0,0,0,1,0,1.00,24,0.000,2812,0.00,58.05,6.04,542,1,1,0,1.00,1.00,1.00,1,1,1,26.4,0.000,1,1.171,0.231,7
100000,2.34,10,0,0,0,2,0,1.00,22,0.000,2760,0.03,100.53,0.44,542,2,0,0,1.00,1.00,1.00,1,1,2,62.0,6.085,2,1.171,0.231,7
100000,1.17,10,0,0,0,1,0,1.00,24,0.000,2647,0.00,67.18,3.62,542,1,0,0,1.00,1.00,1.00,1,1,1,35.9,0.000,1,1.171,0.231,7
100000,4.39,10,0,0,0,4,0,1.00,18,0.000,2607,0.00,77.22,0.13,542,1,0,0,1.00,1.00,1.00,2,1,4,33.2,0.000,4,1.098,0.268,7
100000,2.34,10,0,0,0,2,0,1.00,22,0.000,2582,0.00,70.05,4.58,542,0,0,0,1.00,1.00,1.00,1,2,1,25.2,0.008,2,1.171,0.231,7
100000,11.83,59,0,5,0,2,0,1.00,20,0.422,2557,0.00,21.97,63.06,775,1,0,0,1.00,1.00,1.00,3,3,3,26.2,0.000,7,1.691,0.531,8
100000,26.62,31,0,11,0,4,0,1.00,10,0.413,2530,0.00,16.52,85.66,775,0,0,0,1.00,1.00,1.00,3,3,8,22.2,0.000,15,1.775,0.384,8
100000,2.44,12,0,0,0,2,0,1.00,26,0.000,2528,0.03,81.26,9.92,542,1,1,0,1.00,1.00,1.00,2,1,2,35.6,9.936,2,1.220,0.209,8
100000,5.86,10,0,0,0,5,0,1.00,18,0.000,2518,0.00,132.15,12.44,542,1,0,0,1.00,1.00,1.00,2,2,3,29.4,2.900,5,1.171,0.231,7
100000,3.51,10,0,0,0,3,0,1.00,18,0.000,2391,0.00,43.89,6.26,542,2,0,0,1.00,1.00,1.00,2,3,2,43.1,0.002,3,1.171,0.231,7
100000,7.03,10,0,0,0,6,0,1.00,14,0.000,2387,0.00,65.72,1.42,542,1,0,0,1.00,1.00,1.00,3,1,6,30.6,0.000,6,1.171,0.231,7
100000,7.08,11,0,0,0,6,0,1.00,16,0.000,2313,0.44,80.82,0.92,542,2,2,0,1.00,1.00,1.00,3,4,4,51.3,30.232,6,1.179,0.232,8
100000,39.04,31,0,13,0,9,0,1.00,10,0.333,2294,0.00,106.55,14.53,775,0,0,0,1.00,1.00,1.00,3,5,6,15.6,0.000,22,1.775,0.384,8
100000,81.79,46,0,9,0,37,0,1.00,0,0.110,2279,0.00,216.02,82.50,775,0,0,0,1.00,1.00,1.00,6,7,7,11.6,0.000,46,1.778,0.464,7
100000,69.32,59,0,9,0,32,0,1.00,4,0.130,2275,0.00,54.37,17.74,775,2,2,0,1.00,1.00,1.00,6,6,8,45.7,0.000,41,1.691,0.531,8
100000,15.97,31,0,7,0,2,0,1.00,16,0.438,2262,0.00,0.36,0.17,775,0,0,0,1.00,1.00,1.00,2,4,4,22.0,0.000,9,1.775,0.384,8
100000,40.26,31,0,9,0,14,0,1.00,6,0.224,2243,0.00,197.18,80.69,775,1,0,0,1.00,1.00,1.00,5,5,8,29.2,0.013,23,1.750,0.411,8
100000,172.49,58,46,0,0,10,0,12.91,0,0.000,2242,0.00,3.84,3.28,775,0,0,0,16.88,8.88,12.94,9,8,8,22.0,0.004,56,1.691,0.351,8
100000,44.36,31,0,12,0,13,0,1.00,6,0.270,2214,0.00,9.33,31.30,775,1,1,0,1.00,1.00,1.00,4,5,8,29.9,0.022,25,1.775,0.384,8
100000,70.97,50,0,10,0,30,0,1.00,2,0.141,2204,0.00,40.59,8.49,775,0,0,0,1.00,1.00,1.00,4,7,8,25.0,0.000,40,1.774,0.486,8
100000,53.92,29,1,18,0,10,0,1.15,6,0.334,2198,0.00,69.81,40.90,775,1,1,3,1.00,1.25,1.20,6,5,8,28.2,0.000,29,1.797,0.415,8
100000,55.14,46,0,11,0,21,0,1.00,2,0.200,2196,0.00,3.40,24.75,775,0,1,0,1.00,1.00,1.00,5,6,7,22.0,0.000,32,1.723,0.500,7
100000,1.17,10,0,0,0,1,0,1.00,24,0.000,2188,0.00,67.12,2.32,542,2,1,0,1.00,1.00,1.00,1,1,1,50.9,0.720,1,1.171,0.231,7
100000,26.76,20,0,9,0,6,0,1.00,6,0.336,2188,0.00,54.43,27.63,775,1,1,0,1.00,1.00,1.00,4,4,7,34.5,29.586,15,1.784,0.393,7
100000,32.11,20,0,12,0,6,0,1.00,6,0.374,2188,1.53,23.88,46.60,775,1,1,0,1.00,1.00,1.00,4,4,7,33.2,6.201,18,1.784,0.393,7
100000,17.50,31,0,2,0,8,0,1.00,16,0.114,2185,0.00,57.42,18.08,775,1,0,0,1.00,1.00,1.00,4,4,4,27.4,0.000,10,1.750,0.411,8
100000,22.47,19,0,0,0,13,0,1.00,10,0.000,2175,4.15,75.91,33.71,775,1,1,0,1.00,1.00,1.00,3,4,5,30.1,7.164,13,1.728,0.422,7
100000,47.26,31,0,13,0,14,0,1.00,10,0.275,2173,0.00,23.22,66.27,775,0,1,0,1.00,1.00,1.00,6,5,6,15.9,0.000,27,1.750,0.411,8
