step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
10000,2025,4.836,0.451,9.04,25813,19552,3810,262,1594,35526,1033577.1,267984.2,0.273,0.385,0.172,0.170,88,23.08,15.89,0.92,4.43,1.88,6.64,1.05,4.11,21.16,13.33,0.02,0.26,0.054,0.164,878,0.054,0.103,0.881,0.000,0.015,133232,129139,20,0.418,0.243,0.134,4628965,0.243,2.996,0.028,9.41,42739,538,7.543,0.313,0.163,8395728,1.23,5.83,0.181,0.120,0.007,5.7,21.4,42.1,149.5,50631,0.193,0.00,0.0024,0.053,389,0.877,0.000,0.666,0.809,4.42,5.60,5.51,0.04,0.014,1.31,1.19,1.21,0.878,0.00070,5.10,55.5233,3227.43,68098.9,140185.7,93.410,106.8620,153.971,633.986,0.900,0.217,74.9,69.587,247.748,197,797.3,168.35,22.440,160.229,2822.1,83.725,0.134,2.00,26.6150,53895.4,1.5404,0.6383,25.00,0.910,0.157,1.6366,0.0000,0.422,0.158,0.289,0.0000,6.96,1.34,6,25,49,81,63.1804,5.0063,0.5546,0.3011,0.9796
20000,1696,4.702,0.442,9.89,25118,19347,702,4490,908,208360,340253.5,183572.0,0.092,0.656,0.177,0.075,237,16.85,14.67,0.02,0.30,6.59,10.35,0.08,0.72,9.01,7.98,0.01,0.15,0.251,0.308,1070,0.019,0.117,0.866,0.000,0.017,45163,37621,1,0.744,0.256,0.022,1000821,0.202,2.350,0.031,15.18,17364,547,0.881,0.140,0.228,3935499,1.01,8.23,0.115,0.518,0.002,3.1,11.8,41.1,83.6,26638,0.102,0.00,0.0022,0.133,313,0.491,0.000,0.688,0.484,3.45,3.90,5.36,0.02,0.005,1.01,1.01,1.01,0.503,0.00212,4.22,13.4888,1092.63,103624.4,140185.7,9.810,18.2452,66.492,190.062,0.800,0.346,38.1,30.810,39.099,284,905.9,59.36,2.429,30.324,4688.4,18.941,0.134,2.00,12.2300,20742.0,1.5997,0.5629,15.71,1.008,0.182,0.3634,0.0000,0.441,0.075,0.215,0.0000,6.60,1.02,3,12,36,67,25.9100,1.3049,0.4664,0.2825,0.9841
30000,2479,7.209,0.436,9.81,61910,40923,1239,13678,5287,553222,909587.5,668376.9,0.071,0.622,0.224,0.083,143,23.64,23.76,3.05,5.44,4.73,7.44,0.03,0.60,8.48,7.29,0.83,1.52,0.124,0.192,1680,0.017,0.102,0.883,0.000,0.015,118768,102901,10,0.389,0.131,0.005,207149,0.246,2.576,0.030,17.38,45894,567,1.208,0.139,0.325,13958839,1.99,9.69,0.084,0.636,0.260,2.3,11.7,60.9,159.1,40385,0.154,0.00,0.0043,0.111,561,0.737,0.000,0.826,0.507,3.45,3.95,5.13,0.88,0.265,2.21,1.38,2.28,0.749,0.00278,11.83,45.9810,1704.33,71938.8,140185.7,91.023,101.0666,150.605,510.140,0.812,0.223,59.8,61.055,225.532,199,666.6,101.31,6.229,147.910,4263.1,75.371,0.134,2.00,16.9401,41994.5,1.9329,0.9058,16.29,1.056,0.311,1.6366,0.0000,0.438,0.091,0.315,0.0000,6.86,0.89,3,13,36,64,46.2043,7.9695,0.5087,0.2869,0.9835
37011,0,-0.000,0.819,-0.00,12217,10709,676,2618,693,110122,173270.9,123456.3,0.045,0.727,0.182,0.047,372,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,-0.000,0,0.000,0.000,0.000,0.000,0.000,17076,13370,1,0.000,0.000,0.000,26885,0.238,0.861,0.006,8.41,6869,747,1.121,0.092,0.000,3502563,-0.00,-0.00,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0,0.000,0.00,17.3271,0.000,0,0.603,0.000,0.760,0.358,-0.00,-0.00,-0.00,-0.00,-0.000,-0.00,-0.00,-0.00,0.611,2.26293,2.24,7.9484,1.45,126769.8,140185.7,4.797,11.7826,39.529,140.021,0.641,0.409,0.0,18.576,20.870,7214,10701.3,12.27,0.887,16.464,418.0,10.162,0.131,2.01,-0.0000,-0.0,-0.0000,0.8470,-0.00,-0.000,-0.000,0.1948,0.0000,-0.000,-0.000,0.000,0.0000,-0.00,-0.00,0,0,0,0,15.0320,1.2752,0.0000,0.2433,0.9891
