step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,22.89,26,0,0,0,26,0,1.00,6,0.000,2997,-0.00,158.00,1.98,490,2,1,0,1.00,1.00,1.00,5,5,8,39.9,30.632,26,0.881,0.600,8
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2993,0.00,100.88,4.36,490,1,1,0,1.00,1.00,1.00,2,3,7,30.6,16.666,11,1.001,0.549,7
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2990,0.04,109.71,2.69,490,2,0,0,1.00,1.00,1.00,5,3,7,46.6,42.188,10,1.133,0.554,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2985,0.00,109.92,1.11,490,2,0,0,1.00,1.00,1.00,2,3,7,45.3,26.981,11,1.001,0.549,7
100000,7.92,8,0,0,0,8,0,1.00,8,0.000,2981,0.00,117.25,1.30,490,0,0,0,1.00,1.00,1.00,4,2,6,22.4,34.879,8,0.990,0.561,6
100000,16.80,17,0,0,0,17,0,1.00,2,0.000,2976,0.00,148.83,5.81,490,0,0,0,1.00,1.00,1.00,4,5,6,19.8,51.342,17,0.988,0.564,6
100000,10.30,10,0,0,0,10,0,1.00,10,0.000,2973,-0.00,175.71,5.49,490,0,0,0,1.00,1.00,1.00,3,2,7,25.5,48.615,10,1.030,0.547,7
100000,9.56,10,0,0,0,10,0,1.00,10,0.000,2973,0.00,135.82,0.16,490,1,1,0,1.00,1.00,1.00,3,2,7,34.0,41.528,10,0.956,0.551,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2968,0.00,104.39,2.38,490,2,0,0,1.00,1.00,1.00,2,3,7,45.0,29.725,11,1.001,0.549,7
100000,12.75,14,0,0,0,14,0,1.00,6,0.000,2963,0.00,121.85,19.34,490,2,0,0,1.00,1.00,1.00,4,3,6,37.9,37.073,14,0.911,0.524,6
100000,10.82,11,0,0,0,11,0,1.00,6,0.000,2959,-0.00,113.20,0.21,490,1,0,0,1.00,1.00,1.00,6,3,6,29.7,30.072,11,0.984,0.591,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2957,0.06,155.05,0.00,490,2,1,0,1.00,1.00,1.00,3,3,7,50.7,55.074,11,1.001,0.549,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2956,0.08,118.07,1.96,490,2,1,0,1.00,1.00,1.00,4,3,7,42.9,41.741,11,1.001,0.549,7
100000,10.04,10,0,0,0,10,0,1.00,6,0.000,2955,-0.00,135.46,2.27,490,2,0,0,1.00,1.00,1.00,3,3,6,41.7,47.339,10,1.004,0.616,6
100000,11.44,12,0,0,0,12,0,1.00,4,0.000,2947,0.00,100.77,0.59,490,0,1,0,1.00,1.00,1.00,3,4,6,25.2,22.718,12,0.953,0.530,6
100000,15.18,15,0,0,0,15,0,1.00,4,0.000,2947,0.61,140.34,2.75,490,1,1,0,1.00,1.00,1.00,4,4,6,35.4,58.047,15,1.012,0.566,6
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2939,0.00,142.83,0.03,490,2,0,0,1.00,1.00,1.00,3,3,7,45.1,55.461,10,1.133,0.554,7
100000,16.07,19,0,9,0,8,0,1.00,2,0.560,2939,0.07,107.93,9.11,490,1,0,0,1.00,1.00,1.00,4,5,6,35.8,13.625,17,0.945,0.613,6
100000,16.80,17,0,0,0,17,0,1.00,2,0.000,2939,0.11,286.52,19.24,490,0,0,0,1.00,1.00,1.00,5,5,6,20.4,77.198,17,0.988,0.564,6
100000,14.63,15,0,0,0,15,0,1.00,8,0.000,2937,0.00,140.75,17.05,490,1,0,0,1.00,1.00,1.00,6,3,7,36.3,60.198,15,0.975,0.515,7
100000,10.04,10,0,0,0,10,0,1.00,6,0.000,2934,0.00,141.60,10.38,490,1,0,0,1.00,1.00,1.00,5,3,6,31.3,49.897,10,1.004,0.616,6
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2933,0.16,119.50,3.50,490,1,1,0,1.00,1.00,1.00,3,3,7,35.4,44.046,10,1.133,0.554,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2922,0.00,102.88,0.31,490,0,1,0,1.00,1.00,1.00,4,3,7,15.2,19.321,11,1.001,0.549,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2922,0.00,116.96,4.21,490,2,1,0,1.00,1.00,1.00,4,3,7,47.5,53.593,11,1.001,0.549,7
100000,12.16,13,0,0,0,13,0,1.00,6,0.000,2920,0.00,114.17,3.52,490,2,0,0,1.00,1.00,1.00,3,3,6,38.0,42.780,13,0.936,0.483,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2918,0.38,131.09,20.40,490,1,0,0,1.00,1.00,1.00,3,3,7,36.4,44.545,11,1.001,0.549,7
100000,12.75,14,0,0,0,14,0,1.00,6,0.000,2916,0.00,110.57,1.30,490,1,0,0,1.00,1.00,1.00,3,3,6,34.2,23.491,14,0.911,0.524,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2914,2.11,167.14,17.18,490,0,0,0,1.00,1.00,1.00,4,3,7,24.0,51.383,11,1.001,0.549,7
100000,13.16,13,0,0,0,13,0,1.00,2,0.000,2910,0.00,153.20,32.90,490,0,1,0,1.00,1.00,1.00,4,4,5,20.0,62.064,13,1.013,0.570,5
100000,11.30,13,0,0,0,13,0,1.00,6,0.000,2910,0.05,155.80,1.80,490,1,0,0,1.00,1.00,1.00,6,3,6,34.4,47.615,13,0.869,0.516,6
100000,15.38,13,0,0,0,13,0,1.00,6,0.000,2909,0.00,135.87,0.51,490,1,0,0,1.00,1.00,1.00,3,4,7,37.3,61.132,13,1.183,0.573,7
100000,10.63,11,0,0,0,11,0,1.00,8,0.000,2908,-0.00,120.75,1.75,490,2,1,0,1.00,1.00,1.00,2,3,7,38.3,36.468,11,0.966,0.542,7
100000,10.89,10,0,0,0,10,0,1.00,6,0.000,2908,-0.00,102.41,1.09,490,0,1,0,1.00,1.00,1.00,3,3,6,25.2,21.434,10,1.089,0.574,6
100000,16.80,17,0,0,0,17,0,1.00,2,0.000,2907,0.00,155.59,17.74,490,2,1,0,1.00,1.00,1.00,3,5,6,46.9,79.392,17,0.988,0.564,6
100000,9.42,10,0,0,0,10,0,1.00,8,0.000,2906,0.68,112.00,5.64,490,1,0,0,1.00,1.00,1.00,6,2,6,35.7,40.806,10,0.942,0.471,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2905,0.00,118.71,0.17,490,2,1,0,1.00,1.00,1.00,4,3,7,40.9,40.324,11,1.001,0.549,7
100000,7.36,7,0,0,0,7,0,1.00,8,0.000,2900,0.00,108.28,0.35,490,1,0,0,1.00,1.00,1.00,2,2,6,36.0,17.528,7,1.052,0.440,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2900,0.09,119.05,6.13,490,2,0,0,1.00,1.00,1.00,4,3,7,65.4,54.369,11,1.001,0.549,7
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2897,0.12,115.84,7.43,490,0,0,0,1.00,1.00,1.00,4,3,7,18.6,37.731,10,1.133,0.554,7
100000,15.65,16,0,0,0,16,0,1.00,2,0.000,2897,0.00,152.32,1.05,490,2,0,0,1.00,1.00,1.00,3,5,6,39.8,67.446,16,0.978,0.552,6
100000,15.91,17,0,0,0,17,0,1.00,6,0.000,2894,-0.00,112.16,0.94,490,0,0,0,1.00,1.00,1.00,4,4,7,20.1,11.113,17,0.936,0.549,7
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2894,0.00,130.68,11.18,490,2,0,0,1.00,1.00,1.00,2,3,7,49.7,56.350,10,1.133,0.554,7
100000,7.62,8,0,0,0,8,0,1.00,12,0.000,2894,1.78,109.93,2.43,490,2,1,0,1.00,1.00,1.00,3,4,4,56.8,38.087,8,0.952,0.553,7
100000,9.42,10,0,0,0,10,0,1.00,8,0.000,2890,0.75,119.88,4.27,490,2,0,0,1.00,1.00,1.00,3,2,6,41.9,25.041,10,0.942,0.471,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2890,0.08,121.87,7.78,490,2,0,0,1.00,1.00,1.00,4,3,7,57.3,55.074,11,1.001,0.549,7
100000,9.42,10,0,0,0,10,0,1.00,8,0.000,2887,2.01,178.25,0.06,490,1,0,0,1.00,1.00,1.00,3,2,6,26.7,47.108,10,0.942,0.471,6
100000,15.65,16,0,0,0,16,0,1.00,2,0.000,2882,-0.00,133.15,1.68,490,1,0,0,1.00,1.00,1.00,4,5,6,37.2,39.367,16,0.978,0.552,6
100000,12.66,17,0,0,0,15,0,1.00,4,0.000,2882,0.00,114.91,1.92,490,1,1,0,1.00,1.00,1.00,4,5,5,30.8,15.688,15,0.844,0.491,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2882,1.68,133.18,3.19,490,2,1,0,1.00,1.00,1.00,3,3,7,58.5,53.415,11,1.001,0.549,7
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2881,-0.00,136.14,10.01,490,2,1,0,1.00,1.00,1.00,3,3,7,40.8,52.996,11,1.001,0.549,7
100000,7.36,7,0,0,0,7,0,1.00,8,0.000,2869,-0.00,120.08,6.07,490,0,1,0,1.00,1.00,1.00,3,2,6,24.8,30.798,7,1.052,0.440,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2869,0.00,133.53,19.79,490,1,0,0,1.00,1.00,1.00,5,3,7,30.7,52.930,11,1.001,0.549,7
100000,15.65,16,0,0,0,16,0,1.00,2,0.000,2868,2.12,175.18,7.88,490,0,1,0,1.00,1.00,1.00,4,5,6,10.3,72.446,16,0.978,0.552,6
100000,11.40,12,0,0,0,12,0,1.00,8,0.000,2865,-0.00,124.22,0.86,490,0,1,0,1.00,1.00,1.00,3,3,7,22.8,30.809,12,0.950,0.554,7
100000,13.07,11,0,0,0,11,0,1.00,6,0.000,2862,1.99,152.33,7.78,490,0,0,0,1.00,1.00,1.00,4,4,7,24.8,55.404,11,1.188,0.565,7
100000,10.30,10,0,0,0,10,0,1.00,10,0.000,2862,0.00,129.69,8.12,490,0,1,0,1.00,1.00,1.00,3,2,7,13.4,35.389,10,1.030,0.547,7
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2858,0.00,123.88,3.50,490,2,0,0,1.00,1.00,1.00,4,3,7,44.9,56.247,10,1.133,0.554,7
100000,14.99,17,0,0,0,17,0,1.00,6,0.000,2853,0.13,113.56,0.12,490,2,0,0,1.00,1.00,1.00,4,4,7,65.1,17.481,17,0.882,0.575,7
100000,5.06,5,0,0,0,5,0,1.00,18,0.000,2851,-0.00,91.02,1.80,490,0,1,0,1.00,1.00,1.00,1,2,3,20.3,6.913,5,1.011,0.556,7
100000,12.75,14,0,0,0,14,0,1.00,6,0.000,2850,-0.00,131.16,4.97,490,0,1,0,1.00,1.00,1.00,4,3,6,24.8,37.121,14,0.911,0.524,6
100000,11.33,10,0,0,0,10,0,1.00,8,0.000,2844,0.15,147.78,13.03,490,1,0,0,1.00,1.00,1.00,3,3,7,30.4,53.049,10,1.133,0.554,7
100000,15.65,16,0,0,0,16,0,1.00,2,0.000,2837,-0.00,139.70,5.62,490,0,1,0,1.00,1.00,1.00,4,5,6,25.4,51.678,16,0.978,0.552,6
100000,16.43,16,0,0,0,16,0,1.00,2,0.000,2828,0.07,214.59,18.86,490,0,1,0,1.00,1.00,1.00,4,5,6,13.7,74.367,16,1.027,0.573,6
100000,12.38,13,0,0,0,13,0,1.00,6,0.000,2822,0.00,105.90,2.06,490,0,2,0,1.00,1.00,1.00,4,3,6,14.7,14.575,13,0.953,0.429,6
100000,11.01,11,0,0,0,11,0,1.00,8,0.000,2818,-0.00,107.25,0.72,490,0,0,0,1.00,1.00,1.00,4,3,7,25.4,29.089,11,1.001,0.549,7
100000,7.36,7,0,0,0,7,0,1.00,8,0.000,2815,0.00,99.98,0.44,490,0,1,0,1.00,1.00,1.00,4,2,6,22.1,12.372,7,1.052,0.440,6
100000,11.80,13,0,0,0,13,0,1.00,6,0.000,2810,-0.00,122.17,0.97,490,0,1,0,1.00,1.00,1.00,3,3,6,11.8,37.663,13,0.908,0.445,6
