step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,700,36.67,3.00,2.84,8.99,23.73,0.01,1.37,0.006,0.308,487394.2,174570.2,12,32,5.49,1.51,1.20,43.1021,1595.31,84088.2,0.4560,0.9978,5462,18.7493,223,80.6981,440902.8
10000,1,531,39.86,3.72,3.05,5.22,26.04,0.04,1.69,0.011,0.233,361281.8,120496.7,8,23,5.63,1.88,1.59,27.6391,1953.11,13470.9,20.4937,1.4148,5461,18.7458,210,61.6434,309890.1
10000,2,182,56.60,2.99,3.41,3.60,40.06,0.01,1.32,0.005,0.104,170010.8,30657.6,2,34,7.90,1.34,1.40,5.9762,73.83,582.3,49.5951,4.9887,5461,18.7458,100,17.7732,80584.5
20000,0,402,55.20,4.11,6.46,4.21,32.34,0.11,1.47,0.047,0.219,185877.0,48913.8,1,29,7.25,1.63,1.28,10.3830,1820.56,88314.9,0.0000,3.4383,5462,10.7832,77,24.3151,152085.8
20000,1,367,56.02,4.49,5.26,4.75,33.14,0.07,1.55,0.044,0.198,173795.8,45556.9,1,50,7.43,1.83,1.19,9.5204,941.81,13017.7,5.1717,3.3552,5461,10.7812,102,22.2379,140731.7
20000,2,185,47.05,2.18,6.69,3.58,28.99,0.05,1.21,0.032,0.087,78932.5,9040.1,1,48,7.22,1.31,1.08,0.6018,18.44,469.9,15.2731,7.2444,5461,10.7812,149,1.2364,7611.5
30000,0,530,52.68,2.51,7.70,5.26,30.72,0.11,1.27,0.049,0.282,555294.4,197760.1,1,33,7.17,1.32,1.25,56.3484,2801.88,81316.5,0.8672,0.8455,5462,13.0926,92,88.0702,551503.5
30000,1,453,40.27,2.16,5.21,2.84,24.56,0.10,1.27,0.051,0.178,300657.7,99624.4,1,30,6.29,1.38,1.20,25.2653,1338.97,9813.7,28.8189,3.5072,5461,13.0902,91,43.2952,268942.7
30000,2,199,33.52,0.97,4.47,1.34,22.72,0.06,1.08,0.030,0.068,89481.7,10645.8,1,39,6.47,1.19,1.02,1.0136,31.99,1085.9,58.8293,7.3226,5461,13.0902,193,2.9405,17480.8
40000,0,638,30.13,1.45,6.48,1.51,16.83,0.06,1.21,0.036,0.192,197172.1,79237.9,1,39,5.70,1.23,1.25,15.3268,1684.15,92522.8,0.0000,2.1792,5462,9.3542,108,26.1752,177046.8
