step,event,lineage,other,size
5000,birth,1,0,1179
5000,birth,2,0,41
5000,birth,3,0,97
5000,birth,4,0,61
5000,birth,5,0,20
5000,birth,7,0,107
5000,birth,8,0,22
5000,birth,10,0,14
5000,birth,11,0,25
5000,birth,15,0,6
5000,birth,18,0,5
5000,birth,21,0,6
5000,birth,22,0,21
5000,birth,30,0,30
5000,birth,32,0,56
5000,birth,43,0,9
5000,birth,46,0,55
5000,birth,48,0,83
5000,birth,49,0,31
5000,birth,51,0,11
5000,birth,52,0,6
5000,birth,57,0,5
5000,birth,59,0,40
5000,birth,63,0,90
5000,birth,64,0,24
5000,birth,71,0,82
5000,birth,73,0,14
5000,birth,74,0,6
5000,birth,76,0,13
5000,birth,87,0,6
5000,birth,89,0,28
5000,birth,93,0,76
5000,birth,100,0,8
5000,birth,108,0,69
5000,birth,119,0,15
6000,birth,132,0,5
6000,extinct,46,0,55
7000,birth,116,0,21
7000,birth,137,0,10
7000,split,142,1,22
7000,birth,143,0,7
7000,merge,2,1,56
7000,extinct,4,0,74
7000,extinct,11,0,5
7000,extinct,15,0,6
7000,extinct,52,0,5
7000,merge,108,1,57
7000,extinct,132,0,5
8000,split,147,1,6
8000,split,148,1,93
8000,birth,152,0,66
8000,birth,156,0,7
8000,extinct,10,0,7
8000,extinct,73,0,13
8000,extinct,87,0,6
8000,extinct,100,0,5
8000,extinct,137,0,10
9000,extinct,21,0,9
9000,extinct,43,0,13
9000,extinct,63,0,35
9000,extinct,74,0,6
9000,extinct,76,0,8
9000,extinct,89,0,9
9000,extinct,143,0,5
9000,extinct,156,0,7
10000,birth,82,0,28
10000,split,180,1,139
10000,split,189,1,17
10000,split,190,1,40
10000,extinct,5,0,14
10000,extinct,7,0,6
10000,extinct,32,0,5
10000,extinct,48,0,89
10000,extinct,49,0,10
10000,extinct,51,0,5
10000,extinct,57,0,5
10000,merge,116,1,74
10000,merge,148,1,178
11000,split,199,1,8
11000,split,202,22,9
11000,extinct,8,0,6
11000,extinct,64,0,43
11000,extinct,142,0,8
11000,extinct,147,0,6
12000,split,203,1,55
12000,split,204,1,8
12000,extinct,59,0,22
12000,extinct,119,0,16
12000,extinct,189,0,17
13000,split,197,3,169
13000,extinct,30,0,30
13000,extinct,199,0,8
13000,extinct,202,0,9
13000,extinct,204,0,8
14000,extinct,18,0,6
14000,extinct,71,0,5
14000,extinct,152,0,5
15000,extinct,1,0,26
15000,extinct,22,0,5
15000,extinct,82,0,12
15000,extinct,93,0,5
15000,extinct,180,0,5
15000,extinct,203,0,13
21000,split,232,3,111
25000,split,239,190,187
26000,split,241,3,109
26000,split,242,3,28
26000,split,243,3,75
26000,split,246,3,20
26000,split,248,3,19
26000,split,250,197,58
27000,split,256,197,125
27000,split,257,197,107
27000,split,258,3,75
27000,split,261,197,142
27000,extinct,232,0,7
28000,split,275,197,52
28000,split,282,232,25
28000,split,283,232,41
28000,extinct,190,0,7
28000,extinct,248,0,19
29000,extinct,246,0,9
30000,split,268,244,15
30000,split,298,286,20
30000,split,299,197,5
30000,split,301,3,57
30000,split,305,3,84
30000,extinct,257,0,120
31000,extinct,239,0,35
32000,split,322,197,20
32000,extinct,241,0,44
32000,extinct,258,0,15
32000,extinct,275,0,7
33000,extinct,298,0,8
33000,extinct,299,0,5
33000,extinct,301,0,6
34000,extinct,322,0,6
35000,extinct,242,0,11
35000,extinct,243,0,7
35000,extinct,261,0,12
35000,extinct,268,0,8
35000,extinct,282,0,12
36000,extinct,250,0,16
36000,extinct,256,0,7
36000,extinct,283,0,6
36000,extinct,305,0,5
37000,extinct,197,0,50
41000,split,350,197,1506
41000,split,374,197,743
41000,split,379,3,308
45000,split,385,350,20
46000,split,392,374,6
47000,split,402,374,5
47000,extinct,392,0,6
48000,split,413,374,7
48000,split,417,374,21
49000,split,429,350,63
49000,split,434,374,67
49000,extinct,385,0,10
49000,extinct,402,0,5
50000,split,449,429,9
51000,split,455,374,70
51000,split,456,350,28
51000,split,468,350,58
51000,extinct,413,0,7
51000,extinct,417,0,28
52000,split,478,374,46
52000,split,481,350,19
52000,extinct,379,0,32
52000,extinct,429,0,10
52000,extinct,449,0,9
53000,split,494,350,9
53000,split,495,350,109
53000,split,498,374,10
53000,split,501,455,5
53000,split,504,455,14
53000,extinct,434,0,5
54000,extinct,3,0,7
54000,extinct,456,0,11
54000,extinct,481,0,19
54000,extinct,501,0,5
55000,split,542,350,7
55000,extinct,455,0,6
55000,extinct,478,0,10
55000,extinct,494,0,9
55000,extinct,498,0,10
56000,extinct,495,0,13
56000,extinct,504,0,14
57000,extinct,374,0,220
68000,extinct,350,0,6
70000,split,599,468,5
71000,split,607,468,17
72000,split,612,542,48
72000,extinct,599,0,5
72000,extinct,607,0,17
74000,split,628,542,6
74000,extinct,612,0,48
75000,extinct,628,0,6
77000,extinct,468,0,17
88000,split,668,542,67
89000,split,672,542,102
89000,split,673,542,22
89000,split,683,542,8
90000,split,690,542,9
90000,extinct,668,0,67
91000,split,694,542,105
91000,split,695,542,8
91000,split,698,542,28
91000,extinct,683,0,8
91000,extinct,690,0,9
92000,extinct,673,0,30
93000,split,723,542,469
93000,split,728,542,13
93000,split,729,710,6
93000,extinct,695,0,8
94000,split,742,542,5
94000,extinct,698,0,9
94000,extinct,729,0,6
95000,extinct,672,0,14
95000,extinct,728,0,13
95000,extinct,742,0,5
96000,extinct,694,0,7
98000,extinct,723,0,8
