step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1118,20.42,1.54,1.36,1.25,15.08,0.01,1.47,0.004,0.246,673849.3,411661.0,13,41,3.67,1.48,1.48,82.8525,2414.07,92123.6,0.1007,0.6005,5462,22.1641,97,93.0412,649183.0
10000,1,979,17.32,1.50,0.90,0.70,13.12,0.04,1.41,0.021,0.184,563120.1,319922.7,14,58,3.54,1.47,1.52,63.2703,1446.09,20356.4,19.8074,1.5396,5461,22.1600,122,76.6275,518434.8
10000,2,467,15.88,0.52,1.34,0.62,12.92,0.06,1.11,0.026,0.080,204382.4,98330.3,8,61,3.64,1.13,1.09,16.8906,155.95,653.4,49.2583,5.2161,5461,22.1600,123,17.2858,114636.2
20000,0,998,22.96,0.78,3.74,0.18,11.28,0.00,1.18,0.001,0.183,142863.8,72415.7,3,95,3.60,1.11,1.23,10.4749,1592.16,93108.9,0.0000,3.0848,5462,8.6584,116,16.7305,112255.0
20000,1,1030,21.40,0.51,3.89,0.35,10.98,0.01,1.13,0.003,0.185,136308.0,65647.5,3,69,3.62,1.13,1.13,8.6846,1482.98,20366.1,2.5817,3.8810,5461,8.6568,122,14.7339,97580.8
20000,2,391,17.35,0.34,3.71,0.10,9.85,0.00,1.07,0.003,0.063,61786.0,16162.4,3,86,3.66,1.07,1.06,0.9562,110.46,726.6,8.8511,5.5017,5461,8.6568,322,1.4272,8009.2
30000,0,1405,17.67,0.42,1.96,0.53,10.52,0.00,1.10,0.001,0.216,643015.6,492332.2,14,91,3.08,1.10,1.12,85.4255,2364.62,87944.5,0.0649,0.5424,5462,20.7489,52,96.7677,666643.1
30000,1,1004,22.58,0.45,2.61,0.75,11.80,0.01,1.11,0.005,0.179,538964.9,349960.8,16,73,3.39,1.10,1.12,61.3145,1788.47,22054.8,19.7939,1.7998,5461,20.7451,105,75.3587,529471.1
30000,2,540,20.17,0.33,2.73,0.47,11.66,0.01,1.08,0.004,0.094,128821.9,65328.4,14,111,3.64,1.06,1.10,8.7002,364.91,1575.5,54.7003,5.9855,5461,20.7451,183,9.6657,69522.3
40000,0,1293,17.58,0.59,2.30,0.16,9.40,0.01,1.16,0.006,0.184,148921.2,80755.1,1,135,3.36,1.15,1.18,11.1983,1861.38,92111.9,0.0000,2.9584,5462,8.5931,68,16.5502,119811.0
40000,1,1069,19.70,0.33,2.93,0.50,10.03,0.00,1.09,0.002,0.168,140329.1,65506.0,1,103,3.54,1.06,1.09,8.8872,1167.72,20693.2,2.6119,3.3505,5461,8.5915,60,15.5045,106821.2
40000,2,433,21.41,0.54,3.23,0.15,11.14,0.00,1.13,0.000,0.076,58160.9,16767.8,1,110,4.05,1.09,1.19,1.3737,108.46,724.4,10.0684,4.3918,5461,8.5915,108,1.9993,14625.7
50000,0,1253,19.08,0.21,2.81,0.27,9.11,0.00,1.06,0.001,0.179,623432.4,476243.9,7,89,2.97,1.04,1.08,80.3774,2161.52,88992.5,0.0126,0.4015,5462,21.3649,34,94.1733,645773.7
50000,1,1338,19.79,0.23,3.06,0.48,9.11,0.00,1.07,0.000,0.195,570436.2,378964.7,7,94,3.04,1.05,1.09,62.8353,2187.63,20650.8,20.5563,1.5592,5461,21.3610,52,84.4791,569196.0
50000,2,436,23.56,0.21,4.30,0.58,9.38,0.00,1.07,0.000,0.073,139740.2,73714.5,6,103,3.28,1.06,1.08,8.0022,274.84,1304.8,46.1980,7.3512,5461,21.3610,207,9.1346,67697.5
60000,0,1312,13.85,0.30,0.11,0.68,10.56,0.00,1.09,0.000,0.175,164933.2,89944.2,3,78,3.19,1.03,1.13,12.5920,1862.93,89896.6,0.0000,4.5461,5462,9.3799,4,14.9841,120084.4
60000,1,1157,15.63,0.55,0.41,0.78,11.21,0.00,1.16,0.001,0.171,150352.6,74729.6,3,132,3.34,1.09,1.21,9.9092,1501.91,21152.2,2.2386,5.1719,5461,9.3782,10,12.6421,98771.1
60000,2,575,16.32,0.20,1.24,0.48,11.66,0.00,1.05,0.000,0.089,68054.4,18919.2,3,265,3.66,1.03,1.06,1.5821,306.15,1256.4,8.6338,5.6850,5461,9.3782,48,1.4097,11244.0
70000,0,1536,13.41,0.34,0.42,0.62,9.84,0.00,1.09,0.000,0.199,742445.8,562834.4,3,88,2.93,1.04,1.13,99.6970,2294.03,87118.7,0.1017,0.7096,5462,27.5267,43,97.9823,776356.2
70000,1,1213,13.83,0.31,0.73,0.29,10.05,0.00,1.07,0.000,0.155,575078.8,378426.3,2,98,3.08,1.05,1.10,62.9208,1060.01,21634.6,21.2264,3.2782,5461,27.5217,31,70.0304,558438.4
70000,2,647,15.65,0.26,0.48,0.18,11.87,0.00,1.08,0.002,0.096,166206.0,56418.7,3,214,3.36,1.05,1.10,8.2560,379.13,1621.8,45.9286,10.3711,5461,27.5217,30,7.1885,64582.0
80000,0,1689,11.40,0.31,0.61,0.11,8.29,0.00,1.09,0.000,0.180,169310.2,82802.1,1,133,2.89,1.04,1.14,11.9238,1899.68,88510.0,0.0000,5.0403,5462,10.2021,13,14.5298,119331.7
80000,1,1123,14.31,0.44,2.00,0.16,9.00,0.00,1.12,0.001,0.149,140618.8,56888.2,1,157,3.29,1.06,1.15,6.9569,797.39,19946.6,2.3258,5.4206,5461,10.2002,26,10.9360,86580.6
80000,2,774,16.86,0.43,4.80,0.19,7.44,0.00,1.11,0.000,0.115,72992.8,23777.8,1,330,3.51,1.07,1.17,1.4762,353.30,1423.9,7.7867,6.1072,5461,10.2002,31,1.7214,12757.9
90000,0,1347,19.43,0.62,3.60,0.25,9.24,0.00,1.18,0.000,0.210,640058.6,453768.8,4,95,3.18,1.11,1.24,72.8451,1838.63,89886.9,0.0091,0.5963,5462,26.1988,53,93.8467,663327.8
90000,1,1259,20.13,0.79,3.98,0.19,8.65,0.00,1.21,0.000,0.197,555833.4,321419.9,5,102,3.29,1.13,1.34,52.5567,1641.85,21520.1,19.6864,1.6030,5461,26.1940,70,78.8413,550267.4
90000,2,495,26.05,1.11,6.87,0.41,8.74,0.00,1.31,0.000,0.097,129463.5,61121.5,2,141,3.72,1.22,1.44,6.5710,118.63,1394.4,54.2173,5.3059,5461,26.1940,263,10.8361,78372.4
100000,0,1000,32.28,1.12,5.13,0.97,12.63,0.00,1.28,0.000,0.226,146599.8,73805.9,1,106,3.85,1.11,1.38,9.6697,2236.25,93635.4,0.0000,3.5500,5462,8.3489,51,15.9406,111284.7
100000,1,1046,30.91,0.98,5.75,0.62,11.21,0.00,1.24,0.000,0.224,140558.2,60852.0,1,102,3.78,1.11,1.35,7.3919,1426.30,20386.3,2.0871,3.6817,5461,8.3473,99,15.9189,104050.1
100000,2,401,27.57,0.61,5.22,0.29,11.21,0.00,1.16,0.000,0.079,48800.4,17491.3,1,142,3.74,1.11,1.23,0.6686,28.56,439.1,10.5652,3.9278,5461,8.3473,65,1.6024,9175.3
