step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1256.7145,642.80,88.00,1.83,276,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1256.6581,690.14,644.03,0.93,396,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.1186,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1677.3047,796.60,95.54,15.06,398,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,964.7876,433.25,498.83,14.14,250,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.3362,2.56,7.80,29.42,2,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1347.1657,574.81,63.05,26.41,385,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1083.6784,476.31,635.55,23.27,319,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.4058,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1031.0288,359.70,88.11,33.46,317,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1615.5630,622.15,1520.39,29.60,495,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,295.2558,76.20,844.86,34.76,101,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,439.1780,117.59,41.41,55.87,67,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1283.3857,468.29,1071.12,30.03,301,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2203.7876,721.76,11057.04,33.07,842,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,410.1899,166.56,24.34,65.26,19,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1156.9445,488.18,921.12,35.06,62,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2503.3353,965.30,15830.90,34.84,863,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,430.0632,256.37,31.11,72.11,12,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,992.1437,543.00,841.89,40.70,8,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2871.4117,1056.50,15253.64,38.05,813,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,878.1844,309.14,51.72,74.60,48,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1717.9540,653.25,1338.74,44.81,116,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2452.4489,904.40,9754.18,22.85,732,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
