step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,13014,8494,129553,713597,676718,577399,6645,56534,280,0,199784,5083729,181231.971,73881.626,1.1698,59274.731,0.187,0.283,0.222,0.308,0.669,0.286,507,0.0307,0.6731,0.100,12.4,47.0,88.9,44.57,3.15,4.96,3.05,29.31,7.89,1.102,0.183,0.055,0.057,22.529,0.557,0.0024,128,436,1852,9262,103,0,0.000,6803,3684,3735,5595,873,4221,7920,0.00,0.88,16169,38.2921,66708,10052,542203,3770.0,-0.0,456736,53.392,2631125.763,1.56e-14,0.00093,30.00,215763,134.213,3.751,128.885,1.576,134.218,9645,1101,2268,0,0.3309,0.890,1.063,1.389,1.101,0.935,1.185,0.000,37533.078,13452.183,167610.764,38025.935,34870.003,0.000,9770.965,1802.774,3033.156,0.000,0.727,0.611,0.571,0.000,0.866,0.710,0.637,0.000,7183,52381,0.6899,0.5490,0.5730,0.0000,0.9998,0.0479,0.0570,0.0000,0.5638,0.8547,0.8137,0.0000,0.0832,0.0439,0.0156,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,18043,0.9997,0.7848,0.7391,0.0000,0.9991,0.0479,0.0570,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2369,4.7773,5.1178,0.0000,0.1127,0.2311,0.2072,0.478,0.428,0.461,0.471,9364,0.1747,0.0103,0.0150,0.0000,0.00235,0.00152,0.00140,0.00000,23.38,26.41,27.43,0.00,53.2177,0.0357,72.2585,31.8942,21.4975,1079417,1531203,0.6568,0.0066,1746.5,53.2177,21.62,0,0,0,0,0,0,4646,14606.895,13402.807,0.9798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.58,1.034,4.10,2.91,0.245,0.07,0.040,0.004,0.002
2000,10867,3123,57834,104428,91080,46189,405,24526,126,0,187552,2554466,32890.643,22610.644,1.1185,9500.107,0.117,0.590,0.108,0.185,0.531,0.331,215,0.0774,0.6513,0.091,14.9,38.4,76.5,36.82,2.07,6.18,1.45,23.11,7.71,1.183,0.273,0.071,0.076,11.195,0.388,0.0033,94,854,1084,12641,61,0,0.000,5828,977,2595,7295,486,1401,8980,0.00,7.21,15535,16.6083,66806,14596,505030,2555.9,-0.0,517826,21.748,2631125.763,1.38e-14,0.00068,25.34,39150,41.927,3.846,36.979,1.102,41.932,3145,2478,5244,0,0.2924,0.933,1.093,1.650,1.209,0.948,1.278,0.000,11055.660,11891.917,14033.917,10973.478,17383.355,0.000,6114.147,1569.706,5426.685,0.000,0.565,0.521,0.511,0.000,0.513,0.428,0.412,0.000,15755,22273,0.6513,0.4461,0.4399,0.0000,0.9997,0.0370,0.0550,0.0000,0.5471,1.0339,0.9613,0.0000,0.1019,0.0288,0.0226,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4084,0.9990,0.7871,0.7608,0.0000,0.9994,0.0370,0.0550,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3164,4.8590,5.0732,0.0000,0.0583,0.1298,0.1208,0.236,0.259,0.202,0.260,2543,0.1136,0.0046,0.0039,0.0000,0.00222,0.00071,0.00071,0.00000,26.54,26.91,27.32,0.00,171.7339,0.0513,28.6440,14.2393,7.5090,1093418,1528164,1.4090,0.0587,3043.4,171.7339,26.00,0,0,0,0,0,0,6429,13110.537,11772.006,0.9707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,29.70,1.062,4.00,4.25,0.351,0.06,0.063,0.007,0.003
3000,10795,2503,74338,150056,134270,75162,556,26631,118,0,209117,3124015,44384.746,27248.303,1.1356,12406.868,0.086,0.698,0.086,0.130,0.526,0.332,373,0.0975,0.6653,0.083,15.3,42.5,78.6,38.23,1.68,6.20,1.27,25.23,7.67,1.193,0.263,0.098,0.101,8.478,0.305,0.0034,84,363,1029,19478,126,0,0.000,5568,39,1742,9014,401,1451,8943,1.50,10.97,15193,17.4463,66728,11947,470936,3307.4,-0.0,555215,16.213,2631125.763,1.77e-15,0.00102,14.43,54492,42.393,3.539,37.776,1.078,42.399,3445,2950,4400,0,0.3382,0.914,1.077,1.741,1.261,0.944,1.307,0.000,16093.955,17300.225,14836.019,16002.584,25953.011,0.000,6421.964,2224.886,6194.585,0.000,0.539,0.528,0.518,0.000,0.538,0.476,0.505,0.000,16040,35542,0.6630,0.2486,0.3174,0.0000,0.9997,0.0341,0.0488,0.0000,0.5761,0.9179,0.8834,0.0000,0.0864,0.0164,0.0149,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3985,0.9990,0.8128,0.7804,0.0000,0.9993,0.0341,0.0488,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4743,4.4559,4.9188,0.0000,0.0471,0.1293,0.1210,0.242,0.200,0.205,0.227,1368,0.0736,0.0046,0.0037,0.0000,0.00217,0.00084,0.00089,0.00000,23.62,27.20,27.62,0.00,991.2895,0.0698,42.3252,6.0655,10.1472,1096554,1526574,1.9459,0.1144,3361.8,991.2895,22.38,0,0,0,0,0,0,6766,14841.435,13331.041,0.9693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,29.36,1.071,3.84,4.08,0.316,0.07,0.057,0.021,0.010
4000,9687,2283,64573,129067,115065,64075,419,22570,66,0,206476,2599308,37318.580,25144.253,1.1481,10327.689,0.058,0.715,0.083,0.144,0.503,0.353,250,0.0934,0.6638,0.070,13.8,39.5,77.5,33.51,2.50,6.93,1.03,20.18,7.44,1.301,0.256,0.165,0.174,7.538,0.313,0.0034,83,341,850,19318,207,0,0.000,5316,55,2228,7404,258,1306,8123,2.25,11.54,16745,17.4316,66770,12789,443127,2104.5,-0.0,586033,12.670,2631125.763,3.01e-15,0.00039,37.93,47087,39.079,3.777,34.366,0.935,39.084,3324,2309,4054,0,0.2899,0.936,1.179,1.856,1.355,0.942,1.461,0.000,12601.047,14862.767,13590.236,12484.562,21571.472,0.000,7422.314,1418.996,5975.253,0.000,0.547,0.537,0.453,0.000,0.503,0.486,0.503,0.000,17272,32238,0.6833,0.2996,0.3133,0.0000,0.9993,0.0427,0.0553,0.0000,0.6061,0.9571,0.9632,0.0000,0.1344,0.0303,0.0322,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3023,0.9989,0.8241,0.8274,0.0000,0.9987,0.0427,0.0553,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5564,4.7606,5.0389,0.0000,0.0443,0.1271,0.1186,0.253,0.143,0.162,0.206,1358,0.0877,0.0053,0.0037,0.0000,0.00221,0.00078,0.00095,0.00000,26.68,26.29,26.78,0.00,1708.0091,0.0732,34.5178,5.1883,7.4817,1099283,1525371,2.0521,0.1323,3015.8,1708.0091,25.42,0,0,0,0,0,0,6426,14816.563,13309.314,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.20,1.067,2.87,3.09,0.244,0.13,0.081,0.054,0.029
5000,8070,2138,55908,98922,86584,42577,437,22333,82,0,185949,2512536,28080.601,20998.037,1.1545,7580.578,0.054,0.754,0.078,0.115,0.494,0.363,167,0.1082,0.6835,0.061,15.0,37.9,74.3,30.97,2.39,6.82,0.95,18.53,7.46,1.374,0.236,0.194,0.204,7.753,0.323,0.0036,84,363,784,19475,174,21,0.084,4711,111,1883,6076,142,1355,6573,3.75,11.89,19941,20.2115,66748,18059,425473,1888.1,0.0,611641,11.643,2631125.763,1.54e-14,0.00094,12.68,38217,33.628,3.760,29.076,0.792,33.634,3295,1402,3373,0,0.2242,0.970,1.252,1.879,1.442,0.965,1.478,0.000,9056.689,9589.193,12853.820,8937.016,13870.342,0.000,7301.789,1337.221,4778.450,0.000,0.516,0.538,0.455,0.000,0.465,0.430,0.406,0.000,26348,24959,0.6531,0.1656,0.2898,0.0000,0.9990,0.0450,0.0590,0.0000,0.6469,1.0610,0.9528,0.0000,0.1333,0.0366,0.0265,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,1713,0.9994,0.9301,0.8411,0.0000,0.9982,0.0452,0.0590,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6272,4.9969,4.8875,0.0000,0.0477,0.1095,0.1050,0.200,0.154,0.173,0.212,1348,0.0884,0.0050,0.0036,0.0000,0.00234,0.00046,0.00062,0.00000,25.49,26.44,27.48,0.00,1714.5431,0.0801,23.2453,4.8699,6.7731,1101340,1524330,1.4564,0.0976,2781.4,1714.5431,23.03,0,0,0,0,0,0,7090,13417.460,11869.796,0.9509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.76,1.054,2.28,2.51,0.233,0.21,0.102,0.076,0.047
6000,12576,2886,81551,159488,142350,77084,853,25860,262,0,274503,3663039,43994.310,32765.891,1.1790,12538.557,0.041,0.804,0.060,0.095,0.525,0.350,248,0.0804,0.6748,0.075,11.5,36.0,77.9,29.34,2.74,7.19,0.82,16.63,7.18,1.446,0.246,0.190,0.200,6.283,0.288,0.0032,76,324,738,25905,137,17,0.364,7267,492,2119,9965,1171,2480,8925,2.00,9.08,16764,21.9971,66752,19173,404331,2896.0,-0.0,642864,12.851,2631125.763,3.04e-14,0.00056,23.20,63043,46.892,3.618,41.300,1.975,46.897,5717,1810,5049,0,0.2098,0.970,1.423,1.925,1.416,0.959,1.654,0.000,11274.518,15647.611,22671.578,11162.164,22699.126,0.000,10763.043,1425.010,8039.281,0.000,0.509,0.529,0.537,0.000,0.535,0.487,0.441,0.000,33470,34494,0.4828,0.3059,0.2848,0.0000,0.9997,0.0417,0.0466,0.0000,0.5799,1.1766,1.0325,0.0000,0.1259,0.0570,0.0382,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2977,0.9992,0.9443,0.8618,0.0000,0.9989,0.0418,0.0466,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2276,4.6673,5.3048,0.0000,0.0388,0.0813,0.0763,0.123,0.131,0.106,0.203,1689,0.0757,0.0052,0.0029,0.0000,0.00224,0.00053,0.00072,0.00000,23.81,26.75,27.10,0.00,1742.7007,0.1044,34.3376,6.0442,6.8065,1101601,1522178,0.7764,0.0310,2578.5,1742.7007,19.40,0,0,0,0,0,0,11763,20227.334,17713.337,0.9366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.79,1.097,1.95,2.06,0.156,0.16,0.094,0.059,0.038
7000,8777,2066,63699,114639,99438,50352,588,24897,194,0,262511,2915206,31873.401,28296.385,1.1665,9157.947,0.045,0.820,0.053,0.082,0.492,0.375,281,0.1046,0.6683,0.073,17.5,43.1,78.1,34.83,3.28,7.87,1.66,20.15,7.27,1.370,0.228,0.226,0.238,6.959,0.275,0.0037,78,365,464,20680,89,22,0.251,5324,1217,1055,6505,791,1447,6539,3.25,11.19,15907,19.7201,66821,21402,385869,2205.6,-0.0,676080,12.122,2631125.763,1.63e-14,0.00028,24.47,46713,37.504,3.733,32.826,0.946,37.509,4081,1556,3140,0,0.2797,0.912,1.232,1.944,1.376,0.946,1.572,0.000,7207.391,10497.074,19035.165,7107.722,14888.461,0.000,12399.554,1392.111,5346.772,0.000,0.459,0.575,0.490,0.000,0.453,0.461,0.420,0.000,44252,28862,0.5659,0.1669,0.2357,0.0000,0.9995,0.0507,0.0461,0.0000,0.5630,0.8489,0.9209,0.0000,0.1526,0.0267,0.0308,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1444,0.9997,0.7753,0.8146,0.0000,0.9988,0.0509,0.0461,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1077,4.7928,4.7144,0.0000,0.0382,0.1351,0.1235,0.209,0.277,0.300,0.207,1822,0.0811,0.0049,0.0044,0.0000,0.00212,0.00034,0.00053,0.00000,26.32,27.31,27.35,0.00,1633.0224,0.1198,22.3572,6.5500,5.5721,1104168,1521240,0.6064,0.0145,2501.3,1633.0224,21.78,0,0,0,0,0,0,10279,19138.437,16901.808,0.9527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.01,1.053,1.87,1.88,0.140,0.16,0.097,0.034,0.023
8000,10629,2021,73752,140352,126239,65667,933,21197,383,0,236854,3189003,37248.704,27857.609,1.1566,10735.954,0.034,0.821,0.045,0.100,0.522,0.355,251,0.0827,0.6830,0.078,9.9,37.3,77.3,30.99,2.95,7.22,0.73,18.54,7.43,1.433,0.232,0.194,0.203,6.158,0.278,0.0031,69,310,447,25447,74,19,0.213,5758,652,1349,8628,1454,804,8371,2.25,10.39,17401,20.0976,66722,21440,365468,3154.7,-0.0,699130,10.981,2631125.763,1.88e-14,0.00009,7.77,54327,38.062,3.493,33.378,1.191,38.066,3765,1415,5449,0,0.2095,0.963,1.259,1.984,1.316,0.960,1.636,0.000,8070.057,17542.068,15362.946,7985.233,24636.479,0.000,9637.084,1090.842,6393.729,0.000,0.449,0.531,0.565,0.000,0.422,0.438,0.504,0.000,46693,34220,0.5478,0.2004,0.1774,0.0000,0.9999,0.0373,0.0374,0.0000,0.5393,0.9894,0.9617,0.0000,0.1438,0.0580,0.0458,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2411,0.9984,0.8246,0.8704,0.0000,0.9981,0.0373,0.0374,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9243,4.7566,5.2996,0.0000,0.0391,0.0717,0.0597,0.143,0.093,0.146,0.094,1706,0.0845,0.0039,0.0042,0.0000,0.00224,0.00081,0.00075,0.00000,23.51,27.65,27.52,0.00,1546.4498,0.0977,33.0634,5.4169,5.5644,1105804,1519101,1.0752,0.1066,2518.6,1546.4498,16.84,0,0,0,0,0,0,11983,17121.655,14826.513,0.9332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.59,1.097,1.54,1.47,0.169,0.18,0.120,0.050,0.037
9000,10202,1669,82389,136927,119962,52962,1576,21323,618,0,300011,3585605,34166.369,31938.504,1.1648,10096.784,0.026,0.884,0.030,0.061,0.502,0.376,281,0.0998,0.7262,0.090,6.0,27.5,68.2,23.72,2.61,5.79,0.48,13.54,7.37,1.555,0.222,0.187,0.193,5.301,0.271,0.0028,67,295,380,32418,36,19,0.083,5009,38,2490,7674,217,1147,8838,3.51,11.12,20617,21.2575,66715,22326,349560,2256.5,0.0,716200,10.129,2631125.763,6.37e-15,0.00125,30.68,59637,42.925,3.589,37.938,1.398,42.929,2775,1252,6175,0,0.2079,0.952,1.857,1.999,1.254,0.962,1.811,0.000,6024.436,17692.554,13900.389,5946.992,24415.772,0.000,11096.690,994.022,9751.008,0.000,0.446,0.507,0.522,0.000,0.428,0.378,0.379,0.000,48294,34691,0.5942,0.2078,0.1662,0.0000,0.9998,0.0411,0.0300,0.0000,0.5436,1.0281,1.1696,0.0000,0.1847,0.0406,0.0457,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1706,0.9995,0.8470,0.9433,0.0000,0.9988,0.0411,0.0300,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9076,4.9437,5.8661,0.0000,0.0444,0.0533,0.0475,0.072,0.098,0.072,0.094,1511,0.0942,0.0042,0.0028,0.0000,0.00244,0.00059,0.00049,0.00000,25.00,26.56,26.85,0.00,1742.9330,0.1038,30.8593,4.6465,5.4826,1108167,1517927,1.9536,0.1927,2361.1,1742.9330,18.95,0,0,0,0,0,0,22967,21841.720,18127.490,0.8977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,20.20,1.213,1.29,1.43,0.159,0.14,0.086,0.029,0.020
10000,12052,2089,92242,177981,157766,83572,2167,22101,799,1,303997,4031925,47081.807,35970.016,1.1815,13521.106,0.039,0.868,0.038,0.054,0.503,0.390,194,0.0835,0.7360,0.087,8.0,37.4,79.8,33.30,2.47,5.95,0.82,22.21,7.88,1.376,0.201,0.186,0.194,6.057,0.240,0.0025,68,292,492,36488,129,20,0.115,6059,25,2228,9799,569,2053,9430,2.50,9.71,22432,23.0746,66733,17323,328538,4036.3,-0.0,729329,10.603,2631125.763,1.40e-14,0.00558,11.37,75318,53.152,3.614,47.667,1.871,53.156,4134,1861,6057,0,0.2877,0.902,1.148,2.000,1.163,0.930,1.658,0.000,12904.319,22475.491,15336.330,12772.912,32493.671,0.000,10456.937,1418.401,10573.572,0.000,0.461,0.529,0.512,0.000,0.472,0.557,0.449,0.000,42011,36642,0.4843,0.2017,0.1592,0.0000,0.9998,0.0428,0.0288,0.0000,0.5238,0.8878,0.9335,0.0000,0.1260,0.0305,0.0246,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3425,0.9991,0.7591,0.8229,0.0000,0.9986,0.0428,0.0288,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1478,5.1632,5.8204,0.0000,0.0398,0.0860,0.0780,0.146,0.162,0.142,0.149,1584,0.0939,0.0027,0.0024,0.0000,0.00258,0.00076,0.00046,0.00000,27.12,27.50,27.69,0.00,1807.2564,0.0952,45.8412,4.4511,6.1523,1108976,1515013,2.3785,0.1993,2174.4,1807.2564,19.36,0,0,0,0,0,0,25840,22448.910,18317.483,0.9268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.29,1.160,1.85,1.76,0.174,0.13,0.093,0.037,0.026
