step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,13607,4599,181815,856955,808422,664117,11023,74241,1647,0,542684,6815880,183383.105,102459.060,1.0233,67749.711,0.192,0.365,0.187,0.257,0.635,0.287,2099,0.0721,0.7063,0.098,6.2,30.1,74.2,31.99,2.75,5.49,1.70,20.24,7.36,1.133,0.284,0.038,0.039,11.039,0.430,0.0030,96,399,1719,28915,80,0,0.000,6431,3703,3966,5938,923,3845,8839,0.00,2.91,13117,36.1989,66714,8718,539988,3927.7,-0.0,469538,55.365,2630911.764,6.55e-15,0.00093,30.00,259744,142.274,3.749,137.208,1.317,142.279,9942,1327,2338,0,0.2544,0.893,1.141,1.377,1.147,0.925,1.190,0.000,38172.463,12220.412,179190.690,38844.414,33097.712,0.000,26859.071,2907.756,4942.522,0.000,0.684,0.576,0.549,0.000,0.821,0.708,0.618,0.000,6649,61607,0.5806,0.6416,0.5765,0.0000,0.9998,0.0496,0.0489,0.0000,0.6388,0.9808,0.8515,0.0000,0.1067,0.0277,0.0291,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15993,0.9999,0.8703,0.7822,0.0000,0.9979,0.0496,0.0489,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9092,5.5715,5.3367,0.0000,0.0661,0.1476,0.1295,0.273,0.282,0.276,0.254,12839,0.1915,0.0110,0.0121,0.0000,0.00244,0.00156,0.00139,0.00000,23.56,26.50,27.43,0.00,42.9550,0.0738,71.0360,33.1662,22.1985,1087901,1531636,0.7404,0.0081,1757.2,42.9550,21.62,0,0,0,0,0,0,26182,34709.349,30753.086,0.9492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.65,1.083,1.81,1.50,0.147,0.06,0.053,0.001,0.001
2000,10391,2147,82277,148435,131703,64734,1424,33431,396,0,304082,3599465,35297.621,29692.208,0.9370,11883.462,0.082,0.727,0.070,0.120,0.547,0.296,863,0.1269,0.7147,0.073,13.4,36.4,69.9,33.72,1.78,6.65,0.98,22.52,7.19,1.166,0.251,0.073,0.076,7.341,0.318,0.0041,74,339,609,15040,34,0,0.000,4761,831,1955,7605,506,1169,8716,0.00,11.15,13585,15.6856,66816,11126,498111,3217.6,-0.0,524894,16.987,2630911.764,8.85e-15,0.00068,25.34,47563,38.716,3.737,34.378,0.601,38.721,2923,2724,4744,0,0.2991,0.918,1.126,1.478,1.288,0.941,1.219,0.000,13327.448,12752.430,13885.940,13251.790,20043.353,0.000,10170.159,3171.469,4467.119,0.000,0.528,0.571,0.544,0.000,0.406,0.416,0.492,0.000,11462,30551,0.5545,0.2652,0.3178,0.0000,0.9999,0.0293,0.0439,0.0000,0.6299,0.8939,0.8596,0.0000,0.1145,0.0297,0.0215,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3995,0.9976,0.7488,0.7317,0.0000,0.9981,0.0293,0.0439,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2770,5.4101,5.4047,0.0000,0.0420,0.1188,0.1072,0.220,0.185,0.186,0.199,3579,0.1252,0.0058,0.0032,0.0000,0.00272,0.00089,0.00088,0.00000,26.87,27.99,28.04,0.00,275.7460,0.0812,33.5128,8.6319,8.3549,1095830,1528369,1.5703,0.0574,2954.5,275.7460,26.00,0,0,0,0,0,0,13541,17808.746,15688.698,0.9654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.81,1.068,1.79,1.99,0.123,0.08,0.057,0.003,0.002
3000,8374,1926,75170,133298,117506,57350,778,26990,248,1,280567,3177742,33062.928,27252.339,0.9051,11381.309,0.084,0.769,0.061,0.085,0.532,0.317,370,0.1360,0.7072,0.074,9.8,36.6,68.5,29.91,1.83,7.19,0.83,19.06,6.86,1.248,0.248,0.130,0.136,6.954,0.300,0.0038,72,296,517,12769,23,0,0.000,4339,25,1676,6673,228,1401,6745,0.50,9.60,14688,17.4881,66741,15234,469059,2380.3,-0.0,559278,12.033,2630911.764,2.12e-15,0.00102,14.43,44228,31.155,3.492,27.199,0.463,31.159,3146,1628,3600,0,0.2096,0.984,1.228,1.588,1.380,0.964,1.262,0.000,10797.204,12219.391,13815.037,10688.949,19940.252,0.000,7594.294,2824.819,5451.916,0.000,0.501,0.550,0.542,0.000,0.454,0.366,0.467,0.000,17032,35010,0.6173,0.1460,0.2739,0.0000,0.9995,0.0299,0.0514,0.0000,0.6391,0.9902,0.9700,0.0000,0.1031,0.0373,0.0233,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3427,0.9986,0.8992,0.7885,0.0000,0.9981,0.0299,0.0514,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4811,5.3955,5.5708,0.0000,0.0448,0.1054,0.0877,0.158,0.164,0.133,0.161,1607,0.0879,0.0046,0.0039,0.0000,0.00235,0.00061,0.00085,0.00000,21.79,26.89,26.90,0.00,950.5567,0.0918,30.9998,4.5053,7.5274,1097382,1528293,2.0438,0.1097,3342.5,950.5567,22.38,0,0,0,0,0,0,9904,15871.029,13983.882,0.9551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.69,1.069,1.01,0.96,0.064,0.15,0.067,0.025,0.014
4000,11143,2338,86492,158182,140014,70676,1014,28937,327,0,322844,3659151,38019.071,30923.475,0.9147,12466.701,0.057,0.818,0.063,0.062,0.524,0.334,368,0.1096,0.7124,0.084,11.3,33.0,66.0,26.67,1.75,7.06,0.71,16.20,6.46,1.341,0.235,0.142,0.145,6.588,0.305,0.0038,68,277,614,12648,113,0,0.000,5496,53,2445,8645,260,1633,9250,2.00,9.95,16656,18.0257,66783,17273,446326,2531.8,-0.0,588042,11.799,2630911.764,1.84e-14,0.00040,37.93,52707,37.233,3.789,32.536,0.908,37.239,3561,1827,5755,0,0.1763,0.996,1.319,1.767,1.446,0.944,1.403,0.000,11798.426,16869.156,13223.346,11731.276,25531.151,0.000,8257.274,2758.480,7441.020,0.000,0.467,0.527,0.558,0.000,0.429,0.382,0.499,0.000,22937,37074,0.6903,0.1340,0.2969,0.0000,0.9995,0.0232,0.0460,0.0000,0.6362,0.9016,0.9713,0.0000,0.1190,0.0513,0.0241,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3116,0.9988,0.7500,0.7707,0.0000,0.9983,0.0232,0.0460,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7970,4.9621,5.8490,0.0000,0.0441,0.0958,0.0877,0.116,0.177,0.122,0.148,1873,0.1071,0.0038,0.0024,0.0000,0.00205,0.00052,0.00084,0.00000,26.08,26.79,27.30,0.00,1178.2138,0.1002,37.7239,4.6828,7.1158,1099227,1525146,2.1233,0.1285,3474.6,1178.2138,25.42,0,0,0,0,0,0,12396,18456.774,16114.365,0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.10,1.059,0.96,0.90,0.084,0.13,0.073,0.024,0.013
5000,11316,2099,84939,154792,135213,68877,976,30726,305,0,329291,3620732,35965.408,30655.077,0.9385,11340.836,0.059,0.810,0.055,0.076,0.497,0.354,458,0.1163,0.7301,0.061,8.6,31.7,69.5,27.32,1.75,6.06,0.97,17.95,6.66,1.324,0.217,0.144,0.151,6.552,0.258,0.0038,71,300,853,13896,155,15,0.324,5284,99,2585,8632,330,1396,9590,2.50,12.37,19285,19.3927,66741,20659,427186,2704.0,-0.0,614368,12.290,2630911.764,5.31e-16,0.00108,12.68,54539,37.517,3.764,32.861,0.892,37.522,3422,2293,5601,0,0.2185,0.981,1.259,1.885,1.413,0.958,1.419,0.000,10188.325,16410.181,13060.408,10116.353,24129.483,0.000,8098.053,1913.508,9302.680,0.000,0.431,0.537,0.515,0.000,0.446,0.366,0.487,0.000,30802,33367,0.6238,0.1138,0.2345,0.0000,0.9985,0.0184,0.0407,0.0000,0.6939,0.8873,0.9471,0.0000,0.1370,0.0282,0.0201,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3726,0.9988,0.8503,0.8264,0.0000,0.9966,0.0184,0.0407,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7372,4.9580,5.6090,0.0000,0.0491,0.0997,0.0781,0.116,0.163,0.163,0.113,1770,0.0930,0.0043,0.0033,0.0000,0.00229,0.00034,0.00077,0.00000,24.75,27.22,27.68,0.00,1465.8055,0.1089,34.6946,4.6332,7.6563,1101187,1522963,1.4926,0.0941,3355.5,1465.8055,23.03,0,0,0,0,0,0,14872,19314.241,16605.220,0.9474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.05,1.097,0.59,0.63,0.060,0.15,0.088,0.023,0.013
6000,10916,2228,75429,152078,135270,75897,752,27204,201,0,321599,3255151,34661.426,32895.959,0.9940,12917.260,0.086,0.792,0.063,0.059,0.505,0.356,239,0.0966,0.6984,0.058,13.7,36.6,70.9,28.50,2.54,7.57,0.54,17.16,6.27,1.373,0.236,0.189,0.195,6.308,0.286,0.0037,76,313,774,11972,213,16,0.148,5837,418,1880,8618,1390,2299,7227,2.50,10.50,18352,22.0532,66752,22832,412708,2500.1,-0.0,643024,11.397,2630911.764,1.13e-14,0.00005,23.20,56856,36.987,3.570,32.145,1.271,36.992,5646,1667,3603,0,0.1703,0.993,1.323,1.911,1.425,0.963,1.481,0.000,8824.631,11024.990,19795.869,8716.789,19066.029,0.000,10794.335,1240.862,7943.502,0.000,0.489,0.547,0.502,0.000,0.518,0.487,0.494,0.000,43824,29714,0.5271,0.1026,0.1707,0.0000,0.9991,0.0267,0.0420,0.0000,0.6311,0.9032,0.9353,0.0000,0.1310,0.0359,0.0284,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2991,0.9995,0.7396,0.7974,0.0000,0.9974,0.0267,0.0420,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7032,5.1731,5.8976,0.0000,0.0353,0.0751,0.0556,0.074,0.102,0.080,0.086,1553,0.0806,0.0030,0.0033,0.0000,0.00231,0.00048,0.00069,0.00000,21.61,27.15,26.86,0.00,1802.1617,0.1120,28.1422,5.3668,6.0306,1101420,1523105,0.7832,0.0304,2970.2,1802.1617,19.40,0,0,0,0,0,0,14166,19978.699,17211.310,0.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.49,1.064,0.70,0.75,0.085,0.14,0.115,0.022,0.012
7000,9244,1867,81096,157166,138050,75569,501,30517,169,0,368551,3656509,37621.220,33775.522,0.9793,11217.998,0.049,0.868,0.038,0.045,0.503,0.359,221,0.1268,0.6779,0.053,17.4,35.9,63.8,27.51,2.73,8.36,0.39,15.40,5.98,1.399,0.250,0.221,0.232,5.487,0.281,0.0041,74,324,520,13625,115,16,0.143,4977,947,1293,7004,1127,1287,6830,4.50,12.39,18572,21.4314,66824,19519,390252,3007.4,-0.0,673257,13.316,2630911.764,1.15e-14,0.00037,24.47,61144,39.692,3.635,35.252,0.806,39.697,4580,1472,3192,0,0.1868,0.972,1.365,1.931,1.447,0.941,1.540,0.000,10998.662,12920.442,18607.983,10901.449,19329.787,0.000,13077.532,1782.172,7697.820,0.000,0.475,0.548,0.507,0.000,0.435,0.477,0.525,0.000,49138,33466,0.5721,0.1571,0.2064,0.0000,0.9990,0.0308,0.0473,0.0000,0.6160,0.9350,0.9174,0.0000,0.1653,0.0217,0.0199,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2652,0.9979,0.7687,0.7940,0.0000,0.9977,0.0308,0.0473,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6600,5.1533,5.9515,0.0000,0.0305,0.0711,0.0557,0.055,0.083,0.076,0.076,2258,0.0957,0.0032,0.0047,0.0000,0.00213,0.00046,0.00055,0.00000,27.05,26.32,27.19,0.00,1716.3801,0.1258,30.6407,7.0023,6.3142,1104028,1522009,0.5970,0.0146,2709.7,1716.3801,21.78,0,0,0,0,0,0,13706,22557.524,19687.739,0.9387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,20.79,1.047,0.63,0.72,0.084,0.12,0.124,0.017,0.009
8000,11257,1528,73993,159248,143074,84334,921,22985,263,0,292103,2926288,37018.239,27119.165,0.9382,9991.030,0.053,0.852,0.045,0.050,0.491,0.372,151,0.0844,0.6897,0.044,12.0,32.8,58.2,24.73,2.01,7.35,0.29,14.59,6.02,1.405,0.226,0.175,0.178,4.822,0.240,0.0036,66,293,386,9037,19,16,0.115,5939,1125,1100,9032,1162,1196,8899,7.25,14.14,21471,22.6760,66725,19191,366690,3775.9,-0.0,693072,9.745,2630911.764,6.73e-15,0.00035,7.77,65870,37.168,3.583,32.248,1.337,37.173,4358,2207,4692,0,0.2224,0.968,1.359,1.949,1.491,0.947,1.541,0.000,9105.322,16834.463,14585.278,9024.453,23399.538,0.000,8851.268,1386.685,6890.182,0.000,0.472,0.534,0.490,0.000,0.480,0.457,0.591,0.000,46779,32270,0.5497,0.1607,0.2231,0.0000,0.9996,0.0368,0.0457,0.0000,0.6920,1.0292,0.9473,0.0000,0.1614,0.0238,0.0261,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3966,0.9992,0.8656,0.8244,0.0000,0.9973,0.0368,0.0457,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8985,5.0217,5.8910,0.0000,0.0303,0.0550,0.0434,0.044,0.075,0.053,0.067,1398,0.0716,0.0030,0.0036,0.0000,0.00231,0.00085,0.00107,0.00000,24.92,27.54,28.16,0.00,1546.4570,0.0955,32.6986,4.6479,5.0966,1105365,1520047,1.0616,0.1044,2680.2,1546.4570,16.84,0,0,0,0,0,0,11098,17128.135,14861.746,0.9451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.23,1.078,0.50,0.48,0.046,0.10,0.100,0.010,0.005
9000,8831,1838,87044,186943,163669,98865,1034,27525,365,0,401678,3108170,41101.819,35560.450,0.9136,12623.783,0.087,0.800,0.039,0.074,0.474,0.374,237,0.1328,0.6927,0.044,17.7,37.9,62.4,27.82,2.19,7.56,0.56,17.14,5.94,1.410,0.216,0.178,0.183,5.802,0.281,0.0038,66,273,402,11189,13,17,0.072,4985,25,1363,7443,979,1643,6209,5.25,14.14,23356,24.4258,66709,17226,340675,2758.6,0.0,712232,10.982,2630911.764,1.42e-14,0.01208,30.68,82506,45.749,3.557,40.833,1.359,45.753,4159,1435,3237,0,0.1762,0.975,1.341,1.969,1.473,0.943,1.535,0.000,10396.566,18444.708,16783.766,10326.613,26615.224,0.000,10035.393,1749.978,11151.297,0.000,0.474,0.508,0.458,0.000,0.549,0.455,0.551,0.000,41049,40640,0.5359,0.2238,0.2500,0.0000,0.9999,0.0263,0.0433,0.0000,0.6396,0.9560,0.9633,0.0000,0.1233,0.0399,0.0226,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2793,0.9993,0.7611,0.8101,0.0000,0.9983,0.0263,0.0433,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.9157,5.2901,6.0495,0.0000,0.0320,0.0858,0.0631,0.075,0.105,0.089,0.096,1740,0.0934,0.0036,0.0033,0.0000,0.00231,0.00088,0.00116,0.00000,26.04,26.64,27.90,0.00,1364.1297,0.1045,37.2752,4.7156,6.2661,1106200,1519797,1.9423,0.1873,2835.8,1364.1297,18.95,0,0,0,0,0,0,16407,22936.667,19807.578,0.9481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.00,1.057,0.37,0.41,0.036,0.07,0.077,0.008,0.004
10000,8904,1724,68798,147162,132808,77880,484,19340,119,0,230199,2326574,38594.924,24648.809,0.9897,10409.022,0.091,0.783,0.050,0.076,0.478,0.382,177,0.0903,0.6738,0.052,15.9,33.3,61.8,26.99,2.15,7.04,0.80,16.54,5.95,1.396,0.220,0.214,0.225,5.633,0.253,0.0034,62,295,373,7775,24,17,0.156,4554,36,1288,7580,203,1268,7433,5.50,13.59,25442,25.2274,66725,17242,324617,2251.7,-0.0,725375,8.856,2630911.764,1.24e-15,0.00268,11.37,60420,35.132,3.628,30.660,0.843,35.138,3549,1995,3360,0,0.2443,0.978,1.333,1.982,1.506,0.962,1.536,0.000,9613.228,16373.356,17570.869,9556.885,21876.192,0.000,7844.751,890.883,5504.154,0.000,0.482,0.528,0.446,0.000,0.534,0.458,0.560,0.000,38238,37516,0.5842,0.2128,0.2178,0.0000,0.9999,0.0325,0.0591,0.0000,0.6440,0.9841,0.8318,0.0000,0.1715,0.0126,0.0235,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2199,0.9988,0.9044,0.7934,0.0000,0.9981,0.0325,0.0591,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8262,4.8820,5.9701,0.0000,0.0331,0.1082,0.0995,0.083,0.193,0.116,0.185,1378,0.0808,0.0022,0.0034,0.0000,0.00241,0.00071,0.00104,0.00000,26.62,27.16,28.17,0.00,1341.8453,0.0840,31.7487,4.2185,4.6373,1107872,1518165,2.3840,0.1946,2982.7,1341.8453,19.36,0,0,0,0,0,0,8173,14239.787,12383.928,0.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.33,1.067,0.46,0.47,0.026,0.08,0.092,0.010,0.005
