step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
180000,2,656,8.08,0.02,0.05,0.02,7.99,0.00,1.01,0.000,0.061,349376.9,6266.2,1,54,3.37,1.01,1.01,0.7109,11.23,5989.6,0.1482,34.2124,5461,25.4849
190000,0,702,8.21,0.07,0.03,0.01,8.11,0.00,1.02,0.000,0.065,349223.0,6329.1,1,61,3.41,1.02,1.01,0.7186,7.94,100618.0,0.0000,34.1858,5462,7.9613
190000,1,667,8.20,0.00,0.00,0.14,8.06,0.00,1.00,0.000,0.063,349186.7,6210.9,1,63,3.32,1.00,1.00,0.7065,10.62,28991.3,0.0984,34.1643,5461,17.6992
190000,2,664,8.17,0.19,0.00,0.00,7.98,0.00,1.07,0.000,0.062,349717.3,6182.2,1,48,3.39,1.07,1.07,0.7010,10.76,6013.4,0.1474,34.2280,5461,25.5018
200000,0,674,8.24,0.05,0.04,0.11,8.04,0.00,1.02,0.000,0.064,350477.7,6380.5,1,66,3.37,1.01,1.02,0.7244,4.54,100599.4,0.0000,34.2819,5462,7.9712
200000,1,650,8.19,0.10,0.02,0.07,8.00,0.00,1.03,0.000,0.061,349682.2,6411.1,1,57,3.43,1.03,1.02,0.7283,9.16,28968.8,0.0978,34.2157,5461,17.7212
200000,2,671,8.33,0.01,0.01,0.00,8.30,0.00,1.00,0.000,0.064,349639.4,6285.2,1,60,3.34,1.00,1.00,0.7138,8.01,6154.6,0.1375,34.2036,5461,25.5335
210000,0,673,8.28,0.01,0.01,0.12,8.14,0.00,1.00,0.000,0.064,349358.9,6380.7,1,50,3.36,1.00,1.00,0.7258,12.09,100696.1,0.0000,34.1714,5462,7.9568
210000,1,668,8.34,0.10,0.01,0.08,8.15,0.00,1.04,0.000,0.064,349387.1,6353.2,1,47,3.36,1.04,1.03,0.7229,11.77,28910.7,0.0942,34.1767,5461,17.6890
210000,2,655,8.40,0.10,0.06,0.03,8.21,0.00,1.03,0.000,0.063,349165.3,6309.3,1,66,3.43,1.03,1.02,0.7165,7.46,6057.3,0.1441,34.1835,5461,25.4871
220000,0,677,8.19,0.05,0.00,0.00,8.14,0.00,1.02,0.000,0.063,349884.0,6243.0,1,66,3.36,1.02,1.02,0.7074,8.82,100648.8,0.0000,34.2382,5462,7.9596
220000,1,676,8.30,0.02,0.03,0.00,8.25,0.00,1.01,0.000,0.064,349265.3,6186.8,1,56,3.37,1.01,1.01,0.7022,9.70,28939.2,0.0937,34.1406,5461,17.6955
220000,2,654,8.20,0.15,0.00,0.01,8.04,0.00,1.05,0.000,0.062,349485.7,6169.7,1,44,3.43,1.05,1.05,0.6981,5.85,6089.2,0.1404,34.1712,5461,25.4964
230000,0,654,8.33,0.03,0.01,0.01,8.28,0.00,1.00,0.000,0.062,350012.9,6288.8,1,46,3.45,1.01,1.00,0.7129,7.24,100662.7,0.0000,34.1939,5462,7.9544
230000,1,646,8.23,0.01,0.00,0.05,8.17,0.00,1.00,0.000,0.061,349274.9,6212.4,1,53,3.36,1.00,1.00,0.7062,9.12,28948.9,0.1057,34.1469,5461,17.6839
230000,2,662,8.02,0.00,0.02,0.00,8.00,0.00,1.00,0.000,0.061,349104.2,6092.8,1,58,3.34,1.00,1.00,0.6908,7.86,6084.3,0.1440,34.1437,5461,25.4797
240000,0,691,8.32,0.09,0.01,0.02,8.20,0.00,1.02,0.000,0.066,350574.3,6225.8,1,54,3.34,1.01,1.03,0.7074,7.83,100619.0,0.0000,34.2638,5462,7.9635
240000,1,669,8.01,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.061,349530.0,6263.4,1,50,3.41,1.00,1.00,0.7105,8.44,28936.5,0.0963,34.2046,5461,17.7040
240000,2,660,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.061,348933.5,6178.9,1,51,3.39,1.00,1.00,0.7017,10.02,6098.8,0.1365,34.1407,5461,25.5087
250000,0,673,8.60,0.17,0.00,0.10,8.33,0.00,1.06,0.000,0.066,350564.4,6315.9,1,39,3.40,1.06,1.05,0.7157,4.82,100547.6,0.0000,34.3106,5462,7.9729
250000,1,670,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.064,349826.6,6334.9,1,56,3.46,1.00,1.00,0.7192,8.39,28998.0,0.0972,34.2143,5461,17.7250
250000,2,651,8.23,0.03,0.00,0.00,8.20,0.00,1.01,0.000,0.061,349418.0,6191.5,1,51,3.42,1.01,1.01,0.7016,7.55,6203.5,0.1429,34.1922,5461,25.5389
260000,0,679,8.11,0.00,0.02,0.10,7.98,0.00,1.00,0.000,0.063,349988.3,6208.5,1,54,3.39,1.00,1.00,0.7046,10.40,100692.8,0.0000,34.2032,5462,7.9638
260000,1,660,8.28,0.00,0.01,0.13,8.15,0.00,1.00,0.000,0.063,349886.9,6255.9,1,50,3.44,1.00,1.00,0.7121,5.41,28924.1,0.0972,34.1999,5461,17.7048
260000,2,680,8.29,0.01,0.03,0.01,8.23,0.00,1.00,0.000,0.064,349902.5,6169.9,1,53,3.44,1.00,1.00,0.6998,8.98,6093.8,0.1434,34.2102,5461,25.5098
270000,0,668,8.38,0.04,0.04,0.26,8.05,0.00,1.02,0.000,0.064,350198.2,6263.8,1,52,3.43,1.01,1.01,0.7091,6.54,100593.3,0.0000,34.2839,5462,7.9759
270000,1,670,8.36,0.04,0.00,0.09,8.23,0.00,1.01,0.000,0.064,350231.4,6261.2,1,57,3.44,1.01,1.01,0.7104,12.63,28906.9,0.0959,34.2625,5461,17.7316
270000,2,656,8.38,0.07,0.00,0.04,8.27,0.00,1.01,0.000,0.063,349505.2,6156.7,1,60,3.46,1.02,1.01,0.6984,9.58,6143.5,0.1469,34.2211,5461,25.5484
280000,0,667,8.04,0.02,0.02,0.00,8.01,0.00,1.01,0.000,0.061,350205.1,6363.8,1,54,3.39,1.01,1.01,0.7227,8.35,100621.9,0.0000,34.2696,5462,7.9730
280000,1,650,8.15,0.08,0.02,0.05,8.01,0.00,1.02,0.000,0.061,349937.1,6317.7,1,49,3.35,1.00,1.03,0.7155,2.41,28952.3,0.0928,34.2310,5461,17.7252
280000,2,683,8.25,0.02,0.00,0.04,8.19,0.00,1.01,0.000,0.064,349920.0,6306.2,1,57,3.43,1.01,1.00,0.7166,11.58,6135.3,0.1557,34.2239,5461,25.5392
290000,0,661,8.25,0.00,0.02,0.00,8.24,0.00,1.00,0.000,0.062,350567.7,6340.9,1,44,3.41,1.00,1.00,0.7210,11.33,100583.1,0.0000,34.2890,5462,7.9642
290000,1,645,8.13,0.03,0.02,0.00,8.08,0.00,1.01,0.000,0.060,349545.9,6180.3,1,52,3.42,1.01,1.01,0.7013,7.93,28947.2,0.0981,34.1953,5461,17.7056
290000,2,690,8.30,0.08,0.00,0.05,8.18,0.00,1.02,0.000,0.065,349185.3,6243.3,1,54,3.37,1.02,1.02,0.7100,8.20,6147.8,0.1376,34.1355,5461,25.5109
300000,0,671,8.22,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.063,350969.3,6446.4,1,76,3.39,1.00,1.00,0.7319,12.41,100525.3,0.0000,34.3280,5462,7.9685
300000,1,650,8.25,0.07,0.00,0.08,8.10,0.00,1.03,0.000,0.062,350038.2,6250.4,1,62,3.36,1.02,1.02,0.7098,8.41,28980.0,0.1011,34.2447,5461,17.7152
300000,2,645,8.15,0.04,0.00,0.00,8.10,0.00,1.01,0.000,0.060,348829.7,6195.5,1,51,3.39,1.01,1.00,0.7024,11.04,6187.0,0.1403,34.0973,5461,25.5248
310000,0,649,8.27,0.03,0.03,0.06,8.15,0.00,1.01,0.000,0.061,350531.7,6247.4,1,56,3.44,1.01,1.01,0.7068,6.82,100666.2,0.0000,34.2671,5462,7.9643
310000,1,683,8.18,0.04,0.07,0.04,8.03,0.00,1.02,0.000,0.063,349338.3,6143.3,1,46,3.39,1.02,1.02,0.6951,7.46,28943.6,0.0992,34.1541,5461,17.7057
310000,2,661,8.22,0.11,0.00,0.07,8.05,0.00,1.04,0.000,0.063,349167.6,6180.3,1,51,3.40,1.04,1.03,0.7006,4.90,6069.1,0.1401,34.1889,5461,25.5111
320000,0,656,8.05,0.05,0.00,0.07,7.93,0.00,1.02,0.000,0.061,350203.5,6246.0,1,62,3.35,1.02,1.02,0.7080,8.97,100520.9,0.0000,34.2730,5462,7.9560
320000,1,675,8.09,0.00,0.00,0.05,8.05,0.00,1.00,0.000,0.062,349068.8,6173.5,1,52,3.47,1.00,1.00,0.6997,6.23,29031.2,0.1016,34.1518,5461,17.6873
320000,2,662,8.06,0.04,0.02,0.00,8.00,0.00,1.01,0.000,0.061,348550.7,6256.1,1,43,3.41,1.01,1.01,0.7090,8.19,6150.3,0.1294,34.0773,5461,25.4846
330000,0,659,8.11,0.00,0.00,0.08,8.03,0.00,1.00,0.000,0.061,349506.8,6262.8,1,65,3.45,1.00,1.00,0.7102,10.07,100760.9,0.0000,34.1562,5462,7.9724
330000,1,675,8.28,0.02,0.02,0.04,8.20,0.00,1.00,0.000,0.064,350017.9,6182.7,1,48,3.38,1.01,1.00,0.6997,5.59,28930.6,0.0967,34.2397,5461,17.7238
330000,2,645,8.25,0.05,0.01,0.00,8.19,0.00,1.02,0.000,0.062,350655.6,6109.5,1,46,3.42,1.02,1.01,0.6916,6.39,5980.7,0.1656,34.3197,5461,25.5371
340000,0,657,8.22,0.08,0.03,0.07,8.04,0.00,1.03,0.000,0.062,349954.2,6181.4,1,51,3.42,1.03,1.03,0.7011,8.93,100600.9,0.0000,34.2387,5462,7.9631
340000,1,655,8.14,0.00,0.00,0.14,7.99,0.00,1.00,0.000,0.061,349104.3,6269.6,1,60,3.41,1.00,1.00,0.7121,16.01,28972.4,0.0985,34.1733,5461,17.7031
340000,2,659,8.31,0.07,0.03,0.03,8.17,0.00,1.03,0.000,0.062,349171.9,6244.4,1,42,3.44,1.02,1.02,0.7078,7.66,6103.1,0.1478,34.1847,5461,25.5073
350000,0,670,8.22,0.01,0.04,0.04,8.13,0.00,1.00,0.000,0.063,350622.1,6242.8,1,59,3.40,1.00,1.00,0.7076,8.68,100683.3,0.0000,34.2537,5462,7.9697
350000,1,648,8.12,0.01,0.01,0.00,8.10,0.00,1.01,0.000,0.060,350191.4,6219.4,1,67,3.44,1.01,1.01,0.7046,5.70,28958.0,0.0926,34.2321,5461,17.7177
350000,2,658,8.19,0.00,0.00,0.01,8.18,0.00,1.00,0.000,0.062,349428.8,6294.1,1,68,3.40,1.00,1.00,0.7147,9.15,6049.9,0.1454,34.1965,5461,25.5284
360000,0,657,8.43,0.05,0.00,0.05,8.33,0.00,1.02,0.000,0.064,349474.1,6220.5,1,54,3.46,1.02,1.02,0.7061,13.42,100769.3,0.0000,34.1564,5462,7.9622
360000,1,671,8.15,0.00,0.00,0.05,8.10,0.00,1.00,0.000,0.063,349414.3,6265.5,1,65,3.38,1.00,1.00,0.7123,7.40,28851.5,0.0929,34.1878,5461,17.7011
360000,2,697,8.21,0.00,0.03,0.00,8.18,0.00,1.00,0.000,0.065,350016.3,6294.9,1,46,3.36,1.00,1.00,0.7144,6.97,6004.4,0.1498,34.2521,5461,25.5044
370000,0,675,8.19,0.02,0.00,0.00,8.16,0.00,1.00,0.000,0.063,349017.1,6267.0,1,47,3.43,1.01,1.00,0.7116,11.35,100751.5,0.0000,34.1076,5462,7.9413
370000,1,662,8.21,0.04,0.00,0.01,8.15,0.00,1.00,0.000,0.062,348717.1,6239.4,1,42,3.41,1.01,1.00,0.7085,11.01,28921.0,0.0904,34.0949,5461,17.6546
370000,2,680,8.25,0.06,0.01,0.10,8.08,0.00,1.02,0.000,0.064,348521.0,6277.5,1,64,3.40,1.02,1.02,0.7125,9.05,6028.1,0.1448,34.1107,5461,25.4375
380000,0,679,8.13,0.09,0.00,0.00,8.04,0.00,1.04,0.000,0.063,350268.7,6288.1,1,65,3.38,1.03,1.03,0.7123,5.31,100543.6,0.0000,34.2819,5462,7.9758
380000,1,664,8.25,0.02,0.00,0.03,8.20,0.00,1.00,0.000,0.063,349884.8,6294.4,1,45,3.39,1.01,1.00,0.7135,9.89,28978.5,0.1014,34.2288,5461,17.7314
380000,2,683,8.15,0.00,0.06,0.00,8.09,0.00,1.00,0.000,0.064,350055.4,6279.2,1,47,3.45,1.00,1.00,0.7112,7.17,6169.9,0.1465,34.2529,5461,25.5481
390000,0,683,8.26,0.03,0.07,0.20,7.96,0.00,1.01,0.000,0.064,351006.6,6259.0,1,60,3.32,1.01,1.01,0.7105,10.56,100664.9,0.0000,34.3038,5462,7.9721
390000,1,684,8.26,0.16,0.02,0.03,8.04,0.00,1.05,0.000,0.065,349854.9,6309.4,1,44,3.43,1.05,1.04,0.7166,8.47,28930.2,0.1023,34.2202,5461,17.7230
390000,2,683,8.23,0.03,0.00,0.05,8.15,0.00,1.00,0.000,0.064,349496.7,6229.1,1,51,3.38,1.00,1.00,0.7077,6.72,6007.6,0.1461,34.2018,5461,25.5361
400000,0,679,8.07,0.03,0.00,0.00,8.05,0.00,1.01,0.000,0.063,349898.5,6265.0,1,53,3.42,1.01,1.01,0.7119,7.99,100670.4,0.0000,34.2371,5462,7.9633
400000,1,679,8.14,0.02,0.01,0.00,8.10,0.00,1.00,0.000,0.063,349454.1,6329.9,1,48,3.42,1.00,1.00,0.7194,9.87,28933.4,0.0945,34.1692,5461,17.7035
400000,2,650,8.31,0.00,0.01,0.03,8.28,0.00,1.00,0.000,0.062,349579.1,6183.7,1,42,3.39,1.00,1.00,0.7006,9.35,6103.9,0.1427,34.1863,5461,25.5080
410000,0,654,8.12,0.00,0.01,0.01,8.10,0.00,1.00,0.000,0.061,350568.5,6277.1,1,59,3.43,1.00,1.00,0.7126,11.97,100608.7,0.0000,34.2866,5462,7.9764
410000,1,691,8.48,0.02,0.01,0.14,8.31,0.00,1.00,0.000,0.067,350262.0,6303.3,1,58,3.37,1.00,1.00,0.7142,9.41,28941.0,0.0945,34.2376,5461,17.7326
410000,2,655,8.12,0.05,0.00,0.00,8.07,0.00,1.01,0.000,0.061,350099.8,6315.0,1,49,3.44,1.01,1.01,0.7157,8.63,6117.6,0.1447,34.2506,5461,25.5499
420000,0,655,8.23,0.00,0.03,0.02,8.17,0.00,1.00,0.000,0.062,350371.2,6314.8,1,54,3.39,1.00,1.00,0.7152,11.57,100510.5,0.0000,34.2771,5462,7.9639
420000,1,678,8.22,0.00,0.00,0.12,8.10,0.00,1.00,0.000,0.063,349512.5,6311.6,1,52,3.39,1.00,1.00,0.7159,11.15,28987.9,0.0994,34.1661,5461,17.7049
420000,2,655,8.04,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.060,349226.8,6335.3,1,59,3.41,1.00,1.00,0.7180,6.29,6178.5,0.1423,34.1663,5461,25.5100
430000,0,651,8.19,0.09,0.03,0.00,8.06,0.00,1.02,0.000,0.061,350927.2,6308.9,1,47,3.41,1.01,1.03,0.7162,10.22,100565.6,0.0000,34.3014,5462,7.9715
430000,1,680,8.17,0.06,0.00,0.00,8.11,0.00,1.02,0.000,0.064,349918.4,6256.4,1,69,3.36,1.02,1.02,0.7091,9.62,29005.7,0.0972,34.2233,5461,17.7217
430000,2,680,8.16,0.03,0.00,0.11,8.02,0.00,1.00,0.000,0.063,349486.7,6211.6,1,57,3.39,1.01,1.00,0.7046,7.65,6148.0,0.1447,34.1781,5461,25.5342
440000,0,696,8.38,0.07,0.10,0.05,8.16,0.00,1.01,0.000,0.067,351733.9,6272.4,1,79,3.36,1.00,1.02,0.7074,8.07,100010.5,0.0000,34.5152,5462,8.0099
440000,1,657,8.51,0.24,0.06,0.09,8.12,0.00,1.07,0.000,0.064,350479.9,6109.7,1,74,3.37,1.06,1.08,0.6911,5.69,29204.2,0.0910,34.3856,5461,17.8073
440000,2,661,8.25,0.00,0.12,0.00,8.12,0.00,1.00,0.000,0.062,349770.3,6346.6,1,72,3.36,1.00,1.00,0.7198,7.05,6569.3,0.1343,34.2885,5461,25.6575
450000,0,659,8.42,0.22,0.10,0.06,8.04,0.00,1.06,0.000,0.063,355697.0,5436.0,1,67,3.30,1.04,1.08,0.6034,3.40,100227.3,0.0000,34.8543,5462,8.1088
450000,1,668,8.10,0.06,0.03,0.00,8.01,0.00,1.01,0.000,0.062,354890.2,5399.9,1,70,3.22,1.00,1.02,0.6006,4.59,29131.5,0.0700,34.7896,5461,18.0270
450000,2,657,8.12,0.10,0.01,0.00,8.00,0.00,1.04,0.002,0.061,354525.3,5246.9,1,56,3.30,1.04,1.03,0.5832,5.57,6479.3,0.0905,34.7511,5461,25.9741
460000,0,664,8.20,0.09,0.02,0.00,8.09,0.00,1.03,0.000,0.062,355450.9,5368.7,1,68,3.28,1.03,1.03,0.5965,6.78,100204.3,0.0000,34.8420,5462,8.1076
