step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
110000,1,674,7.69,0.01,0.00,0.02,7.66,0.00,1.00,0.000,0.060,350514.8,3611.2,1,49,3.26,1.00,1.00,0.4102,6.32,34192.3,0.0355,33.9279,5461,16.8903
110000,2,680,7.57,0.04,0.00,0.00,7.54,0.00,1.01,0.000,0.059,350049.6,3626.9,1,51,3.20,1.00,1.01,0.4114,5.28,2686.6,0.0665,33.8906,5461,24.7882
120000,0,678,7.66,0.04,0.00,0.02,7.60,0.00,1.02,0.000,0.059,351308.4,3704.7,1,50,3.25,1.00,1.02,0.4205,5.81,99445.4,0.0000,33.9930,5462,9.1488
120000,1,658,7.63,0.03,0.00,0.01,7.59,0.00,1.01,0.000,0.058,350713.9,3728.3,1,47,3.23,1.00,1.01,0.4225,4.63,34170.2,0.0361,33.9640,5461,16.9157
120000,2,696,7.72,0.02,0.00,0.00,7.71,0.00,1.00,0.000,0.061,351169.7,3657.0,1,68,3.19,1.00,1.00,0.4149,5.09,2656.1,0.0668,33.9761,5461,24.8254
130000,0,662,7.53,0.00,0.00,0.00,7.52,0.00,1.00,0.000,0.057,350537.9,3666.9,1,53,3.22,1.00,1.00,0.4154,6.99,99439.0,0.0000,33.9732,5462,9.1469
130000,1,685,7.60,0.00,0.02,0.00,7.58,0.00,1.00,0.000,0.059,350916.5,3677.5,1,43,3.23,1.00,1.00,0.4175,3.70,34206.5,0.0374,33.9777,5461,16.9120
130000,2,681,7.73,0.01,0.00,0.02,7.70,0.00,1.00,0.000,0.061,350535.0,3627.6,1,45,3.22,1.00,1.00,0.4111,5.48,2659.9,0.0661,33.9502,5461,24.8200
140000,0,667,7.72,0.01,0.00,0.00,7.70,0.00,1.00,0.000,0.059,351530.1,3607.7,1,49,3.22,1.00,1.00,0.4086,4.45,99400.3,0.0000,33.9763,5462,9.1416
140000,1,672,7.65,0.00,0.00,0.00,7.65,0.00,1.00,0.000,0.059,350636.3,3771.8,1,47,3.24,1.00,1.00,0.4296,9.95,34210.4,0.0365,33.9404,5461,16.9023
140000,2,674,7.60,0.03,0.00,0.00,7.58,0.00,1.01,0.000,0.059,350327.8,3700.7,1,47,3.24,1.00,1.01,0.4208,7.62,2687.9,0.0653,33.9342,5461,24.8059
150000,0,680,7.74,0.00,0.00,0.00,7.74,0.00,1.00,0.000,0.060,351376.1,3702.4,1,49,3.20,1.00,1.00,0.4200,5.29,99409.3,0.0000,33.9923,5462,9.1402
150000,1,675,7.61,0.00,0.00,0.00,7.61,0.00,1.00,0.000,0.059,350155.4,3679.2,1,57,3.22,1.00,1.00,0.4166,4.30,34232.0,0.0343,33.9377,5461,16.8996
150000,2,673,7.64,0.03,0.00,0.00,7.62,0.00,1.01,0.000,0.059,350117.2,3668.3,1,58,3.22,1.00,1.01,0.4166,5.21,2670.5,0.0681,33.9010,5461,24.8019
160000,0,672,7.64,0.00,0.00,0.00,7.64,0.00,1.00,0.000,0.059,350879.0,3703.1,1,56,3.19,1.00,1.00,0.4201,4.03,99453.3,0.0000,33.9532,5462,9.1369
160000,1,680,7.68,0.01,0.00,0.00,7.67,0.00,1.00,0.000,0.059,350539.6,3692.5,1,57,3.24,1.00,1.00,0.4208,8.49,34146.6,0.0368,33.9443,5461,16.8936
160000,2,675,7.64,0.03,0.00,0.00,7.61,0.00,1.01,0.000,0.059,350025.2,3737.8,1,57,3.22,1.01,1.01,0.4259,5.35,2675.1,0.0677,33.9061,5461,24.7930
170000,0,677,7.58,0.00,0.00,0.00,7.58,0.00,1.00,0.000,0.059,350505.8,3763.9,1,48,3.23,1.00,1.00,0.4283,2.01,99458.9,0.0000,33.9216,5462,9.1315
170000,1,687,7.55,0.02,0.00,0.00,7.53,0.00,1.01,0.000,0.059,350144.1,3735.5,1,47,3.23,1.00,1.01,0.4248,4.27,34168.4,0.0367,33.9223,5461,16.8836
170000,2,689,7.58,0.00,0.00,0.00,7.58,0.00,1.00,0.000,0.060,349956.2,3722.1,1,55,3.17,1.00,1.00,0.4256,6.00,2661.5,0.0649,33.8986,5461,24.7783
180000,0,673,7.61,0.00,0.00,0.00,7.60,0.00,1.00,0.000,0.059,349921.1,3780.5,1,44,3.21,1.00,1.00,0.4312,3.06,99493.2,0.0000,33.8953,5462,9.1226
180000,1,686,7.55,0.00,0.00,0.00,7.55,0.00,1.00,0.000,0.059,349705.4,3729.4,1,52,3.24,1.00,1.00,0.4265,7.50,34180.1,0.0351,33.8657,5461,16.8671
180000,2,684,7.71,0.00,0.00,0.00,7.71,0.00,1.00,0.000,0.060,350134.4,3773.1,1,53,3.24,1.00,1.00,0.4316,5.17,2642.2,0.0658,33.8844,5461,24.7541
190000,0,687,7.62,0.00,0.00,0.00,7.62,0.00,1.00,0.000,0.060,349670.1,3774.1,1,44,3.21,1.00,1.00,0.4313,4.06,99475.3,0.0000,33.8799,5462,9.1236
190000,1,676,7.54,0.00,0.00,0.00,7.54,0.00,1.00,0.000,0.058,349869.4,3769.2,1,49,3.21,1.00,1.00,0.4312,6.83,34151.2,0.0344,33.8748,5461,16.8691
190000,2,668,7.68,0.01,0.00,0.00,7.67,0.00,1.00,0.000,0.059,350375.8,3780.3,1,31,3.26,1.00,1.00,0.4319,6.23,2630.0,0.0673,33.9123,5461,24.7570
200000,0,668,7.62,0.00,0.00,0.00,7.62,0.00,1.00,0.000,0.058,350656.4,3856.1,1,42,3.28,1.00,1.00,0.4415,5.57,99429.0,0.0000,33.9528,5462,9.1360
200000,1,685,7.70,0.02,0.00,0.00,7.68,0.00,1.01,0.000,0.060,349830.0,3800.2,1,41,3.24,1.00,1.01,0.4343,5.25,34212.1,0.0340,33.8967,5461,16.8920
200000,2,657,7.69,0.00,0.00,0.00,7.69,0.00,1.00,0.000,0.058,350581.8,3790.2,1,58,3.26,1.00,1.00,0.4321,5.98,2664.2,0.0650,33.9462,5461,24.7907
210000,0,658,7.71,0.01,0.00,0.00,7.69,0.00,1.01,0.000,0.058,350977.8,3814.2,1,46,3.21,1.01,1.00,0.4358,4.72,99439.2,0.0000,33.9620,5462,9.1399
210000,1,656,7.82,0.11,0.00,0.00,7.70,0.00,1.03,0.000,0.059,350122.2,3783.4,1,50,3.24,1.00,1.04,0.4318,6.49,34201.3,0.0345,33.9102,5461,16.8992
210000,2,675,7.91,0.00,0.00,0.00,7.91,0.00,1.00,0.000,0.061,351042.5,3811.1,1,58,3.24,1.00,1.00,0.4342,3.62,2699.2,0.0652,33.9662,5461,24.8012
220000,0,675,7.79,0.00,0.00,0.00,7.78,0.00,1.00,0.000,0.060,350957.6,3809.3,1,53,3.25,1.00,1.00,0.4360,10.86,99438.1,0.0000,33.9774,5462,9.1535
220000,1,670,7.91,0.04,0.00,0.00,7.87,0.00,1.01,0.000,0.061,351215.5,3787.5,1,50,3.27,1.00,1.01,0.4318,6.15,34180.4,0.0340,33.9861,5461,16.9242
220000,2,661,7.92,0.00,0.00,0.00,7.92,0.00,1.00,0.000,0.060,351766.4,3767.2,1,51,3.30,1.00,1.00,0.4296,6.29,2657.6,0.0631,34.0345,5461,24.8380
230000,0,667,7.83,0.00,0.00,0.00,7.83,0.00,1.00,0.000,0.060,352034.8,3902.4,1,45,3.26,1.00,1.00,0.4464,8.22,99380.4,0.0000,34.0462,5462,9.1694
230000,1,655,8.01,0.00,0.00,0.03,7.98,0.00,1.00,0.000,0.060,352276.1,3715.7,1,42,3.26,1.00,1.00,0.4224,8.75,34221.2,0.0362,34.0431,5461,16.9537
230000,2,668,7.94,0.03,0.00,0.00,7.91,0.00,1.01,0.000,0.061,352145.4,3823.3,1,45,3.27,1.00,1.01,0.4363,7.38,2714.2,0.0661,34.0759,5461,24.8812
240000,0,643,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.059,351989.0,3844.9,1,45,3.24,1.00,1.00,0.4381,6.15,99348.7,0.0000,34.0553,5462,9.1698
240000,1,678,7.99,0.04,0.00,0.00,7.95,0.00,1.01,0.000,0.062,352064.2,3775.0,1,44,3.20,1.00,1.01,0.4292,2.98,34215.6,0.0353,34.0510,5461,16.9544
240000,2,675,7.99,0.00,0.00,0.00,7.99,0.00,1.00,0.000,0.062,352079.8,3767.3,1,54,3.21,1.00,1.00,0.4300,4.24,2685.6,0.0707,34.0727,5461,24.8822
250000,0,674,7.91,0.01,0.00,0.00,7.90,0.00,1.00,0.000,0.061,352277.9,3746.3,1,46,3.20,1.00,1.00,0.4268,1.97,99377.0,0.0000,34.0883,5462,9.1745
250000,1,660,7.94,0.00,0.00,0.00,7.94,0.00,1.00,0.000,0.060,352134.0,3824.9,1,54,3.28,1.00,1.00,0.4364,5.25,34280.7,0.0330,34.0424,5461,16.9630
250000,2,672,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.061,352378.9,3776.8,1,42,3.24,1.00,1.00,0.4321,6.76,2702.6,0.0632,34.0835,5461,24.8949
260000,0,655,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.060,352540.7,3780.0,1,45,3.22,1.00,1.00,0.4314,3.67,99352.3,0.0000,34.1065,5462,9.1762
260000,1,657,8.10,0.04,0.00,0.00,8.06,0.00,1.01,0.000,0.061,352203.0,3796.0,1,39,3.23,1.00,1.01,0.4329,5.14,34247.8,0.0324,34.0626,5461,16.9662
260000,2,672,8.08,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.062,352465.8,3799.3,1,41,3.25,1.00,1.00,0.4337,6.61,2684.7,0.0642,34.0828,5461,24.8996
270000,0,668,7.99,0.00,0.00,0.00,7.99,0.00,1.00,0.000,0.061,352524.8,3847.3,1,41,3.26,1.00,1.00,0.4390,5.62,99401.8,0.0000,34.1052,5462,9.1736
270000,1,658,7.90,0.00,0.00,0.00,7.90,0.00,1.00,0.000,0.060,352093.5,3803.5,1,45,3.22,1.00,1.00,0.4339,4.14,34242.8,0.0348,34.0584,5461,16.9614
270000,2,671,8.09,0.03,0.00,0.03,8.03,0.00,1.01,0.000,0.062,351978.0,3784.2,1,49,3.25,1.00,1.01,0.4318,2.97,2695.8,0.0637,34.0472,5461,24.8925
280000,0,675,8.02,0.03,0.00,0.00,8.00,0.00,1.01,0.000,0.062,352296.1,3753.9,1,44,3.28,1.00,1.01,0.4281,3.57,99424.1,0.0000,34.0650,5462,9.1707
280000,1,667,7.87,0.00,0.00,0.00,7.87,0.00,1.00,0.000,0.060,352012.7,3784.0,1,50,3.19,1.00,1.00,0.4325,6.71,34232.9,0.0346,34.0459,5461,16.9561
280000,2,658,8.04,0.01,0.00,0.01,8.02,0.00,1.00,0.000,0.060,352421.7,3811.8,1,41,3.23,1.00,1.00,0.4355,5.75,2708.8,0.0635,34.0704,5461,24.8848
290000,0,676,7.86,0.00,0.00,0.00,7.86,0.00,1.00,0.000,0.061,352267.1,3862.4,1,57,3.25,1.00,1.00,0.4416,2.48,99411.2,0.0000,34.0577,5462,9.1662
290000,1,690,7.94,0.00,0.00,0.00,7.94,0.00,1.00,0.000,0.062,351869.5,3766.5,1,53,3.25,1.00,1.00,0.4296,8.33,34199.3,0.0337,34.0342,5461,16.9477
290000,2,661,7.99,0.02,0.00,0.00,7.98,0.00,1.01,0.000,0.061,352189.2,3793.0,1,44,3.23,1.00,1.01,0.4327,5.98,2669.3,0.0660,34.0511,5461,24.8725
300000,0,673,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.062,352526.4,3779.6,1,51,3.27,1.00,1.00,0.4314,4.39,99393.9,0.0000,34.0765,5462,9.1711
300000,1,662,7.90,0.00,0.00,0.00,7.90,0.00,1.00,0.000,0.061,352151.7,3737.5,1,44,3.26,1.00,1.00,0.4258,4.49,34213.3,0.0338,34.0663,5461,16.9568
300000,2,670,8.09,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.062,352086.7,3756.2,1,52,3.26,1.00,1.00,0.4274,3.09,2660.0,0.0632,34.0432,5461,24.8857
310000,0,656,8.08,0.01,0.00,0.00,8.07,0.00,1.00,0.000,0.061,352725.2,3706.3,1,35,3.21,1.00,1.00,0.4214,7.96,99367.6,0.0000,34.1100,5462,9.1728
310000,1,674,8.08,0.01,0.00,0.00,8.07,0.00,1.00,0.000,0.062,352160.6,3854.3,1,33,3.24,1.00,1.00,0.4396,6.76,34207.3,0.0348,34.0598,5461,16.9600
310000,2,671,8.06,0.02,0.00,0.00,8.04,0.00,1.01,0.000,0.062,351743.1,3791.9,1,44,3.28,1.00,1.01,0.4322,4.07,2716.3,0.0651,34.0317,5461,24.8905
320000,0,670,8.03,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.062,353032.2,3850.8,2,44,3.24,1.00,1.00,0.4389,5.20,99310.5,0.0000,34.1221,5462,9.1699
320000,1,679,7.88,0.05,0.00,0.00,7.84,0.00,1.02,0.000,0.061,351837.7,3771.0,2,49,3.25,1.00,1.02,0.4291,3.71,34291.3,0.0349,34.0382,5461,16.9545
320000,2,668,7.88,0.00,0.00,0.00,7.88,0.00,1.00,0.000,0.060,351644.8,3780.6,1,45,3.21,1.00,1.00,0.4324,6.36,2760.4,0.0680,34.0068,5461,24.8824
330000,0,660,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.061,353014.4,3845.2,1,45,3.21,1.00,1.00,0.4382,5.48,99315.8,0.0000,34.1183,5462,9.1629
330000,1,668,8.01,0.04,0.00,0.00,7.97,0.00,1.01,0.000,0.061,351482.9,3777.0,1,49,3.29,1.00,1.01,0.4306,5.61,34293.9,0.0368,34.0177,5461,16.9417
330000,2,673,7.80,0.01,0.00,0.03,7.77,0.00,1.00,0.000,0.060,350778.7,3733.7,1,48,3.19,1.00,1.00,0.4253,4.40,2702.3,0.0637,33.9638,5461,24.8636
340000,0,679,8.06,0.02,0.00,0.00,8.04,0.00,1.01,0.000,0.062,352683.3,3844.0,1,43,3.27,1.00,1.01,0.4371,5.90,99333.3,0.0000,34.0951,5462,9.1623
340000,1,669,7.94,0.00,0.00,0.00,7.94,0.00,1.00,0.000,0.061,352019.0,3851.2,1,39,3.24,1.00,1.00,0.4398,5.32,34306.6,0.0369,34.0267,5461,16.9405
340000,2,662,7.86,0.00,0.00,0.00,7.86,0.00,1.00,0.000,0.060,350973.3,3712.3,1,52,3.22,1.00,1.00,0.4234,3.97,2700.8,0.0675,33.9641,5461,24.8619
350000,0,669,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.061,352382.4,3804.7,1,37,3.24,1.00,1.00,0.4339,4.82,99323.0,0.0000,34.1024,5462,9.1682
350000,1,661,8.04,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.061,352165.0,3848.0,1,48,3.25,1.00,1.00,0.4391,3.58,34230.9,0.0343,34.0586,5461,16.9515
350000,2,672,7.89,0.00,0.00,0.00,7.89,0.00,1.00,0.000,0.060,351563.9,3801.7,1,45,3.23,1.00,1.00,0.4346,7.82,2662.8,0.0629,34.0089,5461,24.8780
360000,0,651,7.94,0.03,0.00,0.00,7.92,0.00,1.01,0.000,0.059,352157.2,3811.1,1,59,3.25,1.00,1.01,0.4340,6.41,99390.5,0.0000,34.0717,5462,9.1628
360000,1,673,7.87,0.00,0.00,0.00,7.87,0.00,1.00,0.000,0.061,351765.8,3782.5,1,47,3.20,1.00,1.00,0.4311,6.05,34220.6,0.0358,34.0325,5461,16.9414
360000,2,666,7.83,0.02,0.00,0.00,7.81,0.00,1.01,0.000,0.060,351338.5,3772.3,1,39,3.24,1.00,1.01,0.4290,3.18,2704.5,0.0636,33.9783,5461,24.8632
370000,0,656,8.06,0.00,0.00,0.01,8.05,0.00,1.00,0.000,0.061,352340.8,3836.7,1,47,3.26,1.00,1.00,0.4372,5.59,99384.9,0.0000,34.0728,5462,9.1601
370000,1,685,7.90,0.01,0.00,0.00,7.89,0.00,1.00,0.000,0.062,351756.6,3738.4,1,46,3.24,1.00,1.00,0.4265,5.18,34191.9,0.0333,34.0351,5461,16.9366
370000,2,669,7.80,0.00,0.00,0.00,7.80,0.00,1.00,0.000,0.060,350856.7,3766.4,1,45,3.23,1.00,1.00,0.4297,6.37,2685.4,0.0641,33.9620,5461,24.8561
380000,0,658,8.02,0.02,0.00,0.00,8.00,0.00,1.01,0.000,0.060,352305.1,3860.9,1,48,3.25,1.00,1.01,0.4410,7.09,99382.0,0.0000,34.0719,5462,9.1586
380000,1,636,7.91,0.00,0.00,0.00,7.91,0.00,1.00,0.000,0.059,351889.2,3879.2,1,46,3.26,1.00,1.00,0.4455,8.31,34210.9,0.0334,34.0250,5461,16.9336
380000,2,666,7.73,0.00,0.00,0.00,7.73,0.00,1.00,0.000,0.059,350559.8,3816.2,1,51,3.24,1.00,1.00,0.4359,3.83,2666.3,0.0622,33.9577,5461,24.8518
390000,0,651,8.01,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.059,352530.5,3834.4,1,48,3.24,1.00,1.00,0.4368,5.83,99414.4,0.0000,34.0821,5462,9.1621
390000,1,651,7.84,0.00,0.00,0.00,7.84,0.00,1.00,0.000,0.058,351936.1,3808.4,1,45,3.25,1.00,1.00,0.4345,3.83,34239.4,0.0343,34.0434,5461,16.9402
390000,2,670,7.73,0.00,0.00,0.00,7.73,0.00,1.00,0.000,0.060,350469.9,3826.3,1,49,3.28,1.00,1.00,0.4363,5.32,2694.2,0.0665,33.9540,5461,24.8614
400000,0,655,7.98,0.00,0.00,0.00,7.98,0.00,1.00,0.000,0.060,352493.1,3890.5,1,46,3.26,1.00,1.00,0.4440,3.04,99343.8,0.0000,34.0798,5462,9.1573
400000,1,677,7.89,0.01,0.00,0.00,7.88,0.00,1.00,0.000,0.061,351206.1,3757.5,1,53,3.26,1.00,1.01,0.4281,5.26,34242.6,0.0357,34.0146,5461,16.9314
400000,2,657,7.84,0.00,0.00,0.00,7.84,0.00,1.00,0.000,0.059,350549.2,3772.0,1,42,3.28,1.00,1.00,0.4306,8.94,2715.6,0.0672,33.9450,5461,24.8485
410000,0,660,7.98,0.00,0.00,0.00,7.98,0.00,1.00,0.000,0.060,352371.3,3785.9,1,48,3.23,1.00,1.00,0.4322,7.07,99362.3,0.0000,34.0848,5462,9.1619
410000,1,675,7.87,0.00,0.00,0.00,7.87,0.00,1.00,0.000,0.061,351487.8,3791.9,1,39,3.20,1.00,1.00,0.4332,7.61,34236.7,0.0368,34.0183,5461,16.9398
410000,2,671,7.93,0.04,0.00,0.00,7.89,0.00,1.01,0.000,0.061,351166.1,3791.7,1,46,3.27,1.00,1.02,0.4331,6.05,2704.2,0.0626,33.9828,5461,24.8608
420000,0,677,7.80,0.00,0.00,0.00,7.80,0.00,1.00,0.000,0.060,352175.9,3800.5,1,45,3.17,1.00,1.00,0.4346,8.12,99360.3,0.0000,34.0848,5462,9.1548
420000,1,660,7.69,0.00,0.00,0.00,7.69,0.00,1.00,0.000,0.058,350822.2,3841.5,1,49,3.23,1.00,1.00,0.4389,2.39,34237.6,0.0380,33.9866,5461,16.9268
420000,2,669,7.71,0.02,0.00,0.00,7.68,0.00,1.01,0.000,0.059,350261.1,3732.7,1,43,3.24,1.00,1.01,0.4256,2.37,2713.0,0.0650,33.9369,5461,24.8417
430000,0,671,7.94,0.01,0.00,0.00,7.93,0.00,1.00,0.000,0.061,351739.0,3784.9,1,43,3.25,1.00,1.00,0.4329,3.16,99388.1,0.0000,34.0374,5462,9.1475
430000,1,673,7.78,0.02,0.00,0.00,7.76,0.00,1.01,0.000,0.060,350712.7,3779.3,1,53,3.22,1.00,1.01,0.4315,6.18,34286.3,0.0356,33.9566,5461,16.9131
430000,2,664,7.87,0.00,0.00,0.00,7.87,0.00,1.00,0.000,0.060,350407.4,3660.9,1,43,3.27,1.00,1.00,0.4173,2.94,2711.4,0.0664,33.9225,5461,24.8217
440000,0,675,7.74,0.00,0.00,0.00,7.74,0.00,1.00,0.000,0.060,351471.0,3818.0,1,52,3.24,1.00,1.00,0.4365,5.81,99455.3,0.0000,34.0124,5462,9.1495
440000,1,678,7.83,0.01,0.00,0.00,7.82,0.00,1.00,0.000,0.061,350905.0,3721.9,1,44,3.25,1.00,1.00,0.4250,7.38,34194.4,0.0358,33.9745,5461,16.9169
440000,2,667,7.82,0.01,0.00,0.00,7.81,0.00,1.00,0.000,0.060,350714.4,3699.5,1,44,3.24,1.00,1.00,0.4215,2.51,2710.4,0.0642,33.9616,5461,24.8272
450000,0,670,7.72,0.00,0.00,0.00,7.72,0.00,1.00,0.000,0.059,351089.2,3713.8,1,44,3.27,1.00,1.00,0.4236,5.28,99484.0,0.0000,33.9892,5462,9.1500
450000,1,666,7.74,0.01,0.00,0.00,7.73,0.00,1.00,0.000,0.059,351074.9,3783.1,1,41,3.25,1.00,1.00,0.4316,5.76,34195.9,0.0358,33.9974,5461,16.9179
450000,2,664,7.78,0.00,0.00,0.00,7.78,0.00,1.00,0.000,0.059,350841.3,3737.7,1,46,3.26,1.00,1.00,0.4259,4.79,2665.9,0.0640,33.9657,5461,24.8287
460000,0,671,7.75,0.02,0.00,0.00,7.74,0.00,1.01,0.000,0.059,351031.5,3817.4,1,37,3.23,1.00,1.01,0.4364,5.90,99457.2,0.0000,33.9803,5462,9.1499
