step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
110000,2001,1.449,0.076,2.25,75070,72469,7,0,2581,11,1033825.6,19016.2,0.001,0.468,0.061,0.469,426,8.27,3.08,0.02,0.56,0.03,0.81,0.01,0.24,8.21,2.77,0.00,0.00,0.002,0.038,21,0.981,0.237,0.757,0.000,0.006,27035,27035,1,1.000,0.000,0.001,34038,0.261,0.096,0.000,102.65,7366,0,1728.743,0.000,0.000,2522060,1.00,15.86,0.001,0.000,0.000,8,8,8,64,16556,0.063,0.00,0.0063,0.055,649,0.258,0.000,0.195,0.002,3.43,2.05,7.98,0.00,0.000,1.00,1.00,1.00,0.258,0.00286,60.94,2.1595,28.10,135704.5,140229.8,0.250,0.2572,102.393,513.398,0.994,0.406,51.3,51.196
120000,2020,1.452,0.077,2.25,74623,72158,15,0,2431,1,1035163.3,18798.6,0.001,0.477,0.060,0.462,382,8.29,3.39,0.05,1.38,0.03,0.73,0.05,1.34,8.15,2.61,0.00,0.00,0.001,0.022,24,0.978,0.237,0.756,0.000,0.007,27127,27127,1,1.000,0.000,0.002,33418,0.263,0.094,0.000,102.73,7471,0,18798.576,0.000,0.000,2571033,1.02,15.89,0.001,0.000,0.000,8,8,8,64,16736,0.064,0.00,0.0063,0.058,660,0.258,0.000,0.197,0.002,3.39,2.04,7.97,0.00,0.000,1.02,1.01,1.02,0.258,0.00289,60.87,2.1337,24.34,135654.8,140230.1,0.246,0.2537,102.470,512.800,0.997,0.406,51.8,51.235
130000,2003,1.449,0.074,2.25,75191,72602,6,0,2600,0,1031522.2,18996.8,0.001,0.449,0.065,0.485,392,8.22,3.07,0.05,1.58,0.00,0.02,0.02,1.05,8.14,2.44,0.00,0.00,0.000,0.000,20,0.984,0.237,0.755,0.000,0.007,26190,26190,1,1.000,0.000,0.000,32880,0.271,0.091,0.000,102.44,7458,0,18996.764,0.000,0.000,2362268,1.02,15.92,0.002,0.000,0.000,8,8,8,64,16458,0.063,0.00,0.0063,0.054,670,0.252,0.000,0.193,0.002,3.42,2.04,7.97,0.00,0.000,1.02,1.02,1.02,0.252,0.00276,61.16,2.1577,25.39,135743.4,140230.4,0.239,0.2572,102.194,514.367,0.996,0.406,51.2,51.097
140000,1996,1.466,0.078,2.27,74722,72165,8,0,2556,6,1032583.4,18848.7,0.001,0.460,0.063,0.476,394,8.16,2.24,0.06,1.28,0.00,0.00,0.00,0.13,8.10,1.71,0.00,0.00,0.000,0.000,23,0.982,0.233,0.761,0.000,0.006,26628,26628,1,1.000,0.000,0.001,34226,0.271,0.097,0.000,102.55,7570,0,3141.444,0.000,0.001,2446777,1.02,15.92,0.001,0.000,0.000,8,8,8,64,16286,0.062,0.00,0.0064,0.064,668,0.254,0.000,0.194,0.001,3.40,2.04,7.96,0.00,0.000,1.02,1.01,1.02,0.254,0.00283,61.04,2.1404,23.30,135644.1,140230.6,0.244,0.2552,102.286,513.455,0.994,0.406,51.0,51.143
150000,2021,1.435,0.076,2.27,74880,72317,11,0,2527,6,1032731.3,18864.2,0.001,0.457,0.064,0.477,394,8.15,2.26,0.06,1.28,0.00,0.20,0.00,0.22,8.08,1.81,0.00,0.07,0.000,0.005,22,0.982,0.240,0.755,0.000,0.005,26859,26859,1,1.000,0.000,0.000,35840,0.269,0.096,0.000,102.52,7609,0,3144.041,0.000,0.000,2433144,1.02,15.94,0.000,0.000,0.000,8,8,8,64,16471,0.063,0.00,0.0063,0.054,683,0.255,0.000,0.194,0.001,3.41,2.04,7.95,0.00,0.000,1.02,1.02,1.02,0.255,0.00278,61.07,2.1437,29.33,135705.8,140230.9,0.250,0.2561,102.269,514.945,0.994,0.406,51.5,51.135
160000,1984,1.452,0.074,2.25,74845,72340,5,0,2537,0,1035074.4,18951.3,0.001,0.476,0.061,0.462,392,8.25,3.20,0.03,1.01,0.03,0.66,0.07,1.64,8.12,2.47,0.00,0.00,0.002,0.047,22,0.979,0.231,0.760,0.000,0.010,27071,27071,1,1.000,0.000,0.002,36244,0.261,0.091,0.000,102.73,7642,0,18951.301,0.000,0.000,2588541,1.01,15.91,0.002,0.000,0.000,8,8,8,64,16372,0.062,0.00,0.0064,0.062,666,0.260,0.000,0.196,0.002,3.43,2.04,7.96,0.00,0.000,1.00,1.01,1.00,0.260,0.00293,60.85,2.1526,25.70,135760.6,140231.1,0.252,0.2570,102.483,516.284,0.992,0.406,50.8,51.242
170000,1996,1.474,0.076,2.25,74690,72094,11,0,2573,0,1031830.6,18826.9,0.001,0.451,0.064,0.483,388,8.22,2.82,0.01,0.47,0.01,0.50,0.04,1.46,8.15,2.36,0.00,0.00,0.001,0.017,21,0.980,0.240,0.756,0.000,0.004,26314,26314,1,1.000,0.000,0.002,34859,0.265,0.093,0.000,102.45,7444,0,18826.881,0.000,0.000,2371258,1.00,15.91,0.002,0.000,0.000,8,8,8,64,16400,0.063,0.00,0.0063,0.052,664,0.252,0.000,0.193,0.002,3.42,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.252,0.00279,61.15,2.1384,24.57,135672.6,140231.4,0.233,0.2550,102.189,514.068,0.995,0.406,51.1,51.094
180000,2028,1.462,0.077,2.25,74102,71581,17,0,2472,10,1032522.9,18672.2,0.001,0.456,0.064,0.479,393,8.23,3.00,0.06,1.14,0.02,0.61,0.06,1.74,8.09,2.36,0.00,0.00,0.001,0.028,29,0.975,0.233,0.760,0.000,0.007,26304,26304,1,1.000,0.000,0.002,34917,0.269,0.097,0.000,102.51,7335,0,1867.221,0.000,0.000,2394787,1.02,15.90,0.002,0.000,0.000,8,8,8,64,16697,0.064,0.00,0.0063,0.050,656,0.251,0.000,0.193,0.002,3.37,2.05,7.95,0.00,0.000,1.02,1.02,1.04,0.251,0.00277,61.08,2.1177,25.09,135623.8,140231.7,0.245,0.2498,102.257,512.075,0.997,0.406,51.8,51.128
190000,2033,1.463,0.076,2.25,74566,72011,15,1,2534,8,1033150.8,18717.1,0.001,0.460,0.063,0.475,393,8.19,2.75,0.09,2.10,0.01,0.38,0.05,1.56,8.05,1.45,0.00,0.00,0.001,0.022,23,0.978,0.245,0.749,0.000,0.006,26570,26570,1,1.000,0.000,0.001,34841,0.276,0.096,0.000,102.58,7393,490,2339.631,0.000,0.000,2448760,1.03,15.93,0.001,0.000,0.000,8,8,8,64,16660,0.064,0.00,0.0063,0.061,664,0.254,0.000,0.194,0.002,3.37,2.05,7.94,0.00,0.000,1.03,1.03,1.03,0.254,0.00278,61.02,2.1262,29.33,135622.7,140231.9,0.246,0.2534,102.325,511.547,0.994,0.406,52.0,51.162
200000,1995,1.437,0.077,2.26,75182,72597,6,0,2617,3,1034981.6,19071.0,0.001,0.473,0.061,0.465,372,8.25,2.87,0.05,1.21,0.03,0.58,0.06,1.25,8.12,2.23,0.00,0.00,0.001,0.028,28,0.978,0.228,0.766,0.000,0.006,27520,27519,1,1.000,0.000,0.003,34153,0.273,0.094,0.000,102.70,7697,0,6356.999,0.000,0.000,2561589,1.02,15.89,0.001,0.000,0.000,8,8,8,64,16462,0.063,0.00,0.0064,0.062,671,0.258,0.000,0.196,0.002,3.38,2.06,7.95,0.00,0.000,1.02,1.01,1.02,0.258,0.00290,60.90,2.1665,21.71,135722.8,140232.1,0.235,0.2594,102.452,513.459,0.994,0.406,50.8,51.226
210000,1996,1.442,0.080,2.24,75012,72342,13,0,2656,7,1032873.8,19037.5,0.001,0.458,0.063,0.477,401,8.34,3.40,0.07,1.28,0.03,0.74,0.08,1.61,8.16,2.45,0.00,0.00,0.001,0.035,36,0.971,0.228,0.763,0.000,0.009,26582,26582,1,1.000,0.000,0.005,34549,0.275,0.097,0.000,102.53,7693,0,2719.642,0.000,0.002,2440308,1.02,15.83,0.001,0.000,0.000,8,8,8,64,16647,0.064,0.00,0.0063,0.049,655,0.255,0.000,0.194,0.002,3.38,2.07,7.96,0.00,0.001,1.02,1.02,1.03,0.255,0.00282,61.07,2.1652,31.32,135664.1,140232.4,0.238,0.2599,102.266,512.191,0.995,0.406,51.5,51.133
220000,2007,1.441,0.078,2.24,74521,72040,10,0,2460,13,1032971.7,18593.5,0.001,0.460,0.063,0.476,405,8.23,2.76,0.07,1.68,0.01,0.45,0.00,0.11,8.15,2.16,0.00,0.00,0.000,0.013,30,0.972,0.234,0.759,0.000,0.007,26684,26684,1,1.000,0.000,0.001,33476,0.277,0.096,0.000,102.55,7470,0,1430.268,0.000,0.000,2428961,1.03,15.89,0.001,0.000,0.000,8,8,8,64,16523,0.063,0.00,0.0063,0.061,654,0.253,0.000,0.195,0.001,3.39,2.06,7.94,0.00,0.000,1.03,1.02,1.03,0.253,0.00282,61.06,2.1077,24.37,135677.3,140232.7,0.234,0.2484,102.303,513.005,0.995,0.406,51.5,51.151
230000,1962,1.474,0.078,2.25,74231,71792,12,0,2472,5,1031646.1,18588.3,0.001,0.455,0.065,0.480,397,8.19,2.86,0.01,0.38,0.01,0.28,0.02,0.80,8.15,2.44,0.00,0.00,0.001,0.019,21,0.983,0.227,0.770,0.000,0.004,26094,26094,1,1.000,0.000,0.002,31581,0.269,0.094,0.000,102.48,7393,0,3717.651,0.000,0.000,2407386,1.00,15.92,0.002,0.000,0.000,8,8,8,64,16075,0.061,0.00,0.0065,0.050,662,0.253,0.000,0.193,0.002,3.38,2.04,7.97,0.00,0.001,1.00,1.00,1.00,0.253,0.00285,61.11,2.1099,24.22,135695.8,140232.9,0.250,0.2505,102.236,512.813,0.995,0.406,50.3,51.118
240000,2020,1.469,0.075,2.24,74411,71831,10,0,2512,0,1033779.5,18663.1,0.001,0.465,0.062,0.472,401,8.13,2.14,0.03,1.22,0.00,0.22,0.01,0.24,8.09,1.75,0.00,0.00,0.000,0.003,22,0.983,0.234,0.758,0.000,0.008,27038,27038,1,1.000,0.000,0.000,32261,0.284,0.095,0.000,102.61,7267,0,18663.059,0.000,0.000,2471053,1.01,15.93,0.001,0.000,0.000,8,8,8,64,16424,0.063,0.00,0.0063,0.051,660,0.255,0.000,0.194,0.001,3.38,2.03,7.97,0.00,0.000,1.00,1.01,1.01,0.255,0.00282,61.00,2.1196,26.29,135654.3,140233.2,0.233,0.2525,102.353,514.102,0.995,0.406,51.3,51.176
250000,1994,1.447,0.074,2.26,74870,72450,2,0,2444,4,1035042.0,18836.9,0.001,0.475,0.061,0.463,392,8.38,4.05,0.07,1.62,0.00,0.00,0.03,1.05,8.28,3.69,0.00,0.00,0.000,0.000,24,0.973,0.237,0.759,0.000,0.004,27281,27281,1,1.000,0.000,0.002,34403,0.279,0.091,0.000,102.72,7388,0,4709.219,0.000,0.001,2581038,1.02,15.86,0.005,0.000,0.000,8,8,8,64,16709,0.064,0.00,0.0063,0.048,651,0.260,0.000,0.196,0.002,3.43,2.06,7.95,0.00,0.000,1.02,1.02,1.02,0.260,0.00291,60.88,2.1365,20.75,135749.1,140233.4,0.240,0.2528,102.474,514.892,0.994,0.406,51.1,51.237
260000,2019,1.422,0.077,2.24,74636,72097,10,1,2503,7,1033318.8,18629.1,0.001,0.465,0.062,0.472,383,8.22,2.96,0.00,0.12,0.02,0.59,0.08,2.08,8.12,2.25,0.00,0.00,0.001,0.028,23,0.980,0.231,0.763,0.000,0.006,26739,26739,1,1.000,0.000,0.002,35525,0.280,0.095,0.000,102.61,7259,845,2661.303,0.000,0.000,2487446,1.00,15.92,0.002,0.000,0.000,8,8,8,64,16605,0.063,0.00,0.0063,0.052,680,0.256,0.000,0.194,0.002,3.42,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.256,0.00283,60.99,2.1165,24.79,135710.7,140233.7,0.241,0.2526,102.357,513.703,0.994,0.406,51.6,51.178
270000,1994,1.458,0.079,2.28,74518,72143,11,0,2389,1,1036621.1,18676.8,0.001,0.479,0.059,0.461,387,8.37,3.77,0.05,1.11,0.01,0.59,0.13,2.64,8.18,2.65,0.00,0.00,0.001,0.022,30,0.977,0.234,0.760,0.000,0.006,27051,27051,1,1.000,0.000,0.004,33742,0.281,0.098,0.000,102.77,7274,0,18676.807,0.000,0.000,2574850,1.01,15.83,0.002,0.000,0.000,8,8,8,64,16695,0.064,0.00,0.0064,0.055,656,0.257,0.000,0.197,0.002,3.44,2.07,7.97,0.00,0.001,1.01,1.01,1.02,0.257,0.00294,60.83,2.1179,28.76,135643.7,140234.0,0.243,0.2492,102.512,513.567,0.995,0.406,51.3,51.256
280000,2000,1.457,0.075,2.23,75118,72575,13,0,2524,6,1035048.2,18982.2,0.001,0.475,0.060,0.463,384,8.15,2.24,0.04,1.28,0.01,0.35,0.03,0.82,8.07,1.73,0.00,0.00,0.001,0.023,22,0.979,0.225,0.770,0.000,0.005,27495,27495,1,1.000,0.000,0.002,33622,0.266,0.095,0.000,102.72,7361,0,3163.697,0.000,0.001,2576787,1.01,15.94,0.001,0.000,0.000,8,8,8,64,16304,0.062,0.00,0.0064,0.052,683,0.259,0.000,0.196,0.002,3.39,2.04,7.95,0.00,0.001,1.00,1.01,1.02,0.259,0.00290,60.87,2.1547,22.34,135709.5,140234.2,0.248,0.2565,102.475,514.432,0.996,0.406,50.9,51.237
290000,1996,1.457,0.077,2.22,74858,72306,11,0,2545,7,1033973.3,18759.2,0.001,0.464,0.062,0.473,381,8.23,2.86,0.04,1.15,0.01,0.32,0.02,0.72,8.17,2.54,0.00,0.00,0.000,0.011,22,0.976,0.242,0.753,0.000,0.005,26971,26971,1,1.000,0.000,0.001,32189,0.268,0.099,0.000,102.62,7276,0,2679.891,0.000,0.000,2476095,1.01,15.90,0.001,0.000,0.000,8,8,8,64,16427,0.063,0.00,0.0063,0.048,690,0.255,0.000,0.195,0.002,3.40,2.06,7.94,0.00,0.001,1.01,1.01,1.01,0.255,0.00286,60.98,2.1323,27.46,135678.0,140234.5,0.236,0.2552,102.361,514.714,0.994,0.406,50.9,51.181
300000,1966,1.447,0.081,2.29,74798,72319,5,0,2504,5,1034948.0,18886.1,0.001,0.471,0.060,0.467,388,8.20,2.79,0.04,0.97,0.00,0.05,0.03,1.07,8.14,2.20,0.00,0.00,0.001,0.023,22,0.979,0.229,0.768,0.000,0.004,26890,26890,1,1.000,0.000,0.001,33247,0.267,0.100,0.000,102.67,7341,0,3777.228,0.000,0.000,2523675,1.01,15.92,0.002,0.000,0.000,8,8,8,64,16131,0.062,0.00,0.0065,0.070,645,0.256,0.000,0.196,0.002,3.38,2.04,7.96,0.00,0.000,1.01,1.01,1.02,0.256,0.00294,60.93,2.1442,31.86,135692.4,140234.7,0.241,0.2544,102.417,515.449,0.993,0.406,50.5,51.209
310000,1993,1.462,0.077,2.24,74163,71788,11,0,2337,1,1033455.6,18566.0,0.001,0.466,0.061,0.471,390,8.22,2.68,0.06,1.40,0.03,0.72,0.06,1.36,8.07,1.90,0.00,0.00,0.002,0.045,28,0.975,0.230,0.762,0.000,0.009,26609,26609,1,1.000,0.000,0.003,31556,0.269,0.093,0.000,102.61,7172,0,18565.984,0.000,0.000,2486543,1.02,15.91,0.000,0.000,0.000,8,8,8,59,16392,0.063,0.00,0.0064,0.051,661,0.255,0.000,0.194,0.002,3.41,2.05,7.95,0.00,0.000,1.02,1.02,1.02,0.255,0.00287,60.99,2.1025,19.18,135678.9,140234.9,0.239,0.2465,102.362,514.641,0.993,0.406,50.9,51.181
320000,1993,1.449,0.078,2.30,74325,71904,11,0,2410,0,1032671.0,18670.8,0.001,0.457,0.065,0.477,385,8.07,1.40,0.03,0.69,0.01,0.31,0.04,1.10,7.99,0.98,0.00,0.00,0.000,0.014,18,0.983,0.236,0.760,0.000,0.005,26666,26666,1,1.000,0.000,0.002,33347,0.268,0.096,0.000,102.50,7232,0,18670.814,0.000,0.001,2433524,1.01,15.99,0.000,0.000,0.000,8,8,8,39,16079,0.061,0.00,0.0065,0.057,662,0.255,0.000,0.191,0.002,3.41,2.04,7.94,0.00,0.000,1.01,1.01,1.01,0.255,0.00282,61.11,2.1168,23.39,135702.5,140235.2,0.231,0.2487,102.256,514.406,0.996,0.406,50.9,51.128
330000,1979,1.492,0.075,2.26,74053,71724,14,0,2329,4,1034617.3,18550.3,0.001,0.477,0.061,0.461,390,8.21,2.60,0.03,0.65,0.01,0.23,0.04,1.34,8.14,2.14,0.00,0.00,0.001,0.023,28,0.977,0.236,0.759,0.000,0.004,27024,27024,1,1.000,0.000,0.001,33355,0.266,0.093,0.000,102.72,7346,0,4637.573,0.000,0.000,2582220,1.01,15.89,0.000,0.000,0.000,8,8,8,57,16255,0.062,0.00,0.0064,0.057,645,0.259,0.000,0.196,0.002,3.41,2.05,7.96,0.00,0.000,1.01,1.00,1.02,0.259,0.00294,60.86,2.1015,22.05,135672.1,140235.4,0.262,0.2460,102.467,512.049,0.993,0.407,50.6,51.233
340000,1971,1.456,0.080,2.27,74764,72438,9,0,2325,1,1033889.5,18690.1,0.001,0.464,0.063,0.472,382,8.22,2.85,0.05,1.22,0.02,0.62,0.08,1.99,8.07,2.03,0.00,0.00,0.001,0.024,27,0.975,0.229,0.765,0.000,0.006,26612,26612,1,1.000,0.000,0.002,33215,0.272,0.099,0.000,102.60,7288,0,18690.098,0.000,0.001,2488451,1.02,15.92,0.002,0.000,0.000,8,8,8,64,16207,0.062,0.00,0.0065,0.056,659,0.257,0.000,0.194,0.002,3.42,2.06,7.94,0.00,0.000,1.02,1.02,1.03,0.257,0.00289,61.00,2.1210,32.61,135676.5,140235.7,0.246,0.2503,102.347,512.779,0.995,0.406,50.8,51.173
350000,1976,1.479,0.076,2.27,74513,72081,14,0,2413,4,1034124.7,18750.2,0.001,0.471,0.061,0.466,391,8.18,2.32,0.01,0.23,0.02,0.57,0.02,0.68,8.13,2.07,0.00,0.00,0.000,0.019,27,0.981,0.234,0.759,0.000,0.007,26931,26931,1,1.000,0.000,0.002,34154,0.262,0.095,0.000,102.68,7254,0,4687.560,0.000,0.001,2520412,1.00,15.90,0.001,0.000,0.000,8,8,8,64,16157,0.062,0.00,0.0064,0.064,658,0.256,0.000,0.195,0.002,3.41,2.04,7.97,0.00,0.000,1.00,1.00,1.00,0.256,0.00292,60.92,2.1269,23.53,135691.3,140235.9,0.238,0.2522,102.432,514.797,0.993,0.406,50.6,51.216
