step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,16,0.000,2994,1.37,163.32,1.81,4,2,2,0,1.00,1.00,1.00,5,2,8,52.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2990,0.65,168.80,1.18,4,0,1,0,1.00,1.00,1.00,3,2,8,17.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2980,2.62,165.84,0.88,4,2,2,0,1.00,1.00,1.00,3,2,8,41.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2979,0.92,163.46,1.15,4,2,2,0,1.00,1.00,1.00,3,2,8,42.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2972,1.68,165.15,1.07,4,2,0,0,1.00,1.00,1.00,3,2,8,42.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2947,1.46,160.03,1.09,4,0,0,0,1.00,1.00,1.00,3,2,8,23.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2940,0.84,166.43,1.81,4,0,0,0,1.00,1.00,1.00,3,2,8,13.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2921,1.03,162.36,0.68,4,2,2,0,1.00,1.00,1.00,3,2,8,43.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2918,1.32,158.31,3.48,4,2,2,0,1.00,1.00,1.00,5,2,8,58.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2916,1.88,161.29,1.67,4,2,2,0,1.00,1.00,1.00,4,2,8,55.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2903,2.72,164.23,1.22,4,1,1,0,1.00,1.00,1.00,3,2,8,30.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2903,0.94,156.35,1.61,4,1,2,0,1.00,1.00,1.00,5,2,8,28.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2894,1.68,163.01,1.79,4,2,1,0,1.00,1.00,1.00,5,2,8,47.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2865,1.21,156.37,2.24,4,0,0,0,1.00,1.00,1.00,3,2,8,19.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2852,0.63,157.65,1.18,4,1,1,0,1.00,1.00,1.00,5,2,8,33.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2851,0.30,158.24,1.50,4,1,1,0,1.00,1.00,1.00,5,2,8,31.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2850,1.42,159.62,2.55,4,0,0,0,1.00,1.00,1.00,3,2,8,26.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2843,1.68,150.46,2.22,4,2,1,0,1.00,1.00,1.00,5,2,8,41.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2841,1.77,155.94,1.59,4,1,2,0,1.00,1.00,1.00,3,2,8,35.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2839,1.63,159.61,3.19,4,0,0,0,1.00,1.00,1.00,3,2,8,8.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2814,1.74,157.07,2.12,4,1,1,0,1.00,1.00,1.00,3,2,8,33.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2812,2.65,154.40,2.83,4,1,1,0,1.00,1.00,1.00,3,2,8,30.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2780,1.61,152.70,2.17,4,0,0,0,1.00,1.00,1.00,3,2,8,18.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2750,1.44,153.67,1.73,4,0,2,0,1.00,1.00,1.00,3,2,8,25.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2732,1.10,150.58,0.93,4,2,2,0,1.00,1.00,1.00,4,2,8,51.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2718,1.79,151.71,0.95,4,0,2,0,1.00,1.00,1.00,3,2,8,17.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2695,2.02,146.87,1.82,4,2,2,0,1.00,1.00,1.00,3,2,8,44.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2646,1.07,146.22,2.63,4,2,2,0,1.00,1.00,1.00,3,2,8,40.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2638,1.79,148.82,0.68,4,1,0,0,1.00,1.00,1.00,3,2,8,28.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2613,1.52,143.02,1.59,4,0,0,0,1.00,1.00,1.00,2,2,8,20.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2583,1.14,136.91,1.54,4,2,2,0,1.00,1.00,1.00,3,2,8,54.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2578,0.37,136.33,2.06,4,1,1,0,1.00,1.00,1.00,3,2,8,35.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2564,0.17,141.72,1.91,4,2,2,0,1.00,1.00,1.00,2,2,8,44.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2558,1.93,138.93,2.17,4,1,2,0,1.00,1.00,1.00,3,2,8,37.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2505,2.53,136.79,0.47,4,2,2,0,1.00,1.00,1.00,5,2,8,61.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2505,1.99,136.34,2.30,4,1,1,0,1.00,1.00,1.00,3,2,8,35.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2488,2.37,138.14,0.74,4,0,0,0,1.00,1.00,1.00,3,2,8,13.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2480,2.69,134.45,5.63,4,0,0,0,1.00,1.00,1.00,5,2,8,2.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2469,1.27,132.50,1.90,4,2,1,0,1.00,1.00,1.00,3,2,8,40.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2463,0.89,139.24,1.15,4,2,2,0,1.00,1.00,1.00,3,2,8,38.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2448,1.93,137.45,0.78,4,1,1,0,1.00,1.00,1.00,3,2,8,30.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2442,1.29,138.57,0.66,4,1,2,0,1.00,1.00,1.00,3,2,8,30.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2438,0.67,132.62,2.31,4,2,2,0,1.00,1.00,1.00,5,2,8,56.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2434,1.20,133.01,0.60,4,1,2,0,1.00,1.00,1.00,4,2,8,27.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2411,2.39,134.51,1.69,4,0,0,0,1.00,1.00,1.00,4,2,8,9.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2407,1.15,130.82,0.98,4,1,1,0,1.00,1.00,1.00,3,2,8,32.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2399,2.62,129.22,2.76,4,2,2,0,1.00,1.00,1.00,3,2,8,62.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2399,0.87,133.90,1.08,4,0,0,0,1.00,1.00,1.00,4,2,8,17.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2379,1.65,131.49,1.03,4,0,1,0,1.00,1.00,1.00,5,2,8,25.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2364,0.16,127.25,0.94,4,0,0,0,1.00,1.00,1.00,3,2,8,16.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2345,1.09,127.97,1.27,4,0,0,0,1.00,1.00,1.00,3,2,8,5.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2340,1.99,130.97,1.59,4,0,1,0,1.00,1.00,1.00,5,2,8,23.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2340,1.62,131.81,0.64,4,0,0,0,1.00,1.00,1.00,3,2,8,4.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2338,1.28,132.71,0.49,4,0,1,0,1.00,1.00,1.00,3,2,8,26.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2334,1.45,129.53,2.49,4,2,2,0,1.00,1.00,1.00,3,2,8,40.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2332,2.29,133.23,1.40,4,0,0,0,1.00,1.00,1.00,3,2,8,5.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2316,1.22,127.06,0.48,4,2,2,0,1.00,1.00,1.00,5,2,8,53.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2300,1.34,129.19,0.92,4,2,2,0,1.00,1.00,1.00,3,2,8,47.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2290,2.45,123.97,1.30,4,2,2,0,1.00,1.00,1.00,3,2,8,42.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2289,0.77,125.13,1.80,4,2,2,0,1.00,1.00,1.00,5,2,8,51.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2285,0.27,125.67,1.74,4,1,2,0,1.00,1.00,1.00,3,2,8,38.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2280,2.03,124.70,1.99,4,1,2,0,1.00,1.00,1.00,3,2,8,35.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2276,1.51,121.36,2.11,4,0,0,0,1.00,1.00,1.00,5,2,8,18.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2276,1.44,129.43,2.47,4,1,1,0,1.00,1.00,1.00,3,2,8,35.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2268,1.14,126.56,2.70,4,2,2,0,1.00,1.00,1.00,4,2,8,44.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2267,2.13,126.39,1.08,4,2,2,0,1.00,1.00,1.00,5,3,8,55.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2259,0.56,123.87,1.61,4,0,0,0,1.00,1.00,1.00,5,2,8,12.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2257,2.36,121.80,1.73,4,1,1,0,1.00,1.00,1.00,3,2,8,36.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2234,1.16,117.08,0.99,4,1,1,0,1.00,1.00,1.00,3,2,8,30.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2232,1.20,127.32,0.99,4,0,0,0,1.00,1.00,1.00,3,2,8,20.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2231,2.31,119.47,1.02,4,0,2,0,1.00,1.00,1.00,2,2,8,20.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2226,0.70,122.78,1.42,4,1,1,0,1.00,1.00,1.00,3,2,8,27.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2225,2.39,125.80,1.85,4,1,1,0,1.00,1.00,1.00,3,2,8,28.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2198,1.93,121.12,1.72,4,2,2,0,1.00,1.00,1.00,3,2,8,56.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2144,0.82,118.31,0.86,4,2,2,0,1.00,1.00,1.00,2,2,8,47.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2140,1.65,118.00,0.75,4,1,1,0,1.00,1.00,1.00,5,2,8,34.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2135,0.72,112.63,1.77,4,0,0,0,1.00,1.00,1.00,4,2,8,20.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2134,1.37,112.45,1.07,4,2,2,0,1.00,1.00,1.00,4,2,8,43.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2133,2.45,117.17,1.87,4,1,2,0,1.00,1.00,1.00,3,2,8,37.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2126,2.18,117.98,0.78,4,2,2,0,1.00,1.00,1.00,3,2,8,47.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2111,0.36,113.79,2.09,4,2,2,0,1.00,1.00,1.00,3,2,8,61.6
100000,11,11,0,0,0,11,0,1.00,12,0.000,2110,2.36,124.96,0.78,4,0,0,0,1.00,1.00,1.00,5,2,8,25.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2110,2.20,119.24,1.17,4,2,2,0,1.00,1.00,1.00,3,2,8,43.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2100,0.64,114.19,2.25,4,1,1,0,1.00,1.00,1.00,5,2,8,29.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2100,0.48,117.78,0.77,4,2,2,0,1.00,1.00,1.00,3,2,8,60.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2094,0.38,111.27,1.03,4,0,0,0,1.00,1.00,1.00,3,2,8,10.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2091,2.03,115.77,0.77,4,2,2,0,1.00,1.00,1.00,2,2,8,42.1
