step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
60000,1,524,7.07,0.00,0.02,0.00,7.05,0.00,1.00,0.000,0.042,255396.4,2270.4,1,12,2.95,1.00,1.00,0.2798,5.10,335.4,14.2503,25.6074,5461,22.5052
60000,2,668,7.97,0.04,0.00,0.00,7.93,0.00,1.02,0.000,0.061,358047.6,3883.2,1,41,3.00,1.02,1.02,0.4458,10.24,1445.5,0.8484,34.6708,5461,39.0627
70000,0,254,7.18,0.00,0.04,0.11,7.04,0.00,1.00,0.000,0.021,125260.0,1100.2,1,153,2.97,1.00,1.00,0.1554,3.19,72.4,34.6581,12.3614,5462,10.8660
70000,1,511,7.28,0.00,0.02,0.06,7.20,0.00,1.00,0.000,0.042,255631.5,2296.3,1,12,3.00,1.00,1.00,0.2830,6.58,346.2,14.2142,25.6439,5461,22.5052
70000,2,662,8.47,0.00,0.07,0.00,8.40,0.00,1.00,0.000,0.064,357010.3,3859.3,1,28,3.10,1.00,1.00,0.4410,4.53,1488.6,0.8530,34.5769,5461,39.0627
80000,0,245,7.24,0.00,0.00,0.00,7.24,0.00,1.00,0.000,0.020,126120.5,1152.2,1,149,3.00,1.00,1.00,0.1645,4.52,81.7,34.4953,12.4506,5462,10.8660
80000,1,507,7.28,0.00,0.00,0.01,7.27,0.00,1.00,0.000,0.043,255627.9,2260.5,1,5,2.98,1.00,1.00,0.2793,4.14,347.7,14.1385,25.6539,5461,22.5052
80000,2,666,8.48,0.00,0.02,0.11,8.34,0.00,1.00,0.000,0.064,355741.5,3849.0,1,31,3.09,1.00,1.00,0.4406,5.34,1484.1,0.8344,34.4871,5461,39.0627
90000,0,267,7.23,0.00,0.00,0.00,7.23,0.00,1.00,0.000,0.022,126385.2,1126.0,2,157,3.03,1.00,1.00,0.1598,2.99,81.4,34.4520,12.4647,5462,10.8660
90000,1,518,7.16,0.00,0.01,0.00,7.16,0.00,1.00,0.000,0.043,255186.6,2224.5,2,9,2.96,1.00,1.00,0.2741,2.75,361.0,14.1725,25.6241,5461,22.5052
90000,2,658,8.71,0.00,0.03,0.01,8.67,0.00,1.00,0.000,0.065,355838.2,3791.5,2,29,3.18,1.00,1.00,0.4338,7.95,1502.5,0.8170,34.4955,5461,39.0627
100000,0,246,8.00,0.00,0.04,0.12,7.85,0.00,1.00,0.000,0.023,126888.6,1125.4,1,151,3.18,1.00,1.00,0.1609,7.82,73.4,34.3957,12.5263,5462,10.8660
100000,1,506,7.55,0.00,0.00,0.00,7.54,0.00,1.00,0.000,0.044,255305.1,2188.6,1,10,3.08,1.00,1.00,0.2717,5.76,354.6,14.0120,25.6557,5461,22.5052
100000,2,641,8.73,0.00,0.01,0.01,8.71,0.00,1.00,0.000,0.064,354695.2,3765.2,2,40,3.14,1.00,1.00,0.4311,5.24,1500.5,0.7871,34.4087,5461,39.0627
110000,0,260,7.61,0.00,0.00,0.00,7.60,0.00,1.00,0.000,0.022,126715.2,1173.0,1,158,3.10,1.00,1.00,0.1680,5.45,85.6,34.3985,12.5165,5462,10.8660
110000,1,503,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.044,255152.2,2241.6,1,13,3.08,1.00,1.00,0.2787,3.38,363.0,14.0387,25.6615,5461,22.5052
110000,2,650,8.92,0.00,0.00,0.01,8.91,0.00,1.00,0.000,0.066,354690.6,3671.4,1,31,3.22,1.00,1.00,0.4206,2.64,1495.0,0.7993,34.4138,5461,39.0627
120000,0,249,7.59,0.00,0.08,0.00,7.50,0.00,1.00,0.000,0.022,126577.0,1135.5,1,137,3.08,1.00,1.00,0.1629,3.41,83.2,34.3705,12.5017,5462,10.8660
120000,1,486,7.48,0.01,0.00,0.00,7.47,0.00,1.00,0.000,0.042,255175.1,2197.6,1,9,3.07,1.00,1.00,0.2741,9.22,350.9,13.9900,25.6556,5461,22.5052
120000,2,635,8.77,0.00,0.00,0.01,8.76,0.00,1.00,0.000,0.064,354895.7,3688.8,1,30,3.19,1.00,1.00,0.4238,6.24,1481.8,0.7949,34.4373,5461,39.0627
130000,0,250,7.72,0.00,0.00,0.06,7.65,0.00,1.00,0.000,0.022,126393.7,1146.2,1,147,3.09,1.00,1.00,0.1652,6.26,82.6,34.4425,12.4818,5462,10.8660
130000,1,496,7.45,0.02,0.00,0.00,7.43,0.00,1.01,0.000,0.042,255172.2,2140.2,1,6,3.07,1.01,1.01,0.2660,8.92,359.2,14.0694,25.6602,5461,22.5052
130000,2,648,8.99,0.00,0.00,0.00,8.98,0.00,1.00,0.000,0.067,355026.6,3670.5,1,31,3.18,1.00,1.00,0.4206,6.92,1482.3,0.8075,34.4470,5461,39.0627
140000,0,255,7.85,0.00,0.00,0.02,7.83,0.00,1.00,0.000,0.023,126375.4,1157.1,1,134,3.09,1.00,1.00,0.1658,3.72,81.4,34.4203,12.4924,5462,10.8660
140000,1,492,7.64,0.00,0.00,0.00,7.63,0.00,1.00,0.000,0.043,255037.7,2155.2,1,8,3.06,1.00,1.00,0.2678,6.29,360.9,14.0988,25.6420,5461,22.5052
140000,2,629,8.99,0.00,0.00,0.01,8.98,0.00,1.00,0.000,0.064,355042.5,3626.6,1,30,3.21,1.00,1.00,0.4157,6.11,1490.4,0.8297,34.4547,5461,39.0627
150000,0,254,7.79,0.00,0.00,0.00,7.79,0.00,1.00,0.000,0.022,126831.5,1175.7,1,145,3.11,1.00,1.00,0.1683,6.28,86.1,34.4035,12.5213,5462,10.8660
150000,1,501,7.62,0.00,0.00,0.05,7.57,0.00,1.00,0.000,0.044,255206.3,2223.2,1,8,3.05,1.00,1.00,0.2775,3.61,359.2,14.0892,25.6552,5461,22.5052
150000,2,636,8.93,0.00,0.00,0.02,8.91,0.00,1.00,0.000,0.065,354771.1,3667.5,1,26,3.16,1.00,1.00,0.4194,3.66,1504.2,0.8241,34.4147,5461,39.0627
160000,0,250,7.93,0.00,0.00,0.02,7.91,0.00,1.00,0.000,0.023,126940.9,1206.7,1,147,3.11,1.00,1.00,0.1745,6.84,83.4,34.4109,12.5431,5462,10.8660
160000,1,506,7.78,0.01,0.02,0.13,7.63,0.00,1.00,0.000,0.045,255198.1,2200.3,1,15,3.09,1.00,1.00,0.2733,4.27,356.2,14.0886,25.6528,5461,22.5052
160000,2,641,8.95,0.00,0.00,0.01,8.94,0.00,1.00,0.000,0.065,354476.5,3642.2,1,31,3.18,1.00,1.00,0.4176,6.37,1507.6,0.8405,34.3984,5461,39.0627
170000,0,263,7.42,0.00,0.02,0.00,7.40,0.00,1.00,0.000,0.022,126712.5,1223.2,1,148,3.06,1.00,1.00,0.1742,4.17,77.8,34.4094,12.5043,5462,10.8660
170000,1,499,7.58,0.00,0.02,0.06,7.50,0.00,1.00,0.000,0.043,255525.0,2177.6,1,9,3.08,1.00,1.00,0.2708,1.93,367.5,14.0161,25.6635,5461,22.5052
170000,2,643,9.04,0.00,0.05,0.00,8.99,0.00,1.00,0.000,0.067,354922.8,3544.9,1,25,3.16,1.00,1.00,0.4065,9.08,1502.0,0.8191,34.4232,5461,39.0627
180000,0,246,7.57,0.00,0.03,0.00,7.53,0.00,1.00,0.000,0.021,126560.5,1155.9,1,130,3.06,1.00,1.00,0.1650,4.65,85.6,34.4544,12.5080,5462,10.8660
180000,1,500,7.65,0.00,0.02,0.06,7.56,0.00,1.00,0.000,0.044,255372.0,2261.4,1,13,3.08,1.00,1.00,0.2839,4.53,365.1,14.0998,25.6534,5461,22.5052
180000,2,637,8.81,0.00,0.01,0.00,8.80,0.00,1.00,0.000,0.064,354920.9,3714.2,1,28,3.20,1.00,1.00,0.4263,3.95,1505.4,0.8430,34.4339,5461,39.0627
190000,0,248,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.021,127099.7,1154.2,2,137,3.01,1.00,1.00,0.1659,7.08,80.6,34.3477,12.5629,5462,10.8660
190000,1,494,7.71,0.01,0.07,0.00,7.62,0.00,1.00,0.000,0.044,256044.1,2145.5,2,15,3.03,1.00,1.00,0.2675,4.42,363.0,14.0509,25.6629,5461,22.5052
190000,2,639,9.11,0.00,0.05,0.00,9.06,0.00,1.00,0.000,0.066,354260.2,3644.0,2,19,3.20,1.00,1.00,0.4192,8.52,1505.8,0.8236,34.3664,5461,39.0627
200000,0,242,7.74,0.00,0.01,0.01,7.72,0.00,1.00,0.000,0.022,127168.0,1222.7,3,134,3.05,1.00,1.00,0.1742,4.95,85.7,34.3518,12.5650,5462,10.8660
200000,1,489,7.91,0.01,0.08,0.03,7.78,0.00,1.00,0.000,0.044,255345.9,2152.8,3,20,3.08,1.00,1.00,0.2695,13.05,359.0,14.1639,25.6313,5461,22.5052
200000,2,614,9.07,0.00,0.03,0.00,9.03,0.00,1.00,0.000,0.063,354511.7,3646.7,3,20,3.21,1.00,1.00,0.4198,2.63,1493.7,0.8571,34.4000,5461,39.0627
210000,0,245,7.31,0.00,0.00,0.00,7.31,0.00,1.00,0.000,0.021,126586.1,1183.5,2,117,3.01,1.00,1.00,0.1693,5.02,87.4,34.4170,12.5083,5462,10.8660
210000,1,515,7.63,0.00,0.03,0.09,7.50,0.00,1.00,0.000,0.045,256213.8,2188.0,2,23,3.01,1.00,1.00,0.2734,7.73,355.2,14.2730,25.6424,5461,22.5052
210000,2,640,8.82,0.00,0.05,0.00,8.77,0.00,1.00,0.000,0.065,355187.3,3698.2,2,23,3.15,1.00,1.00,0.4278,5.43,1502.6,0.8592,34.4463,5461,39.0627
220000,0,246,7.55,0.00,0.07,0.16,7.32,0.00,1.00,0.000,0.021,127094.7,1212.1,2,116,3.09,1.00,1.00,0.1742,5.11,76.7,34.3806,12.5470,5462,10.8660
220000,1,502,7.53,0.00,0.11,0.00,7.42,0.00,1.00,0.000,0.043,256653.2,2232.1,2,15,3.02,1.00,1.00,0.2782,5.69,359.2,14.3171,25.6582,5461,22.5052
220000,2,654,8.69,0.00,0.04,0.03,8.62,0.00,1.00,0.000,0.065,354721.9,3934.6,2,28,3.15,1.00,1.00,0.4560,9.52,1530.0,0.8574,34.3969,5461,39.0627
230000,0,244,7.25,0.00,0.11,0.03,7.11,0.00,1.00,0.000,0.020,127615.2,1226.3,3,138,3.02,1.00,1.00,0.1748,4.01,86.8,34.2997,12.5827,5462,10.8660
230000,1,522,7.32,0.00,0.04,0.04,7.24,0.00,1.00,0.000,0.044,256927.7,2325.6,3,14,2.96,1.00,1.00,0.2896,4.22,377.5,14.2750,25.6960,5461,22.5052
230000,2,649,8.49,0.00,0.02,0.03,8.44,0.00,1.00,0.000,0.063,354019.5,4047.5,3,28,3.10,1.00,1.00,0.4676,8.93,1522.9,0.8441,34.3254,5461,39.0627
240000,0,254,7.29,0.00,0.01,0.00,7.28,0.00,1.00,0.000,0.021,127966.5,1216.5,3,133,2.99,1.00,1.00,0.1742,6.47,90.2,34.2620,12.6158,5462,10.8660
240000,1,501,7.17,0.00,0.00,0.03,7.13,0.00,1.00,0.000,0.041,256397.5,2220.0,3,13,2.98,1.00,1.00,0.2753,5.95,367.7,14.2421,25.6791,5461,22.5052
240000,2,643,8.48,0.00,0.06,0.01,8.41,0.00,1.00,0.000,0.062,354008.8,4201.3,3,29,3.15,1.00,1.00,0.4861,12.87,1514.1,0.8465,34.3115,5461,39.0627
250000,0,252,7.37,0.00,0.02,0.03,7.32,0.00,1.00,0.000,0.021,127966.0,1249.6,3,141,3.05,1.00,1.00,0.1782,4.11,87.7,34.2689,12.6235,5462,10.8660
250000,1,495,7.54,0.00,0.04,0.00,7.50,0.00,1.00,0.000,0.043,256398.3,2243.1,3,10,3.02,1.00,1.00,0.2783,2.41,368.0,14.2463,25.6559,5461,22.5052
250000,2,651,8.60,0.00,0.00,0.00,8.60,0.00,1.00,0.000,0.064,354239.5,4252.5,2,33,3.14,1.00,1.00,0.4905,3.59,1529.6,0.8248,34.3272,5461,39.0627
260000,0,257,7.29,0.00,0.01,0.00,7.28,0.00,1.00,0.000,0.021,127269.7,1274.1,1,138,3.02,1.00,1.00,0.1819,6.95,86.6,34.3273,12.5681,5462,10.8660
260000,1,497,7.48,0.00,0.07,0.01,7.40,0.00,1.00,0.000,0.043,256810.4,2162.4,1,13,3.03,1.00,1.00,0.2667,5.53,360.3,14.3278,25.6583,5461,22.5052
260000,2,647,8.50,0.00,0.03,0.02,8.44,0.00,1.00,0.000,0.063,354857.6,4155.8,1,27,3.13,1.00,1.00,0.4812,13.14,1525.6,0.8371,34.3779,5461,39.0627
270000,0,247,7.29,0.00,0.00,0.00,7.29,0.00,1.00,0.000,0.021,127227.2,1283.1,2,136,2.98,1.00,1.00,0.1814,4.90,80.1,34.3440,12.5461,5462,10.8660
270000,1,514,7.22,0.00,0.03,0.00,7.19,0.00,1.00,0.000,0.042,256612.7,2132.0,2,12,2.99,1.00,1.00,0.2627,5.77,363.5,14.3408,25.6474,5461,22.5052
270000,2,667,8.25,0.00,0.01,0.00,8.24,0.00,1.00,0.000,0.063,355216.3,4269.2,2,24,3.11,1.00,1.00,0.4949,6.93,1508.7,0.8304,34.4139,5461,39.0627
280000,0,261,7.05,0.00,0.00,0.02,7.03,0.00,1.00,0.000,0.021,126404.4,1157.0,2,146,2.94,1.00,1.00,0.1641,5.43,77.9,34.5008,12.4782,5462,10.8660
280000,1,502,7.29,0.00,0.01,0.03,7.25,0.00,1.00,0.000,0.042,257074.2,2205.1,2,14,2.99,1.00,1.00,0.2764,10.49,369.3,14.3684,25.6593,5461,22.5052
280000,2,671,8.12,0.00,0.02,0.01,8.09,0.00,1.00,0.000,0.062,355797.1,4289.7,2,31,3.07,1.00,1.00,0.4978,3.80,1502.0,0.8479,34.4697,5461,39.0627
290000,0,259,7.30,0.00,0.03,0.01,7.26,0.00,1.00,0.000,0.022,126671.8,1205.2,2,148,3.00,1.00,1.00,0.1726,4.84,84.8,34.5476,12.4939,5462,10.8660
290000,1,502,7.45,0.00,0.02,0.00,7.42,0.00,1.00,0.000,0.043,257173.6,2305.9,2,11,3.02,1.00,1.00,0.2875,4.37,360.1,14.4270,25.6780,5461,22.5052
290000,2,666,8.44,0.00,0.04,0.00,8.39,0.00,1.00,0.000,0.064,355753.0,4205.4,2,18,3.15,1.00,1.00,0.4872,3.43,1516.7,0.8610,34.4372,5461,39.0627
300000,0,254,7.30,0.00,0.00,0.00,7.30,0.00,1.00,0.000,0.021,127125.3,1162.2,2,151,3.02,1.00,1.00,0.1655,5.32,83.3,34.4668,12.5413,5462,10.8660
300000,1,498,7.40,0.00,0.06,0.00,7.34,0.00,1.00,0.000,0.042,256797.2,2271.6,2,9,2.97,1.00,1.00,0.2844,6.26,366.8,14.4488,25.6630,5461,22.5052
300000,2,682,8.30,0.00,0.03,0.00,8.26,0.00,1.00,0.000,0.065,355040.6,4202.6,2,25,3.09,1.00,1.00,0.4870,8.78,1501.4,0.8579,34.4031,5461,39.0627
310000,0,255,7.28,0.00,0.03,0.00,7.25,0.00,1.00,0.000,0.021,126493.3,1234.7,2,142,2.96,1.00,1.00,0.1772,8.53,76.3,34.5575,12.4822,5462,10.8660
310000,1,499,7.38,0.00,0.00,0.01,7.37,0.00,1.00,0.000,0.042,256618.0,2312.4,2,14,3.00,1.00,1.00,0.2875,6.65,375.3,14.4759,25.6355,5461,22.5052
310000,2,658,8.27,0.00,0.02,0.07,8.17,0.00,1.00,0.000,0.062,356171.4,4191.1,2,30,3.09,1.00,1.00,0.4851,6.56,1491.7,0.8248,34.4929,5461,39.0627
320000,0,263,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.021,126714.9,1227.1,2,148,3.00,1.00,1.00,0.1741,6.95,86.4,34.4908,12.4989,5462,10.8660
320000,1,505,7.36,0.00,0.00,0.02,7.34,0.00,1.00,0.000,0.043,256686.0,2134.6,2,10,3.01,1.00,1.00,0.2627,4.56,372.5,14.4753,25.6480,5461,22.5052
320000,2,656,8.36,0.00,0.03,0.06,8.27,0.00,1.00,0.000,0.063,355779.9,4311.6,2,25,3.09,1.00,1.00,0.5005,4.57,1519.6,0.8798,34.4539,5461,39.0627
330000,0,259,7.10,0.00,0.00,0.00,7.10,0.00,1.00,0.000,0.021,126868.9,1244.9,2,138,2.97,1.00,1.00,0.1769,3.64,82.3,34.4545,12.5167,5462,10.8660
330000,1,513,7.19,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.042,257208.5,2116.7,2,15,2.94,1.00,1.00,0.2636,3.77,354.6,14.4622,25.6672,5461,22.5052
330000,2,668,8.26,0.00,0.01,0.00,8.24,0.00,1.00,0.000,0.063,355378.3,4128.2,2,31,3.07,1.00,1.00,0.4774,5.35,1499.9,0.8944,34.4235,5461,39.0627
340000,0,258,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.021,126819.0,1232.0,2,141,3.01,1.00,1.00,0.1736,3.36,82.2,34.5223,12.5121,5462,10.8660
340000,1,487,7.29,0.00,0.01,0.01,7.26,0.00,1.00,0.000,0.041,256766.5,2140.8,2,11,2.99,1.00,1.00,0.2654,3.94,346.6,14.4410,25.6478,5461,22.5052
340000,2,681,8.04,0.00,0.02,0.02,8.01,0.00,1.00,0.000,0.063,355400.0,4202.3,2,36,3.02,1.00,1.00,0.4876,7.81,1496.5,0.8791,34.4440,5461,39.0627
350000,0,245,7.34,0.00,0.09,0.00,7.25,0.00,1.00,0.000,0.020,125923.4,1147.6,2,145,3.02,1.00,1.00,0.1631,6.59,75.4,34.6988,12.4216,5462,10.8660
350000,1,502,7.62,0.00,0.03,0.02,7.57,0.00,1.00,0.000,0.044,256564.9,2167.2,2,13,2.98,1.00,1.00,0.2682,7.29,352.8,14.5807,25.6321,5461,22.5052
350000,2,672,7.90,0.00,0.03,0.00,7.86,0.00,1.00,0.000,0.061,356774.2,4247.5,2,31,3.02,1.00,1.00,0.4932,6.66,1475.9,0.8949,34.5500,5461,39.0627
360000,0,269,6.90,0.00,0.01,0.01,6.88,0.00,1.00,0.000,0.021,126272.1,1221.2,2,165,2.99,1.00,1.00,0.1725,4.95,76.5,34.6249,12.4569,5462,10.8660
360000,1,498,7.34,0.00,0.10,0.03,7.21,0.00,1.00,0.000,0.042,256828.9,2100.0,2,5,2.95,1.00,1.00,0.2589,6.38,361.7,14.5426,25.6482,5461,22.5052
360000,2,652,8.13,0.00,0.03,0.02,8.08,0.00,1.00,0.000,0.061,356192.5,4188.3,2,27,3.03,1.00,1.00,0.4857,7.95,1501.7,0.8826,34.4914,5461,39.0627
370000,0,259,7.48,0.00,0.02,0.00,7.46,0.00,1.00,0.000,0.022,126575.5,1186.2,2,156,3.05,1.00,1.00,0.1697,6.35,79.0,34.5282,12.4990,5462,10.8660
370000,1,485,7.24,0.00,0.04,0.00,7.19,0.00,1.00,0.000,0.040,257034.7,2102.3,2,17,2.97,1.00,1.00,0.2602,5.42,341.4,14.3831,25.6400,5461,22.5052
370000,2,684,7.92,0.00,0.02,0.00,7.90,0.00,1.00,0.000,0.062,355698.9,4205.3,2,37,3.02,1.00,1.00,0.4872,5.35,1500.5,0.8691,34.4647,5461,39.0627
380000,0,265,7.11,0.00,0.00,0.01,7.10,0.00,1.00,0.000,0.022,126593.9,1208.2,2,155,3.00,1.00,1.00,0.1696,6.72,84.6,34.5655,12.4878,5462,10.8660
380000,1,512,7.23,0.00,0.00,0.03,7.20,0.00,1.00,0.000,0.042,257034.0,2307.5,2,11,2.96,1.00,1.00,0.2864,2.57,363.7,14.4528,25.6542,5461,22.5052
380000,2,654,8.19,0.00,0.00,0.02,8.17,0.00,1.00,0.000,0.062,355859.6,4238.8,2,25,3.02,1.00,1.00,0.4913,6.34,1494.1,0.8601,34.4618,5461,39.0627
390000,0,267,7.32,0.00,0.03,0.00,7.29,0.00,1.00,0.000,0.023,126604.5,1181.0,2,158,3.00,1.00,1.00,0.1657,3.55,83.7,34.5465,12.4976,5462,10.8660
390000,1,489,7.36,0.02,0.06,0.04,7.24,0.00,1.01,0.000,0.041,256867.4,2142.6,2,7,2.95,1.01,1.01,0.2671,4.76,363.8,14.5167,25.6390,5461,22.5052
390000,2,663,8.29,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.063,355948.8,4224.8,2,33,3.08,1.00,1.00,0.4880,4.72,1515.6,0.8643,34.4614,5461,39.0627
400000,0,259,7.32,0.00,0.00,0.00,7.32,0.00,1.00,0.000,0.022,126749.0,1231.7,2,139,3.00,1.00,1.00,0.1736,3.58,79.2,34.5256,12.5103,5462,10.8660
400000,1,491,7.24,0.00,0.00,0.01,7.23,0.00,1.00,0.000,0.041,256791.3,2108.6,2,10,2.99,1.00,1.00,0.2608,3.51,353.0,14.5679,25.6318,5461,22.5052
400000,2,690,8.17,0.00,0.00,0.02,8.15,0.00,1.00,0.000,0.064,355666.3,4206.6,2,27,3.04,1.00,1.00,0.4879,6.92,1490.2,0.8773,34.4634,5461,39.0627
410000,0,250,7.04,0.00,0.04,0.00,7.00,0.00,1.00,0.000,0.020,126582.8,1189.5,2,143,2.98,1.00,1.00,0.1675,5.58,82.9,34.5436,12.4899,5462,10.8660
410000,1,525,7.16,0.00,0.01,0.00,7.15,0.00,1.00,0.000,0.043,257066.2,2128.7,2,16,2.96,1.00,1.00,0.2648,6.31,364.2,14.4821,25.6642,5461,22.5052
410000,2,648,8.34,0.00,0.00,0.02,8.32,0.00,1.00,0.000,0.062,355602.0,4182.6,2,34,3.11,1.00,1.00,0.4846,6.88,1520.4,0.8781,34.4416,5461,39.0627
420000,0,263,7.57,0.00,0.02,0.00,7.55,0.00,1.00,0.000,0.023,126961.4,1264.4,2,128,3.03,1.00,1.00,0.1788,4.93,82.0,34.4624,12.5298,5462,10.8660
420000,1,489,7.51,0.00,0.02,0.00,7.49,0.00,1.00,0.000,0.042,257678.7,2229.5,2,10,3.06,1.00,1.00,0.2779,3.86,373.7,14.2854,25.7340,5461,22.5052
420000,2,642,8.53,0.00,0.02,0.00,8.51,0.00,1.00,0.000,0.063,354367.3,4223.1,2,31,3.14,1.00,1.00,0.4885,9.53,1506.8,0.8645,34.3441,5461,39.0627
430000,0,249,7.47,0.06,0.05,0.10,7.26,0.00,1.01,0.000,0.021,126999.8,1281.7,2,143,3.04,1.01,1.01,0.1828,5.72,82.1,34.4531,12.5240,5462,10.8660
430000,1,504,7.47,0.00,0.04,0.00,7.43,0.00,1.00,0.000,0.043,257498.2,2255.1,2,16,2.98,1.00,1.00,0.2788,1.88,361.2,14.3686,25.6904,5461,22.5052
430000,2,668,8.08,0.00,0.03,0.00,8.04,0.00,1.00,0.000,0.062,355032.1,4185.5,2,34,3.07,1.00,1.00,0.4835,4.45,1502.4,0.8826,34.3946,5461,39.0627
440000,0,259,7.37,0.00,0.01,0.00,7.37,0.00,1.00,0.000,0.022,126774.0,1203.8,2,148,3.03,1.00,1.00,0.1687,3.05,87.4,34.5535,12.5084,5462,10.8660
440000,1,494,7.47,0.00,0.08,0.06,7.32,0.00,1.00,0.000,0.043,257099.1,2178.0,2,6,3.01,1.00,1.00,0.2721,3.87,374.1,14.4301,25.6776,5461,22.5052
440000,2,665,8.31,0.00,0.01,0.00,8.30,0.00,1.00,0.000,0.063,355283.5,4128.2,2,32,3.12,1.00,1.00,0.4765,4.99,1511.1,0.8825,34.4116,5461,39.0627
450000,0,257,7.30,0.00,0.00,0.00,7.30,0.00,1.00,0.000,0.022,127202.7,1236.0,2,142,3.04,1.00,1.00,0.1759,7.60,88.3,34.4364,12.5580,5462,10.8660
450000,1,489,7.50,0.00,0.08,0.05,7.37,0.00,1.00,0.000,0.042,257156.3,2134.1,2,4,3.00,1.00,1.00,0.2632,4.86,371.5,14.3884,25.6747,5461,22.5052
450000,2,656,8.21,0.00,0.01,0.00,8.20,0.00,1.00,0.000,0.061,354723.7,4140.2,2,32,3.05,1.00,1.00,0.4794,7.77,1499.1,0.8651,34.3692,5461,39.0627
460000,0,268,7.11,0.00,0.00,0.01,7.10,0.00,1.00,0.000,0.022,126970.4,1217.9,2,156,2.97,1.00,1.00,0.1727,5.74,79.2,34.5289,12.5236,5462,10.8660
460000,1,502,7.11,0.00,0.00,0.00,7.11,0.00,1.00,0.000,0.040,257054.2,2152.7,2,14,2.97,1.00,1.00,0.2690,4.88,357.9,14.4491,25.6511,5461,22.5052
