step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,7,7,0,0,0,7,0,1.00,16,0.000,2988,1.45,157.33,1.73,1,2,2,0,1.00,1.00,1.00,3,2,8,58.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2982,1.05,157.09,2.24,1,2,1,0,1.00,1.00,1.00,3,2,8,52.7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2959,2.52,156.89,1.42,1,0,0,0,1.00,1.00,1.00,3,2,8,14.9
100000,7,7,0,0,0,7,0,1.00,16,0.000,2954,2.12,163.83,1.58,1,1,1,0,1.00,1.00,1.00,4,2,8,36.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2902,1.36,154.40,1.50,1,2,1,0,1.00,1.00,1.00,2,2,8,53.5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2848,0.74,149.59,1.27,1,1,1,0,1.00,1.00,1.00,4,2,8,31.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2821,1.88,160.45,2.21,1,2,2,0,1.00,1.00,1.00,4,2,8,54.9
100000,7,7,0,0,0,7,0,1.00,16,0.000,2802,2.44,146.99,1.68,1,2,2,0,1.00,1.00,1.00,4,2,8,44.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2800,1.79,145.46,0.94,1,2,1,0,1.00,1.00,1.00,4,2,8,44.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2786,1.80,148.01,1.00,1,0,0,0,1.00,1.00,1.00,4,2,8,14.2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2742,1.34,146.07,2.09,1,0,0,0,1.00,1.00,1.00,3,2,8,19.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2741,0.59,167.35,1.00,1,0,1,0,1.00,1.00,1.00,4,2,8,17.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2725,0.39,149.04,1.69,1,2,2,0,1.00,1.00,1.00,3,2,8,62.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2711,2.08,154.52,1.60,1,0,0,0,1.00,1.00,1.00,4,2,8,20.1
100000,8,8,0,0,0,8,0,1.00,14,0.000,2709,1.15,153.32,1.56,1,1,1,0,1.00,1.00,1.00,4,2,8,34.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2705,0.31,151.43,1.41,1,0,0,0,1.00,1.00,1.00,4,2,8,3.7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2680,1.22,144.23,1.59,1,2,2,0,1.00,1.00,1.00,3,2,8,52.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2671,2.34,150.34,2.12,1,0,0,0,1.00,1.00,1.00,3,2,8,22.5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2658,2.18,140.87,2.16,1,1,2,0,1.00,1.00,1.00,3,2,8,38.4
100000,8,8,0,0,0,8,0,1.00,14,0.000,2648,2.19,148.60,2.49,1,0,0,0,1.00,1.00,1.00,3,2,8,22.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2644,1.41,146.53,2.47,1,0,0,0,1.00,1.00,1.00,4,2,8,24.9
100000,10,10,0,0,0,10,0,1.00,12,0.000,2624,0.25,141.71,0.99,1,1,1,0,1.00,1.00,1.00,3,2,8,42.7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2622,2.48,135.91,1.09,1,2,2,0,1.00,1.00,1.00,3,2,8,58.2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2620,0.99,136.67,1.32,1,0,0,0,1.00,1.00,1.00,3,2,8,24.4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2539,0.81,134.57,2.16,1,0,0,0,1.00,1.00,1.00,4,2,8,12.8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2527,2.06,132.81,1.27,1,2,2,0,1.00,1.00,1.00,2,2,8,53.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2519,1.49,136.64,1.58,1,1,1,0,1.00,1.00,1.00,4,2,8,29.6
100000,8,8,0,0,0,8,0,1.00,14,0.000,2502,2.40,141.88,1.29,1,0,0,0,1.00,1.00,1.00,3,2,8,20.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2502,2.69,132.42,1.67,1,2,2,0,1.00,1.00,1.00,3,2,8,51.5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2496,1.18,139.83,0.77,1,2,2,0,1.00,1.00,1.00,4,2,8,61.2
