step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,2038,7.9,0.0,0.0,0.0,7.9,0.0,1.01,15.5,166,430,24.05,0.26,693,721,624,0.0,1.01,1.01,1.02,2.75,1.63,6.66,27.4
6000,1,2101,7.8,0.0,0.0,0.0,7.8,0.0,1.01,15.6,148,475,26.08,0.28,721,713,667,0.0,1.00,1.01,1.01,2.74,1.66,6.58,27.9
7000,1,2123,7.7,0.0,0.0,0.0,7.7,0.0,1.01,15.7,159,499,27.11,0.28,713,715,695,0.0,1.01,1.01,1.01,2.76,1.68,6.53,28.2
8000,1,1020,7.5,0.1,0.0,0.0,7.4,0.0,1.03,16.0,78,485,26.14,0.25,260,268,492,0.0,1.02,1.02,1.04,2.68,1.75,6.25,33.5
9000,1,1134,7.5,0.0,0.0,0.0,7.4,0.0,1.01,15.8,73,522,28.15,0.27,309,322,503,0.0,1.01,1.01,1.02,2.69,1.76,6.35,32.6
10000,1,1280,7.5,0.1,0.0,0.0,7.4,0.0,1.02,15.9,80,548,29.57,0.28,367,344,569,0.0,1.01,1.03,1.03,2.70,1.77,6.33,31.8
11000,1,1279,7.4,0.0,0.0,0.0,7.3,0.0,1.02,16.0,86,553,29.58,0.28,356,342,581,0.0,1.01,1.01,1.03,2.67,1.75,6.31,32.1
12000,1,1312,7.4,0.1,0.0,0.0,7.3,0.0,1.02,16.0,87,568,30.27,0.28,344,348,620,0.0,1.02,1.02,1.04,2.65,1.70,6.38,32.4
12000,18,521,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.8,46,591,32.79,0.35,234,224,63,0.0,1.00,1.00,1.00,3.02,1.76,7.11,21.2
12000,19,280,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.5,30,566,30.24,0.29,106,136,38,0.0,1.00,1.00,1.00,2.91,1.21,7.89,23.5
13000,1,1208,7.4,0.1,0.0,0.0,7.3,0.0,1.04,16.0,87,582,30.94,0.30,324,297,587,0.0,1.03,1.04,1.06,2.69,1.68,6.46,32.8
13000,18,564,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.8,49,576,31.73,0.33,262,234,68,0.0,1.00,1.00,1.00,3.06,1.78,7.16,21.2
13000,19,326,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.6,27,546,28.98,0.28,105,170,51,0.0,1.00,1.00,1.00,2.94,1.23,7.88,24.2
14000,1,1192,7.4,0.0,0.0,0.0,7.4,0.0,1.01,16.0,86,591,31.40,0.29,327,283,582,0.0,1.01,1.01,1.01,2.70,1.64,6.52,32.9
14000,18,608,8.6,0.0,0.0,0.0,8.6,0.0,1.01,14.5,49,550,30.41,0.32,285,250,73,0.0,1.00,1.00,1.02,2.95,1.79,7.19,21.2
14000,19,322,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.8,20,494,26.13,0.28,94,178,50,0.0,1.00,1.00,1.00,2.88,1.16,7.87,24.8
15000,1,1211,7.6,0.1,0.0,0.0,7.5,0.0,1.02,15.8,100,573,30.47,0.29,332,289,590,0.0,1.01,1.02,1.04,2.73,1.69,6.61,32.8
15000,18,615,8.6,0.0,0.0,0.1,8.5,0.0,1.00,14.5,49,556,30.82,0.32,282,254,79,0.0,1.00,1.00,1.00,3.01,1.85,7.17,21.5
15000,19,304,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.6,22,517,27.45,0.27,97,165,42,0.0,1.00,1.00,1.00,2.92,1.19,7.96,24.6
16000,1,1261,7.6,0.1,0.0,0.0,7.5,0.0,1.03,15.7,96,577,30.75,0.28,340,324,597,0.0,1.01,1.03,1.04,2.77,1.64,6.69,32.6
16000,18,575,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.5,40,601,33.21,0.35,269,221,85,0.0,1.00,1.00,1.00,2.94,1.80,7.12,21.7
16000,19,267,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.6,17,589,31.42,0.31,70,166,31,0.0,1.00,1.00,1.00,2.96,1.16,7.95,24.8
17000,1,1278,7.5,0.1,0.0,0.0,7.5,0.0,1.02,15.7,102,578,30.95,0.30,357,313,608,0.0,1.01,1.03,1.03,2.80,1.60,6.79,32.3
17000,18,616,8.5,0.0,0.0,0.0,8.5,0.0,1.00,14.5,50,601,33.18,0.34,278,252,86,0.0,1.00,1.00,1.00,3.05,1.84,7.09,21.6
17000,19,253,7.3,0.0,0.0,0.0,7.2,0.0,1.01,15.7,20,530,27.85,0.30,71,148,34,0.0,1.01,1.01,1.02,2.95,1.15,7.97,25.3
18000,1,1290,7.6,0.1,0.0,0.0,7.5,0.0,1.02,15.6,111,590,31.48,0.31,357,364,569,0.0,1.01,1.02,1.03,2.80,1.60,6.85,31.8
18000,18,568,8.6,0.0,0.0,0.1,8.5,0.0,1.00,14.3,50,596,33.02,0.34,248,219,101,0.0,1.00,1.00,1.00,3.01,1.86,7.08,22.6
18000,19,232,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.7,18,550,28.96,0.31,85,115,32,0.0,1.00,1.00,1.00,2.89,1.13,7.93,24.1
19000,1,1293,7.7,0.0,0.0,0.0,7.6,0.0,1.01,15.5,95,607,32.60,0.32,400,338,555,0.0,1.00,1.01,1.01,2.83,1.59,6.91,31.3
19000,18,563,8.6,0.0,0.0,0.1,8.6,0.0,1.00,14.2,47,585,32.50,0.30,235,227,101,0.0,1.00,1.00,1.01,2.99,1.90,7.12,22.8
19000,19,213,7.2,0.0,0.0,0.1,7.1,0.0,1.00,15.9,18,548,28.58,0.31,66,114,33,0.0,1.00,1.00,1.00,2.89,1.10,7.95,25.5
20000,1,1296,7.8,0.0,0.0,0.0,7.7,0.0,1.01,15.3,92,601,32.38,0.32,359,381,556,0.0,1.01,1.02,1.02,2.81,1.63,6.95,31.4
20000,18,609,8.8,0.0,0.0,0.1,8.7,0.0,1.00,14.3,52,615,34.19,0.35,258,226,125,0.0,1.00,1.01,1.00,3.03,1.90,7.08,23.4
20000,19,169,7.2,0.0,0.0,0.0,7.2,0.0,1.00,15.7,9,609,32.24,0.30,64,78,27,0.0,1.00,1.00,1.00,2.92,1.11,7.96,24.1
21000,1,1253,7.8,0.0,0.0,0.0,7.7,0.0,1.01,15.3,104,592,31.79,0.30,331,356,566,0.0,1.01,1.01,1.01,2.89,1.62,7.02,32.2
21000,18,679,8.6,0.0,0.0,0.1,8.5,0.0,1.00,14.3,45,622,34.52,0.35,303,250,126,0.0,1.00,1.00,1.00,2.95,1.92,7.01,22.6
21000,19,151,7.2,0.0,0.1,0.0,7.1,0.0,1.00,15.9,17,559,29.45,0.31,48,88,15,0.0,1.00,1.00,1.00,2.91,1.15,7.87,24.5
