step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
70000,2,616,8.19,0.01,0.00,0.00,8.18,0.00,1.00,0.000,0.057,331246.7,3470.5,2,48,3.46,1.00,1.00,0.3907,5.77,136.6,1.9281,32.2754,5461,33.0771
80000,0,635,8.27,0.00,0.00,0.02,8.25,0.00,1.00,0.000,0.060,346242.9,3880.0,1,51,3.42,1.00,1.00,0.4346,4.25,111366.0,0.0000,33.5933,5462,33.0372
80000,1,672,8.21,0.00,0.00,0.04,8.17,0.00,1.00,0.000,0.063,344265.0,3961.5,1,47,3.45,1.00,1.00,0.4433,5.63,24990.6,0.1517,33.4154,5461,33.0311
80000,2,625,8.05,0.00,0.00,0.01,8.04,0.00,1.00,0.000,0.058,331276.8,3614.6,1,53,3.44,1.00,1.00,0.4052,1.59,144.3,1.9168,32.2244,5461,33.0311
90000,0,660,8.21,0.00,0.00,0.01,8.20,0.00,1.00,0.000,0.062,345758.5,3923.9,1,69,3.47,1.00,1.00,0.4385,1.47,111351.9,0.0000,33.5691,5462,33.0224
90000,1,649,8.19,0.00,0.00,0.04,8.15,0.00,1.00,0.000,0.060,343945.2,3929.1,1,59,3.45,1.00,1.00,0.4389,4.66,24986.6,0.1516,33.4069,5461,33.0164
90000,2,622,8.16,0.00,0.00,0.00,8.16,0.00,1.00,0.000,0.058,331012.1,3591.6,1,52,3.39,1.00,1.00,0.4037,2.40,133.8,1.9401,32.2190,5461,33.0164
100000,0,643,8.31,0.00,0.00,0.02,8.29,0.00,1.00,0.000,0.061,345643.6,3918.7,1,56,3.53,1.00,1.00,0.4399,7.26,111373.7,0.0000,33.5991,5462,33.0554
100000,1,657,8.29,0.00,0.00,0.01,8.28,0.00,1.00,0.000,0.062,344175.0,3925.4,1,52,3.46,1.00,1.00,0.4396,2.86,25015.3,0.1531,33.4357,5461,33.0494
100000,2,645,8.20,0.01,0.00,0.08,8.11,0.00,1.00,0.000,0.060,331350.4,3533.2,1,59,3.46,1.00,1.00,0.3973,3.97,156.8,1.9414,32.2506,5461,33.0494
110000,0,651,8.14,0.00,0.00,0.01,8.12,0.00,1.00,0.000,0.060,345607.1,3907.1,1,53,3.42,1.00,1.00,0.4367,5.21,111364.8,0.0000,33.5515,5462,33.0170
110000,1,663,8.22,0.01,0.00,0.06,8.14,0.00,1.00,0.000,0.062,344165.6,3894.3,1,53,3.50,1.00,1.00,0.4353,4.19,24971.8,0.1537,33.4165,5461,33.0109
110000,2,617,8.11,0.00,0.00,0.04,8.07,0.00,1.00,0.000,0.058,330987.9,3572.5,1,39,3.40,1.00,1.00,0.4016,3.24,137.9,1.9424,32.2142,5461,33.0109
120000,0,651,8.12,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.061,345582.0,3923.0,1,62,3.36,1.00,1.00,0.4383,2.82,111376.3,0.0000,33.5546,5462,33.0127
120000,1,663,8.17,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.062,343890.0,3980.3,1,60,3.47,1.00,1.00,0.4458,2.72,24977.5,0.1518,33.4080,5461,33.0067
120000,2,614,8.09,0.00,0.00,0.01,8.08,0.00,1.00,0.000,0.057,330794.5,3654.8,1,45,3.47,1.00,1.00,0.4107,3.47,132.0,1.9337,32.2018,5461,33.0067
130000,0,653,8.21,0.00,0.00,0.01,8.20,0.00,1.00,0.000,0.061,345485.8,3965.4,1,64,3.50,1.00,1.00,0.4439,3.86,111361.9,0.0000,33.5531,5462,33.0161
130000,1,644,8.15,0.00,0.00,0.03,8.12,0.00,1.00,0.000,0.060,344060.4,3921.6,1,53,3.44,1.00,1.00,0.4392,1.91,24933.7,0.1547,33.4153,5461,33.0100
130000,2,631,8.16,0.00,0.00,0.06,8.10,0.00,1.00,0.000,0.059,330601.1,3655.7,1,44,3.43,1.00,1.00,0.4111,4.18,130.3,1.9518,32.2135,5461,33.0100
140000,0,638,8.10,0.00,0.00,0.01,8.09,0.00,1.00,0.000,0.059,345961.2,3901.0,1,54,3.39,1.00,1.00,0.4375,3.29,111366.9,0.0000,33.5694,5462,33.0273
140000,1,661,8.13,0.00,0.00,0.08,8.05,0.00,1.00,0.000,0.062,344106.7,3975.9,1,52,3.44,1.00,1.00,0.4452,4.12,24993.0,0.1544,33.4121,5461,33.0213
140000,2,625,8.10,0.00,0.00,0.03,8.07,0.00,1.00,0.000,0.058,331045.5,3632.0,1,43,3.38,1.00,1.00,0.4083,3.04,139.6,1.9436,32.2211,5461,33.0213
150000,0,649,8.17,0.00,0.00,0.01,8.15,0.00,1.00,0.000,0.061,345668.6,3920.4,1,68,3.50,1.00,1.00,0.4389,1.95,111369.3,0.0000,33.5488,5462,33.0070
150000,1,645,8.16,0.00,0.00,0.03,8.13,0.00,1.00,0.000,0.061,343655.6,3962.9,1,48,3.41,1.00,1.00,0.4436,6.69,24946.1,0.1537,33.3974,5461,33.0009
150000,2,616,8.12,0.00,0.00,0.00,8.12,0.00,1.00,0.000,0.057,330833.8,3570.2,1,54,3.45,1.00,1.00,0.4012,4.61,128.6,1.9536,32.2061,5461,33.0009
160000,0,655,8.19,0.00,0.00,0.08,8.11,0.00,1.00,0.000,0.061,345354.2,4015.6,1,65,3.42,1.00,1.00,0.4510,5.90,111392.4,0.0000,33.5584,5462,33.0134
160000,1,638,8.24,0.00,0.00,0.02,8.22,0.00,1.00,0.000,0.060,343738.1,3936.1,1,56,3.47,1.00,1.00,0.4401,5.21,24968.9,0.1534,33.3917,5461,33.0073
160000,2,637,8.12,0.00,0.00,0.03,8.09,0.00,1.00,0.000,0.059,330933.3,3606.6,1,51,3.45,1.00,1.00,0.4059,6.18,129.6,1.9470,32.2141,5461,33.0073
170000,0,655,8.14,0.01,0.00,0.02,8.11,0.00,1.00,0.000,0.061,345863.0,3938.9,1,58,3.45,1.00,1.00,0.4416,3.60,111353.7,0.0000,33.5925,5462,33.0457
170000,1,677,8.28,0.00,0.00,0.03,8.25,0.00,1.00,0.000,0.064,344073.0,3829.9,1,50,3.44,1.00,1.00,0.4281,4.10,24966.4,0.1528,33.4348,5461,33.0396
170000,2,630,8.18,0.00,0.01,0.01,8.16,0.00,1.00,0.000,0.059,331147.7,3594.5,1,54,3.43,1.00,1.00,0.4036,3.24,130.7,1.9208,32.2393,5461,33.0396
180000,0,650,8.15,0.00,0.00,0.01,8.13,0.00,1.00,0.000,0.061,345819.0,3860.6,1,69,3.38,1.00,1.00,0.4316,3.31,111385.3,0.0000,33.5748,5462,33.0337
180000,1,654,8.17,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.061,344162.3,3875.2,1,56,3.43,1.00,1.00,0.4333,3.61,24964.6,0.1548,33.4164,5461,33.0276
180000,2,626,8.05,0.00,0.00,0.01,8.04,0.00,1.00,0.000,0.058,331121.9,3497.4,1,46,3.38,1.00,1.00,0.3934,4.80,149.0,1.9494,32.2278,5461,33.0276
190000,0,645,8.24,0.00,0.00,0.05,8.19,0.00,1.00,0.000,0.061,345490.0,3928.9,1,61,3.48,1.00,1.00,0.4402,4.83,111381.6,0.0000,33.5408,5462,32.9998
190000,1,661,8.07,0.00,0.00,0.03,8.03,0.00,1.00,0.000,0.061,343621.2,3872.1,1,57,3.43,1.00,1.00,0.4329,6.71,24966.7,0.1538,33.3787,5461,32.9938
190000,2,630,8.31,0.00,0.00,0.07,8.24,0.00,1.00,0.000,0.060,330835.3,3587.4,1,51,3.44,1.00,1.00,0.4031,2.01,148.4,1.9630,32.2051,5461,32.9938
200000,0,635,8.17,0.00,0.01,0.02,8.13,0.00,1.00,0.000,0.060,345649.5,3920.8,1,56,3.49,1.00,1.00,0.4390,2.64,111348.8,0.0000,33.5652,5462,33.0175
200000,1,660,8.26,0.00,0.02,0.02,8.22,0.00,1.00,0.000,0.062,344069.0,3898.5,1,59,3.44,1.00,1.00,0.4360,4.36,24995.7,0.1507,33.4050,5461,33.0114
200000,2,631,8.06,0.00,0.00,0.05,8.01,0.00,1.00,0.000,0.058,330833.9,3641.7,1,39,3.42,1.00,1.00,0.4098,2.77,131.9,1.9225,32.2111,5461,33.0114
210000,0,644,8.17,0.00,0.00,0.04,8.13,0.00,1.00,0.000,0.060,345939.2,3883.4,1,61,3.45,1.00,1.00,0.4355,2.30,111370.9,0.0000,33.5730,5462,33.0207
210000,1,645,8.14,0.01,0.00,0.01,8.12,0.00,1.00,0.000,0.061,344064.9,3946.1,1,56,3.48,1.00,1.00,0.4417,4.33,24969.5,0.1507,33.4064,5461,33.0146
210000,2,639,8.26,0.00,0.00,0.05,8.21,0.00,1.00,0.000,0.060,330783.8,3622.2,1,58,3.43,1.00,1.00,0.4072,1.50,136.8,1.8965,32.2099,5461,33.0146
220000,0,648,8.22,0.00,0.00,0.05,8.17,0.00,1.00,0.000,0.061,345793.6,3933.0,1,47,3.45,1.00,1.00,0.4402,2.81,111429.7,0.0000,33.5497,5462,33.0177
220000,1,644,8.08,0.00,0.00,0.01,8.07,0.00,1.00,0.000,0.060,344031.4,3858.5,1,69,3.43,1.00,1.00,0.4319,4.16,24921.2,0.1540,33.4181,5461,33.0117
220000,2,637,8.10,0.00,0.00,0.02,8.08,0.00,1.00,0.000,0.059,330894.3,3615.7,1,49,3.44,1.00,1.00,0.4064,5.34,135.6,1.9091,32.2097,5461,33.0117
230000,0,652,8.01,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.060,345261.7,4050.4,1,76,3.45,1.00,1.00,0.4543,9.17,111432.8,0.0000,33.5061,5462,32.9872
230000,1,638,8.11,0.00,0.00,0.00,8.11,0.00,1.00,0.000,0.059,343701.3,3877.6,1,58,3.45,1.00,1.00,0.4335,2.90,24946.3,0.1533,33.3905,5461,32.9812
230000,2,629,8.16,0.00,0.00,0.00,8.15,0.00,1.00,0.000,0.059,330538.8,3612.4,1,46,3.40,1.00,1.00,0.4067,5.28,138.1,1.9554,32.1899,5461,32.9812
240000,0,663,8.06,0.00,0.00,0.00,8.06,0.00,1.00,0.000,0.061,345493.6,3879.8,1,67,3.48,1.00,1.00,0.4328,3.40,111375.9,0.0000,33.5395,5462,33.0103
240000,1,646,8.01,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.060,344385.6,3843.5,1,53,3.42,1.00,1.00,0.4302,5.20,24962.7,0.1552,33.4073,5461,33.0042
240000,2,635,8.06,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.058,330894.7,3572.0,1,46,3.44,1.00,1.00,0.4007,2.14,129.8,1.9584,32.2117,5461,33.0042
250000,0,648,8.10,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.060,345567.2,3934.3,1,62,3.42,1.00,1.00,0.4406,3.29,111376.4,0.0000,33.5534,5462,33.0202
250000,1,661,8.04,0.00,0.00,0.01,8.03,0.00,1.00,0.000,0.061,344132.1,3938.4,1,73,3.46,1.00,1.00,0.4409,3.83,24917.2,0.1557,33.4129,5461,33.0142
250000,2,630,8.15,0.00,0.00,0.05,8.10,0.00,1.00,0.000,0.059,331062.9,3464.6,1,55,3.43,1.00,1.00,0.3892,1.95,129.6,1.9498,32.2237,5461,33.0142
260000,0,650,8.08,0.00,0.00,0.03,8.06,0.00,1.00,0.000,0.060,345855.7,3939.4,1,67,3.43,1.00,1.00,0.4411,3.07,111417.1,0.0000,33.5561,5462,33.0326
260000,1,672,8.10,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.063,344223.5,3912.6,1,60,3.39,1.00,1.00,0.4386,4.11,24958.3,0.1519,33.4286,5461,33.0266
260000,2,622,8.18,0.00,0.00,0.00,8.18,0.00,1.00,0.000,0.058,331105.8,3570.4,1,53,3.44,1.00,1.00,0.4027,1.69,143.5,1.9529,32.2315,5461,33.0266
270000,0,664,8.12,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.061,345502.9,3887.3,1,61,3.45,1.00,1.00,0.4357,5.65,111377.8,0.0000,33.5708,5462,33.0404
270000,1,643,8.21,0.00,0.00,0.03,8.18,0.00,1.00,0.000,0.061,344151.9,3950.5,1,48,3.45,1.00,1.00,0.4431,7.33,24983.4,0.1502,33.4282,5461,33.0344
270000,2,640,8.14,0.00,0.00,0.01,8.13,0.00,1.00,0.000,0.060,331213.1,3478.9,1,41,3.45,1.00,1.00,0.3912,4.81,136.8,1.9829,32.2498,5461,33.0344
280000,0,671,8.12,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.062,345748.9,3853.1,1,68,3.40,1.00,1.00,0.4321,2.88,111405.5,0.0000,33.5766,5462,33.0472
280000,1,639,8.12,0.00,0.00,0.02,8.10,0.00,1.00,0.000,0.060,344338.1,3933.6,1,38,3.40,1.00,1.00,0.4407,2.50,24954.9,0.1535,33.4415,5461,33.0411
280000,2,620,8.17,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.058,331283.5,3554.2,1,51,3.46,1.00,1.00,0.4007,4.60,141.1,1.9746,32.2510,5461,33.0411
290000,0,653,8.16,0.00,0.00,0.01,8.15,0.00,1.00,0.000,0.061,345971.0,3882.3,1,69,3.40,1.00,1.00,0.4358,3.04,111345.5,0.0000,33.5895,5462,33.0513
290000,1,655,8.11,0.01,0.00,0.01,8.09,0.00,1.00,0.000,0.060,344340.1,3907.2,1,57,3.46,1.00,1.00,0.4386,6.63,24947.2,0.1552,33.4431,5461,33.0453
290000,2,636,8.06,0.00,0.00,0.01,8.05,0.00,1.00,0.000,0.059,331371.2,3583.0,1,44,3.41,1.00,1.00,0.4031,3.14,136.9,1.9552,32.2562,5461,33.0453
300000,0,661,8.06,0.00,0.00,0.01,8.05,0.00,1.00,0.000,0.061,345829.5,3938.5,1,59,3.48,1.00,1.00,0.4422,4.81,111368.6,0.0000,33.6112,5462,33.0763
300000,1,658,8.12,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.061,344384.0,3903.9,1,50,3.39,1.00,1.00,0.4395,5.65,24995.6,0.1543,33.4569,5461,33.0702
300000,2,627,8.16,0.00,0.00,0.07,8.08,0.00,1.00,0.000,0.058,331539.3,3507.4,1,60,3.42,1.00,1.00,0.3959,4.25,134.3,1.9719,32.2842,5461,33.0702
310000,0,650,8.18,0.00,0.00,0.04,8.15,0.00,1.00,0.000,0.061,345861.2,3854.1,1,56,3.39,1.00,1.00,0.4325,6.25,111410.7,0.0000,33.5977,5462,33.0771
310000,1,654,8.05,0.00,0.00,0.02,8.03,0.00,1.00,0.000,0.060,344680.9,3910.4,1,47,3.40,1.00,1.00,0.4405,7.34,24980.7,0.1574,33.4666,5461,33.0711
310000,2,631,8.14,0.00,0.00,0.06,8.09,0.00,1.00,0.000,0.059,331364.7,3496.4,1,58,3.43,1.00,1.00,0.3950,4.46,145.8,1.9854,32.2928,5461,33.0711
320000,0,668,7.97,0.00,0.00,0.03,7.94,0.00,1.00,0.000,0.061,345932.0,3857.6,1,67,3.42,1.00,1.00,0.4330,4.91,111398.6,0.0000,33.6195,5462,33.1071
320000,1,648,8.04,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.060,344903.5,3830.7,1,62,3.46,1.00,1.00,0.4299,2.52,24928.9,0.1574,33.5097,5461,33.1010
320000,2,625,8.20,0.00,0.00,0.04,8.15,0.00,1.00,0.000,0.059,331632.0,3497.5,1,56,3.43,1.00,1.00,0.3957,3.85,131.4,2.0286,32.3284,5461,33.1010
330000,0,648,8.04,0.00,0.00,0.01,8.03,0.00,1.00,0.000,0.060,346348.9,3832.3,1,69,3.37,1.00,1.00,0.4300,3.95,111388.0,0.0000,33.6728,5462,33.1564
330000,1,644,8.10,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.060,345125.8,3766.5,1,55,3.45,1.00,1.00,0.4236,5.78,24975.7,0.1523,33.5475,5461,33.1503
330000,2,631,8.13,0.01,0.00,0.05,8.08,0.00,1.00,0.000,0.059,332328.1,3476.8,1,49,3.43,1.01,1.01,0.3942,3.45,135.3,1.9963,32.3727,5461,33.1503
340000,0,661,8.13,0.00,0.00,0.03,8.10,0.00,1.00,0.000,0.061,346843.6,3740.9,1,75,3.38,1.00,1.00,0.4199,4.50,111357.0,0.0000,33.6852,5462,33.1525
340000,1,641,8.12,0.00,0.00,0.04,8.08,0.00,1.00,0.000,0.060,344998.8,3849.5,1,40,3.44,1.00,1.00,0.4324,2.55,24980.9,0.1551,33.5286,5461,33.1464
340000,2,620,8.15,0.00,0.00,0.04,8.10,0.00,1.00,0.000,0.058,332330.9,3517.2,1,54,3.40,1.00,1.00,0.3987,7.76,130.8,1.9436,32.3745,5461,33.1464
350000,0,654,8.28,0.00,0.00,0.01,8.27,0.00,1.00,0.000,0.062,346708.8,3868.4,1,61,3.37,1.00,1.00,0.4350,4.04,111378.3,0.0000,33.6785,5462,33.1505
350000,1,651,8.22,0.00,0.00,0.04,8.18,0.00,1.00,0.000,0.061,345256.8,3805.5,1,39,3.48,1.00,1.00,0.4277,2.39,24916.9,0.1534,33.5526,5461,33.1444
350000,2,630,8.18,0.00,0.00,0.04,8.14,0.00,1.00,0.000,0.059,332167.4,3546.9,1,41,3.40,1.00,1.00,0.4015,7.01,136.6,1.9593,32.3543,5461,33.1444
360000,0,644,8.20,0.00,0.00,0.01,8.19,0.00,1.00,0.000,0.061,346377.1,3828.1,1,56,3.42,1.00,1.00,0.4306,4.88,111370.5,0.0000,33.6629,5462,33.1394
360000,1,657,8.17,0.00,0.01,0.05,8.11,0.00,1.00,0.000,0.061,344938.4,3948.9,1,57,3.42,1.00,1.00,0.4448,4.20,24946.4,0.1526,33.5301,5461,33.1333
360000,2,620,8.20,0.00,0.00,0.10,8.10,0.00,1.00,0.000,0.058,332406.0,3546.7,1,60,3.41,1.00,1.00,0.4008,1.98,131.0,1.9573,32.3554,5461,33.1333
370000,0,653,8.13,0.00,0.00,0.05,8.08,0.00,1.00,0.000,0.061,346074.3,3931.4,1,71,3.40,1.00,1.00,0.4417,1.39,111364.4,0.0000,33.6791,5462,33.1409
370000,1,653,8.19,0.00,0.00,0.04,8.16,0.00,1.00,0.000,0.061,345048.1,3889.3,1,63,3.43,1.00,1.00,0.4383,2.51,24993.5,0.1519,33.5240,5461,33.1348
370000,2,633,8.20,0.00,0.02,0.04,8.13,0.00,1.00,0.000,0.060,331890.2,3539.5,1,47,3.43,1.00,1.00,0.4006,3.10,136.8,1.9500,32.3478,5461,33.1348
380000,0,669,8.22,0.00,0.00,0.00,8.21,0.00,1.00,0.000,0.063,346647.5,3729.9,1,75,3.46,1.00,1.00,0.4197,2.23,111364.4,0.0000,33.7158,5462,33.1782
380000,1,655,8.12,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.061,345296.9,3913.4,1,59,3.42,1.00,1.00,0.4410,3.28,24966.9,0.1525,33.5670,5461,33.1721
380000,2,627,8.10,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.058,332685.2,3438.5,1,49,3.42,1.00,1.00,0.3900,4.01,128.8,1.9413,32.3856,5461,33.1721
390000,0,650,8.11,0.00,0.00,0.00,8.11,0.00,1.00,0.000,0.060,346654.8,3827.8,1,69,3.37,1.00,1.00,0.4321,4.51,111372.7,0.0000,33.7086,5462,33.1824
390000,1,657,8.19,0.00,0.00,0.03,8.17,0.00,1.00,0.000,0.062,345523.2,3795.2,1,58,3.42,1.00,1.00,0.4274,3.58,24940.0,0.1523,33.5722,5461,33.1763
390000,2,645,8.18,0.00,0.00,0.01,8.17,0.00,1.00,0.000,0.060,332633.0,3429.9,1,50,3.43,1.00,1.00,0.3892,5.09,135.3,1.9740,32.3985,5461,33.1763
400000,0,667,8.10,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.062,346764.9,3835.5,1,69,3.43,1.00,1.00,0.4323,5.19,111369.6,0.0000,33.7348,5462,33.1981
400000,1,643,8.10,0.00,0.00,0.03,8.07,0.00,1.00,0.000,0.060,345456.1,3979.9,1,55,3.40,1.00,1.00,0.4510,3.96,24938.0,0.1520,33.5828,5461,33.1920
400000,2,632,8.14,0.00,0.00,0.03,8.11,0.00,1.00,0.000,0.059,332323.4,3392.9,1,60,3.41,1.00,1.00,0.3840,3.02,130.8,1.9414,32.4120,5461,33.1920
410000,0,642,8.08,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.060,346863.0,3734.5,1,70,3.38,1.00,1.00,0.4207,6.50,111365.7,0.0000,33.7357,5462,33.2040
410000,1,649,8.11,0.00,0.00,0.01,8.10,0.00,1.00,0.000,0.060,345455.3,3818.7,1,56,3.39,1.00,1.00,0.4303,4.90,24957.8,0.1532,33.5881,5461,33.1979
410000,2,631,8.26,0.01,0.00,0.03,8.21,0.00,1.00,0.000,0.059,332706.2,3398.6,1,50,3.45,1.00,1.00,0.3854,3.35,135.3,1.9264,32.4148,5461,33.1979
420000,0,640,8.04,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.059,347008.2,3877.5,1,60,3.46,1.00,1.00,0.4371,4.87,111386.9,0.0000,33.7554,5462,33.2209
420000,1,649,8.15,0.00,0.00,0.01,8.14,0.00,1.00,0.000,0.061,345506.4,3849.0,1,60,3.45,1.00,1.00,0.4342,2.32,24951.8,0.1521,33.6084,5461,33.2148
420000,2,627,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.058,332823.0,3440.7,1,64,3.41,1.00,1.00,0.3902,1.86,137.8,1.9283,32.4302,5461,33.2148
430000,0,640,8.14,0.00,0.00,0.00,8.13,0.00,1.00,0.000,0.060,346828.1,3843.2,1,73,3.40,1.00,1.00,0.4339,5.67,111402.8,0.0000,33.7314,5462,33.1982
430000,1,663,8.17,0.00,0.00,0.03,8.15,0.00,1.00,0.000,0.062,345550.0,3717.4,1,67,3.49,1.00,1.00,0.4198,4.86,24936.2,0.1491,33.5905,5461,33.1921
430000,2,633,8.13,0.00,0.00,0.06,8.07,0.00,1.00,0.000,0.059,332762.2,3443.1,1,54,3.42,1.00,1.00,0.3898,5.05,128.5,1.9412,32.4039,5461,33.1921
440000,0,648,8.15,0.00,0.00,0.05,8.10,0.00,1.00,0.000,0.060,346965.6,3788.2,1,81,3.41,1.00,1.00,0.4276,6.17,111331.0,0.0000,33.7318,5462,33.1934
440000,1,652,8.10,0.00,0.00,0.05,8.05,0.00,1.00,0.000,0.060,345403.5,3783.2,1,62,3.40,1.00,1.00,0.4260,5.32,24927.3,0.1504,33.5903,5461,33.1873
440000,2,614,8.06,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.057,332616.2,3448.2,1,59,3.39,1.00,1.00,0.3896,5.22,128.6,1.8981,32.3950,5461,33.1873
450000,0,660,8.15,0.00,0.00,0.00,8.15,0.00,1.00,0.000,0.061,347038.4,3887.4,1,81,3.45,1.00,1.00,0.4389,4.89,111396.0,0.0000,33.7249,5462,33.2004
450000,1,640,8.17,0.00,0.00,0.01,8.16,0.00,1.00,0.000,0.060,345706.6,3740.4,1,54,3.46,1.00,1.00,0.4211,3.13,24985.3,0.1515,33.5963,5461,33.1943
450000,2,629,8.11,0.00,0.00,0.00,8.11,0.00,1.00,0.000,0.058,332560.6,3456.4,1,59,3.42,1.00,1.00,0.3920,6.33,137.6,1.9291,32.3986,5461,33.1943
460000,0,658,8.13,0.00,0.00,0.00,8.13,0.00,1.00,0.000,0.062,346600.6,3811.9,1,79,3.40,1.00,1.00,0.4292,6.50,111357.8,0.0000,33.6983,5462,33.1612
460000,1,659,8.19,0.00,0.00,0.06,8.13,0.00,1.00,0.000,0.061,345218.4,3818.6,1,48,3.44,1.00,1.00,0.4300,5.09,24972.8,0.1504,33.5573,5461,33.1551
