step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
140000,2013,1.364,0.041,10.85,49286,46076,677,0,2548,0,1020202.3,11078.5,0.000,0.404,0.596,0.000,440,7.66,1.57,0.01,0.44,0.00,0.00,0.00,0.02,7.64,1.43,0.00,0.00,0.000,0.000,54,0.457,0.226,0.770,0.000,0.004,6227,2811,1,1.000,0.000,0.000,7006,0.126,0.064,0.000,101.85,20348,0,11078.504,0.000,0.000,540876,1.00,14.92,0.000,0.000,0.000,7,7,9,38,15414,0.059,0.00,0.0066,0.048,674,0.066,0.000,0.109,0.000,3.23,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.066,0.00289,61.89,1.2591,22.02,136298.6,140074.5,0.102,0.1505,101.700,492.141,0.996,0.447,50.4,50.850
150000,2028,1.355,0.040,10.88,49472,46307,656,0,2494,0,1020032.1,11048.9,0.000,0.402,0.598,0.000,414,7.66,1.43,0.01,0.34,0.00,0.00,0.00,0.00,7.66,1.40,0.00,0.00,0.000,0.000,57,0.470,0.227,0.767,0.000,0.006,6144,2455,1,1.000,0.000,0.000,7093,0.128,0.056,0.000,101.83,20278,0,11048.905,0.000,0.000,532060,1.00,14.91,0.000,0.000,0.000,7,7,8,22,15542,0.059,0.00,0.0066,0.052,673,0.065,0.000,0.109,0.000,3.21,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.065,0.00286,61.91,1.2533,14.80,136311.8,140074.5,0.102,0.1490,101.683,492.677,0.996,0.447,50.7,50.842
160000,2027,1.372,0.040,10.84,49640,46425,676,0,2540,0,1020389.2,11132.1,0.000,0.403,0.597,0.000,439,7.65,1.45,0.01,0.31,0.00,0.00,0.00,0.00,7.64,1.43,0.00,0.00,0.000,0.000,57,0.502,0.234,0.764,0.000,0.002,6108,2674,1,0.999,0.001,0.000,6816,0.138,0.063,0.000,101.80,20135,0,11132.051,0.000,0.000,522010,1.00,14.95,0.000,0.000,0.000,7,7,9,28,15514,0.059,0.00,0.0066,0.056,675,0.063,0.000,0.109,0.000,3.22,2.05,7.94,0.00,0.000,1.00,1.00,1.01,0.063,0.00287,61.93,1.2667,17.86,136275.0,140074.5,0.105,0.1531,101.647,491.879,0.997,0.447,50.9,50.823
170000,2053,1.366,0.038,10.87,49579,46185,646,0,2722,0,1020549.7,11219.7,0.000,0.403,0.597,0.000,431,7.57,1.34,0.01,0.31,0.00,0.00,0.00,0.00,7.56,1.30,0.00,0.00,0.000,0.000,57,0.530,0.220,0.776,0.000,0.003,6019,2728,1,1.000,0.000,0.000,6885,0.115,0.060,0.000,101.74,20016,0,11219.679,0.000,0.000,510145,1.00,15.06,0.000,0.000,0.000,7,7,8,27,15539,0.059,0.00,0.0066,0.046,689,0.062,0.000,0.107,0.000,3.21,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.062,0.00284,62.00,1.2788,12.28,136288.8,140074.5,0.102,0.1571,101.587,491.513,0.996,0.447,51.0,50.793
180000,2043,1.341,0.040,10.83,50002,46596,694,0,2722,0,1020157.2,11281.4,0.000,0.407,0.593,0.000,418,7.62,1.80,0.00,0.07,0.00,0.00,0.00,0.00,7.62,1.79,0.00,0.00,0.000,0.000,54,0.537,0.213,0.783,0.000,0.004,6012,2867,1,1.000,0.000,0.000,8193,0.096,0.062,0.000,101.65,20356,0,11281.402,0.000,0.000,509839,1.00,15.03,0.000,0.000,0.000,7,7,9,56,15572,0.059,0.00,0.0066,0.047,684,0.061,0.000,0.106,0.000,3.23,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.061,0.00286,62.09,1.2893,15.73,136315.5,140074.5,0.101,0.1606,101.487,490.490,0.996,0.447,51.1,50.744
190000,2031,1.380,0.040,10.84,50367,46968,656,0,2755,0,1019623.1,11321.5,0.000,0.406,0.594,0.000,428,7.61,1.39,0.00,0.09,0.00,0.00,0.00,0.00,7.61,1.38,0.00,0.00,0.000,0.000,59,0.490,0.209,0.785,0.000,0.005,5969,3056,1,0.996,0.004,0.000,5558,0.091,0.062,0.000,101.67,20322,0,11321.542,0.000,0.000,494047,1.00,15.00,0.000,0.000,0.000,7,7,9,25,15463,0.059,0.00,0.0066,0.046,668,0.060,0.000,0.107,0.000,3.23,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.060,0.00288,62.07,1.2944,17.12,136256.4,140074.5,0.102,0.1619,101.499,489.707,0.996,0.447,50.6,50.750
200000,2010,1.360,0.041,10.76,50617,47252,671,0,2715,0,1019530.8,11444.6,0.000,0.411,0.589,0.000,420,7.67,1.34,0.01,0.28,0.00,0.00,0.00,0.00,7.66,1.30,0.00,0.00,0.000,0.000,52,0.451,0.200,0.797,0.000,0.002,5934,3260,1,0.996,0.004,0.000,10126,0.079,0.063,0.000,101.80,20504,0,11444.593,0.000,0.000,493489,1.00,14.85,0.000,0.000,0.000,7,8,8,26,15418,0.059,0.00,0.0066,0.041,657,0.059,0.000,0.108,0.000,3.26,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.059,0.00298,61.95,1.3079,16.80,136305.4,140074.5,0.099,0.1632,101.637,491.325,0.997,0.447,50.6,50.819
210000,1989,1.370,0.040,10.67,50583,47272,585,0,2747,0,1019531.4,11406.6,0.000,0.412,0.588,0.000,409,7.81,1.78,0.04,0.93,0.00,0.00,0.00,0.00,7.77,1.43,0.00,0.00,0.000,0.000,58,0.465,0.200,0.797,0.000,0.004,5669,2841,1,0.999,0.001,0.000,5833,0.091,0.058,0.000,101.84,20449,0,11406.552,0.000,0.000,492602,1.01,14.69,0.000,0.000,0.000,7,8,9,41,15537,0.059,0.00,0.0066,0.048,675,0.059,0.000,0.109,0.000,3.23,2.06,7.94,0.00,0.000,1.00,1.01,1.02,0.059,0.00303,61.90,1.3018,14.83,136339.7,140074.5,0.100,0.1612,101.681,491.367,0.998,0.447,50.4,50.840
220000,2006,1.386,0.040,10.56,50528,47239,617,0,2655,0,1018652.1,11361.8,0.000,0.415,0.585,0.000,433,7.87,1.56,0.01,0.65,0.00,0.00,0.00,0.07,7.86,1.37,0.00,0.00,0.000,0.000,52,0.591,0.212,0.787,0.000,0.001,5708,2542,1,1.000,0.000,0.000,8548,0.070,0.064,0.000,102.00,20208,0,11361.769,0.000,0.000,496646,1.00,14.49,0.000,0.000,0.000,7,8,8,42,15790,0.060,0.00,0.0065,0.051,661,0.059,0.000,0.109,0.000,3.27,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.059,0.00305,61.74,1.2974,23.31,136276.1,140074.5,0.097,0.1602,101.832,491.267,0.997,0.448,51.0,50.916
230000,1990,1.372,0.040,10.51,50476,47233,623,0,2636,0,1019038.8,11439.5,0.000,0.417,0.583,0.000,432,7.93,1.28,0.01,0.41,0.00,0.00,0.01,0.47,7.91,1.19,0.00,0.00,0.000,0.000,49,0.632,0.207,0.790,0.000,0.003,5455,2557,1,1.000,0.000,0.001,8939,0.076,0.061,0.000,102.17,19844,0,11439.466,0.000,0.000,488664,1.00,14.37,0.000,0.000,0.000,7,8,9,26,15775,0.060,0.00,0.0065,0.044,668,0.058,0.000,0.111,0.000,3.26,2.02,7.96,0.00,0.000,1.00,1.00,1.01,0.058,0.00312,61.57,1.3051,24.35,136315.9,140074.6,0.102,0.1608,102.008,492.298,0.995,0.447,50.9,51.004
240000,1996,1.410,0.039,10.40,50557,47380,587,0,2584,0,1018619.2,11385.1,0.000,0.414,0.586,0.000,433,7.98,1.59,0.01,0.56,0.00,0.00,0.00,0.00,7.97,1.40,0.00,0.00,0.000,0.000,63,0.645,0.215,0.782,0.000,0.003,5380,2514,1,1.000,0.000,0.000,8217,0.073,0.056,0.000,102.18,19696,0,11385.148,0.000,0.000,489492,1.00,14.32,0.000,0.000,0.000,7,8,9,43,15932,0.061,0.00,0.0064,0.045,675,0.059,0.000,0.111,0.000,3.22,2.03,7.91,0.00,0.000,1.00,1.00,1.00,0.059,0.00310,61.55,1.2973,13.37,136249.9,140074.7,0.106,0.1597,102.013,493.033,0.997,0.447,50.9,51.006
250000,2006,1.357,0.038,10.30,50301,47119,599,0,2573,0,1018510.8,11345.9,0.000,0.415,0.585,0.000,422,7.94,1.22,0.00,0.08,0.00,0.04,0.00,0.00,7.93,1.20,0.00,0.00,0.000,0.002,51,0.680,0.230,0.767,0.000,0.003,5266,2484,1,1.000,0.000,0.000,5233,0.094,0.056,0.000,102.21,19492,0,11345.916,0.000,0.000,491252,1.00,14.32,0.000,0.000,0.000,7,8,8,24,15919,0.061,0.00,0.0064,0.050,672,0.059,0.000,0.112,0.000,3.24,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.059,0.00310,61.53,1.2953,13.99,136360.3,140074.8,0.096,0.1605,102.065,493.660,0.997,0.447,51.0,51.032
260000,1984,1.403,0.039,10.17,50326,47167,593,0,2588,0,1018120.4,11373.6,0.000,0.416,0.584,0.000,430,8.05,1.36,0.01,0.37,0.00,0.00,0.00,0.02,8.04,1.27,0.00,0.00,0.000,0.000,56,0.676,0.211,0.786,0.000,0.003,5229,2586,1,1.000,0.000,0.001,4475,0.099,0.061,0.000,102.25,19035,0,11373.596,0.000,0.000,490761,1.00,14.16,0.000,0.000,0.000,7,8,9,26,15967,0.061,0.00,0.0064,0.042,672,0.059,0.000,0.112,0.000,3.23,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.059,0.00315,61.49,1.2980,15.42,136284.8,140074.9,0.097,0.1603,102.084,493.770,0.996,0.448,50.8,51.042
270000,1997,1.359,0.040,10.14,50406,47185,587,0,2621,0,1018910.4,11433.1,0.000,0.414,0.586,0.000,443,7.99,1.36,0.01,0.47,0.00,0.00,0.01,0.43,7.97,1.25,0.00,0.00,0.000,0.000,53,0.643,0.211,0.786,0.000,0.003,5080,2475,1,1.000,0.000,0.001,4801,0.087,0.063,0.000,102.21,19440,0,11433.136,0.000,0.000,488952,1.00,14.23,0.000,0.000,0.000,7,8,9,30,15966,0.061,0.00,0.0064,0.043,671,0.059,0.000,0.112,0.000,3.25,2.04,7.96,0.00,0.000,1.00,1.00,1.01,0.059,0.00311,61.53,1.3047,12.74,136340.4,140075.0,0.098,0.1615,102.055,494.096,0.996,0.448,51.1,51.027
280000,2000,1.362,0.038,10.09,50685,47535,586,0,2561,0,1018471.9,11347.8,0.000,0.415,0.585,0.000,444,7.98,1.37,0.01,0.31,0.00,0.00,0.00,0.13,7.96,1.32,0.00,0.00,0.000,0.000,63,0.650,0.210,0.787,0.000,0.003,5303,2628,1,1.000,0.000,0.001,5695,0.090,0.056,0.000,102.18,19309,0,11347.835,0.000,0.000,489465,1.00,14.29,0.000,0.000,0.000,7,8,9,24,15957,0.061,0.00,0.0064,0.047,658,0.059,0.000,0.112,0.000,3.23,2.03,7.93,0.00,0.000,1.00,1.00,1.01,0.059,0.00311,61.56,1.2961,16.03,136365.8,140075.1,0.098,0.1608,102.023,492.803,0.998,0.447,51.0,51.012
290000,2027,1.378,0.038,10.03,50516,47237,632,0,2620,0,1017953.6,11419.9,0.000,0.416,0.584,0.000,448,7.93,1.37,0.01,0.27,0.00,0.07,0.00,0.00,7.92,1.32,0.00,0.00,0.000,0.003,47,0.640,0.215,0.782,0.000,0.003,5372,2650,1,1.000,0.000,0.000,6449,0.084,0.058,0.000,102.14,19127,0,11419.918,0.000,0.000,496374,1.00,14.35,0.000,0.000,0.000,7,8,9,26,16076,0.061,0.00,0.0063,0.054,661,0.059,0.000,0.112,0.000,3.24,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.059,0.00306,61.60,1.3039,16.79,136279.8,140075.2,0.100,0.1616,101.973,492.482,0.998,0.447,51.5,50.986
300000,2005,1.395,0.039,10.05,50272,47225,589,0,2480,0,1017953.7,11271.7,0.000,0.415,0.585,0.000,431,8.01,1.43,0.00,0.00,0.00,0.00,0.00,0.00,8.01,1.43,0.00,0.00,0.000,0.000,50,0.659,0.211,0.785,0.000,0.004,5174,2488,1,0.992,0.008,0.000,5136,0.094,0.055,0.000,102.19,19389,0,11271.662,0.000,0.000,491026,1.00,14.22,0.000,0.000,0.000,7,8,9,37,16068,0.061,0.00,0.0063,0.047,670,0.059,0.000,0.112,0.000,3.26,2.02,7.95,0.00,0.000,1.00,1.00,1.00,0.059,0.00310,61.56,1.2846,11.98,136267.2,140075.3,0.097,0.1577,102.027,493.415,0.997,0.447,51.1,51.014
310000,2001,1.390,0.038,10.07,50464,47356,587,0,2525,2,1018108.6,11350.5,0.000,0.414,0.586,0.000,459,8.07,1.59,0.01,0.37,0.00,0.04,0.00,0.00,8.06,1.48,0.00,0.00,0.000,0.002,49,0.642,0.211,0.785,0.000,0.004,5282,2470,1,1.000,0.000,0.000,5259,0.089,0.060,0.000,102.20,19401,0,5675.273,0.000,0.000,486914,1.00,14.16,0.000,0.000,0.000,7,8,9,34,16152,0.062,0.00,0.0063,0.034,671,0.059,0.000,0.112,0.000,3.25,2.04,7.96,0.00,0.000,1.00,1.00,1.01,0.059,0.00311,61.54,1.2932,18.79,136291.1,140075.4,0.100,0.1573,102.047,494.091,0.997,0.447,51.0,51.023
320000,2017,1.350,0.038,10.02,50512,47332,611,0,2553,0,1017441.1,11400.5,0.000,0.415,0.585,0.000,454,7.93,1.42,0.02,0.45,0.00,0.03,0.00,0.00,7.91,1.34,0.00,0.00,0.001,0.022,54,0.631,0.215,0.782,0.000,0.002,5212,2441,2,0.989,0.000,0.000,5976,0.093,0.056,0.000,102.17,19287,0,11400.524,0.000,0.000,488627,1.01,14.36,0.000,0.000,0.000,7,8,9,30,15996,0.061,0.00,0.0064,0.046,668,0.059,0.000,0.112,0.000,3.23,2.03,7.94,0.00,0.000,1.00,1.01,1.01,0.059,0.00308,61.57,1.3004,15.26,136362.2,140075.4,0.103,0.1605,102.014,494.871,0.998,0.448,51.2,51.007
330000,2001,1.382,0.039,9.98,50389,47237,608,0,2560,0,1017983.0,11353.7,0.000,0.413,0.587,0.000,466,7.93,1.49,0.01,0.43,0.00,0.00,0.01,0.38,7.90,1.36,0.00,0.00,0.000,0.000,58,0.601,0.206,0.792,0.000,0.002,5301,2479,1,1.000,0.000,0.000,5653,0.095,0.059,0.000,102.10,19126,0,11353.669,0.000,0.000,493409,1.00,14.41,0.000,0.000,0.000,7,8,9,33,15860,0.061,0.00,0.0064,0.047,673,0.059,0.000,0.112,0.000,3.23,2.03,7.94,0.00,0.000,1.00,1.00,1.01,0.059,0.00308,61.64,1.2941,15.50,136312.0,140075.5,0.101,0.1585,101.936,495.454,0.996,0.447,51.0,50.968
340000,2010,1.366,0.038,9.97,50631,47430,634,0,2558,0,1018022.2,11405.8,0.000,0.413,0.587,0.000,455,7.95,1.39,0.01,0.30,0.00,0.00,0.00,0.00,7.94,1.34,0.00,0.00,0.000,0.000,57,0.637,0.212,0.785,0.000,0.002,5261,2644,1,1.000,0.000,0.000,5393,0.085,0.058,0.000,102.09,19287,0,11405.776,0.000,0.000,487110,1.00,14.31,0.000,0.000,0.000,7,8,9,28,15987,0.061,0.00,0.0064,0.041,662,0.059,0.000,0.112,0.000,3.25,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.059,0.00307,61.65,1.3003,15.20,136340.7,140075.6,0.104,0.1595,101.929,495.168,0.998,0.448,51.3,50.965
350000,2002,1.421,0.039,9.98,50374,47125,608,0,2649,0,1018277.9,11452.8,0.000,0.415,0.585,0.000,427,7.96,1.27,0.00,0.04,0.00,0.00,0.00,0.00,7.96,1.26,0.00,0.00,0.000,0.000,50,0.607,0.208,0.789,0.000,0.003,5293,2541,1,1.000,0.000,0.000,6641,0.074,0.058,0.000,102.17,19248,0,11452.771,0.000,0.000,497936,1.00,14.31,0.000,0.000,0.000,7,8,9,20,15943,0.061,0.00,0.0064,0.042,672,0.060,0.000,0.112,0.000,3.24,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.060,0.00310,61.57,1.3076,16.22,136216.6,140075.7,0.097,0.1621,101.995,494.840,0.995,0.447,51.1,50.998
