step,event,lineage,other,size
5000,birth,1,0,1526
5000,birth,3,0,151
8000,merge,3,1,527
17000,split,6,1,591
50000,split,10,1,15
60000,extinct,10,0,6
71000,split,13,6,46
88000,merge,13,6,16
157000,extinct,1,0,9
229000,split,20,6,46
233000,merge,20,6,41
237000,split,22,6,20
242000,split,25,6,40
242000,extinct,22,0,5
271000,split,29,6,828
277000,extinct,25,0,6
285000,merge,6,29,413
290000,split,34,29,201
319000,extinct,34,0,6
554000,split,40,29,765
557000,merge,40,29,812
649000,split,47,29,693
650000,merge,47,29,693
660000,split,49,29,543
663000,merge,49,29,544
671000,split,50,29,312
677000,merge,50,29,341
690000,split,51,29,216
721000,extinct,51,0,6
