step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,4,2031,8.2,0.0,0.0,0.0,8.2,0.0,1.01,15.7,82,403,22.83,0.33,683,700,648,0.0,1.00,1.01,1.02,2.73,1.65,6.49,28.0
5000,1,31,10.0,0.0,0.0,0.1,10.0,0.0,1.00,16.8,8,659,37.66,0.65,6,16,9,0.0,1.00,1.00,1.00,2.65,4.23,3.35,31.3
6000,4,2099,8.0,0.1,0.0,0.0,7.9,0.0,1.02,15.8,80,500,27.82,0.32,707,732,660,0.0,1.01,1.02,1.03,2.73,1.54,6.56,27.8
6000,1,5,10.8,0.0,0.0,0.0,10.8,0.0,1.00,16.0,2,958,61.83,1.11,0,3,2,0.0,1.00,1.00,1.00,3.20,5.00,3.00,32.1
7000,4,2107,7.9,0.1,0.0,0.0,7.8,0.0,1.02,15.7,81,545,30.26,0.34,695,723,689,0.0,1.02,1.02,1.03,2.70,1.50,6.63,28.2
8000,4,2116,7.7,0.0,0.0,0.0,7.6,0.0,1.01,15.7,77,549,30.20,0.34,702,699,715,0.0,1.01,1.01,1.01,2.70,1.40,6.77,28.3
9000,4,2110,7.6,0.0,0.0,0.0,7.5,0.0,1.01,15.7,76,544,29.70,0.33,702,696,712,0.0,1.01,1.01,1.01,2.69,1.34,6.85,28.4
10000,4,2122,7.6,0.0,0.0,0.0,7.6,0.0,1.01,15.3,82,557,30.46,0.34,723,716,683,0.0,1.01,1.01,1.02,2.72,1.30,7.06,27.9
11000,4,2096,7.9,0.0,0.0,0.0,7.8,0.0,1.02,14.9,76,551,30.34,0.34,717,691,688,0.0,1.01,1.02,1.03,2.79,1.33,7.24,28.0
12000,4,2068,7.9,0.0,0.0,0.0,7.9,0.0,1.01,14.8,82,536,29.63,0.34,686,720,662,0.0,1.00,1.00,1.01,2.84,1.34,7.33,28.0
13000,4,2075,8.0,0.0,0.0,0.0,7.9,0.0,1.02,14.6,88,517,28.62,0.34,719,685,671,0.0,1.02,1.02,1.03,2.85,1.33,7.43,27.9
14000,4,2034,8.0,0.1,0.0,0.0,8.0,0.0,1.02,14.5,86,545,30.33,0.36,711,673,650,0.0,1.01,1.02,1.04,2.86,1.32,7.50,27.9
