step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,10,10,0,0,0,10,0,1.00,12,0.000,2995,1.88,174.87,3.11,45,2,2,0,1.00,1.00,1.00,4,2,8,62.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2936,0.73,160.98,2.89,1,1,2,0,1.00,1.00,1.00,5,2,8,39.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2924,0.47,163.29,1.30,1,2,2,0,1.00,1.00,1.00,4,2,8,57.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2922,2.35,160.05,2.25,1,1,1,0,1.00,1.00,1.00,3,2,8,38.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2881,0.62,158.77,2.53,1,1,1,0,1.00,1.00,1.00,3,2,8,42.0
100000,10,10,0,0,0,10,0,1.00,12,0.000,2880,1.49,172.13,1.78,1,2,2,0,1.00,1.00,1.00,3,2,8,50.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2878,2.49,154.73,1.90,1,0,1,0,1.00,1.00,1.00,5,2,8,29.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2871,1.78,161.63,2.69,1,0,0,0,1.00,1.00,1.00,3,2,8,27.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2860,1.75,154.62,2.19,1,2,2,0,1.00,1.00,1.00,2,2,8,54.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2817,1.99,155.16,2.08,1,1,1,0,1.00,1.00,1.00,2,2,8,39.8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2804,1.04,135.06,0.58,1,0,0,0,1.00,1.00,1.00,4,2,8,18.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2795,2.13,158.19,1.05,1,2,2,0,1.00,1.00,1.00,5,2,8,60.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2781,1.27,154.87,1.87,1,2,2,0,1.00,1.00,1.00,3,2,8,57.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2771,0.35,147.58,0.11,1,0,1,0,1.00,1.00,1.00,3,2,8,23.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2742,1.03,149.03,2.19,1,0,0,0,1.00,1.00,1.00,3,2,8,19.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2735,0.75,150.09,1.53,1,1,1,0,1.00,1.00,1.00,4,2,8,37.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2733,2.55,154.83,1.16,1,1,1,0,1.00,1.00,1.00,3,2,8,29.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2670,2.19,147.89,2.75,1,0,0,0,1.00,1.00,1.00,4,2,8,19.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2652,0.90,144.42,2.20,1,2,2,0,1.00,1.00,1.00,3,2,8,48.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2652,1.52,146.15,2.38,1,2,2,0,1.00,1.00,1.00,5,2,8,46.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2651,1.91,145.01,2.13,1,1,1,0,1.00,1.00,1.00,2,2,8,34.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2631,1.08,149.77,1.61,1,2,2,0,1.00,1.00,1.00,3,2,8,48.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2614,2.02,147.43,1.95,1,1,1,0,1.00,1.00,1.00,4,2,8,35.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2611,2.26,144.89,1.35,1,2,1,0,1.00,1.00,1.00,4,2,8,49.9
100000,7,7,0,0,0,7,0,1.00,16,0.000,2600,1.85,131.89,1.47,45,1,2,0,1.00,1.00,1.00,4,2,6,38.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2585,1.92,148.28,1.56,1,1,1,0,1.00,1.00,1.00,3,2,8,29.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2582,1.16,144.01,1.06,1,2,2,0,1.00,1.00,1.00,3,2,8,63.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2573,1.03,143.18,1.21,1,2,2,0,1.00,1.00,1.00,5,2,8,57.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2572,1.81,144.36,0.34,1,1,1,0,1.00,1.00,1.00,4,2,8,30.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2568,0.67,138.13,1.53,45,2,2,0,1.00,1.00,1.00,2,2,6,62.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2555,1.17,139.63,1.77,1,2,2,0,1.00,1.00,1.00,3,2,8,44.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2541,1.80,141.04,1.77,1,2,2,0,1.00,1.00,1.00,5,2,8,61.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2539,0.70,134.46,0.94,1,0,0,0,1.00,1.00,1.00,3,2,8,22.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2535,1.44,142.59,1.21,1,1,1,0,1.00,1.00,1.00,3,2,8,36.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2526,1.16,140.83,2.61,1,2,2,0,1.00,1.00,1.00,4,2,8,63.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2513,2.66,146.22,2.13,1,0,1,0,1.00,1.00,1.00,4,2,8,25.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2505,1.75,138.41,1.72,1,1,2,0,1.00,1.00,1.00,5,2,8,40.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2488,1.05,136.74,0.41,1,0,1,0,1.00,1.00,1.00,4,2,8,21.8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2485,0.60,117.89,0.50,1,0,0,0,1.00,1.00,1.00,3,2,8,23.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2476,1.27,136.79,3.16,1,0,0,0,1.00,1.00,1.00,3,2,8,24.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2453,2.52,128.81,1.02,1,0,0,0,1.00,1.00,1.00,3,2,8,25.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2445,2.48,136.11,1.58,1,2,2,0,1.00,1.00,1.00,5,2,8,61.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2422,1.67,116.76,1.28,1,1,1,0,1.00,1.00,1.00,3,2,8,34.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2407,2.20,134.04,1.27,1,2,1,0,1.00,1.00,1.00,4,2,8,45.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2404,1.11,129.99,1.04,1,0,1,0,1.00,1.00,1.00,5,2,8,16.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2403,1.08,136.54,1.86,1,0,0,0,1.00,1.00,1.00,3,2,8,5.1
