step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,6,6,0,0,0,6,0,1.00,20,0.000,2996,1.20,149.11,2.32,6,2,2,0,1.00,1.00,1.00,2,2,4,55.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2983,1.29,138.14,1.11,1,0,1,0,1.00,1.00,1.00,3,1,8,18.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2967,1.60,152.65,3.05,6,1,1,0,1.00,1.00,1.00,2,2,4,34.6
100000,6,6,0,0,0,6,0,1.00,22,0.000,2946,1.66,142.84,2.47,6,2,2,0,1.00,1.00,1.00,4,2,3,58.1
100000,7,7,0,0,0,7,0,1.00,20,0.000,2940,2.33,152.01,2.21,6,2,2,0,1.00,1.00,1.00,2,3,3,60.6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2937,0.57,144.56,1.37,1,2,2,0,1.00,1.00,1.00,3,1,8,49.2
100000,6,6,0,0,0,6,0,1.00,22,0.000,2928,1.81,153.26,1.25,6,2,2,0,1.00,1.00,1.00,4,2,3,53.3
100000,6,6,0,0,0,6,0,1.00,22,0.000,2916,1.70,141.93,0.62,6,1,1,0,1.00,1.00,1.00,2,2,3,41.2
100000,6,6,0,0,0,6,0,1.00,18,0.000,2892,1.23,147.35,1.61,1,1,2,0,1.00,1.00,1.00,3,1,8,34.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2885,0.80,143.67,1.51,6,2,1,0,1.00,1.00,1.00,1,2,4,49.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2868,2.51,142.98,3.34,6,1,2,0,1.00,1.00,1.00,4,2,4,30.5
100000,6,6,0,0,0,6,0,1.00,20,0.000,2833,0.71,136.01,1.28,6,0,0,0,1.00,1.00,1.00,2,2,4,18.1
100000,6,6,0,0,0,6,0,1.00,22,0.000,2830,2.05,141.88,2.53,6,2,2,0,1.00,1.00,1.00,1,2,3,44.2
100000,6,6,0,0,0,6,0,1.00,22,0.000,2811,2.35,135.96,1.45,6,2,2,0,1.00,1.00,1.00,2,2,3,54.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2760,2.31,141.48,1.72,6,2,2,0,1.00,1.00,1.00,2,2,4,55.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2754,1.15,131.07,0.56,1,0,1,0,1.00,1.00,1.00,3,1,8,11.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2743,0.89,139.95,0.84,6,2,2,0,1.00,1.00,1.00,2,2,4,62.6
100000,6,6,0,0,0,6,0,1.00,20,0.000,2727,1.54,138.42,1.74,6,0,1,0,1.00,1.00,1.00,2,2,4,14.6
100000,6,6,0,0,0,6,0,1.00,20,0.000,2721,0.98,135.23,0.89,6,2,2,0,1.00,1.00,1.00,2,2,4,43.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2707,1.03,139.87,2.74,6,1,2,0,1.00,1.00,1.00,2,2,4,41.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2706,1.44,131.46,2.18,1,0,1,0,1.00,1.00,1.00,3,1,8,18.4
100000,6,6,0,0,0,6,0,1.00,18,0.000,2681,1.26,136.94,0.90,1,2,2,0,1.00,1.00,1.00,3,1,8,42.2
100000,6,6,0,0,0,6,0,1.00,18,0.000,2676,1.80,124.37,0.49,1,1,1,0,1.00,1.00,1.00,2,1,8,25.6
100000,6,6,0,0,0,6,0,1.00,22,0.000,2661,0.69,128.77,1.96,6,1,1,0,1.00,1.00,1.00,2,2,3,39.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2618,0.70,118.20,0.00,1,0,1,0,1.00,1.00,1.00,3,1,8,21.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2617,1.20,124.46,0.54,1,0,0,0,1.00,1.00,1.00,3,1,8,10.2
100000,6,6,0,0,0,6,0,1.00,20,0.000,2563,1.87,130.63,1.30,6,2,2,0,1.00,1.00,1.00,2,2,4,42.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2551,0.99,119.28,0.07,1,0,1,0,1.00,1.00,1.00,3,1,8,20.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2541,1.01,128.94,1.74,6,1,1,0,1.00,1.00,1.00,2,2,4,37.0
100000,6,6,0,0,0,6,0,1.00,22,0.000,2535,1.88,126.77,1.06,6,1,1,0,1.00,1.00,1.00,2,2,3,38.3
100000,6,6,0,0,0,6,0,1.00,22,0.000,2530,2.43,127.23,1.75,6,2,2,0,1.00,1.00,1.00,2,2,3,53.7
100000,5,6,0,0,0,5,0,1.00,20,0.000,2516,1.02,120.20,2.00,1,1,1,0,1.00,1.00,1.00,3,1,8,39.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2506,1.91,116.47,0.17,1,0,1,0,1.00,1.00,1.00,3,1,8,16.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2496,2.08,117.26,1.09,1,0,1,0,1.00,1.00,1.00,3,1,8,22.9
