step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
140000,2,678,7.64,0.13,0.03,0.00,7.47,0.00,1.05,0.000,0.059,352664.9,4335.2,1,42,2.92,1.04,1.05,0.4964,5.80,157.7,1.6581,34.2532,5461,34.9296
150000,0,734,7.35,0.01,0.03,0.00,7.31,0.00,1.00,0.000,0.062,364564.6,4437.6,1,66,2.88,1.00,1.00,0.5064,6.25,104964.0,0.0000,35.2238,5462,34.7570
150000,1,706,7.44,0.07,0.00,0.00,7.36,0.00,1.03,0.000,0.060,364129.1,4515.3,1,70,2.89,1.02,1.02,0.5166,8.72,30705.8,0.0660,35.1760,5461,34.7506
150000,2,680,7.38,0.04,0.03,0.03,7.27,0.00,1.01,0.000,0.058,351346.8,4340.1,1,41,2.91,1.01,1.01,0.4995,8.61,149.2,1.5915,34.0517,5461,34.7506
160000,0,709,7.20,0.09,0.01,0.00,7.11,0.00,1.04,0.000,0.058,364220.2,4544.0,1,69,2.92,1.03,1.03,0.5208,6.30,104870.0,0.0000,35.1262,5462,34.6637
160000,1,716,7.35,0.16,0.01,0.01,7.18,0.00,1.07,0.000,0.060,363677.6,4511.2,1,78,2.91,1.05,1.05,0.5170,9.85,30758.8,0.0666,35.0867,5461,34.6573
160000,2,699,7.20,0.07,0.01,0.00,7.13,0.00,1.03,0.000,0.058,350710.9,4188.6,1,46,2.89,1.02,1.02,0.4806,6.83,147.8,1.5991,33.9637,5461,34.6573
170000,0,714,7.15,0.02,0.03,0.00,7.10,0.00,1.01,0.000,0.058,364082.6,4434.3,1,86,2.91,1.00,1.01,0.5077,6.79,104844.9,0.0000,35.0993,5462,34.6281
170000,1,681,7.34,0.13,0.01,0.00,7.20,0.00,1.05,0.000,0.058,363455.5,4511.6,1,74,2.93,1.04,1.04,0.5178,9.40,30776.9,0.0640,35.0289,5461,34.6218
170000,2,703,7.16,0.02,0.02,0.01,7.12,0.00,1.01,0.000,0.058,350690.1,4195.8,1,58,2.89,1.01,1.01,0.4823,5.41,140.1,1.6171,33.9388,5461,34.6218
180000,0,718,7.28,0.13,0.01,0.00,7.14,0.00,1.04,0.000,0.060,364048.9,4552.7,1,67,2.91,1.03,1.04,0.5217,5.49,104847.1,0.0000,35.1003,5462,34.6189
180000,1,730,7.30,0.09,0.01,0.00,7.20,0.00,1.04,0.000,0.061,362959.2,4501.5,1,82,2.94,1.03,1.03,0.5167,6.09,30816.5,0.0647,35.0038,5461,34.6126
180000,2,685,7.18,0.04,0.00,0.01,7.13,0.00,1.01,0.000,0.056,350478.5,4283.3,1,45,2.89,1.01,1.01,0.4930,6.40,152.2,1.6532,33.9327,5461,34.6126
190000,0,697,7.21,0.18,0.01,0.01,7.01,0.00,1.07,0.000,0.057,363648.9,4549.9,1,77,2.87,1.06,1.06,0.5220,13.83,104862.5,0.0000,35.0799,5462,34.6217
190000,1,716,7.21,0.08,0.03,0.03,7.08,0.00,1.02,0.000,0.059,363208.4,4467.6,1,70,2.90,1.02,1.03,0.5116,10.39,30744.2,0.0651,35.0380,5461,34.6154
190000,2,695,7.28,0.04,0.04,0.00,7.20,0.00,1.02,0.000,0.058,350605.9,4167.7,1,50,2.90,1.01,1.02,0.4788,9.70,127.4,1.6527,33.9351,5461,34.6154
200000,0,713,7.31,0.07,0.02,0.00,7.22,0.00,1.03,0.000,0.059,363723.5,4497.8,1,85,2.92,1.02,1.03,0.5144,8.28,104900.6,0.0000,35.0670,5462,34.6098
200000,1,693,7.36,0.12,0.00,0.00,7.24,0.00,1.04,0.000,0.058,362933.2,4387.3,1,65,2.96,1.03,1.04,0.5005,7.10,30800.6,0.0661,35.0146,5461,34.6034
200000,2,689,7.11,0.03,0.00,0.00,7.08,0.00,1.01,0.000,0.056,350210.3,4117.2,1,35,2.88,1.01,1.01,0.4727,8.78,147.0,1.6122,33.9120,5461,34.6034
210000,0,707,7.22,0.02,0.02,0.01,7.18,0.00,1.01,0.000,0.058,363760.7,4426.4,1,58,2.90,1.01,1.01,0.5069,7.38,104836.7,0.0000,35.0841,5462,34.6146
210000,1,716,7.16,0.06,0.00,0.00,7.10,0.00,1.02,0.000,0.059,362978.3,4524.6,1,56,2.89,1.02,1.02,0.5192,10.06,30746.8,0.0668,35.0171,5461,34.6083
210000,2,700,7.33,0.16,0.00,0.00,7.17,0.00,1.06,0.000,0.059,350661.9,4178.8,1,47,2.93,1.05,1.06,0.4787,4.36,132.5,1.6606,33.9351,5461,34.6083
220000,0,705,7.13,0.05,0.00,0.00,7.07,0.00,1.02,0.000,0.058,363706.6,4592.7,1,69,2.88,1.03,1.03,0.5264,5.89,104876.9,0.0000,35.0818,5462,34.6176
220000,1,734,7.20,0.07,0.03,0.01,7.10,0.00,1.02,0.000,0.060,362834.5,4475.1,1,79,2.89,1.01,1.02,0.5117,6.47,30785.8,0.0675,35.0113,5461,34.6113
220000,2,688,7.24,0.13,0.00,0.00,7.11,0.00,1.04,0.000,0.057,350517.2,4166.6,1,35,2.92,1.03,1.04,0.4784,3.97,138.1,1.6547,33.9323,5461,34.6113
230000,0,716,7.36,0.22,0.01,0.00,7.14,0.00,1.08,0.000,0.060,363597.1,4437.6,1,68,2.92,1.07,1.07,0.5073,5.25,104929.2,0.0000,35.0735,5462,34.6195
230000,1,722,7.28,0.20,0.01,0.00,7.07,0.00,1.07,0.000,0.061,363234.3,4490.9,1,64,2.93,1.06,1.07,0.5136,9.37,30746.2,0.0680,35.0314,5461,34.6132
230000,2,692,7.22,0.10,0.00,0.01,7.11,0.00,1.04,0.000,0.057,350432.8,4124.9,1,54,2.90,1.03,1.04,0.4733,6.14,140.0,1.6331,33.9280,5461,34.6132
240000,0,725,7.41,0.24,0.01,0.00,7.15,0.00,1.08,0.000,0.061,363641.1,4473.3,1,81,2.93,1.05,1.09,0.5129,5.90,104881.9,0.0000,35.0735,5462,34.6053
240000,1,709,7.33,0.10,0.04,0.00,7.19,0.00,1.03,0.000,0.060,363040.6,4508.5,1,61,2.92,1.01,1.04,0.5167,8.46,30744.2,0.0648,35.0147,5461,34.5990
240000,2,689,7.20,0.05,0.01,0.00,7.15,0.00,1.03,0.000,0.057,350410.4,4151.2,1,39,2.87,1.03,1.03,0.4765,3.68,132.3,1.6521,33.9139,5461,34.5990
250000,0,707,7.21,0.07,0.00,0.00,7.14,0.00,1.03,0.000,0.058,363766.6,4429.9,1,66,2.90,1.02,1.02,0.5072,6.35,104892.9,0.0000,35.0849,5462,34.6240
250000,1,737,7.33,0.18,0.02,0.00,7.13,0.00,1.06,0.000,0.062,363167.8,4467.0,1,60,2.89,1.04,1.06,0.5116,7.94,30741.5,0.0662,35.0368,5461,34.6176
250000,2,688,7.18,0.04,0.00,0.00,7.14,0.00,1.02,0.000,0.056,350345.6,4229.7,1,43,2.89,1.02,1.02,0.4848,3.38,146.9,1.6369,33.9262,5461,34.6176
260000,0,710,7.26,0.09,0.02,0.00,7.15,0.00,1.04,0.000,0.059,363877.1,4483.8,1,61,2.94,1.03,1.03,0.5130,4.53,104872.7,0.0000,35.1030,5462,34.6401
260000,1,729,7.22,0.07,0.00,0.00,7.15,0.00,1.03,0.000,0.060,363383.8,4529.9,1,66,2.92,1.02,1.02,0.5181,6.39,30779.1,0.0657,35.0438,5461,34.6337
260000,2,705,7.18,0.09,0.02,0.00,7.06,0.00,1.03,0.000,0.058,350699.8,4180.1,1,40,2.90,1.03,1.03,0.4803,6.21,149.4,1.6410,33.9509,5461,34.6337
270000,0,696,7.32,0.02,0.01,0.00,7.29,0.00,1.01,0.000,0.058,363858.4,4487.5,1,73,2.90,1.01,1.01,0.5133,9.88,104873.0,0.0000,35.0896,5462,34.6262
270000,1,707,7.22,0.03,0.02,0.00,7.18,0.00,1.01,0.000,0.058,362948.5,4493.2,1,60,2.92,1.01,1.01,0.5144,4.52,30829.4,0.0655,35.0272,5461,34.6198
270000,2,666,7.21,0.02,0.02,0.00,7.17,0.00,1.01,0.000,0.055,350597.8,4184.7,1,37,2.88,1.00,1.01,0.4807,7.58,132.5,1.6509,33.9371,5461,34.6198
280000,0,728,7.27,0.12,0.03,0.00,7.12,0.00,1.04,0.000,0.060,363792.5,4409.7,1,70,2.91,1.03,1.05,0.5031,6.44,104861.4,0.0000,35.0899,5462,34.6245
280000,1,712,7.23,0.07,0.00,0.00,7.16,0.00,1.03,0.000,0.059,363036.0,4542.3,1,75,2.93,1.03,1.03,0.5212,6.50,30787.5,0.0658,35.0235,5461,34.6181
280000,2,705,7.19,0.06,0.00,0.00,7.12,0.00,1.03,0.000,0.058,350582.8,4157.2,1,48,2.87,1.02,1.03,0.4765,7.41,140.1,1.6360,33.9419,5461,34.6181
290000,0,738,7.22,0.04,0.01,0.00,7.17,0.00,1.01,0.000,0.061,363843.3,4446.1,1,69,2.89,1.01,1.02,0.5090,6.10,104874.4,0.0000,35.0899,5462,34.6246
290000,1,692,7.14,0.10,0.01,0.00,7.03,0.00,1.04,0.000,0.057,363307.5,4456.4,1,62,2.88,1.03,1.03,0.5096,5.61,30767.3,0.0658,35.0303,5461,34.6183
290000,2,715,7.17,0.07,0.03,0.00,7.07,0.00,1.04,0.000,0.058,350489.3,4154.5,1,43,2.88,1.03,1.03,0.4759,4.96,146.7,1.6396,33.9301,5461,34.6183
300000,0,713,7.19,0.04,0.00,0.00,7.15,0.00,1.02,0.000,0.059,363758.3,4407.2,1,74,2.91,1.02,1.01,0.5047,8.66,104845.0,0.0000,35.0792,5462,34.6183
300000,1,708,7.31,0.10,0.01,0.00,7.19,0.00,1.04,0.000,0.059,363347.7,4416.7,1,65,2.91,1.03,1.04,0.5055,3.49,30778.3,0.0653,35.0317,5461,34.6119
300000,2,695,7.27,0.07,0.02,0.00,7.18,0.00,1.02,0.000,0.058,350557.9,4187.3,1,39,2.89,1.02,1.03,0.4818,7.92,135.9,1.6318,33.9247,5461,34.6119
310000,0,736,7.11,0.05,0.01,0.00,7.05,0.00,1.02,0.000,0.060,363626.1,4464.5,1,59,2.86,1.01,1.01,0.5114,8.36,104813.6,0.0000,35.0699,5462,34.6075
310000,1,712,7.24,0.03,0.00,0.00,7.21,0.00,1.01,0.000,0.059,363056.9,4476.3,1,54,2.91,1.01,1.01,0.5128,6.74,30817.7,0.0667,35.0082,5461,34.6012
310000,2,692,7.20,0.02,0.01,0.00,7.16,0.00,1.01,0.000,0.057,350433.0,4080.9,1,46,2.90,1.01,1.01,0.4683,6.64,148.2,1.6484,33.9201,5461,34.6012
320000,0,733,7.34,0.08,0.00,0.00,7.26,0.00,1.03,0.000,0.062,363405.9,4481.5,1,66,2.92,1.02,1.03,0.5128,5.54,104816.6,0.0000,35.0541,5462,34.5982
320000,1,721,7.33,0.19,0.03,0.01,7.10,0.00,1.07,0.000,0.060,362999.3,4459.4,1,77,2.92,1.07,1.07,0.5104,3.21,30847.8,0.0649,35.0067,5461,34.5918
320000,2,709,7.15,0.04,0.02,0.01,7.08,0.00,1.02,0.000,0.058,350281.3,4170.8,1,47,2.89,1.01,1.02,0.4787,9.64,157.8,1.6524,33.9079,5461,34.5918
330000,0,709,7.21,0.02,0.05,0.00,7.14,0.00,1.01,0.000,0.058,363717.8,4537.7,1,71,2.90,1.01,1.01,0.5203,9.00,104823.9,0.0000,35.0842,5462,34.5996
330000,1,704,7.30,0.06,0.01,0.00,7.23,0.00,1.03,0.000,0.059,362702.0,4512.6,1,58,2.95,1.02,1.02,0.5175,6.23,30862.3,0.0639,34.9846,5461,34.5933
330000,2,687,7.27,0.12,0.01,0.00,7.14,0.00,1.04,0.000,0.057,350466.6,4133.4,1,41,2.90,1.03,1.04,0.4739,8.56,135.8,1.6530,33.9102,5461,34.5933
340000,0,699,7.41,0.06,0.09,0.00,7.26,0.00,1.03,0.000,0.059,363614.2,4513.7,1,71,2.91,1.02,1.02,0.5168,6.84,104815.2,0.0000,35.0582,5462,34.5858
340000,1,708,7.37,0.11,0.02,0.00,7.24,0.00,1.04,0.000,0.060,362801.8,4433.5,1,60,2.92,1.03,1.04,0.5077,8.03,30830.7,0.0656,34.9826,5461,34.5794
340000,2,699,7.18,0.03,0.00,0.00,7.14,0.00,1.02,0.000,0.057,350174.8,4205.9,1,51,2.92,1.01,1.02,0.4826,4.68,138.9,1.6739,33.8997,5461,34.5794
350000,0,729,7.44,0.10,0.02,0.00,7.32,0.00,1.04,0.000,0.062,363484.6,4475.0,1,64,2.95,1.03,1.03,0.5125,8.18,104838.8,0.0000,35.0533,5462,34.5887
350000,1,708,7.31,0.13,0.01,0.00,7.17,0.00,1.05,0.000,0.059,362889.6,4461.4,1,77,2.93,1.05,1.05,0.5116,8.67,30790.7,0.0667,35.0005,5461,34.5824
350000,2,697,7.25,0.06,0.01,0.00,7.19,0.00,1.02,0.000,0.058,350123.1,4312.0,1,49,2.90,1.02,1.02,0.4958,5.62,143.4,1.6491,33.8955,5461,34.5824
360000,0,720,7.34,0.07,0.01,0.00,7.25,0.00,1.02,0.000,0.060,363200.7,4431.1,1,57,2.92,1.01,1.03,0.5067,5.97,104878.5,0.0000,35.0338,5462,34.5765
360000,1,716,7.22,0.07,0.00,0.00,7.15,0.00,1.03,0.000,0.059,362611.4,4541.7,1,67,2.87,1.02,1.02,0.5210,7.62,30801.1,0.0668,34.9772,5461,34.5702
360000,2,693,7.21,0.09,0.02,0.00,7.10,0.00,1.04,0.000,0.057,350126.1,4244.7,1,42,2.89,1.03,1.03,0.4885,6.93,144.0,1.6566,33.8956,5461,34.5702
370000,0,725,7.26,0.04,0.01,0.00,7.21,0.00,1.02,0.000,0.060,363119.7,4530.1,1,82,2.88,1.01,1.02,0.5190,5.08,104918.5,0.0000,35.0147,5462,34.5801
370000,1,713,7.34,0.14,0.00,0.00,7.20,0.00,1.05,0.000,0.060,362927.8,4416.9,1,52,2.86,1.05,1.05,0.5049,8.27,30738.5,0.0660,35.0077,5461,34.5737
370000,2,700,7.18,0.03,0.02,0.00,7.12,0.00,1.01,0.000,0.057,350165.9,4223.5,1,40,2.89,1.01,1.01,0.4847,4.65,143.2,1.6615,33.8993,5461,34.5737
380000,0,719,7.34,0.04,0.01,0.00,7.29,0.00,1.01,0.000,0.060,363496.5,4621.6,1,71,2.93,1.01,1.01,0.5296,3.15,104865.3,0.0000,35.0711,5462,34.6118
380000,1,703,7.31,0.03,0.00,0.00,7.28,0.00,1.01,0.000,0.059,363201.2,4432.2,1,56,2.91,1.01,1.01,0.5071,8.20,30783.1,0.0652,35.0248,5461,34.6055
380000,2,694,7.19,0.09,0.01,0.00,7.10,0.00,1.04,0.000,0.057,350547.3,4216.0,1,52,2.88,1.05,1.05,0.4857,8.96,147.2,1.6266,33.9225,5461,34.6055
390000,0,698,7.36,0.14,0.01,0.00,7.21,0.00,1.05,0.000,0.059,363388.7,4515.3,1,73,2.92,1.04,1.06,0.5174,12.07,104844.8,0.0000,35.0725,5462,34.6008
390000,1,717,7.27,0.09,0.02,0.00,7.17,0.00,1.03,0.000,0.059,362808.5,4446.7,1,68,2.91,1.03,1.03,0.5085,5.50,30784.0,0.0662,35.0132,5461,34.5944
390000,2,679,7.33,0.17,0.01,0.00,7.15,0.00,1.06,0.000,0.057,350229.4,4271.3,1,33,2.93,1.05,1.05,0.4913,8.31,139.2,1.6202,33.8998,5461,34.5944
400000,0,708,7.30,0.07,0.03,0.00,7.20,0.00,1.03,0.000,0.059,363453.2,4453.2,1,71,2.91,1.02,1.02,0.5110,9.57,104896.0,0.0000,35.0504,5462,34.5844
400000,1,708,7.35,0.05,0.03,0.00,7.26,0.00,1.02,0.000,0.059,362693.5,4400.4,1,78,2.92,1.02,1.02,0.5033,8.97,30743.9,0.0659,34.9982,5461,34.5781
400000,2,700,7.29,0.13,0.02,0.00,7.14,0.00,1.05,0.000,0.059,349941.7,4291.8,1,38,2.92,1.05,1.05,0.4932,7.59,147.7,1.6347,33.8830,5461,34.5781
410000,0,728,7.29,0.02,0.03,0.00,7.24,0.00,1.01,0.000,0.060,363431.7,4473.4,1,81,2.90,1.00,1.01,0.5121,5.65,104917.7,0.0000,35.0494,5462,34.6028
410000,1,739,7.27,0.07,0.00,0.00,7.20,0.00,1.03,0.000,0.062,363145.7,4439.4,1,64,2.91,1.02,1.02,0.5078,4.19,30734.1,0.0685,35.0261,5461,34.5965
410000,2,699,7.16,0.06,0.02,0.00,7.09,0.00,1.03,0.000,0.058,350281.3,4237.3,1,44,2.88,1.02,1.02,0.4866,6.31,157.8,1.6307,33.9106,5461,34.5965
420000,0,715,7.17,0.03,0.03,0.00,7.10,0.00,1.01,0.000,0.059,363532.0,4349.6,1,64,2.91,1.01,1.01,0.4974,8.47,104879.2,0.0000,35.0651,5462,34.6075
420000,1,718,7.22,0.09,0.00,0.00,7.13,0.00,1.04,0.000,0.060,363040.2,4491.7,1,81,2.90,1.03,1.03,0.5139,9.40,30756.1,0.0677,35.0226,5461,34.6012
420000,2,677,7.26,0.02,0.00,0.00,7.23,0.00,1.01,0.000,0.056,350509.5,4182.2,1,38,2.90,1.00,1.01,0.4802,7.86,133.8,1.6325,33.9143,5461,34.6012
430000,0,715,7.36,0.11,0.03,0.00,7.22,0.00,1.05,0.000,0.060,363848.7,4466.5,1,57,2.92,1.03,1.04,0.5109,6.85,104887.4,0.0000,35.1008,5462,34.6271
430000,1,734,7.19,0.01,0.01,0.00,7.17,0.00,1.01,0.000,0.060,363042.6,4418.8,1,60,2.90,1.00,1.01,0.5053,5.31,30788.4,0.0662,35.0210,5461,34.6208
430000,2,692,7.14,0.04,0.01,0.00,7.09,0.00,1.02,0.000,0.057,350417.8,4215.2,1,47,2.89,1.01,1.01,0.4838,6.72,139.2,1.6432,33.9331,5461,34.6208
440000,0,714,7.32,0.03,0.00,0.00,7.29,0.00,1.01,0.000,0.060,363922.2,4500.5,1,65,2.92,1.01,1.01,0.5156,9.63,104848.3,0.0000,35.0802,5462,34.6031
440000,1,715,7.27,0.04,0.02,0.00,7.20,0.00,1.02,0.000,0.059,362920.1,4418.6,1,61,2.92,1.02,1.02,0.5052,6.93,30807.9,0.0669,34.9953,5461,34.5968
440000,2,687,7.29,0.06,0.01,0.00,7.21,0.00,1.02,0.000,0.058,350260.8,4232.0,1,51,2.93,1.02,1.02,0.4858,4.59,153.1,1.6386,33.9129,5461,34.5968
450000,0,718,7.35,0.10,0.00,0.00,7.25,0.00,1.04,0.000,0.060,362370.7,4363.2,1,78,2.96,1.03,1.04,0.5002,5.05,104819.7,0.0000,34.9612,5462,34.5298
450000,1,710,7.28,0.09,0.02,0.00,7.17,0.00,1.04,0.000,0.060,362383.4,4451.3,1,58,2.91,1.03,1.03,0.5102,6.13,30828.2,0.0684,34.9550,5461,34.5234
450000,2,703,7.27,0.12,0.01,0.00,7.15,0.00,1.04,0.000,0.058,349624.7,4183.3,1,50,2.91,1.03,1.04,0.4804,4.24,130.4,1.6942,33.8552,5461,34.5234
460000,0,715,7.52,0.06,0.00,0.00,7.47,0.00,1.03,0.000,0.062,361741.4,4358.6,1,58,2.98,1.02,1.02,0.4994,6.07,104717.6,0.0000,34.8660,5462,34.4002
460000,1,693,7.60,0.06,0.01,0.00,7.53,0.00,1.02,0.000,0.060,361062.4,4352.1,1,65,3.02,1.02,1.02,0.4993,6.84,30923.9,0.0655,34.7985,5461,34.3939
